	PolII mean gb	PolII mean promoter
ENSMUSG00000000001	-0.030671514519109676	0.4917512633305629
ENSMUSG00000000003	-0.5644461098507803	-0.6988705622853433
ENSMUSG00000000028	-0.0337116178655078	0.40620351432990537
ENSMUSG00000000031	-0.27197868195063934	-0.29074106617249246
ENSMUSG00000000037	-0.6547505954520866	-0.612549661432989
ENSMUSG00000000049	-0.29335833252101645	-0.517556380692719
ENSMUSG00000000056	-0.0758636410195519	0.5139273443975422
ENSMUSG00000000058	-0.5997426399500276	-0.2867973627126006
ENSMUSG00000000078	-0.046309878249603906	0.5220334810572811
ENSMUSG00000000085	-0.21254632688398808	0.3448703239514058
ENSMUSG00000000088	-0.246572150605669	-2.0
ENSMUSG00000000093	-0.22673663177307996	-0.04231974610514738
ENSMUSG00000000094	-0.28790648396878127	-0.16775199780798564
ENSMUSG00000000103	-2.0	-2.0
ENSMUSG00000000120	0.010740813138430061	0.27766238061155063
ENSMUSG00000000125	-0.2894143911717495	-0.20153913229875034
ENSMUSG00000000126	-0.20152669890372463	0.4078988423500987
ENSMUSG00000000127	-0.1511228405596866	0.4580153423390587
ENSMUSG00000000131	-0.013160306203488039	0.5023129319594147
ENSMUSG00000000134	0.029714851737716094	0.0033384988972177177
ENSMUSG00000000142	-0.11689652316288895	0.41335777792471395
ENSMUSG00000000148	-0.11455600047254526	0.2646408119397054
ENSMUSG00000000149	-0.03348910956333325	0.5164745551894664
ENSMUSG00000000154	-0.08305949315393202	0.20672006792898384
ENSMUSG00000000157	-0.370163452641616	-0.22976748364426147
ENSMUSG00000000159	-0.3319426311058012	-0.12473738646333812
ENSMUSG00000000167	-0.12807895120198015	0.3586090037689428
ENSMUSG00000000168	-0.05007189928077868	0.46261658768737646
ENSMUSG00000000171	-0.1727175945296033	0.24310256764517327
ENSMUSG00000000182	-0.18568180384881455	-0.2982144904835446
ENSMUSG00000000183	-0.4104399870281615	-0.4756023458585355
ENSMUSG00000000184	-0.14176956355153722	0.08808212647462793
ENSMUSG00000000194	-0.014213933483586683	0.36490766445060113
ENSMUSG00000000197	-0.39435605623520886	0.3448279216977752
ENSMUSG00000000202	0.01556528400215752	-0.0779829624095341
ENSMUSG00000000204	-2.0	-2.0
ENSMUSG00000000214	-0.28780469356588245	-0.3546569327486071
ENSMUSG00000000215	-0.3339017281922504	-0.22177304421047397
ENSMUSG00000000216	-0.37248257650155264	-0.12804349035444926
ENSMUSG00000000223	-0.5742131666297571	-0.5455707376432839
ENSMUSG00000000244	0.053504841945800935	-0.21743679976390534
ENSMUSG00000000247	-0.23385584415045882	-0.31971834606745086
ENSMUSG00000000248	-0.37022700975023665	-0.3899894224078073
ENSMUSG00000000253	-0.18026093899086984	0.3616691456499128
ENSMUSG00000000263	-0.33866691160619766	-0.34362903551583723
ENSMUSG00000000266	-0.7350243018804806	-0.45059967504046394
ENSMUSG00000000275	0.029937049107941264	0.21238525666294328
ENSMUSG00000000276	0.0023565909683484314	0.219447248604396
ENSMUSG00000000278	-0.0044845819113436295	0.2682460403393187
ENSMUSG00000000282	-0.02762051655409089	0.2649207197288358
ENSMUSG00000000290	-0.2958705975949133	-0.2904281905283144
ENSMUSG00000000295	-0.15824346307912185	0.4988338734270164
ENSMUSG00000000296	-0.24031236703871475	0.4198209807006572
ENSMUSG00000000301	-0.207680745654053	0.5691762665129211
ENSMUSG00000000303	-0.014000025234441396	0.36277868921621315
ENSMUSG00000000305	-0.2524328372623751	0.27857298832775773
ENSMUSG00000000308	-0.17605873161712407	0.05653928061773969
ENSMUSG00000000317	-0.17339827062180724	0.24152655837438827
ENSMUSG00000000318	-0.36265439210667033	-0.28881860572200146
ENSMUSG00000000320	-0.15892673252830666	0.0734785976055959
ENSMUSG00000000326	-0.06287636148093956	0.41252707255305443
ENSMUSG00000000339	-0.03946196673198422	0.3543635602483486
ENSMUSG00000000340	-0.03259768661429756	0.3781317913524794
ENSMUSG00000000346	-0.04257317177295857	0.31768483276371706
ENSMUSG00000000355	-0.15122605743695894	0.48769934218267336
ENSMUSG00000000359	-0.24107812045699822	-0.13766035245570754
ENSMUSG00000000365	-0.3459463490681658	0.1827940520520853
ENSMUSG00000000374	-0.0687720509417839	0.3863369889874092
ENSMUSG00000000378	-0.0354628118372626	0.513652209891252
ENSMUSG00000000381	-0.12327273979824743	-0.29345938451120246
ENSMUSG00000000384	-0.035567346646563164	0.28882804807429974
ENSMUSG00000000385	-0.36143826684174624	-0.1873781861965501
ENSMUSG00000000386	-0.33693864591698475	-0.4527871650031438
ENSMUSG00000000392	-0.48773302580126726	-0.35699687322680096
ENSMUSG00000000394	-0.40007328243289286	-0.4220858301913554
ENSMUSG00000000399	-0.08514582933391597	0.5175373910457223
ENSMUSG00000000402	-0.4891492147442173	-0.3108005720040097
ENSMUSG00000000409	-0.09940130936422176	-0.18195763127620485
ENSMUSG00000000411	0.24921108019802418	0.10796634018379239
ENSMUSG00000000416	-0.48290602140639033	0.06539161664796511
ENSMUSG00000000420	-0.07793369599263286	0.48679448183648905
ENSMUSG00000000435	-0.6836553156055502	-0.46252119779012557
ENSMUSG00000000439	-0.03836594027465542	0.41421300149539464
ENSMUSG00000000440	-0.4188475637469428	-0.3036425626695871
ENSMUSG00000000441	-0.01928169997862402	0.5063356109855428
ENSMUSG00000000486	0.0561161578100748	0.04263047497271086
ENSMUSG00000000489	-0.4797956058899597	0.2336168854072175
ENSMUSG00000000530	-0.025792281591398108	0.055102604498671666
ENSMUSG00000000531	-0.15222911586619634	0.3992156540193248
ENSMUSG00000000532	-0.00986084224143355	0.3763842189278779
ENSMUSG00000000538	-0.06955642931610179	0.3610970847309352
ENSMUSG00000000544	-0.007451783862262223	-0.10331938189675807
ENSMUSG00000000552	-0.018411054483857315	-0.22693300302031397
ENSMUSG00000000555	-0.01822323927716201	-2.0
ENSMUSG00000000560	-0.5803696814409889	-0.22747368021065134
ENSMUSG00000000561	-0.0984729162138954	0.3800595740748254
ENSMUSG00000000562	-0.29362927994910015	-0.4803528730819736
ENSMUSG00000000563	-0.06813782361605437	0.36609220712534396
ENSMUSG00000000567	-0.37528510456615766	-0.13518418912075306
ENSMUSG00000000568	-0.030587535920615944	0.44199785823400173
ENSMUSG00000000579	0.12797316680245815	0.264958945784946
ENSMUSG00000000581	-0.20446408016620005	0.475416637508178
ENSMUSG00000000594	-0.12644992808012226	0.4676521986622874
ENSMUSG00000000600	-0.10762954090535186	0.5444532787731843
ENSMUSG00000000605	-2.0	-2.0
ENSMUSG00000000606	-0.8321368018860065	-1.9788735747774686
ENSMUSG00000000617	-0.35575841415627135	-0.28543404159139757
ENSMUSG00000000627	-0.19594838993343108	0.2421735632573216
ENSMUSG00000000628	-0.007221308276705387	0.3220637480961011
ENSMUSG00000000631	0.0011972615259622462	0.11257584652826087
ENSMUSG00000000632	-0.1776650371096812	-0.1447989588625455
ENSMUSG00000000673	-0.24354068787095917	-0.0441698167602745
ENSMUSG00000000686	-0.21097167238707748	-0.00559995647694832
ENSMUSG00000000690	-0.2410667717073295	-0.20606371128892184
ENSMUSG00000000693	-0.11880976348274618	0.16385324885442612
ENSMUSG00000000701	-0.18002553676203964	-0.37582274580915187
ENSMUSG00000000706	-0.914100409278588	-0.08947665769786343
ENSMUSG00000000708	-0.015689663066514623	0.2337041186969979
ENSMUSG00000000711	-0.05368079489974544	0.41690599475427514
ENSMUSG00000000724	0.08822308069426371	-0.21804912916193173
ENSMUSG00000000730	0.019634308730179975	-0.17809205196523
ENSMUSG00000000731	-0.0341884565550448	0.18499221039671082
ENSMUSG00000000732	-0.03131246755234646	0.22460919342706126
ENSMUSG00000000738	0.008176741179360587	-0.2655344578441965
ENSMUSG00000000739	-0.12370385485668618	0.10210844622664138
ENSMUSG00000000740	0.08831118929411846	0.24060215909968638
ENSMUSG00000000743	-0.041605663270534304	0.34649771515582883
ENSMUSG00000000751	-0.006914785986624032	0.45290433965987265
ENSMUSG00000000753	-0.1056163610339979	-0.05166499903490905
ENSMUSG00000000759	-0.02420041481138716	0.48525054368198656
ENSMUSG00000000766	-0.4627353933319481	-0.5950633985523505
ENSMUSG00000000776	-0.22111078680412985	0.4774997944885187
ENSMUSG00000000782	-0.031944645003869024	0.3174239505335122
ENSMUSG00000000787	-0.07445565916927976	0.4730049642672709
ENSMUSG00000000791	-0.06107518899852324	-0.34549598298628925
ENSMUSG00000000792	-0.25439812617476043	-0.017592347538795926
ENSMUSG00000000794	-0.24984828960797428	0.4303730870723437
ENSMUSG00000000804	-0.07582392284198079	0.46701166958016954
ENSMUSG00000000805	-0.33844827231416047	-0.1427509926436267
ENSMUSG00000000811	-0.1285448769732997	0.48561724008038554
ENSMUSG00000000817	-0.4417989626722652	-0.38773845802375656
ENSMUSG00000000823	-0.12544883987934635	0.41636719854543075
ENSMUSG00000000826	-0.33595253097956573	0.3982935541539121
ENSMUSG00000000827	-0.06277236984101218	0.39644136829805254
ENSMUSG00000000838	-0.258597670446354	0.5654711881817425
ENSMUSG00000000861	-0.159071658713114	-0.1609206054388291
ENSMUSG00000000869	-0.21556273798890876	-0.28491348367701175
ENSMUSG00000000876	-0.015377107383865586	0.39556156494711836
ENSMUSG00000000881	-0.2063045839709871	-0.08302500019929625
ENSMUSG00000000884	-0.06095863430473478	0.46999481607810273
ENSMUSG00000000889	-0.3996525466669061	-0.36673884325352707
ENSMUSG00000000901	-0.14434445972798515	0.10316103696688451
ENSMUSG00000000902	-0.046297219548324026	0.3398285274042583
ENSMUSG00000000903	-0.22269935159653073	-0.28037806505771223
ENSMUSG00000000915	-0.04416770129574984	0.38790888950917335
ENSMUSG00000000916	-0.10960256900454712	0.41680454315996196
ENSMUSG00000000934	-0.042701090079704365	0.4301344201308793
ENSMUSG00000000938	-0.2328880852585209	-0.17839490603208644
ENSMUSG00000000942	-0.12232440899487027	0.3780663295813778
ENSMUSG00000000948	-0.10213493656474858	0.40791989450844685
ENSMUSG00000000957	-0.06587338316721125	0.16451821315807097
ENSMUSG00000000958	-0.019437635216597512	0.14616699634983335
ENSMUSG00000000959	0.024771272217055457	0.29151847420439114
ENSMUSG00000000976	-0.04545706271524804	0.4908430327707255
ENSMUSG00000000983	-0.29544353036303045	-0.3691518662270941
ENSMUSG00000001016	-0.07604096906474642	0.3942625113909879
ENSMUSG00000001017	-0.10240413505564842	0.37842733748442886
ENSMUSG00000001018	0.12862669674428084	0.06596454642182942
ENSMUSG00000001020	-0.24996565359900622	-0.18221839637397705
ENSMUSG00000001021	-0.12472500051460383	-0.10631977980968699
ENSMUSG00000001023	-0.5489821627752178	-0.38996660973872666
ENSMUSG00000001027	-0.2490260873982601	-0.2505432065442405
ENSMUSG00000001029	-2.0	-2.0
ENSMUSG00000001034	-0.024815235132530387	0.3169251625502574
ENSMUSG00000001036	-0.1709047385670285	0.3822163037839815
ENSMUSG00000001039	-0.02765559913816552	0.2580167609626822
ENSMUSG00000001052	-0.026092225892871017	0.44738287562819
ENSMUSG00000001053	-0.06530262684800732	0.2501129598309671
ENSMUSG00000001054	-0.029641034370155007	0.04764753854397269
ENSMUSG00000001056	-0.08361722893575103	0.12465026929056447
ENSMUSG00000001062	-0.04534173202727137	0.3325648919036887
ENSMUSG00000001065	-0.047846444386895795	0.32582423939296257
ENSMUSG00000001076	0.09065364163787899	0.01957536090043105
ENSMUSG00000001082	-0.1767334471476311	0.3647258035621679
ENSMUSG00000001089	-0.0160557074956887	0.4739031094065698
ENSMUSG00000001095	-0.11809917636099013	0.22362104544030587
ENSMUSG00000001098	-0.05594887557116086	0.48071504193895637
ENSMUSG00000001100	-0.08566118055721707	0.4156286380189222
ENSMUSG00000001105	-0.08502981691853333	0.27876457246431113
ENSMUSG00000001119	-0.3082646397455002	-0.32040847788125215
ENSMUSG00000001120	-0.07805354577058984	0.4853431701383195
ENSMUSG00000001123	-0.14355932549327508	-0.15736380501675373
ENSMUSG00000001127	-0.06719374176577318	0.3825436431270116
ENSMUSG00000001128	-0.14365036169425965	0.06467268728251396
ENSMUSG00000001131	0.012670305490253816	0.12034336492665619
ENSMUSG00000001134	-0.23597817794845555	0.47409149579441273
ENSMUSG00000001138	-0.04421626341903987	0.4564586524947978
ENSMUSG00000001143	-0.055383210787773765	0.493053822672152
ENSMUSG00000001150	-0.032384825653012816	0.3579996053843114
ENSMUSG00000001151	-0.012318275895092053	0.4684073002713585
ENSMUSG00000001155	-0.3186650375128732	-0.3082239800674029
ENSMUSG00000001156	-0.04525448291981141	0.3473245500036885
ENSMUSG00000001157	-0.040871852897518594	0.44317752867738636
ENSMUSG00000001158	-0.1282633009365884	0.4533853141020139
ENSMUSG00000001166	-0.21339450260506587	0.3670408034376158
ENSMUSG00000001168	-0.17512030733347564	-0.26833390666204565
ENSMUSG00000001173	-0.31269243379124445	0.3427417305631654
ENSMUSG00000001175	-0.03538478060965762	0.5020073723477557
ENSMUSG00000001211	-0.10718640025731971	0.3985824281035491
ENSMUSG00000001225	-0.4150876171947499	-0.34150399119296904
ENSMUSG00000001227	-0.1106550383140429	0.04178676673500226
ENSMUSG00000001228	-0.04532900509869896	0.4431887989298287
ENSMUSG00000001229	-0.04582929985141477	0.4699456618886648
ENSMUSG00000001240	-0.2238348249256399	0.081825056951151
ENSMUSG00000001247	-0.08046002213725076	0.4021901695212196
ENSMUSG00000001248	-0.044316674414719294	0.34974402195831267
ENSMUSG00000001249	-0.24426490296704487	0.049033873795145844
ENSMUSG00000001260	-0.513630454172687	-0.4322734426658074
ENSMUSG00000001270	0.06857966619287682	0.28458953250505864
ENSMUSG00000001280	-0.03692736446309785	0.3326496978502969
ENSMUSG00000001281	-0.06825103599760829	0.05537328496613783
ENSMUSG00000001285	-0.025780207016579362	0.24690953810279948
ENSMUSG00000001288	-0.03162503141081455	0.35436394435387414
ENSMUSG00000001289	-0.0751754997208917	0.20174332931306166
ENSMUSG00000001300	-0.2169044740100929	0.3737720108903241
ENSMUSG00000001305	-0.04095612600324318	0.4032767017768526
ENSMUSG00000001313	-0.3669686847976161	0.1671518577098231
ENSMUSG00000001323	-0.04604576473043347	0.4601942871692892
ENSMUSG00000001333	-0.017669326971052522	0.0482522730690815
ENSMUSG00000001334	-0.031578884438371556	-0.07963923383353519
ENSMUSG00000001348	0.05838578201997405	-0.42916739359447653
ENSMUSG00000001349	-0.11451269453669233	-0.11135084563139735
ENSMUSG00000001366	-0.05988791590784799	0.3844487584642539
ENSMUSG00000001376	-0.061200775200617306	0.5022265880658195
ENSMUSG00000001380	-0.13317494148439674	0.4902774071061635
ENSMUSG00000001383	-0.13959071508086726	0.3356163441348107
ENSMUSG00000001403	-0.05274650359746712	0.15768700103904398
ENSMUSG00000001415	-0.05090619534330917	0.4762689121523303
ENSMUSG00000001416	-0.04428906869494294	0.41351635426078576
ENSMUSG00000001418	-0.10936708377945381	0.1259702628870402
ENSMUSG00000001419	-0.33278994634690434	-2.0
ENSMUSG00000001420	-0.17707544236429928	-0.013778063275139312
ENSMUSG00000001424	-0.020130257054826246	0.4173564196384222
ENSMUSG00000001435	-0.006545604468421415	0.3513799729213327
ENSMUSG00000001436	-0.0711560518805192	0.39624364636179754
ENSMUSG00000001440	-0.028526258293288552	0.37567239119224477
ENSMUSG00000001441	-0.01283372951724646	0.2854659400397926
ENSMUSG00000001444	-0.21293035377659902	0.09975485838705538
ENSMUSG00000001445	-0.054779062861517465	0.30398528048667384
ENSMUSG00000001467	-0.05757353834745888	0.46951333639558906
ENSMUSG00000001472	-0.03854843519296282	0.4774546648686484
ENSMUSG00000001473	-0.11570297325688601	0.49322878338594117
ENSMUSG00000001482	-0.029158291472643143	0.3842333078476437
ENSMUSG00000001493	-0.13818670274475184	-0.1293210896170436
ENSMUSG00000001494	-0.06087308747261708	-0.3330430797619177
