gene_id	PolII mean gb	PolII mean promoter
ENSMUSG00000028626	0.8186631979737237	-0.23795730923175418
ENSMUSG00000097930	1.123585544350096	1.1393288661164076
ENSMUSG00000006724	1.0921339458003518	1.0531932546061902
ENSMUSG00000036298	-0.5962556386138854	0.8648210444077579
ENSMUSG00000039860	0.0640845185135896	-0.5897432479865381
ENSMUSG00000078880	-2.8101906489166786	-2.3247426659924586
ENSMUSG00000048919	-0.48870268055908905	-0.6590662325386591
ENSMUSG00000066640	0.95295991634872	1.4428198307036253
ENSMUSG00000110634	-0.31430842961523103	-0.19444214799403634
ENSMUSG00000040813	0.897911639317291	0.9628078932629925
ENSMUSG00000085368	0.0844707441108863	-0.15672529421417333
ENSMUSG00000117254	-0.5987340836174595	-1.0470098437542665
ENSMUSG00000035969	0.7470606202766413	0.9963218747476301
ENSMUSG00000111610	0.016211952465643994	-0.026950007358369114
ENSMUSG00000047613	1.240909761229629	1.2036670295076568
ENSMUSG00000029512	1.3565489407822144	1.228079852642806
ENSMUSG00000060918	-0.521537049606104	-0.6723133486756842
ENSMUSG00000020739	1.486231115473804	1.1071463424470986
ENSMUSG00000035283	0.24148178109767277	0.019300648914601023
ENSMUSG00000094145	-0.5032657008515556	-1.0657164289675516
ENSMUSG00000008305	0.5576967322368749	1.2167115917392293
ENSMUSG00000052625	-0.7619855284388523	-0.776798399980434
ENSMUSG00000087094	0.32302847686315	0.10876014492572493
ENSMUSG00000086160	-0.3970612679770641	-0.8208255044287238
ENSMUSG00000109877	-0.1465511780241886	1.3149082611086276
ENSMUSG00000021610	0.8094991027629069	1.324020959620962
ENSMUSG00000107117	-0.7441620360705661	-0.694064120466352
ENSMUSG00000073733	0.6109821753889508	0.6182146408872982
ENSMUSG00000069020	0.9277194409660611	0.9178523678189201
ENSMUSG00000041954	0.20973841744291663	-0.04431857634442369
ENSMUSG00000019102	-0.06282062068188583	-0.7884260437219488
ENSMUSG00000117157	-0.4994852543234898	-0.6387191917655487
ENSMUSG00000041235	0.7105948100828164	1.2488942268047132
ENSMUSG00000061875	-0.5805986010247204	-0.7507941375312667
ENSMUSG00000064010	-1.6850894616968812	-0.8012670494682281
ENSMUSG00000038335	1.918994870188389	1.5186581596832702
ENSMUSG00000105560	-0.7060761714023471	-0.5663925442473867
ENSMUSG00000019254	0.6369519075177678	0.9323960868728999
ENSMUSG00000055116	0.612340917787032	0.89891692683993
ENSMUSG00000021071	-0.5009927323802621	0.21471798501198036
ENSMUSG00000040658	1.303903241826281	1.0733489286171747
ENSMUSG00000082821	-0.7226301459068326	-0.5952085914556459
ENSMUSG00000090213	0.7635200456488922	0.6989653956904033
ENSMUSG00000048988	0.027786930771662822	-0.3164111116308095
ENSMUSG00000085452	-0.6707532375054936	-0.8009904758978013
ENSMUSG00000032478	0.44356484627536424	1.0822618296642232
ENSMUSG00000085604	0.549347843484447	-0.4435128346877
ENSMUSG00000069189	-0.2502492870192373	0.5988027732584521
ENSMUSG00000099915	-2.8101906489166786	-2.3247426659924586
ENSMUSG00000091415	-0.124143346034777	0.7525827392569323
ENSMUSG00000025058	-0.8940163408366987	-1.166902443519503
ENSMUSG00000085205	-0.2295768560211489	-0.48673371134912735
ENSMUSG00000092415	-0.3045765101757415	-0.519922383612841
ENSMUSG00000087150	-0.4408873153105468	-0.5110872613203802
ENSMUSG00000026116	1.205424727838765	1.3038227846350374
ENSMUSG00000079006	-0.44396189556944554	-0.6483985140312575
ENSMUSG00000024027	0.20493370070784273	0.5115156399135103
ENSMUSG00000062037	-0.574445639688149	-0.786454928431539
ENSMUSG00000106864	1.3631750600352346	1.5582927086301837
ENSMUSG00000113011	-2.8101906489166786	-2.3247426659924586
ENSMUSG00000089762	1.2903379584979928	1.538447477865633
ENSMUSG00000091185	-0.25569681181770754	-0.4127226983151396
ENSMUSG00000044186	0.32680696038764445	-0.6690397771207897
ENSMUSG00000018927	-0.2151734735267456	-0.2217074011877624
ENSMUSG00000005232	-0.3607413375036732	-0.6305555264304705
ENSMUSG00000004626	0.12079896127181597	0.7170583873297115
ENSMUSG00000057021	-1.0868008372681741	-1.0173881556577689
ENSMUSG00000112681	-0.3879205429587852	-0.7066413703012876
ENSMUSG00000069631	0.4628362651881122	1.2277721505491956
ENSMUSG00000021572	0.5114396578322231	1.1487886378610825
ENSMUSG00000037904	1.3787542599279514	0.9402128889583765
ENSMUSG00000101003	-2.8101906489166786	-2.3247426659924586
ENSMUSG00000100057	-2.8101906489166786	-2.3247426659924586
ENSMUSG00000107810	0.36744539592567615	-0.1489015250391864
ENSMUSG00000114130	-0.4884703315805675	-0.5233837663628699
ENSMUSG00000028173	-0.3434001314485614	0.33122939812070673
ENSMUSG00000112407	-0.818238503223993	-0.8175789709569952
ENSMUSG00000046258	-0.590556615466843	-0.641522160133545
ENSMUSG00000097010	-0.2758747638507698	0.2706630395007778
ENSMUSG00000037477	0.2921039467499408	-0.11144658049992474
ENSMUSG00000092511	1.0662730390156154	-0.4912941059873785
ENSMUSG00000078795	-0.5390602301293023	-0.8001625068713591
ENSMUSG00000066007	-2.8101906489166786	-2.3247426659924586
ENSMUSG00000110541	-0.6610296179023759	-0.7151737100737656
ENSMUSG00000091757	-2.8101906489166786	-2.3247426659924586
ENSMUSG00000105619	-0.3274861486164232	-0.7628644711727707
ENSMUSG00000106380	-0.2368030409005703	-0.6719853083922838
ENSMUSG00000085885	-0.24947977113056669	0.7164826024698598
ENSMUSG00000025194	-0.2016737499564238	-0.6766045585727034
ENSMUSG00000086080	-0.5131274957794618	-0.6141767376505533
ENSMUSG00000019230	-0.3069253451731603	-0.20755056050059817
ENSMUSG00000115006	-0.6466379883421834	-0.8887734394466629
ENSMUSG00000054589	-0.369797239745705	0.8347439452468691
ENSMUSG00000022711	1.2302638083382573	1.213595616269501
ENSMUSG00000026439	0.9310966490319315	1.199333986176933
ENSMUSG00000041596	-0.17402555574870224	-0.42101621326688377
ENSMUSG00000041068	-0.8478307724203292	-1.0329611937674594
ENSMUSG00000006218	-0.02199500221793466	-0.32114275515999885
ENSMUSG00000029280	-0.5994695489216803	-0.8883834580131588
ENSMUSG00000026917	1.3841425848042217	1.3174036834473486
ENSMUSG00000068742	0.9830600360730658	1.2204705028643834
ENSMUSG00000086201	-1.9525701610123452	-2.3247426659924586
ENSMUSG00000053161	-0.606212168435257	-0.13363146722525457
ENSMUSG00000027010	1.4561959319026319	1.0015640730333093
ENSMUSG00000030125	-0.049534474326520146	-0.28815661885369653
ENSMUSG00000117293	-0.890923248657468	-0.7083788518568073
ENSMUSG00000023027	1.6165237442547356	1.7951730922979587
ENSMUSG00000097177	-2.8101906489166786	-2.3247426659924586
ENSMUSG00000108780	0.4473471381373226	-0.06365118770128232
ENSMUSG00000072944	-0.050704265382839946	0.4046197771347931
ENSMUSG00000029319	0.5650027308053058	1.3174490631522755
ENSMUSG00000049130	-0.5402290898950614	-0.6637674498805726
ENSMUSG00000015721	-2.8101906489166786	-2.3247426659924586
ENSMUSG00000015659	0.6812822907295187	1.348502478952721
ENSMUSG00000073915	-0.5467650189806781	-0.8781095762383715
ENSMUSG00000042476	-0.4135752296891405	-0.2038701774630951
ENSMUSG00000107000	0.9776156036241272	0.36418438028936745
ENSMUSG00000000838	0.5201126895491446	1.2898231601390204
ENSMUSG00000025091	-0.252052811167115	-0.9992694249335657
ENSMUSG00000097365	0.5317958218682705	-0.6283542422522385
ENSMUSG00000117434	0.5260583375397169	0.8474787093922052
ENSMUSG00000048222	1.0269125481108847	1.0420820012431853
ENSMUSG00000107374	1.9630617799519239	-0.03487049356822225
ENSMUSG00000027048	-0.4729101016605428	-0.6916064338686875
ENSMUSG00000022452	1.2473538734872045	0.5873907226002791
ENSMUSG00000108083	-0.4584839857010585	-0.7360691995764352
ENSMUSG00000030155	-0.5052468723019896	-0.7384058048690556
ENSMUSG00000084262	-0.5224173477645182	-0.8777114983378065
ENSMUSG00000030911	-0.516215392420823	-0.7389170231455069
ENSMUSG00000023467	1.0797319578971738	-0.033456249249882775
ENSMUSG00000117079	0.06663030432889167	-0.4287568280439706
ENSMUSG00000116709	-0.6388091673241281	-0.7199342407029287
ENSMUSG00000103714	-2.8101906489166786	-2.3247426659924586
ENSMUSG00000033860	-0.6304452066347089	-0.5383395890807988
ENSMUSG00000115961	0.9798512116351853	0.3237160751040478
ENSMUSG00000103043	-0.5188851946096674	-0.6400415856561781
ENSMUSG00000014351	0.2393317432888536	-0.45361839636195483
ENSMUSG00000027800	-0.6628570064734302	-0.7553905492441872
ENSMUSG00000039903	-0.2643384202066418	-0.7448060676755958
ENSMUSG00000107638	-0.3993636788670821	-0.6840004242604282
ENSMUSG00000108332	0.6506074762256282	-0.14472016901693582
ENSMUSG00000024987	-0.23393379021975375	0.11534052092446577
ENSMUSG00000107796	-0.3598091666126831	-0.7932655613710045
ENSMUSG00000062647	2.7592132773215154	1.7732748581474818
ENSMUSG00000033080	-0.3784843714305501	-0.19663721368055279
ENSMUSG00000035649	0.629021842446272	1.1777880074953753
ENSMUSG00000047459	0.4453175096524001	0.7889495431785625
ENSMUSG00000039781	0.4969616046436834	0.3465107799762424
ENSMUSG00000087104	-0.2819090757597468	-0.6748686774529865
ENSMUSG00000114566	-0.2527540391894515	0.10540698238143202
ENSMUSG00000044715	0.7988764811448641	1.4037142722038005
ENSMUSG00000026692	-0.5365538016041663	-0.6217006336404123
ENSMUSG00000028479	0.7865786716826935	-0.4487632236329139
ENSMUSG00000001823	-0.7135652726188269	-0.28512627823528974
ENSMUSG00000117596	1.7764389725685432	0.6774083738180405
ENSMUSG00000030616	-0.5009223001772092	-0.8137535900253964
ENSMUSG00000020590	0.14802491969879084	1.3538015931677163
ENSMUSG00000086859	2.214779432509044	1.0866033774908328
ENSMUSG00000042800	-0.41783501595267175	-0.5776376009907297
ENSMUSG00000023047	0.4875127878297859	-0.291023455435772
ENSMUSG00000115173	-0.8091060776367396	-0.7621095957035143
ENSMUSG00000015314	-0.5096142181088023	-0.8037260963826197
ENSMUSG00000037910	-0.7217232194013079	-0.6345434424869772
ENSMUSG00000111066	-0.765250111543498	-1.2382149109720335
ENSMUSG00000109847	-0.39008548161191975	-0.6799023613177035
ENSMUSG00000055670	0.2679346375634538	1.1467483444600466
ENSMUSG00000024276	0.8779209266378513	1.175346345915293
ENSMUSG00000009569	0.3696266870319329	1.2729239543854591
ENSMUSG00000037463	1.0476152007262158	1.1704709144637895
ENSMUSG00000036672	0.9771355507154673	1.0099492142865245
ENSMUSG00000115664	-0.4116400721911453	-0.9072068894771584
ENSMUSG00000085640	-0.6355987229922285	-0.748820583040463
ENSMUSG00000025437	0.9336519709034332	0.9562942853521257
ENSMUSG00000009630	0.9722390076913279	1.0480807936325764
ENSMUSG00000032035	-0.5240604186003817	-0.9749339558439835
ENSMUSG00000058028	-0.31796876088297926	-0.18824166430868575
ENSMUSG00000021760	0.01509365022503502	-0.08680929656111663
ENSMUSG00000102620	-2.8101906489166786	-2.3247426659924586
ENSMUSG00000000058	-0.48358755105175594	-0.21126281876141856
ENSMUSG00000087004	0.31731026846316873	-0.1414280055037421
ENSMUSG00000025266	0.9139458969275778	1.3013925757786866
ENSMUSG00000074093	0.034158671965377585	0.7634654479053884
ENSMUSG00000024608	1.5313108915651759	0.49069414421054136
ENSMUSG00000095295	0.5973730495370968	1.252381228786938
ENSMUSG00000105561	0.455157276454472	-0.050718540356070874
ENSMUSG00000049421	0.741128283855182	1.040694999328569
ENSMUSG00000112787	-1.1030002590075392	-1.3624860744713034
ENSMUSG00000055571	-0.3133208153127922	-0.7681899921037546
ENSMUSG00000093701	0.04442920250096897	-0.24246842266584367
ENSMUSG00000094858	-0.6603970293046009	-0.6335945266642514
ENSMUSG00000051149	1.7724002601770226	1.5988413437861375
ENSMUSG00000001366	0.31040549601895634	0.7222100892567768
ENSMUSG00000026634	1.0614641545029757	-0.09431242291863545
ENSMUSG00000095538	1.004324027346264	0.7840812152598072
ENSMUSG00000047977	-0.8312975523029854	-1.2251898431110002
ENSMUSG00000102672	0.8396781616438995	0.1629366162167735
ENSMUSG00000029193	-0.3376907015435659	-0.8854499424576922
ENSMUSG00000101560	-2.8101906489166786	-2.3247426659924586
ENSMUSG00000028549	0.16685136289356217	0.8365482093054699
ENSMUSG00000097378	0.49547316932068475	0.8833567478768949
ENSMUSG00000021566	-0.503123429577484	-0.7070975425034449
ENSMUSG00000020268	0.4636456950271771	1.2156697797459086
ENSMUSG00000020810	-0.07219949892935534	-0.27055363631005835
ENSMUSG00000036510	-0.6743766663117841	-0.2321833285442413
ENSMUSG00000027670	0.29556236537733865	-0.4453680588509276
ENSMUSG00000022822	0.6903554841886407	1.0932921064362011
ENSMUSG00000113780	-0.2746455038725842	0.44319312153093804
ENSMUSG00000031232	0.5851578863652593	1.328973135604281
ENSMUSG00000107859	-0.7354741430833202	-0.3194707650186535
ENSMUSG00000025869	1.3740938886512892	1.3463947930057723
ENSMUSG00000113338	-0.4071389332345876	-0.8828987031231564
ENSMUSG00000078671	1.397274173474117	1.5469961265645922
ENSMUSG00000105707	0.022358733313914934	-0.1878411469903467
ENSMUSG00000024213	1.1453170907966364	1.4117718761388462
ENSMUSG00000005824	-0.4158686588003271	-0.5949305957593526
ENSMUSG00000095629	-0.6090425152721395	-0.6602703325561681
ENSMUSG00000102586	-2.8101906489166786	-2.3247426659924586
ENSMUSG00000087363	-0.9037938575949928	-0.9337937657332599
ENSMUSG00000096732	-0.7180364414117483	-0.9427106693435547
ENSMUSG00000037174	0.8127975009295911	1.1961043051308384
ENSMUSG00000111933	-0.2474500553664667	-0.6032908496683907
ENSMUSG00000030660	0.49649655866521764	1.251158109821084
ENSMUSG00000085379	0.45523203718531674	0.9101667227250373
ENSMUSG00000061414	-0.33176239122304074	-0.26038837738897974
ENSMUSG00000107436	0.04001634304013304	-0.5254163868811471
ENSMUSG00000073803	-0.3403132450378183	-0.7536448257712797
ENSMUSG00000054237	0.40168279638062515	0.9343995617661445
ENSMUSG00000107341	-0.480560423885351	-0.42333457359530174
ENSMUSG00000097882	0.6048731481179882	0.8155148036841412
ENSMUSG00000087437	0.8035672698211972	-0.0763436968212951
ENSMUSG00000085714	0.6499611135410972	0.48410505851334323
ENSMUSG00000094217	-2.8101906489166786	-2.3247426659924586
ENSMUSG00000078735	-0.6244811969212034	-0.755540394479391
ENSMUSG00000107434	-0.3801290894765165	-0.45288095879732415
ENSMUSG00000101854	-0.34092770935707667	-0.7775215814998865
ENSMUSG00000043698	-0.5707011594204167	-0.6199641250025414
ENSMUSG00000020577	0.21691193664516314	1.049760334692855
ENSMUSG00000109155	-0.7581658699508743	-0.8359668268759545
ENSMUSG00000059934	-0.7600972361014794	-0.7289873938489605
ENSMUSG00000117661	-0.4790951462143487	-0.889897012973652
ENSMUSG00000031723	0.20251181218007586	1.0687306880993617
ENSMUSG00000078798	-0.6580378705182779	-0.8686113753932115
ENSMUSG00000025085	-0.4066809722381199	-0.40239876741527464
ENSMUSG00000031934	0.09370620897771137	0.6267712180204428
ENSMUSG00000025422	0.580470370875794	-0.027788622407036303
ENSMUSG00000017485	-2.8101906489166786	-2.3247426659924586
ENSMUSG00000044916	1.2354061289829392	0.47619338181069387
ENSMUSG00000011349	-0.20717942633167588	-0.21703321458933525
ENSMUSG00000020601	-0.24839188049610356	-1.1036976476341995
ENSMUSG00000106671	-0.48939258296616844	-0.43051362819215894
ENSMUSG00000050425	-0.6691750840221936	-1.0187450647720997
ENSMUSG00000117413	-0.7183392528479355	-0.6709482359623761
ENSMUSG00000086313	-0.6712673427808596	-0.5601452679107031
ENSMUSG00000061315	2.3672825570263685	1.5207095668427126
ENSMUSG00000111503	-0.6177031768526583	-0.8260486561016838
ENSMUSG00000100110	-0.65010834555841	-0.22680464510718892
ENSMUSG00000032937	-0.5088851324461465	-0.6682828630732911
