gene_id	SET1A mean gb	SET1A mean promoter	ZC3H4 mean gb	ZC3H4 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter
ENSMUSG00000047466	0.10251684	0.6859865	0.19265951	0.39222875	0.16304417	0.36248317
ENSMUSG00000050271	0.09158699	0.38538322	0.27784815	0.42998406	0.14329416	0.2892325
ENSMUSG00000020705	0.10149548	0.9311116	0.23842363	0.5934967	0.12940252	0.5029582
ENSMUSG00000033237	0.085193336	0.6627197	0.15193653	0.5040649	0.12296171	0.4226689
ENSMUSG00000034647	0.06974765	0.6722519	0.052171268	0.51856506	0.06609749	0.42781395
ENSMUSG00000036572	0.013653958	0.4977402	0.29177445	0.44244358	0.01605265	0.18023793
ENSMUSG00000055932	0.07294086	0.44678098	0.21962471	0.26351508	0.08637528	0.31651282
ENSMUSG00000031012	-0.01619607	0.2257353	-0.21258025	0.33105493	-0.09634466	0.2343534
ENSMUSG00000041712	0.16797419	0.7910936	0.8846797	0.56553155	0.20655242	0.44209433
ENSMUSG00000070733	0.08965868	0.62789667	0.4135981	0.35968894	0.107700266	0.34460372
ENSMUSG00000024146	0.06966363	0.711726	0.20188822	0.30925715	0.024121024	0.4401977
ENSMUSG00000025008	0.052580632	0.25095385	0.017611807	0.22442675	-0.0033820323	0.18977784
ENSMUSG00000025188	0.058326464	0.6113086	0.12955527	0.49080074	0.1074897	0.23891073
ENSMUSG00000078875	-1.2353017	-1.2304705	-1.1941359	-0.56341666	-0.4284384	-0.5494561
ENSMUSG00000028763	0.11180664	0.49885997	0.17482448	0.4848017	0.17753088	0.35258192
ENSMUSG00000071176	0.061531436	0.22330485	0.06223728	0.28715286	0.10863033	0.26548666
ENSMUSG00000032324	0.06943508	0.62472355	0.11626526	0.16083765	0.07918009	0.42092538
ENSMUSG00000022705	0.07925808	-0.14714107	0.11657295	-0.31665713	0.07397317	-0.162886
ENSMUSG00000027001	0.076056674	0.21212143	0.14374427	0.33157164	0.095152326	0.07010635
ENSMUSG00000061559	0.08097485	0.5781212	0.55264246	0.42923716	0.08841956	0.3106034
ENSMUSG00000045410	0.029579213	0.04622417	-0.32961777	0.1299491	-0.106082104	0.14463197
ENSMUSG00000024646	0.1140963	0.14827596	0.4812008	0.50825953	0.1447658	0.19863407
ENSMUSG00000041921	0.068469495	0.55286074	0.15520279	0.4357087	0.041957702	0.26681814
ENSMUSG00000028683	0.0865385	0.6007714	0.30027276	0.33503765	0.07453505	0.34519383
ENSMUSG00000024154	0.06751986	-0.10443344	0.22848068	0.03771806	0.023547424	-0.08624099
ENSMUSG00000014956	0.093823634	0.7713688	0.4140775	0.49540195	0.18084374	0.38473958
ENSMUSG00000014245	0.31669295	0.8414027	1.2935823	0.5859304	0.17818347	0.3781228
ENSMUSG00000036646	0.07244283	0.7411908	0.4943103	0.3773056	0.004789387	0.4290742
ENSMUSG00000058254	-0.07010834	-0.26116094	-0.23436195	0.13903116	0.02723776	0.11186369
ENSMUSG00000031314	0.0072852056	0.5318249	0.24401663	0.45351043	-0.08853148	0.16238044
ENSMUSG00000041438	0.11933796	0.9102748	0.5469528	0.5433726	0.09145061	0.45776066
ENSMUSG00000036550	0.09940947	0.9226061	0.4008515	0.50516003	0.14408341	0.48442367
ENSMUSG00000033857	0.07867401	0.2099974	0.03960873	0.23148835	0.06834116	0.15234691
ENSMUSG00000000253	0.039601777	0.21632908	-0.287677	0.062218793	0.11389004	0.26100603
ENSMUSG00000028033	0.021705836	0.014468431	-0.39089763	0.04467224	-0.0853058	0.27670485
ENSMUSG00000022377	0.04562857	0.23393409	-0.2390275	0.27307403	0.09315034	0.27652282
ENSMUSG00000054874	0.03853975	0.7898774	0.02458498	0.33684897	0.111658186	0.5075119
ENSMUSG00000024845	0.05818861	0.52808565	0.25698146	0.36221528	0.124358244	0.27516457
ENSMUSG00000042472	0.06773227	0.6097738	-0.0010138896	0.3144531	0.053664718	0.42954645
ENSMUSG00000028409	0.06137512	0.8641401	0.4969592	0.20855318	0.049836572	0.39069733
ENSMUSG00000057541	0.12152116	0.5232312	0.5893421	0.38044894	0.09841404	0.2513759
ENSMUSG00000033352	0.057391115	0.5003839	-0.14350891	0.21044731	0.026968243	0.31149632
ENSMUSG00000026142	0.0470477	0.47193882	-0.2202114	0.45263672	-0.021396505	0.25915802
ENSMUSG00000021794	0.17011239	0.69250876	0.7070404	0.56716144	0.20119022	0.44359586
ENSMUSG00000049744	0.015641462	-0.31032783	-0.32725817	-0.34132048	0.008823944	-0.19057737
ENSMUSG00000021224	0.06640313	0.5753541	0.027077984	0.28941458	0.027665274	0.42495182
ENSMUSG00000020917	0.12655142	0.70055056	0.63862526	0.4739842	0.1448778	0.3990099
ENSMUSG00000043467	0.08897183	1.1324325	0.042373866	0.65868896	0.14565895	0.5278716
ENSMUSG00000079109	0.088313065	0.7142536	0.12146572	0.40449435	0.12344811	0.4918561
ENSMUSG00000041297	0.086820476	0.84326375	0.11722858	0.4589487	0.14356372	0.5092756
ENSMUSG00000038175	0.04788743	0.38269967	-0.07194527	0.36180753	0.09250744	0.2685221
ENSMUSG00000025925	0.19070168	0.7173496	0.6700893	0.6133067	0.19686325	0.37806225
ENSMUSG00000028483	0.12590832	0.5744598	0.5213818	0.40793458	0.13495733	0.4110984
ENSMUSG00000027359	0.0906395	0.46242076	0.4587948	0.47641668	0.13236395	0.24305668
ENSMUSG00000024007	0.16828686	0.587324	0.5799995	0.49159092	0.18734038	0.36721057
ENSMUSG00000031537	0.05992708	0.20120485	0.10869823	-0.0072629186	0.08448039	0.26859012
ENSMUSG00000046364	0.5981162	0.9982141	1.7314639	0.70202965	0.2498947	0.4583725
ENSMUSG00000024258	0.10096751	0.6646062	0.369976	0.4810818	0.1706793	0.42470253
ENSMUSG00000026705	0.060334016	0.58560646	0.059098978	0.3866664	-0.012231284	0.27533194
ENSMUSG00000022070	0.10753264	0.5889583	0.5898934	0.44021115	0.09572861	0.3962693
ENSMUSG00000048930	0.13941398	0.8792945	0.7163039	0.43510592	0.15322416	0.47241038
ENSMUSG00000036995	0.10312002	0.1611082	0.16784939	0.26084146	0.12054058	0.15980813
ENSMUSG00000027427	0.08656306	0.88913065	0.45257375	0.20191157	0.030871484	0.4796878
ENSMUSG00000025747	0.16683942	0.6907303	1.05824	0.46686268	0.13038026	0.33431944
ENSMUSG00000027424	0.2497881	1.1426684	1.088941	0.60772836	0.19757648	0.46694863
ENSMUSG00000035078	0.075267404	0.6759472	0.1736559	0.46064568	0.06392548	0.41435945
ENSMUSG00000026807	0.04705563	0.26999235	-0.22860509	0.28553325	0.045294058	0.19961447
ENSMUSG00000028673	0.14063205	0.44440854	0.307438	0.3175607	0.13930994	0.32426465
ENSMUSG00000052395	0.057347883	0.54914707	0.19993469	0.48396719	-0.039287694	0.24288368
ENSMUSG00000087176	0.051019274	0.46542275	-0.06426547	0.31092113	-0.10800967	0.2622269
ENSMUSG00000020888	0.13114187	0.5442417	0.42042115	0.4522165	0.17026384	0.35612464
ENSMUSG00000020737	0.12795563	0.5921723	0.24870558	0.48708937	0.19003858	0.3664052
ENSMUSG00000005267	0.0696457	0.15399781	-0.20411988	0.10083475	-0.06640982	0.1507284
ENSMUSG00000003234	0.072823495	0.56033206	0.17444247	0.5003862	0.0454084	0.344267
ENSMUSG00000040274	0.05755815	0.340455	-0.22061045	0.42620492	0.02238766	0.3284103
ENSMUSG00000028677	0.15682763	0.15564443	0.48313367	0.18442403	0.10872469	0.262735
ENSMUSG00000039286	0.050753757	0.58597183	-0.21069977	0.3325968	0.09237953	0.477156
ENSMUSG00000087361	0.26247594	-0.15370686	0.98675907	0.32527733	0.13262434	-0.04665232
ENSMUSG00000028718	0.06920726	0.5307633	0.07166695	0.39995643	0.028878741	0.3995578
ENSMUSG00000020262	0.046731673	0.40656	-0.23068403	0.23447473	0.031485192	0.39824867
ENSMUSG00000086152	0.05600725	0.04576796	-0.2948266	0.24249704	0.038884092	-0.12899014
ENSMUSG00000040688	0.14450835	0.6319755	0.6742322	0.539792	0.13467552	0.3173445
ENSMUSG00000028779	0.19101645	0.12385358	0.6792606	0.48274958	0.12395725	-0.22959344
ENSMUSG00000029174	0.07279127	-0.11162463	0.018611085	0.0482313	0.11212441	0.20094016
ENSMUSG00000019927	0.04887798	0.43209708	-0.07350928	0.31240955	0.052822903	0.304781
ENSMUSG00000034297	0.07585382	0.67281115	0.10151283	0.36276662	0.055286504	0.43386096
ENSMUSG00000044005	0.14134175	0.46776482	0.61623853	0.39281502	0.12997492	0.35163817
ENSMUSG00000039385	0.041224055	-0.06865359	-0.31077468	-0.074596345	0.014668441	0.17049024
ENSMUSG00000010362	0.17282882	0.50691533	0.8622796	0.57663345	0.15042365	0.18734783
ENSMUSG00000020818	-1.2353017	-1.2304705	-1.1941359	-0.56341666	-0.4284384	-0.5494561
ENSMUSG00000075020	0.086551934	-0.09619053	-0.01613988	0.13798113	0.1178401	-0.06861316
ENSMUSG00000041130	0.15444688	0.7313861	0.58986133	0.50506145	0.1816871	0.46467158
ENSMUSG00000020476	0.114695884	0.6992389	0.49717355	0.45199305	0.13322684	0.41960537
ENSMUSG00000024982	0.07009528	0.97185737	0.40950626	0.4608294	0.039839808	0.4323354
ENSMUSG00000032547	0.05656798	0.28691489	-0.149944	0.26354232	0.0849542	0.26252833
ENSMUSG00000024696	0.045435026	0.97261184	-0.16731745	0.64585733	-0.023416016	0.40806407
ENSMUSG00000058230	0.0731933	0.9328303	0.13053684	0.6225615	0.14634335	0.42624214
ENSMUSG00000026427	0.11499265	0.52235454	0.36920208	0.2997842	0.1151344	0.38918096
ENSMUSG00000029402	0.14924085	0.8018908	0.79137784	0.56759435	0.15901189	0.34882066
ENSMUSG00000006464	0.12826176	0.17439343	0.7767395	0.25557694	0.075214885	0.046690077
ENSMUSG00000044566	0.059688665	0.73853546	0.030648133	0.3246873	-0.023892542	0.47173467
ENSMUSG00000021413	0.07341027	0.8196758	0.24058951	0.4275022	0.12659588	0.47885063
ENSMUSG00000022142	0.11510457	0.708451	0.5995581	0.50582474	0.08906148	0.3875422
ENSMUSG00000056941	0.10687439	0.4188432	0.40266982	0.46696857	0.13238387	0.15214908
ENSMUSG00000058748	0.087093726	0.42727804	0.5641033	0.5525253	0.1632728	0.27261373
ENSMUSG00000006010	0.07104905	0.9305428	0.22862276	0.46533516	-0.03844661	0.484447
ENSMUSG00000071415	0.48980895	0.9347333	1.5109918	0.6563346	0.2494747	0.45137602
ENSMUSG00000020604	0.061783	0.72630864	-0.13915226	0.5999828	0.041826237	0.44633994
ENSMUSG00000033166	0.090127096	0.6518703	0.5927258	0.3590041	0.034174193	0.39980805
ENSMUSG00000071537	0.092299804	0.26395473	0.72703993	0.20348975	0.07121859	0.23426877
ENSMUSG00000025372	0.063877344	0.6776898	-0.0020920564	0.4002414	0.042767473	0.38895798
ENSMUSG00000030465	0.021103488	-0.26610258	-0.10741035	-0.31531996	0.040798668	-0.15247545
ENSMUSG00000023927	0.0406148	-0.051104344	-0.21958736	-0.0066361097	0.17087753	0.25611016
ENSMUSG00000097648	0.09757542	0.5273917	0.6499401	0.5539777	0.15059341	0.26052603
ENSMUSG00000068036	0.08285957	0.56915647	0.052513	0.38180923	0.12788054	0.4152414
ENSMUSG00000028126	0.096944645	0.8066699	0.49992034	0.27631387	0.1111487	0.45545474
ENSMUSG00000026740	0.05797766	0.52380633	-0.12355386	0.37057617	-0.06305144	0.3283486
ENSMUSG00000043241	0.06725588	0.920398	0.019243663	0.24110188	0.06743753	0.5796752
ENSMUSG00000032513	0.096753746	0.3168845	0.31563172	0.25906047	0.10278026	0.26267335
ENSMUSG00000032349	0.07464849	0.50339276	0.102654025	0.30525184	0.12229981	0.35321414
ENSMUSG00000061536	0.062056117	0.35734132	-0.03149021	0.2591612	0.051338345	0.22717768
ENSMUSG00000021638	0.055601485	0.24345915	-0.20736758	0.19754262	0.07677835	0.39547095
ENSMUSG00000075463	0.05520206	0.53790843	-0.013918123	0.2860975	-0.08872302	0.3481756
ENSMUSG00000026229	0.078926474	0.9059469	0.24782243	0.38901067	0.08123424	0.5227139
ENSMUSG00000028348	0.11119012	-0.15118381	0.27819225	-0.1973776	0.06430486	-0.14438097
ENSMUSG00000062234	0.06081977	0.49992657	0.0005279644	0.45095143	-0.032110706	0.36082235
ENSMUSG00000034557	0.063918136	0.54747075	0.021740258	0.40798688	0.005187656	0.3459827
ENSMUSG00000029804	0.05574939	0.49765372	0.10056046	0.41047403	0.025452727	0.26758838
ENSMUSG00000075023	0.1011247	-0.17158595	0.1345209	-0.3206626	0.08970417	-0.15913261
ENSMUSG00000037151	0.05620597	0.20069307	-0.20083234	0.14518231	0.056809437	0.27087983
ENSMUSG00000047515	0.0690155	0.89122766	0.21056183	0.5297715	-0.07238482	0.2648126
ENSMUSG00000048612	0.095360115	0.27309048	0.40851513	0.4832257	0.09220152	0.09700596
ENSMUSG00000063146	0.11275191	0.39511842	0.19670716	0.14654738	0.11466275	0.31496385
ENSMUSG00000050812	0.060875226	0.4835339	-0.055449184	0.3246899	0.04356116	0.26035213
ENSMUSG00000039518	0.30277425	-0.12963423	0.6286176	-0.24825573	0.23729362	-0.1400087
ENSMUSG00000024360	0.14689001	0.95661974	0.7522048	0.4947366	0.17247409	0.5445136
ENSMUSG00000024563	0.07547809	0.64630836	0.13523863	0.40374985	0.12732688	0.37990326
ENSMUSG00000005813	0.07264395	0.7056899	0.09974991	0.4300453	0.09549524	0.43379855
ENSMUSG00000029501	0.07528039	0.9691527	0.37883866	0.48430794	0.046493344	0.4739036
ENSMUSG00000055320	0.155991	0.7066688	0.66906357	0.5933914	0.19413376	0.3675864
ENSMUSG00000059713	0.16808282	0.4972649	0.80727965	0.39424628	0.13820851	0.26591057
ENSMUSG00000028060	0.1181599	0.85758775	0.52961683	0.5024419	0.14851387	0.44559732
ENSMUSG00000051166	0.062036984	0.5838368	0.062346574	0.3513086	-0.024773594	0.35886583
ENSMUSG00000039218	0.20538287	1.0074387	0.836717	0.6030603	0.22446369	0.47991347
ENSMUSG00000036555	0.07814213	0.617052	0.05000348	0.51061076	0.13137321	0.3851357
ENSMUSG00000038500	0.2247767	0.8556925	0.82939494	0.42310253	0.20074783	0.49394286
ENSMUSG00000093606	-1.2353017	-1.2304705	-1.1941359	-0.56341666	-0.4284384	-0.5494561
ENSMUSG00000029642	0.09305938	0.77738994	0.22049153	0.47671238	0.15652353	0.49736384
ENSMUSG00000084968	0.09041588	0.89026123	0.50014514	0.53427154	0.030207774	0.36445048
ENSMUSG00000020571	0.10129139	0.4955815	0.4591425	0.2835937	0.11173013	0.38149253
ENSMUSG00000039191	0.2640528	0.5664708	0.8120202	0.6435456	0.29753864	0.33289728
ENSMUSG00000029235	0.15617265	-0.068359934	0.48303136	0.39264274	0.05621678	-0.19311713
ENSMUSG00000020648	0.09752067	0.6918519	0.53017104	0.49251288	0.06023223	0.40331212
ENSMUSG00000005763	0.056259528	-0.32344696	-0.030925589	-0.15114616	0.08607223	-0.018032268
ENSMUSG00000028405	0.06477918	0.57344645	-0.093395025	0.42963517	0.101442486	0.38672468
ENSMUSG00000064138	0.051638514	0.21091326	-0.21421045	0.41692197	0.039821375	0.1117058
ENSMUSG00000066568	0.09801227	0.98264325	0.32535276	0.61672264	0.17914708	0.5363647
ENSMUSG00000020897	0.16004132	0.3342955	0.4371732	0.39422336	0.14704292	0.32177335
ENSMUSG00000025608	0.11490377	0.18797885	0.36772826	0.38499805	0.11898777	0.22906737
ENSMUSG00000048661	0.09724064	0.63666797	0.051076047	0.47918302	0.17212808	0.4326458
ENSMUSG00000026869	0.08745211	0.77139735	0.5315379	0.51381636	0.124711394	0.413679
ENSMUSG00000048310	0.090643704	0.6523645	0.5338191	0.45908773	0.08865415	0.3362448
ENSMUSG00000033991	0.06969114	0.5604975	0.1643325	0.38936484	0.003802036	0.40932137
ENSMUSG00000024436	0.27258873	1.1770943	1.0460566	0.6324566	0.1986918	0.45811856
ENSMUSG00000035227	0.23607686	-0.17492022	0.7551634	0.058810126	0.05696631	-0.090068206
ENSMUSG00000018001	0.049058497	0.49664	-0.25101617	0.08001705	0.04869757	0.28767592
ENSMUSG00000027669	0.03541289	0.11341287	-0.14486311	0.100420974	0.03664688	0.20045543
ENSMUSG00000050272	0.013510651	-0.26149216	-0.32542166	-0.0008198517	-0.041806065	0.07165911
ENSMUSG00000009207	-0.12724046	0.628425	-0.53318363	0.32474086	-0.10950492	0.53464794
ENSMUSG00000016526	0.13864353	0.7416428	0.4522901	0.6703113	0.2768795	0.39696148
ENSMUSG00000033933	0.10431105	0.52885306	0.4680642	0.36343497	0.10561996	0.2988373
ENSMUSG00000001158	0.06960862	0.5881907	0.44642556	0.53830713	0.10907316	0.31922865
ENSMUSG00000051235	0.05748526	0.7019477	0.08093152	0.55102044	0.07418191	0.4080066
ENSMUSG00000045216	0.15414032	0.42816415	0.6182825	0.5441011	0.18106234	0.27223995
ENSMUSG00000024197	0.21660057	0.6142493	0.79474103	0.62305766	0.22046642	0.3029806
ENSMUSG00000085609	0.20296833	0.46835604	0.76683426	0.24770962	0.14205612	0.2973328
ENSMUSG00000030842	0.14423496	0.97697407	0.6821297	0.5745761	0.1437157	0.3422697
ENSMUSG00000032637	0.2706494	0.9446397	0.8595717	0.6897096	0.2735962	0.38568684
ENSMUSG00000050965	0.050667435	0.42117465	-0.2108268	0.075431466	0.06003974	0.47402295
ENSMUSG00000041966	0.012550167	-1.0654054	-0.055319082	-0.64629364	-0.12995698	-0.49081036
ENSMUSG00000052616	0.054365538	0.33267328	0.060291078	0.29375422	-0.11703791	0.1979396
ENSMUSG00000019944	-0.042923026	-1.1426598	-0.2825235	-0.545884	0.09294719	-0.46373746
ENSMUSG00000039414	0.044358525	0.46335894	-0.22175308	0.04403198	-0.04902397	0.4588264
ENSMUSG00000036282	0.09816148	0.7158275	0.2962055	0.46242645	0.15089504	0.4041693
ENSMUSG00000001441	0.11309096	0.604563	0.33492026	0.5321846	0.16726176	0.36394417
ENSMUSG00000020627	0.00096832495	0.028719857	-0.3975899	-0.09978248	0.04735368	0.38169685
ENSMUSG00000079070	-0.063942455	-0.30694324	-0.25481233	-0.33030933	-0.15122001	-0.24454232
ENSMUSG00000025151	0.07550046	0.4418198	0.5965677	0.34563136	0.12107677	0.26337954
ENSMUSG00000028093	0.14810382	0.7315914	0.72500575	0.6246018	0.26142558	0.33848456
ENSMUSG00000033444	0.056934435	0.6174812	0.0032905687	0.3315413	0.014615613	0.25508043
ENSMUSG00000000167	0.059206136	0.7540764	0.042509943	0.33813697	-0.039491523	0.4712636
ENSMUSG00000022507	0.20504613	0.98746	0.7467415	0.6513718	0.24002461	0.45734775
ENSMUSG00000097448	0.23329246	0.41855165	0.93138397	0.59565306	0.2183971	0.2293842
ENSMUSG00000005540	-0.0070149507	-0.34710643	-0.12440874	-0.3780595	-0.02328039	-0.21257603
ENSMUSG00000002846	0.089814216	0.67275965	0.24773316	0.5479559	0.102178745	0.38092127
ENSMUSG00000019214	0.11095869	0.24926804	0.14357898	0.26260468	0.12521358	0.32639614
ENSMUSG00000026748	0.04795185	0.4070954	-0.31102338	0.33501285	0.050944738	0.45511797
ENSMUSG00000108563	0.31616506	0.64255875	0.88307315	0.67083776	0.32490623	0.3267986
ENSMUSG00000044627	0.123564854	0.7099178	0.6245967	0.5065612	0.14883633	0.41485915
ENSMUSG00000035666	0.062682725	0.9152133	0.3221001	0.4571529	0.11826693	0.5457191
ENSMUSG00000033033	0.09453773	-0.06855883	0.2708365	0.17835572	0.08707008	0.008729168
ENSMUSG00000030880	0.08440714	0.7603133	0.44735947	0.40662348	0.11779218	0.37355846
ENSMUSG00000009927	-1.2353017	-1.2304705	-1.1941359	-0.56341666	-0.4284384	-0.5494561
ENSMUSG00000031558	0.040185526	0.24278916	-0.3196091	0.2758678	-0.005237192	0.30607808
ENSMUSG00000059482	0.080889344	0.6113862	0.24945317	0.45141652	0.10839663	0.39635468
ENSMUSG00000036598	0.1463291	0.02684909	0.3826068	0.59574676	0.19413528	-0.048367616
ENSMUSG00000051378	0.08754893	0.67379624	0.40675986	0.3182253	0.092593715	0.41108128
ENSMUSG00000035126	0.059727486	0.8890932	-0.07939146	0.44200304	0.0048633143	0.5427755
ENSMUSG00000022836	-0.0024435667	-0.34064302	-0.29114786	-0.38771462	0.03140452	-0.20805772
ENSMUSG00000020402	0.18337558	0.97823757	0.65447545	0.6383592	0.24335413	0.4282356
ENSMUSG00000006373	0.11381261	0.37895417	1.1699387	0.51186424	0.08414636	0.12344041
ENSMUSG00000057069	0.019249601	0.31879157	-0.41120493	0.16629252	-0.08755247	0.37861183
ENSMUSG00000046408	0.4463163	0.0660788	1.1671299	0.3458706	0.18759456	0.10768602
ENSMUSG00000029752	0.14735767	0.439856	0.85904366	0.6036916	0.228667	0.24253091
ENSMUSG00000046658	0.097300544	0.13262063	-0.072969325	0.012127102	0.14926016	0.16957422
ENSMUSG00000026768	0.022545092	-0.10781596	-0.38433832	-0.14538682	-0.09417451	0.19671568
ENSMUSG00000024191	0.06246742	0.7326661	0.50496686	0.5005172	0.06307278	0.27774706
ENSMUSG00000060397	0.09170612	0.13870789	0.38397723	0.29504344	0.047067188	0.035653684
ENSMUSG00000026103	0.085938565	0.69902146	0.30737633	0.47198117	0.13259003	0.38222688
ENSMUSG00000014177	0.0698984	0.5332955	0.044774186	0.5313664	0.13029367	0.34598076
ENSMUSG00000116946	0.09288645	-0.2400705	0.30525953	-0.09921347	-0.015541461	-9.428409e-05
ENSMUSG00000023277	0.27484894	0.3710749	0.91679364	0.3532483	0.14645739	0.27521926
ENSMUSG00000086453	0.12339589	0.5827068	0.8290394	0.51288116	0.13030264	0.30838162
ENSMUSG00000044083	0.0247435	0.120105796	-0.36844757	0.2290066	0.05433902	0.0069014006
ENSMUSG00000052712	0.09317985	0.714264	0.38065785	0.4581855	0.12221931	0.2888183
ENSMUSG00000038116	0.09160281	0.6811787	0.28287992	0.61451197	0.19367543	0.31922254
ENSMUSG00000032531	0.33794954	0.2819789	1.1787546	0.4611787	0.1452354	0.10598182
ENSMUSG00000016510	0.08003947	0.4667092	0.300015	0.2141653	0.111944616	0.28840372
ENSMUSG00000021196	0.12301289	0.42250568	0.6557285	0.46143493	0.14539099	0.35013977
ENSMUSG00000031488	0.12409751	0.4287746	0.360291	0.43850103	0.15103345	0.3266478
ENSMUSG00000094870	0.10285119	0.88740677	0.46809503	0.5370611	0.09873493	0.44729438
ENSMUSG00000033720	0.07990748	0.5981681	0.16096276	0.39949286	0.14169498	0.34162965
ENSMUSG00000038412	0.14820865	0.63384557	0.5230774	0.505464	0.19224744	0.30501106
ENSMUSG00000022130	0.054312374	0.5659865	-0.010123334	0.3241698	0.060786027	0.3186715
ENSMUSG00000025147	0.05593876	0.49724612	-0.07483413	0.13716733	0.08712447	0.38508075
ENSMUSG00000020190	0.0589411	0.65723217	0.12614988	0.40128812	0.12986302	0.43564105
ENSMUSG00000087644	0.028761264	-0.27874035	0.2876808	0.04350875	0.016565574	-0.054439463
ENSMUSG00000016637	0.026812453	0.3324779	-0.20179968	0.1358714	0.10601345	0.30467373
ENSMUSG00000002222	0.08173548	0.76246643	0.24064907	0.43727222	0.120712675	0.47211957
ENSMUSG00000087574	0.12597209	0.6397248	0.22048926	0.54346514	0.19937173	0.41210097
ENSMUSG00000029179	0.06928245	0.70235986	0.2115335	0.32189396	0.029965121	0.3658627
ENSMUSG00000026879	0.06229525	-0.061149195	-0.09170269	-0.04732897	0.10900993	0.14443026
ENSMUSG00000028243	0.03444322	0.36016425	-0.19313037	0.29939428	0.035994	0.32740524
ENSMUSG00000116883	0.053843148	0.52992654	-0.25897023	0.24603677	0.13442235	0.4578733
ENSMUSG00000035649	0.0710082	0.7653598	0.10732469	0.43878105	0.041809194	0.4946413
ENSMUSG00000014786	0.10614306	0.46686417	0.39028332	0.26890787	0.120586336	0.35087982
ENSMUSG00000035944	0.06944427	0.01846461	0.060724873	-0.115683295	0.047473393	0.092030734
ENSMUSG00000020694	0.20066887	-0.079440586	0.500177	0.37361097	0.11368284	-0.11439956
ENSMUSG00000036792	0.05554666	0.7963112	-0.1435677	0.43491825	-0.055751074	0.5409824
ENSMUSG00000038324	0.061221644	0.5912558	0.023358012	0.1597031	-0.0026672345	0.22972022
ENSMUSG00000109850	0.15970418	0.8170098	0.76071775	0.45474303	0.16685726	0.45314544
ENSMUSG00000117358	0.27237892	1.0105085	1.2983286	0.60080785	0.16712748	0.33274037
ENSMUSG00000074796	0.085619025	0.61505646	0.47666183	0.43856257	0.106111154	0.36373734
ENSMUSG00000087368	0.012002486	0.6439547	0.19589052	0.5214054	0.014939802	0.19906314
ENSMUSG00000026398	0.12929401	-0.14051777	0.43634292	-0.17505501	0.090707146	-0.1822779
