	H2AK119ub1 mean gb	H2AK119ub1 mean promoter	H3K27me3 mean gb	H3K27me3 mean promoter	RING1B mean gb	RING1B mean promoter	SUZ12 mean gb	SUZ12 mean promoter
ENSMUSG00000091297	0.017664659863560337	0.04522765261637974	-0.3391301430943758	0.10321414889131818	-0.21312446390976164	-0.06503499820377792	0.05688678417408464	-0.013027929227065638
ENSMUSG00000070719	-0.032924271298321456	0.03548188140067674	-0.1655242840134358	0.10582347905247205	-0.008054170278647632	-0.14213956513179526	0.07821639721940467	-0.015304611951209347
ENSMUSG00000059316	0.011973786806758709	0.022137159101070978	0.7652190155711927	-0.014083887526008976	0.04258493381008994	0.23006332115336026	0.06620312869519274	0.056624853778800235
ENSMUSG00000031824	0.09348686019692155	-0.09787923639286926	-0.22892291373888501	-0.09546657876835872	0.0332871033479791	0.27545700925109895	0.09073852396960493	0.09503403175844366
ENSMUSG00000040865	-0.020641573172612462	-0.009302478182692364	-0.12481624446198542	0.284236522053117	0.24622454425780965	0.1380862231527419	0.10112145076168108	-0.01064020725655103
ENSMUSG00000027427	-0.014593115045729193	0.029873925299799535	1.3527176683797426	-0.050162159722437566	0.08098155680367457	0.08701335678172012	0.001403460636520304	0.06050223455426869
ENSMUSG00000112913	-0.1272765679678303	0.03937373099316177	-0.2760542941027895	-0.02888599148277528	-0.11571192211223474	-0.14939003190219338	-0.02952947647321521	-0.09706311027664409
ENSMUSG00000099869	0.013107319251867089	0.024349665842825306	-0.38883058580689617	-0.024718627371298766	0.15326330423931503	-0.041271104684859505	0.12675591794274968	-0.04312470547064112
ENSMUSG00000022076	-0.19672699688436213	-0.0979792524547442	-0.3937822420720582	-0.31961504590014944	-0.08030576351916745	-0.055730197677497165	0.04183557307992891	0.3482856580160725
ENSMUSG00000078143	-0.044057043828425714	0.03423680762790994	0.2745768765805187	-0.005505397801626344	-0.14255238137121778	0.25896243701542665	0.048515357648489216	0.038322381787132084
ENSMUSG00000032571	-0.046302409784108614	0.002647258308380529	0.9992463313844776	0.12831805400352578	-0.24589475331439495	0.05174422566198067	-0.044368395892034763	-0.0057971581554364824
