	AFF4 mean gb	AFF4 mean promoter	BRD4 mean gb	BRD4 mean promoter	CDK9 mean gb	CDK9 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter	HEXIM1 mean gb	HEXIM1 mean promoter	RBBP5 mean gb	RBBP5 mean promoter	DPY30 mean gb	DPY30 mean promoter	INTS11 mean gb	INTS11 mean promoter	NELFA mean gb	NELFA mean promoter
ENSMUSG00000102973	0.006848227232694626	0.033839356154203415	-0.03341609984636307	0.014639112167060375	0.018976200371980667	0.04330496862530708	0.016435498371720314	-0.04439742490649223	-0.009955238550901413	0.07535569369792938	-0.004640881437808275	0.004688210319727659	-0.017041128128767014	0.01765337958931923	-0.002733563771471381	-0.18009456992149353	0.01861208863556385	-0.0030235080048441887
ENSMUSG00000074465	0.011604814790189266	0.03284306451678276	0.010332830250263214	-0.07897073775529861	0.0063499752432107925	0.03365310654044151	-0.023781998082995415	-0.04338015243411064	-0.010072741657495499	0.03885728493332863	-0.005276085343211889	0.002334210556000471	-0.006891799625009298	0.017957180738449097	-0.0051275379955768585	-0.09614025056362152	0.043641604483127594	0.04498691484332085
ENSMUSG00000031824	0.027725737541913986	0.046405334025621414	0.007278702687472105	0.04067975655198097	0.010143914259970188	0.042435336858034134	0.01060781255364418	0.2441708892583847	0.008419953286647797	0.06848632544279099	-0.015406336635351181	0.007342519238591194	0.00855962559580803	0.05264108255505562	-0.010270494967699051	0.5502594709396362	0.019330373033881187	0.10289157181978226
ENSMUSG00000092416	0.01367869507521391	0.04800286144018173	0.0003368176403455436	0.03179819881916046	0.010327834635972977	0.05929648503661156	0.007388603873550892	0.24620689451694489	-0.001019368297420442	0.0500551238656044	-0.013564424589276314	0.009632420726120472	-0.0002246928634122014	0.0542830191552639	-0.009024635888636112	0.6627533435821533	0.016052840277552605	0.09016981720924377
ENSMUSG00000120807	-0.0021255670581012964	0.02665760926902294	-0.01387541089206934	0.03637177497148514	0.05960201844573021	0.06768213957548141	-0.01167476736009121	0.08298154920339584	0.0685717836022377	0.07873270660638809	-0.06254743784666061	0.00675903121009469	0.07498326897621155	0.03615976870059967	-0.07694203406572342	-0.07828892022371292	0.03500722348690033	0.0253199003636837
ENSMUSG00000095629	0.009633379988372326	0.03447754308581352	-0.008147390559315681	0.028585640713572502	0.013099469244480133	0.04108843952417374	-0.027719754725694656	-0.08034749329090118	-0.020138192921876907	0.030615737661719322	-0.013654478825628757	-0.000509582634549588	-0.012626252137124538	0.032058797776699066	-0.004319982603192329	-0.05071476846933365	0.04809069260954857	0.012290758080780506
ENSMUSG00000114391	0.034945644438266754	0.035449374467134476	0.016915304586291313	0.044305220246315	0.002712395740672946	0.011584866791963577	-0.013812856748700142	-0.04267922788858414	0.0006788655882701278	0.10507167130708694	-0.006718520540744066	0.007998966611921787	0.003186882473528385	0.03959137201309204	-0.008972512558102608	-0.09786906838417053	0.06560550630092621	0.06832895427942276
ENSMUSG00000031165	-0.0015807375311851501	0.006356856320053339	0.002387939253821969	-0.0030880772974342108	0.0202476866543293	-0.036274831742048264	-0.03526977449655533	-0.08387280255556107	-0.016696671023964882	0.03267007693648338	-0.009694864973425865	0.005644055549055338	-0.007132845930755138	0.0260591022670269	-0.004234578460454941	0.03465580940246582	0.04717693850398064	0.02255461923778057
ENSMUSG00000048617	0.03031088598072529	0.047212373465299606	-0.00920905265957117	0.053379982709884644	0.03076314367353916	0.0508769229054451	0.08844786882400513	0.10396205633878708	0.03420086205005646	0.08496634662151337	-0.014624920673668385	0.010246481746435165	0.037633925676345825	0.06400079280138016	-0.01756109483540058	-0.025125807151198387	0.022331850603222847	0.07476057857275009
ENSMUSG00000118434	0.0034136581234633923	-0.0011252083349972963	-0.014728265814483166	-0.05005069822072983	0.028247730806469917	0.012132490053772926	-0.0293943602591753	-0.13215065002441406	-0.01628364995121956	0.002938684308901429	0.011960480362176895	-0.002473822794854641	-0.0009451180230826139	-0.0001118779182434082	-0.011025607585906982	-0.052881039679050446	0.08541460335254669	0.03491976112127304
ENSMUSG00000081169	0.009069746360182762	0.07182267308235168	0.022598519921302795	0.02152646705508232	-0.0029248956125229597	0.013638139702379704	-0.018607262521982193	-0.04881705716252327	-0.01953611709177494	0.07624033093452454	-0.010661773383617401	0.00859406404197216	-0.006940056569874287	0.020478518679738045	-0.009478459134697914	-0.1169515997171402	0.05259234830737114	0.031047306954860687
ENSMUSG00000039735	0.018829476088285446	0.006493155378848314	-0.00281886151060462	0.0760006457567215	0.014543218538165092	0.0637931227684021	0.015355524607002735	0.24230237305164337	0.005168382544070482	0.03664027526974678	-0.014585793949663639	0.013428501784801483	0.02267346903681755	0.05223708972334862	-0.00748619856312871	0.7110679745674133	0.007132270373404026	0.10760647058486938
ENSMUSG00000109243	0.04229145497083664	0.06895627826452255	0.01514899730682373	0.02998819388449192	0.002413777867332101	-0.016087722033262253	-0.017722807824611664	-0.0928017869591713	-0.021346991881728172	0.10016223043203354	0.0026069534942507744	0.02638140879571438	-0.007411910220980644	-0.01967500150203705	-0.010589633136987686	-0.0502418652176857	0.051274679601192474	0.02294168993830681
ENSMUSG00000041921	0.016944890841841698	0.052114952355623245	0.00717338128015399	0.06277691572904587	0.012858700938522816	0.08182317018508911	-0.0062286462634801865	0.2779043912887573	-0.0013038204051554203	0.0750407725572586	-0.014292607083916664	0.008128191344439983	0.002548112766817212	0.050776731222867966	-0.010542087256908417	0.7651250958442688	0.015184377320110798	0.12134610861539841
ENSMUSG00000022678	0.02599654719233513	0.04489077255129814	0.0005544401938095689	0.06839326024055481	0.01411963440477848	0.09672174602746964	0.02048325538635254	0.16446071863174438	0.013206969946622849	0.061008721590042114	-0.013277092948555946	0.011265651322901249	0.016689429059624672	0.05944708362221718	-0.008283951319754124	0.4621114432811737	0.017633145675063133	0.09702972322702408
ENSMUSG00000060969	0.013669856823980808	0.025781484320759773	-0.005640748888254166	0.016492100432515144	0.0064781117253005505	0.002757609123364091	0.07378420233726501	0.16158533096313477	-0.0032379096373915672	0.010099699720740318	-0.014974892139434814	0.016452854499220848	0.014072902500629425	0.05819122493267059	-0.006383564323186874	0.17756733298301697	0.02260080724954605	0.07413609325885773
ENSMUSG00000046182	0.026022829115390778	0.003319951705634594	0.011130163446068764	0.03119785338640213	0.004740649368613958	0.08593335002660751	-0.011665625497698784	0.15071038901805878	0.009690760634839535	0.06956247240304947	-0.012809502892196178	0.0073849596083164215	-0.0015791860641911626	0.058866262435913086	-0.012692528776824474	0.027133846655488014	0.03855744004249573	0.061604391783475876
ENSMUSG00000085559	0.04017312079668045	0.06359833478927612	-0.0034196979831904173	0.03872479125857353	0.003242138307541609	0.0038131503388285637	-0.011312628164887428	-0.06519396603107452	0.019088249653577805	0.06949912756681442	-0.0037019485607743263	-0.00201942166313529	0.05122340843081474	0.030566532164812088	-0.0005286906962282956	-0.14331479370594025	0.03446189686655998	0.07104647159576416
ENSMUSG00000047171	0.05799488723278046	0.05324162170290947	-0.004015741869807243	0.04362068325281143	0.04102670028805733	0.06234849989414215	0.0612468421459198	0.10466732829809189	0.021432967856526375	0.1195693388581276	-0.02511967159807682	0.017319204285740852	0.05219936743378639	0.0522618293762207	-0.030377302318811417	0.04490520805120468	0.037686336785554886	0.06001703813672066
