	H2AK119ub1 mean gb	H2AK119ub1 mean promoter	H3K27me3 mean gb	H3K27me3 mean promoter	RING1B mean gb	RING1B mean promoter	SUZ12 mean gb	SUZ12 mean promoter
ENSMUSG00000043241	-0.003877420948473238	-0.0005226015227630601	0.7936669242813618	0.12323394511929239	0.013097644174350925	0.16828245283884047	0.038433722834140226	0.02397781188026004
ENSMUSG00000026333	-0.02606648290062107	0.0005999287118486661	0.25231903939753203	0.018464439455991462	-0.14609832092288083	0.264270057669689	0.041872601616497765	0.026911122900492045
ENSMUSG00000029632	0.002304042380377983	0.0003604311458600153	1.1234058504232962	0.12171387975322431	-0.23996937972052754	0.15421824254704655	0.011283952162401484	0.014090501450326493
ENSMUSG00000085664	-0.013442349898105022	-0.005519474388399561	-0.05918797440473489	0.01295361380585486	-0.11519387000121892	0.06423712873885441	0.041366870846624285	0.023671755533099973
ENSMUSG00000039130	-0.00909102619771147	0.026994424476911912	1.2748280252451618	0.007296434563405845	0.0482742043804527	-0.01184101373718087	0.03472242816528056	0.014227363237504115
ENSMUSG00000020180	-0.02877401459045359	0.010928587672034544	1.3110357051047945	-0.007695982117521843	0.09016285194770067	0.2508880989381786	0.031269372595722544	0.027181536524689624
ENSMUSG00000050335	0.05631724314766221	0.012325940359733067	-0.052177138248641446	0.026748970558297256	0.12475047829294843	0.10203150856094519	0.1008915727209699	0.026996208388508032
ENSMUSG00000036553	-0.02981296536818263	0.004717991278448607	0.7531825984183732	-0.007911396394982667	-0.07993151806513196	0.0978648131056356	0.040334788459378094	0.02182450513999876
ENSMUSG00000032726	0.2752019834805001	0.005288696452251835	-0.3594189872543211	-0.07492073022642996	0.6638380422060436	0.327937822459197	0.0885454243669041	0.047961603504414335
ENSMUSG00000029869	0.04573057113936686	-0.006787371413728189	-0.36837624746008907	-0.07763748333283209	-0.2561485329930812	0.2628516232259634	0.02552338137393235	0.044180515103497395
ENSMUSG00000006611	0.006759850359958364	-0.0005044501322637578	0.11654073627765424	0.010309651426983433	-0.21568297982874876	0.17995964662778924	0.012418444781568333	0.026248820141440126
ENSMUSG00000093538	-0.030905768038064708	0.026577026583462223	-0.16961367183123782	0.1333575652246509	-0.22957641303198345	-0.10334422854284639	-0.015926473103432467	0.02865602184184744
ENSMUSG00000081355	-0.06334369522560987	-7.989891413931868e-05	-0.0568107666886395	0.02034877811446287	-0.20860884938156232	0.2519432506897179	-0.00806038216417489	0.039656522778750515
ENSMUSG00000029468	-0.020625677084379797	0.001647243660201119	0.27216248284218764	0.016342568052693553	0.24899373508887948	0.23682937432287351	0.05423072871032803	0.032757840631321804
ENSMUSG00000052854	-0.22557164777483973	0.0104181871108137	0.07609464994768911	-0.06848379791024074	-0.7343237889710768	0.20765455689460005	-0.08590031462434645	0.004786152056476567
ENSMUSG00000020312	0.10318211228243723	-0.005008150194251877	-0.030259960777142884	-0.045351073438515806	-0.0577084357602871	0.27839957370992385	0.034165890462463724	-0.01642526962205011
ENSMUSG00000024384	-0.034299764439284834	-0.0016389281499349245	1.2222362111286202	0.06058281155845699	-0.09691559889641732	0.23626667352296604	-0.009057942422558491	0.023026093508815394
ENSMUSG00000032312	0.04644400346889077	-0.016127648536972367	0.13057124403837536	0.009663092401336013	0.22402985024018562	0.1579808140064415	0.07172462729441967	0.03775754613785206
