gene_id	AFF4 mean gb	AFF4 mean promoter	BRD4 mean gb	BRD4 mean promoter	CDK9 mean gb	CDK9 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter	HEXIM1 mean gb	HEXIM1 mean promoter	RBBP5 mean gb	RBBP5 mean promoter	DPY30 mean gb	DPY30 mean promoter	NELFA mean gb	NELFA mean promoter	INTS11 mean gb	INTS11 mean promoter
ENSMUSG00000038295	0.042305388	0.012581353	0.015034446	-0.0029291315	0.06661475	-0.01527066	0.06528249	-0.05755142	0.0040326226	0.02027789	0.014219186	-0.012157712	0.091896415	-0.012814247	0.054079525	0.030773375	-0.013416766	-0.056127667
ENSMUSG00000038884	0.04950847	0.011816651	0.017317802	0.021872628	0.047792945	0.046362925	0.015137576	0.07313699	0.0096609155	0.017569654	0.009600064	-0.0056545003	0.010170747	0.055374157	0.041104913	0.048157487	-0.006523354	0.08860344
ENSMUSG00000035200	0.029444829	-0.0026056028	0.015562712	0.016388807	0.008124744	0.036568392	0.019580374	0.048665356	-0.012387632	0.043960925	0.0048402394	-0.0059216386	0.05165075	0.046843607	0.03527847	0.063827716	-0.02063275	0.007245885
ENSMUSG00000114113	0.04063389	-0.018006997	0.008815033	-0.00017501498	0.061135303	0.073781565	0.010280011	-0.047791366	0.013974205	0.015906965	0.002024296	-0.011130585	0.08598302	0.023012782	0.024606254	0.029135453	-0.016512044	-0.055706713
ENSMUSG00000117444	0.0321921	0.006842759	0.013533643	0.0008402324	0.035967782	0.033937216	0.0086092455	-0.06643258	-0.01448353	0.027311385	0.006971065	-0.0024716961	0.05153348	0.005355126	0.024680993	0.025768094	-0.016483616	-0.051374607
ENSMUSG00000002524	0.037501764	0.014894609	0.021976719	0.032468494	0.041270826	0.08248611	0.011603275	0.062913544	-0.002808838	0.03563998	0.010091521	-0.010544873	-0.008214817	0.07107916	0.036333628	0.109484695	-0.018304799	0.08338581
ENSMUSG00000100685	0.022095032	0.020001357	0.019450415	0.004496512	0.055181727	-0.034890506	0.053492617	-0.044389483	-0.005976956	0.03246039	0.019940019	-0.010734819	0.07579278	0.027737416	0.05358715	0.022098033	-0.016647747	-0.056490637
ENSMUSG00000032718	0.022794599	0.008072519	0.013539625	0.025947718	0.006796559	0.042515725	0.03684092	0.052499905	-0.016098646	0.037343167	0.010562653	-0.008806852	0.05865969	0.0666508	0.03928119	0.0380895	-0.02407303	0.1189971
ENSMUSG00000059323	0.037065458	0.004349544	0.02107377	0.016165197	0.05443325	0.0691243	0.04451362	0.054986797	-0.0038011598	0.04320109	0.021914655	-0.007602878	0.05201646	0.06770067	0.045784958	0.03449559	-0.01706022	0.047378223
ENSMUSG00000022758	0.017972434	0.028299464	0.023492945	0.01403002	0.014819527	0.027258892	0.0042285775	0.03705571	0.0030779734	0.039615665	0.011924379	-0.0043997923	0.01734607	0.045704093	0.03906521	0.04276215	-0.019256596	-0.011847286
ENSMUSG00000017631	0.030055312	0.012797653	0.026032895	0.015455929	0.032145426	0.046816327	0.042199124	0.055795494	-0.0049507204	0.04662685	0.015413249	-0.0037168183	0.062066384	0.069069155	0.046913404	0.04859577	-0.02091354	0.052769907
ENSMUSG00000022416	0.012534951	-0.003418267	0.0074542165	0.012517087	-0.009579468	0.04129296	0.0121117085	0.034645073	-0.040746644	0.02515963	0.0049448865	-0.01758651	0.029603982	0.043229055	0.030434502	0.04459164	-0.02216292	-0.025300827
ENSMUSG00000026584	0.02360261	0.0122471815	0.018496586	0.008653652	0.048416134	0.02793171	0.03229741	0.027431238	-0.014550661	0.034264643	0.009066648	-0.005761271	0.067329116	0.043597598	0.027812842	0.034935407	-0.01726763	0.009355317
ENSMUSG00000027792	0.006319031	-0.009211761	0.012630267	-0.027174862	0.019498777	0.062918864	-0.019835982	0.016449517	-0.040800445	0.012168713	-0.0044256295	-0.0028651897	-0.0069079413	0.016558954	0.014710013	-0.014696959	-0.001830358	0.08520367
ENSMUSG00000018008	0.033712585	0.015525038	0.016803607	0.0008143777	0.039328925	0.00048328663	0.029674513	-0.032959454	-0.008011555	0.04070577	0.0065975604	-0.011886831	0.06834248	0.028912691	0.05212972	0.02360554	-0.016260661	-0.0645515
ENSMUSG00000009070	0.012222591	-0.18186656	0.014474699	0.02125446	-0.010580513	-0.511031	0.032302674	-0.028624015	-0.012208255	-0.30411604	0.004051027	0.0381976	0.017752485	-0.35446826	0.061813477	-0.20691429	-0.023445725	0.0025636654
ENSMUSG00000008540	0.016707284	-0.0043702424	0.01717665	0.013579468	-0.004529585	0.02497235	-0.022195565	0.028614674	-0.0406773	0.011869565	0.0015832412	-0.009262283	-0.0037622855	0.046352096	0.031554066	-0.00065636856	-0.020024035	-0.0251655
ENSMUSG00000000374	0.027302582	0.011091585	0.022612065	0.024129624	-0.009648909	0.025891226	-0.0032326442	0.0570666	-0.0112296855	0.015010372	0.0063334103	-0.01910133	0.0158505	0.065550074	0.03734389	0.07396716	-0.024871962	0.088936396
ENSMUSG00000022868	0.03791889	0.012295577	0.015370673	-0.010641699	-6.424448e-05	0.031449564	0.03797123	-0.070950456	0.0023690546	0.02173248	0.020308204	-0.008201863	0.07032323	0.007458361	0.049211096	0.019662889	-0.01762173	-0.047115397
ENSMUSG00000074783	0.0353252	0.01204136	0.014248822	-0.0053524734	0.03699794	0.012365006	0.0095226085	-0.07191475	-0.007194282	0.023408856	0.015575792	-0.00477992	0.07353698	-0.0006067091	0.04393115	0.033367302	-0.019011592	-0.046252985
ENSMUSG00000051351	0.03604	0.016563352	0.022213161	0.011367925	0.046767626	0.057818647	0.030691357	0.060768113	-0.005448038	0.044178814	0.021970443	-0.0030699123	0.07162478	0.051443566	0.047046814	0.05763647	-0.01937446	0.062335804
ENSMUSG00000086035	0.018415391	0.0007296154	0.0062681325	0.040077437	0.02016524	0.017879792	0.012576055	0.059377424	-0.024847182	0.045486994	0.007972634	-0.0149231	0.019743156	0.06826357	0.026595948	0.08143829	-0.018721525	0.118466765
ENSMUSG00000062077	0.035555363	0.0066220905	0.020570524	0.0148674995	0.0443631	0.024722286	0.032452397	0.025722098	-0.0018045316	0.035344325	0.014717725	-0.0064603416	0.061976604	0.047728967	0.046411287	0.028827831	-0.01786913	0.020079292
ENSMUSG00000117902	0.0045024883	0.014185843	0.010702722	-0.013498328	0.027166126	0.009818592	-0.021999141	-0.040225696	-0.028639862	0.017673302	0.0047542956	-0.009263053	-0.004572584	0.0015725474	0.01627439	0.0018976417	-0.0126921395	-0.05767584
ENSMUSG00000033933	0.043397114	0.006604617	0.02273701	0.021152386	0.04772825	0.056765027	0.016263705	0.07368815	0.004731521	0.03209987	0.0037732888	-0.002806624	0.033157542	0.0642854	0.04427398	0.04964706	-0.012852409	0.06989787
ENSMUSG00000003528	0.035896495	0.0054451125	0.004413774	0.037341733	0.008138388	0.073588684	0.027154328	0.056341454	-0.019665247	0.027119521	-0.027539726	-0.018594164	-0.0795293	0.07180175	0.05091883	0.065227725	-0.011659452	0.07671259
ENSMUSG00000054827	-0.020899761	0.009711666	-0.014288974	0.003869132	-0.039063234	0.002427684	-0.018282278	-0.009639837	-0.05155187	0.011786187	-0.009098359	-0.00706982	-0.037163865	0.007892492	0.009111628	0.010127911	-0.012569945	-0.03490474
ENSMUSG00000095683	-0.36073843	-0.061767522	-0.20415851	-0.16788596	-0.3675599	-0.33409834	-0.14027548	-0.04036103	0.30442163	-0.3067173	-0.11725637	0.13688561	-0.5048942	-0.46054992	-0.54979354	-0.5381143	0.28095925	-0.041641466
ENSMUSG00000021504	0.027266862	0.016121266	0.027243385	0.018503768	0.010361171	0.03663107	0.03567059	0.058100257	-0.005609924	0.03374351	0.009701156	-0.0076357657	0.051833823	0.060173884	0.047091316	0.03724112	-0.023170574	0.07418343
ENSMUSG00000021076	0.026110556	0.002194567	0.019914905	0.02297635	0.051331516	0.053548574	-0.0069180704	0.07363622	-0.011589272	0.017346265	0.009525235	-0.0080405045	0.028345345	0.07055706	0.030147143	0.07439251	-0.0078035044	0.111292675
ENSMUSG00000023979	0.040319797	0.010627296	0.014928741	0.0101147825	0.038957458	-0.05729572	0.07463047	-0.019880451	-0.005309849	-0.0077537266	0.009048195	-0.0072988337	0.08535635	-0.0072226357	0.051311094	0.030005876	-0.011396067	-0.07382408
ENSMUSG00000060260	0.031584136	0.008789993	0.028185494	0.012963533	0.010184995	0.07803329	0.023141554	0.05283814	0.0027078777	0.018939493	0.011169229	-0.014883009	0.04163605	0.06403013	0.043795917	0.051671125	-0.027052695	0.03137189
ENSMUSG00000066892	0.03784082	0.016213024	0.02266487	0.009724666	0.017735876	0.022457398	0.031917654	0.03776055	-0.004095965	0.037486017	0.0101857595	-0.0058864783	0.045430027	0.046295088	0.039887395	0.04410992	-0.019540474	-0.00020572169
ENSMUSG00000092187	0.031068692	0.009407554	0.019167148	0.0008266636	0.012562092	0.028032225	0.0052837864	-0.025686916	-0.033820163	0.012855909	0.0016378829	-0.007220838	0.056800544	0.05086415	0.047117934	0.013866876	-0.016691858	-0.071974345
ENSMUSG00000031273	-0.02252274	-0.016311755	-0.014766991	-0.0038364162	-0.097975634	-0.059585832	-0.039300352	-0.029725488	-0.042711012	-0.020830559	-0.022309287	0.00546816	-0.06819453	0.00035986974	-0.0073166005	-0.035810165	-0.015630035	-0.0893103
ENSMUSG00000017715	0.034544785	0.015556841	0.022027172	0.013696533	0.04327478	0.02856946	0.050144862	0.03546222	0.0001719859	0.030062215	0.018380234	-0.003425138	0.06629336	0.06946682	0.047887504	0.046481293	-0.017661074	0.033262648
ENSMUSG00000018239	0.039196588	0.0057372274	0.016460147	0.012059484	0.067010134	0.033734422	0.029018423	0.061365847	-0.010058896	0.025750328	0.0141886	0.003538152	0.052141022	0.049888793	0.035849288	0.07390465	-0.018235598	0.06899829
ENSMUSG00000024935	0.027648943	0.003911411	0.019573392	0.012069005	0.021926874	0.05857254	0.0042329705	0.062097702	-0.011954469	0.03583469	0.0077770934	-0.014826953	0.040620327	0.061737288	0.03344048	0.0444841	-0.022240283	0.0759924
ENSMUSG00000029430	0.029878203	0.015970614	0.008470894	0.032101344	0.07764709	0.056565054	0.030654624	0.037550185	0.0064169583	0.01129521	0.0010432013	-0.0028071092	0.03798506	0.06580259	0.03412667	0.06763551	-0.020823251	0.05897226
ENSMUSG00000025573	0.03345066	0.013950757	0.01783093	0.004566925	0.03865991	-0.017384073	-0.00982893	-0.055797704	-0.016665116	0.04007069	0.009898051	-0.0036835547	0.034128256	0.004245752	0.043258734	0.04051867	-0.020897407	-0.05679699
ENSMUSG00000019320	0.041329682	0.014194284	0.03294193	0.016550817	0.045826685	0.079248674	-0.048538398	0.06795478	0.008071457	0.025048794	-3.947341e-05	-0.013901655	-0.0060619754	0.06017665	0.051856734	0.029677154	0.0030078415	0.07680671
ENSMUSG00000108815	0.038522303	0.00907364	0.015367534	0.004987234	0.028328486	0.014158207	0.051917188	-0.018717347	-0.0040060515	0.024072574	0.013929286	-0.02490634	0.062401142	0.002545727	0.052120626	0.036584273	-0.013361902	-0.041547682
ENSMUSG00000049858	0.037063003	0.025958491	0.05773406	-0.003218146	0.04378924	0.0422251	-0.043143105	0.032271907	0.00027238933	0.048191126	0.00391824	-0.008356658	0.00046000048	0.05013171	0.056118563	0.0277597	-0.015402939	-0.036443297
ENSMUSG00000048249	0.024802571	0.019495908	0.013798189	0.027140943	0.056862902	0.04038612	0.021457994	0.055843603	-0.009296484	0.03766937	0.010832191	-0.0066175866	0.058225084	0.06566207	0.036242176	0.08438572	-0.018250754	0.10164038
ENSMUSG00000072966	0.01292449	-0.0021769311	-0.039364316	0.019506259	-0.11904123	-0.009105684	-0.03203097	0.078703	-0.057813615	0.02230793	-0.011092854	0.0043008327	-0.06337059	0.085470065	0.0197231	0.022309255	-0.021238018	0.075994596
ENSMUSG00000037754	0.031159608	0.010159701	0.013492064	0.003482961	0.0026189764	0.02467935	0.017492618	-0.11090875	-0.007623499	0.022259472	0.006900466	-0.013886926	0.045644123	0.009013308	0.04919243	0.012227729	-0.017810054	-0.05633612
ENSMUSG00000000627	0.026668938	0.006096896	0.018564472	0.022906449	0.02520079	0.054702103	0.024286088	0.058428954	-0.008794398	0.028976325	0.0099191	-0.0047609927	0.05834553	0.06344711	0.04131948	0.057100393	-0.022748115	0.059111033
ENSMUSG00000030219	0.038505036	-0.012540848	0.012663887	0.0002557272	0.01492729	-0.03469148	0.0036026991	-0.09840043	-0.024229687	0.02166351	0.01651812	-0.008388742	0.063631564	0.00032572355	0.02669003	0.025117008	-0.015915353	-0.037967417
ENSMUSG00000020333	0.026542706	0.0039413623	0.01700059	0.0036428687	0.008709952	0.02217716	0.013788693	0.06268187	-0.011917242	0.0059356373	0.007307363	-0.0015347668	0.042632684	0.06720847	0.04021432	0.027133647	-0.021110725	0.0703498
ENSMUSG00000015932	0.005341253	-0.1852598	0.0013646083	0.02061563	0.007952372	-0.4929032	0.07428494	-0.04859926	-0.019870644	-0.3045854	0.0050275843	0.027725812	0.050419584	-0.37276772	0.037151862	-0.19942488	-0.017545477	-0.0017185817
ENSMUSG00000058447	0.034853775	0.007955505	0.016417738	0.016245186	0.05105932	0.079329446	0.032268763	0.053856205	5.247688e-05	0.024720537	0.020751672	-0.01544171	0.06594515	0.048828892	0.047405057	0.04028363	-0.016023777	0.04884076
ENSMUSG00000056296	0.00865006	-0.0019489267	0.0050365147	0.00059659936	0.0086697675	0.0405154	-0.020366956	0.054545507	-0.040557154	0.010056421	0.005859232	-0.0072026243	-0.0017425708	0.052080102	0.01958225	0.048335463	-0.012178686	0.061879005
ENSMUSG00000024747	0.0015245855	0.0016558799	0.010424895	-0.0064580063	0.0167687	0.045582235	-0.023927541	-0.0687503	-0.039466064	0.02390801	-0.0025893885	-0.0120300865	-0.013512688	-0.008917169	0.016426781	0.0011121753	-0.013908459	-0.06214778
ENSMUSG00000054727	-0.044529412	-0.032668743	0.002912329	-0.0048889327	-0.069866575	-0.01711571	-0.012521567	-0.05168081	-0.052048538	-0.01585526	-0.01763977	-0.0033024603	-0.022540502	-0.055882074	-0.006716451	0.0150899505	-0.017205589	-0.07450862
ENSMUSG00000034063	0.034422908	0.0084110135	0.016131373	0.010488678	0.029145729	0.05642286	0.002956574	-0.044629436	-0.010951356	0.00925139	0.011767001	-0.0066680103	0.044614825	0.03019314	0.043790165	0.028440831	-0.018345963	-0.05472177
ENSMUSG00000075437	0.035637308	-0.01614449	0.014564836	0.008279686	0.008116038	0.008026044	-0.0049721887	-0.057981823	-0.018943269	0.009751234	0.005389752	-0.016069055	0.04196669	0.03762977	0.0334642	0.039003585	-0.01986084	-0.032676216
ENSMUSG00000021636	0.03328514	0.0065306015	0.027634375	0.009426678	0.04995796	-0.02090806	-0.010348207	0.05040367	-0.008736763	0.039297704	0.005464304	-0.019570494	0.042927608	0.060044903	0.04199067	0.03888165	-0.030218307	0.03747336
ENSMUSG00000024043	0.025752602	0.0010670456	0.019248579	0.022823002	0.020896992	0.067409396	0.00056317326	0.05802002	-0.016314214	0.04068924	0.009943799	-0.017479826	0.020327108	0.06776389	0.035465673	0.114229314	-0.021514006	0.076231055
ENSMUSG00000028582	0.035834044	-0.0149122225	0.017647827	0.032311715	0.022919215	0.07160612	0.013565349	0.07253905	-0.005849326	0.030935442	-0.006451646	-0.002124471	0.029785495	0.075651735	0.043133102	0.07401612	-0.017563885	0.10527701
ENSMUSG00000029020	0.033594664	0.005059966	0.026268367	0.014469075	0.017456515	0.008127767	0.0052683633	0.06856715	-0.0045361496	0.033389073	0.008391544	-0.008122328	0.036133535	0.0700895	0.043851	0.05009232	-0.02186929	0.10691751
ENSMUSG00000071234	0.025621496	0.004501347	0.026859922	0.007855646	-0.011540838	0.033258915	0.0001732991	0.03490686	-0.0047206236	0.057977747	0.008392668	-0.010353658	0.03259363	0.05247619	0.041955583	0.05104239	-0.024488943	-0.033724844
ENSMUSG00000049957	-0.37325934	-0.07644301	-0.2103562	-0.14808072	-0.37619886	-0.34062022	-0.13864909	-0.03467035	0.28095353	-0.2959586	-0.11239026	0.120100096	-0.50972605	-0.44244134	-0.5391974	-0.52596027	0.27665737	-0.027305145
ENSMUSG00000097777	0.015446983	0.007900112	0.0079735415	0.0028763493	0.05712305	0.037477087	0.05759803	-0.07494058	-0.029516933	0.016881526	0.01601798	-0.013761332	0.051675696	0.006544236	0.028403841	0.018138664	-0.01571448	-0.060017146
ENSMUSG00000036990	0.029819943	0.023953263	0.018044433	0.043218676	0.05554122	0.035697304	0.034318954	0.061719604	-0.004574495	0.015223324	0.013259576	-0.006439248	0.041085776	0.07665374	0.025647439	0.093540624	-0.021311643	0.11905202
ENSMUSG00000039699	0.031186558	0.017343486	0.015701855	0.0047368994	0.037048154	0.010833409	0.01712713	-0.046437543	-0.00684282	0.026110064	0.01339586	-0.0043729763	0.05988605	0.029989876	0.05257532	0.024825245	-0.021432804	-0.022512898
ENSMUSG00000025170	0.02308888	0.003635507	0.021466654	0.013842794	0.013404319	0.012012749	0.00575366	0.06412416	-0.004824081	0.014431075	0.009227291	-0.011941683	0.051228646	0.054301195	0.032570418	0.041295335	-0.021865794	0.052301336
ENSMUSG00000023013	0.028543556	0.017388618	0.014509982	0.00668245	0.06366045	0.048395578	0.07212879	0.004981681	-0.004377506	0.027056579	0.01328943	-0.0075468724	0.07801666	0.027766597	0.05636372	0.026480207	-0.0048865983	-0.06560459
ENSMUSG00000017607	0.04096633	0.02577786	0.020418225	0.009033401	0.017040508	-0.024701858	0.0046879314	-0.055257678	-0.0014853646	0.020776825	0.002332046	-0.004805463	0.05194575	-0.019546907	0.05698865	0.0077417362	-0.020866768	-0.046759434
ENSMUSG00000092165	-0.017945481	-0.02758834	0.0013754467	-0.0024984428	-0.05234432	-0.071860634	-0.024310408	-0.04724926	-0.040256586	-0.023190083	-0.013005241	0.010901453	-0.019236963	-0.061768778	0.0029290298	-0.016428595	-0.013454904	-0.054807734
ENSMUSG00000034714	0.031825084	0.011528826	0.019780455	0.01733105	0.013361109	0.056077953	0.033986337	0.04368571	-0.007796857	0.022855332	0.0115676075	-0.0039500757	0.050524224	0.042439986	0.04747325	0.06306207	-0.020125233	0.039296128
ENSMUSG00000070495	0.028551584	0.005838607	0.017871544	0.019185547	0.0052952236	0.032097805	0.02217034	0.0038309698	-0.007153108	0.025733488	0.010700506	-0.019867059	0.0566604	0.06630243	0.043068387	0.061586577	-0.01498217	0.007622997
ENSMUSG00000087247	0.021627313	0.008914902	0.0012747477	0.0075386763	0.016994035	-0.0043152007	0.027613435	0.034836173	-0.036154818	0.0012068611	0.0053325905	-0.014480671	0.03043961	0.032072634	0.018069131	0.035849344	-0.0151699195	0.020100886
ENSMUSG00000038366	0.03728192	0.003039327	0.017425042	0.015152847	0.05983954	0.057929873	0.04191722	0.037629887	-0.0009130977	0.02924636	0.019554019	-0.0008883474	0.06796714	0.060504276	0.047690965	0.06607969	-0.019074919	0.035292737
ENSMUSG00000098754	0.029061299	0.0031416551	0.021482596	0.014971636	0.035106406	0.059963726	0.026917571	0.061740458	-0.0037506602	0.046354905	0.012404153	-0.0049227644	0.060389567	0.0557977	0.046039175	0.04573144	-0.02456665	0.04817052
ENSMUSG00000039903	0.034213934	0.010547412	0.011530299	0.0067388904	0.0149466675	0.051917605	0.023766385	-0.07581843	-0.012125111	0.021889478	0.011981915	-0.025057022	0.053013798	-0.021221178	0.050975908	0.029217364	-0.01783176	-0.05161829
ENSMUSG00000023911	0.038595043	0.008989729	0.013913261	0.01622079	0.07402281	0.05285914	0.01603449	0.050941095	0.003681694	0.009516258	0.0066012195	-0.008615398	0.04853628	0.040874027	0.040948976	0.028741816	-0.024659403	0.005245464
ENSMUSG00000110624	0.03859184	0.015972877	0.012128991	0.021267865	0.07180462	0.047064167	0.0029447852	-0.051520284	-7.994415e-05	0.020758167	0.008839965	-0.0042894436	0.021994684	0.026383355	0.03980008	0.037603796	-0.02089868	-0.01767063
ENSMUSG00000029082	0.03372469	0.0015015873	0.013939004	0.007886348	0.04380824	-0.0018121981	0.011377006	-0.03597911	-0.0043638293	0.03063311	0.0047859154	-0.004697094	0.07621495	0.007343266	0.054385822	0.03566674	-0.019620247	-0.051683664
ENSMUSG00000034525	0.022183815	0.0024657561	0.019969748	0.033288904	0.02133537	0.013951653	0.020789318	0.057899226	-0.021069078	0.01171797	0.006092364	-0.022673901	0.034484643	0.07459652	0.028021542	0.06961213	-0.023517245	0.114101455
ENSMUSG00000022211	-0.00060530927	0.0019611267	0.007022931	0.0105097415	-0.0934989	-0.03889308	0.0114132725	0.0762268	-0.060925107	-0.016865147	0.002147575	-0.020518215	0.011465273	0.10241555	0.024491375	0.025644643	-0.008644675	0.0692531
ENSMUSG00000097446	0.010863112	-0.005576147	-0.011937773	-0.00864633	-0.019358052	0.053209145	-0.008534072	0.016090674	-0.050480463	0.012311578	0.004091138	-0.0062474175	-0.017061599	0.056354858	0.014460009	0.011772424	-0.010883574	-0.09871338
ENSMUSG00000015647	0.033839155	0.0076098703	0.025525738	0.010019294	0.017624313	0.05067155	0.039575756	0.045682814	-0.0019784123	0.035684705	0.012030964	-0.0063436986	0.060246475	0.057349715	0.046037003	0.029965036	-0.01959466	0.019752696
ENSMUSG00000022817	0.036287263	0.0093344785	0.023277503	0.013697294	0.044843532	0.051029485	0.03374874	0.05805449	-0.002256125	0.031679526	0.014618588	-0.0044448962	0.059644885	0.0720493	0.046397056	0.0577084	-0.024766216	0.05423945
ENSMUSG00000110616	0.0266746	0.011215266	0.012367173	0.012032244	0.05877099	0.033928934	-0.00271677	-0.055747665	-0.009509965	-0.024489807	0.012187291	-0.00813313	0.017539691	-0.012154039	0.0356485	0.007233969	-0.018071966	-0.055727888
ENSMUSG00000116573	0.0064013754	-0.0024551058	0.0053646322	-0.011237773	0.010028547	0.035381597	-0.01863606	-0.048919626	-0.031125218	-0.011106521	-0.0046937736	-0.023720931	0.0033054135	-0.009237422	0.017300673	0.010339997	-0.0135240005	-0.06877517
ENSMUSG00000042589	0.03187559	0.02281406	0.027483117	0.018695787	0.030285632	0.04250919	0.039234124	0.054225136	-0.0061617047	0.041628327	0.012198773	-0.003817823	0.062180202	0.07216534	0.04756134	0.08313416	-0.024367368	0.08060955
ENSMUSG00000097325	0.021091357	0.003190224	0.0007345278	0.026846526	0.018887028	0.02669005	-0.028590597	0.052286796	-0.032118652	0.0019381738	0.005086666	-0.026317252	-0.020486504	0.060770594	0.028649677	0.060130395	-0.020236885	0.07976525
ENSMUSG00000066440	0.027379906	0.017150762	0.019153045	0.020912183	0.024747493	0.054612942	0.017157566	0.046412796	-0.0062467484	0.025648851	0.0067781815	-0.0046656453	0.028069375	0.053610034	0.034187622	0.039493117	-0.022492886	0.08112964
