gene_id	AFF4 mean gb	AFF4 mean promoter	BRD4 mean gb	BRD4 mean promoter	CDK9 mean gb	CDK9 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter	HEXIM1 mean gb	HEXIM1 mean promoter	RBBP5 mean gb	RBBP5 mean promoter	DPY30 mean gb	DPY30 mean promoter	NELFA mean gb	NELFA mean promoter	INTS11 mean gb	INTS11 mean promoter
ENSMUSG00000021798	0.03558009	0.009284821	0.013485892	0.0087421425	0.026806837	0.032721795	0.035578273	-0.05734257	-0.009913725	0.020391664	0.013177267	-0.014228811	0.066927545	0.0025904966	0.05084536	0.025332136	-0.016565531	-0.05794463
ENSMUSG00000023966	0.03548113	0.0042795637	0.020380564	0.0016413244	0.060697515	0.0683871	0.015303089	0.049399033	-0.0073363734	0.03714881	0.017012604	-0.0056194654	0.053877875	0.044889625	0.046707034	0.031687927	-0.02302437	0.020728359
ENSMUSG00000032397	0.03335436	0.009672135	0.016124992	0.020411193	0.06507491	0.05449728	0.030989105	0.05759297	-0.007614673	0.0165849	0.011934443	-0.0029917955	0.068363264	0.060387857	0.040073257	0.05951352	-0.021186326	0.06852562
ENSMUSG00000054400	0.031004487	0.023590503	0.01692707	0.023679115	0.050351605	0.084441885	-0.01887689	0.031835075	0.0014955173	0.033915017	0.011279547	-0.009589601	0.029674843	0.030531226	0.043179467	0.04008227	-0.021181459	0.02681512
ENSMUSG00000039539	0.007755143	0.0028250061	-0.0048862924	0.012676321	0.029495193	0.09092265	-0.0138362	0.025039025	-0.051057424	0.025025012	0.005955014	-0.010413498	-0.009458287	0.044634335	0.008517304	0.027802913	-0.0066337604	-0.0049623367
ENSMUSG00000031711	0.021779032	0.015378552	0.015582364	0.022540344	0.06517921	0.0148672545	0.019149251	0.07096499	-0.0077668657	0.029704267	0.015279808	-0.0039768587	0.042104308	0.054587234	0.028997684	0.04907029	-0.016782427	0.09873015
ENSMUSG00000019970	0.0322316	0.023469338	0.020881223	0.019226102	0.05928778	0.07562674	0.03430373	0.0349271	-0.0030148006	0.043373156	0.014968068	-0.0064689727	0.065882616	0.048123274	0.04736563	0.05142897	-0.01830053	0.013287728
ENSMUSG00000113030	0.012859727	0.0041457037	0.012694856	0.01624483	0.041854188	0.05625058	0.0031099343	0.056562033	-0.021431979	0.030376032	0.009135861	-0.018608404	0.066909775	0.06537732	0.024646584	0.044056825	-0.02321078	0.09683707
ENSMUSG00000114348	0.029482141	-0.008773311	0.013957614	0.0022763633	0.04778216	0.008378788	0.04063056	-0.048231147	-0.013779037	0.008655827	0.014024804	-0.0043428107	0.08286515	0.029842885	0.04333826	0.009220482	-0.016942935	-0.04163429
ENSMUSG00000052331	0.025355233	0.0029043956	0.017698526	0.01612319	0.035197124	0.06657228	-0.0029119393	0.057045355	-0.009780529	0.016583653	0.007581029	-0.015735956	0.044865504	0.06881338	0.0317796	0.08160375	-0.02222035	0.06799814
