gene_id	AFF4 mean gb	AFF4 mean promoter	BRD4 mean gb	BRD4 mean promoter	CDK9 mean gb	CDK9 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter	HEXIM1 mean gb	HEXIM1 mean promoter	RBBP5 mean gb	RBBP5 mean promoter	DPY30 mean gb	DPY30 mean promoter	NELFA mean gb	NELFA mean promoter	INTS11 mean gb	INTS11 mean promoter
ENSMUSG00000028882	0.037168447	0.0037223017	0.018232837	0.027642885	0.04320664	0.068121694	0.025535544	0.06702454	-0.004440137	0.023844365	0.010824795	-0.000990147	0.054162856	0.07304948	0.03781744	0.080330946	-0.020504259	0.1106106
ENSMUSG00000028821	0.033504345	0.009773353	0.020083131	0.025992261	0.040848702	0.04762235	0.0058364193	0.06165754	0.0045645116	0.040068667	0.00813789	-0.013799124	-0.012392384	0.05894929	0.04273687	0.058906216	-0.023885787	0.0704702
ENSMUSG00000017721	0.029584037	0.016732471	0.013853928	0.015295203	0.015150198	0.046098873	0.021260135	0.06947198	-0.0080506075	0.024595547	0.013496825	-0.012715412	0.06323692	0.06050901	0.03725604	0.065673746	-0.019114759	0.10550604
ENSMUSG00000040327	0.031197017	0.016365303	0.027816705	0.01257462	0.0325676	0.032080997	0.04645066	0.037622392	-0.0015680001	0.032703605	0.008240681	-0.0064318506	0.06005256	0.04911243	0.047396574	0.03187463	-0.018578008	-0.018695217
ENSMUSG00000026634	0.026413878	0.010237459	0.010891483	0.0025787822	0.052065868	0.007457354	0.050478797	-0.08628074	-0.0030485701	0.013757693	0.01952435	-0.014491858	0.07288433	-0.014001342	0.043496855	0.016283292	-0.014628171	-0.048145097
ENSMUSG00000001419	-0.027993442	-0.16450451	-0.0042237574	0.023402179	-0.08069341	-0.4886628	-0.015483801	-0.002791259	-0.028431552	-0.30391878	-0.012037312	0.05870488	-0.03494894	-0.3826875	-0.003930703	-0.25523564	-0.015838237	-0.020418888
ENSMUSG00000063316	0.056883227	0.004349124	0.011241445	0.025160853	0.05412004	0.0308953	0.037700158	0.04905366	-0.004061917	0.0039411387	0.032162033	-0.004424271	0.05545156	0.051947225	0.021486573	0.0646345	-0.018633598	0.05884239
ENSMUSG00000022199	0.007764173	-0.0021863803	0.02069002	-0.007114534	-0.040699687	-0.04458756	-0.013985075	0.0721695	-0.030552208	0.011535313	0.0047247843	-0.0020996782	0.042724233	0.07714671	0.0320384	0.032574054	-0.015909243	0.07504925
ENSMUSG00000015889	0.032024026	0.0043090116	0.020458518	0.014160953	0.03386327	0.037754983	0.014162327	0.060230322	-0.015156629	0.02196053	0.006974334	-0.014896903	0.056665864	0.07247435	0.039428473	0.061351713	-0.026625162	0.11315011
ENSMUSG00000093908	-0.15279	-0.0016774043	-0.1954026	0.054149278	-0.23504439	0.033851188	-0.031205002	0.030864103	0.013204155	0.029901033	-0.121498756	-0.031675924	-0.23444363	0.118323766	-0.14667138	0.12600325	0.18104833	0.062453106
ENSMUSG00000009907	0.009277796	-0.005477819	0.011549833	0.028812662	0.039157756	0.045841966	0.009336681	0.058659352	-0.02361096	0.034605976	0.007969162	-0.008070061	-0.002347327	0.072804876	0.018554077	0.0972159	-0.013569231	0.10418684
ENSMUSG00000091620	0.0077416818	-0.0018412108	0.0042731436	-0.0028137693	0.01547749	0.03145536	-0.014178037	-0.050860707	-0.03618615	0.007742202	0.003423901	-0.015494559	0.009173264	-0.03433439	0.017892933	-0.017645868	-0.008043785	-0.06731913
ENSMUSG00000029152	0.020061724	-0.001041176	0.013188843	0.031809334	0.053989958	0.06205225	0.016534464	0.06714653	-0.0109315645	0.031651754	0.009460905	-0.0017864899	0.06377595	0.06999752	0.0210995	0.06532935	-0.020330697	0.09449187
ENSMUSG00000031197	-0.0018539993	0.0032243882	0.0007042826	-0.020032458	-0.033990793	-0.010282165	0.015602706	0.082876205	-0.047377795	0.013539231	-0.0035231488	0.009254105	-0.00094842876	0.048036937	-0.018981136	0.022094985	-0.0034513315	0.11921789
ENSMUSG00000001761	0.023857761	0.015199154	0.018658929	0.035655368	0.01415595	0.06256538	0.030725718	0.05948053	-0.021316446	0.023276549	0.0058257007	-0.012875711	0.045369897	0.072533526	0.039606214	0.07144096	-0.018821679	0.12435903
ENSMUSG00000061143	0.021762308	0.0069794897	0.016152458	0.006403158	-0.0013248147	0.02120357	-0.000937967	0.00019525665	-0.021118132	0.0015725142	0.007546148	-0.005107343	0.024980512	0.03391848	0.035073537	0.02883867	-0.020547051	-0.06394724
ENSMUSG00000031938	0.02678125	0.0077634095	0.018586453	0.039508976	0.041852176	0.04355496	-0.017239427	0.055191398	-0.008491234	0.042158365	0.00977765	-0.003908721	-0.00021140758	0.065170124	0.0344831	0.11393794	-0.021431398	0.08858811
ENSMUSG00000075229	0.029404733	0.0067685465	0.0130582275	0.033296075	0.045758974	0.07316228	0.026055487	0.05766538	-0.0125791	0.038638264	0.0139773255	0.0007673249	0.058399316	0.07192191	0.04179227	0.089998946	-0.020203106	0.11009647
ENSMUSG00000097855	0.029048458	0.002589983	0.018893162	0.019628372	0.03103319	0.030089457	0.026439656	0.044215057	-0.014315537	0.014360216	0.0089442665	-0.010783603	0.05194645	0.06281428	0.033633433	0.056852244	-0.02396892	0.023655053
ENSMUSG00000034898	0.017541356	-0.00010573553	0.010207679	0.0046792254	-3.7404203e-05	0.043735884	0.0028456494	-0.043095075	-0.022168243	-0.0062419563	-0.0002536736	-0.010081077	0.011194763	-0.0093432795	0.031001832	0.031976826	-0.019401787	-0.062455088
ENSMUSG00000020458	0.016350428	0.004969093	0.009235606	0.031216355	0.06448233	0.036079954	0.029890936	0.04305776	-0.019359404	0.023423566	0.0149685675	0.0009911901	0.06529473	0.07533389	0.027503962	0.07220755	-0.018461475	0.10815291
ENSMUSG00000024077	0.019246433	0.0013577316	0.011448299	0.033204067	0.039881185	0.04249609	0.00884434	0.050597284	-0.026101075	0.033333417	0.006883745	-0.007417744	0.042949244	0.062064078	0.02385846	0.0751349	-0.013882119	0.114342906
ENSMUSG00000102013	0.030861987	-0.0023419592	0.012547859	0.0035796918	0.00036116916	-0.044118885	0.0078001786	-0.090486765	-0.016698364	0.030646112	0.011505614	-0.018720612	0.041372787	-0.061196364	0.041211076	0.024252953	-0.017601028	-0.035752736
