gene_id	AFF4 mean gb	AFF4 mean promoter	BRD4 mean gb	BRD4 mean promoter	CDK9 mean gb	CDK9 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter	HEXIM1 mean gb	HEXIM1 mean promoter	RBBP5 mean gb	RBBP5 mean promoter	DPY30 mean gb	DPY30 mean promoter	NELFA mean gb	NELFA mean promoter	INTS11 mean gb	INTS11 mean promoter
ENSMUSG00000090873	0.036296804	5.195805e-05	0.024241716	0.009389129	0.048049647	0.015007711	-0.0022669719	0.05647913	-0.0042607985	0.025747966	0.011055407	-0.00959304	-0.018293247	0.058295332	0.04430615	0.05705521	-0.025629217	0.042603347
ENSMUSG00000029359	0.03258106	0.001316603	0.025033804	0.005154437	0.04067844	0.037582986	0.042913724	0.045437504	-0.0043461705	0.009069242	0.014148389	-0.00598574	0.06277241	0.060796585	0.046732258	0.039297104	-0.022858324	-0.001149624
ENSMUSG00000033520	0.035811763	-0.02163111	0.012836393	-0.011209331	0.051696073	0.005571292	-0.0016552684	-0.044220738	-0.011230663	0.033167932	0.0008371314	-0.009172934	0.055420257	-0.0028476587	0.047967058	0.024592934	-0.017487297	-0.053215504
ENSMUSG00000021013	0.017726205	0.0019931628	0.016150236	0.0015232837	0.020199161	0.07324296	0.010446042	0.06268676	-0.031605557	0.0037605932	0.0032389637	-0.017931255	0.03341817	0.062497143	0.030681487	0.073311724	-0.0230061	0.100234754
ENSMUSG00000073010	-0.022012305	-0.063178845	-0.00880764	0.01286799	-0.051388595	-0.11345138	-0.033134054	-0.035463043	-0.04163724	-0.07940466	-0.0115396	-0.0012383582	-0.04457067	-0.085446835	-0.0025496304	-0.09315721	-0.007905495	-0.047382124
ENSMUSG00000051224	0.004196177	0.005494481	-0.011116006	0.042475305	-0.06686002	0.02334481	-0.04224226	0.071425304	-0.04911638	-0.0023487103	0.0069971792	-0.012459318	-0.02426901	0.0916661	0.0044992934	0.04759857	0.0067802453	0.09316372
ENSMUSG00000046367	0.0364988	-0.0034127163	0.015214041	0.011782582	0.048913285	0.03856453	0.0226244	0.027684933	0.0007328448	0.023638152	0.018027566	-0.009413484	0.05530582	0.044850536	0.046388064	0.039694168	-0.017351037	0.02768423
ENSMUSG00000031974	0.034765188	0.01350124	0.029273571	0.022042675	0.040374026	0.044451714	0.015606118	0.06517528	-0.0014246495	0.023429465	0.011398649	-0.015478806	0.022405753	0.07112181	0.041496355	0.059966743	-0.030733503	0.08946611
ENSMUSG00000032311	0.02283843	0.007954642	0.016692465	0.0062911473	0.048044134	0.036957953	0.022075286	0.05659217	-0.013037003	0.009756095	0.009045748	-0.015094022	0.065810345	0.065190904	0.03530395	0.06363774	-0.024632175	0.07547557
ENSMUSG00000040312	0.026572611	0.02044409	0.01748813	0.016825065	0.041568615	0.05206479	0.03912113	0.043603122	-0.004637627	0.013194829	0.012573063	-0.009470147	0.05599028	0.04002677	0.047826484	0.0451118	-0.019324867	0.008765797
ENSMUSG00000103912	0.014455725	0.0040878104	0.008392531	0.00042648325	0.06247602	0.05078276	-0.005039553	-0.05403736	-0.028933205	0.011955499	0.009317919	-0.003946587	0.07674782	0.0113731725	0.035541248	0.018975452	-0.015891967	-0.0596177
ENSMUSG00000027824	0.0016302969	0.01120088	0.006803099	-0.005958821	0.013699473	0.017995255	-0.015652515	-0.051447753	-0.025638703	0.028687308	0.0046285754	-0.010138414	0.005603531	-0.0357754	0.016107796	-0.022093508	-0.005625794	-0.062203765
ENSMUSG00000097908	0.03628473	0.016960675	0.021750672	0.020703075	0.049644355	0.048621252	0.034868624	0.06108283	0.0010996566	0.03614707	0.014445479	-0.0045217024	0.06638338	0.056472346	0.049562313	0.04647352	-0.022833327	0.061095476
ENSMUSG00000030835	0.026293093	0.0080189025	0.022865515	0.030828388	-0.00013824436	0.026978888	0.013984387	0.062017746	-0.014822879	0.037484314	0.007284826	-0.0049213655	0.03310426	0.05837525	0.04267261	0.079257786	-0.020707294	0.069233246
ENSMUSG00000001095	0.03620481	0.005093309	0.023519514	0.0068915854	0.047819074	0.07535979	0.037213426	0.015739266	-0.009027247	0.037628934	0.017248034	-0.0056857704	0.060380913	0.06297056	0.048931807	0.03666706	-0.021109585	-9.305201e-05
ENSMUSG00000007035	0.033439916	0.016270574	0.024615757	0.014580807	0.049292736	0.041088738	0.025187055	0.02315135	-0.0007873905	0.038480792	0.014388297	-0.005884835	0.052693382	0.049175706	0.044620838	0.039359942	-0.02171933	-0.015822964
ENSMUSG00000049969	0.025535315	0.014204673	0.015762856	0.028080799	0.06677568	0.061910834	0.04329005	0.03707354	-0.0005105816	0.030626519	0.018086813	-0.0035399378	0.061061367	0.06892672	0.04463646	0.052780267	-0.01898406	0.06621758
ENSMUSG00000005698	0.033106305	0.014231376	0.017201995	0.04218002	0.058453422	0.054308575	0.029917166	0.05896523	-0.0039951326	0.0399828	0.015714824	-0.0009964549	0.05461091	0.07642958	0.038548917	0.10206519	-0.023520403	0.11557572
ENSMUSG00000025323	0.01248878	0.0049020783	0.00050297735	0.03364649	0.020783374	0.03537594	-0.015686398	0.058376063	-0.031060854	0.01801824	0.0074781845	-0.009722526	0.017711468	0.06680526	0.006327266	0.08852733	-0.006245868	0.1179629
ENSMUSG00000029238	0.020167537	0.0068545993	0.00985844	0.025722051	0.0475258	0.04792524	0.035909396	0.055028696	-0.019505773	0.0023933775	0.010981466	-0.006720362	0.060568664	0.074243315	0.033806622	0.07934138	-0.018771084	0.13695864
ENSMUSG00000078161	0.019402614	0.0038492733	0.014388128	0.0054254583	0.013889612	0.059814833	-0.013427063	0.010440637	-0.024777077	0.013164893	0.006934206	-0.0046610986	0.027187636	0.043078538	0.026165176	0.027139716	-0.019172883	-0.056006514
ENSMUSG00000059659	0.030757982	0.0016339483	0.017182892	0.018464135	0.057397887	0.07062293	0.039414432	0.05062929	-0.0067975908	0.016650207	0.015064617	-0.0012497862	0.06572092	0.074284025	0.045218438	0.05778962	-0.022415496	0.08279133
ENSMUSG00000052861	0.024494532	0.008802146	0.016555935	0.008666503	0.02353822	0.016617458	0.01024422	0.023161184	-0.0123153515	0.022599282	0.009748972	-0.005231408	0.04053408	0.049812824	0.034323636	0.013200737	-0.019393317	-0.016952092
ENSMUSG00000031928	0.03155826	0.011679202	0.018096786	0.026144616	0.044237025	0.07888899	0.010635133	0.074079916	-0.00857992	0.007830056	0.00941271	-0.006024752	0.044527106	0.07242893	0.032252777	0.09531569	-0.02500472	0.12022148
ENSMUSG00000018770	-0.0052809883	0.0059356405	0.0054885405	0.05713738	-0.08073625	0.066986345	0.045704447	0.06566703	-0.02755585	0.026831249	-0.0096810805	-0.016652644	0.06582607	0.07362417	-0.007254564	0.08770447	-0.007418917	0.07569534
ENSMUSG00000001333	0.035486516	0.010319534	0.023017168	0.0064596795	0.049008634	0.06336251	0.04322258	0.044993684	0.00087207917	0.012728949	0.01423611	-0.0075645745	0.07220572	0.060586683	0.04503804	0.043190867	-0.018719763	-0.008283971
ENSMUSG00000039178	0.022136485	-0.0010614505	0.01615884	0.013577324	0.044932187	0.08766046	-0.00064854894	0.0753136	-0.014751571	0.017707856	0.007011723	-0.004947984	0.049547397	0.06092532	0.026147263	0.047121923	-0.012870378	0.09731327
ENSMUSG00000027984	0.030579012	0.014441661	0.020515867	0.023943432	0.037967764	0.03958401	0.019750467	0.069262214	-0.0016134183	0.030205462	0.0072976737	-0.0055164485	0.050971523	0.05420914	0.03961559	0.07256658	-0.024768388	0.08849005
ENSMUSG00000087177	0.02351508	0.010335979	0.016168827	0.04051714	0.050530743	0.03882478	0.024737056	0.053897243	-0.012779062	0.036919646	0.012439417	-0.0040355143	0.061463416	0.077770844	0.038049404	0.108627625	-0.02318197	0.12353289
ENSMUSG00000035047	0.036840364	0.011185853	0.023222614	0.011756746	0.034545455	0.05415441	0.031121802	0.04007285	0.008180372	0.033818148	0.0083887065	-0.0061575947	0.061043043	0.0440241	0.04661833	0.026629714	-0.018753657	-0.0063138423
ENSMUSG00000024091	0.017498335	0.012288631	0.010917948	0.039069086	0.059457704	0.046754096	0.03038807	0.05228582	-0.016558127	0.007417361	0.005228522	-0.00226705	0.06631072	0.07897392	0.031007482	0.091945134	-0.02127222	0.11965516
ENSMUSG00000027488	0.032002855	0.007325597	0.023325644	0.027392967	0.030084223	0.025237333	0.032230522	0.064207286	-0.0011465806	0.037952002	0.008528537	-0.0028238248	0.062968396	0.07145375	0.044927623	0.06585576	-0.02227677	0.0903372
ENSMUSG00000103708	0.036626223	0.005772728	0.015447684	0.0019771054	0.052424397	0.00655912	0.030794108	0.0023936855	-0.011167938	0.029157631	0.016558163	-0.009554416	0.062353533	0.014379666	0.047562934	0.030687774	-0.013718888	-0.051270366
ENSMUSG00000104887	0.039351203	0.0072445003	0.012666867	0.0009869	0.036145657	0.03444974	0.008608704	-0.1145834	-0.00521492	0.027740635	0.011630445	-0.008194043	0.06368336	-0.020766763	0.04841039	0.017425466	-0.019257993	-0.04766552
ENSMUSG00000072834	0.039305832	0.014363071	0.015242428	0.011441669	0.07377124	0.02313076	0.043513965	-0.05066935	-0.006005099	0.043616872	0.018311445	-0.0051790546	0.07798071	0.0020421713	0.050357256	0.031120615	-0.019272072	-0.055051014
ENSMUSG00000017428	0.026208343	0.010067093	0.01615176	0.023070894	0.06131258	0.04640695	0.029367944	0.05539721	-0.008331645	0.012007838	0.012709803	-0.009230474	0.060155556	0.06403289	0.040117145	0.06563313	-0.023215342	0.08331012
ENSMUSG00000027276	0.024420336	0.0021194592	0.016537286	0.03153651	0.01709094	0.03940347	0.02870153	0.050347015	-0.018911976	0.026795179	0.010065429	-0.0046703066	0.049559448	0.066890076	0.035579678	0.09263298	-0.022101566	0.09593891
ENSMUSG00000000732	0.041176934	0.010786846	0.024454659	0.012784542	0.04325333	0.03213261	0.02923915	0.068298064	0.0021174834	0.026007196	0.0037724848	-0.0030017856	0.055342235	0.07194926	0.052377887	0.05638361	-0.01752815	0.08804555
ENSMUSG00000025963	0.018866507	0.0088489335	0.015556405	0.022705905	0.0076551843	0.008520803	-0.019035958	0.057167545	-0.012848671	0.015782652	0.005248214	-0.011932985	0.03624121	0.06634526	0.030677158	0.09215712	-0.020819014	0.10875774
