gene_id	AFF4 mean gb	AFF4 mean promoter	BRD4 mean gb	BRD4 mean promoter	CDK9 mean gb	CDK9 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter	HEXIM1 mean gb	HEXIM1 mean promoter	RBBP5 mean gb	RBBP5 mean promoter	DPY30 mean gb	DPY30 mean promoter	NELFA mean gb	NELFA mean promoter	INTS11 mean gb	INTS11 mean promoter
ENSMUSG00000063626	0.02135494	0.0069534853	0.012787786	0.013786309	0.035252113	0.050275765	0.0013737453	0.056678124	-0.016972179	0.037211355	0.009628163	-0.015227198	-0.005834662	0.06340791	0.017363625	0.06876028	-0.018224547	0.08121865
ENSMUSG00000003228	0.018876238	0.008215053	0.008999459	0.02864689	-0.0006090395	0.060664136	-0.02146594	0.052099857	-0.033267207	0.031303193	0.0071444064	-0.024192583	-0.017802186	0.06967829	0.021875996	0.08316236	-0.018338302	0.11128102
ENSMUSG00000037580	0.005812473	0.0009026185	-0.030004311	0.0033279113	-0.065554574	-0.07775655	-0.04327374	0.086502105	-0.04086157	0.0008767972	0.009854432	0.017844068	-0.025673596	0.105073474	0.014731273	0.038916495	-0.006972361	0.10676746
ENSMUSG00000049252	0.011046074	-0.00024612996	0.0017052089	-0.010706172	0.0037623767	-0.019261273	-0.011784542	0.018445011	-0.048379738	0.01207502	-0.0006191981	-0.00549773	0.0024681473	0.03620221	0.013319002	0.041095454	-0.0071709966	-0.07079682
ENSMUSG00000020163	0.027695807	0.012874628	0.014648153	0.015424567	0.0160845	0.057646945	0.031859767	0.058616985	0.012224914	0.020930193	0.00040441394	-0.0066928277	-0.0040708906	0.056500547	0.038139872	0.029409382	-0.016906211	0.04741694
ENSMUSG00000015016	0.024232704	0.012052518	0.020582378	0.030260747	-0.0030615178	0.0535732	0.004705004	0.061757784	-0.017670004	0.038248118	0.008347533	-0.009056982	0.013924852	0.061643686	0.032390863	0.058912363	-0.02523721	0.081460215
ENSMUSG00000025612	0.016316116	0.017554153	0.01882741	0.025566427	0.031767476	0.0532167	0.047460277	0.044252936	-0.01722086	0.03265802	0.013642016	-0.0032477991	0.06705272	0.06462931	0.045861162	0.06587347	-0.022098308	0.060878735
ENSMUSG00000035232	0.0066073416	0.004609096	-0.010988164	0.015355894	-0.03937475	0.03696349	-0.042810213	0.059785012	-0.053443845	-0.0038714274	0.0068134037	-0.027887018	-0.017955862	0.08827713	0.0042788223	0.06886726	0.000255254	0.1341453
ENSMUSG00000053553	0.03638535	0.014671263	0.022549368	0.013208422	0.027249739	0.06768185	0.034662534	0.065682456	-0.00019365233	0.026109504	0.011630192	-0.0058643767	0.052442703	0.06598795	0.047804352	0.048441216	-0.021405991	0.07607842
ENSMUSG00000046897	0.03599433	0.015631376	0.021237476	0.017274063	0.0732391	0.05639821	0.053293884	0.045817222	0.0049635563	0.027180381	0.015974898	-0.0012399892	0.06038248	0.07098947	0.045665655	0.05612292	-0.020314287	0.047086168
ENSMUSG00000024260	0.026614059	0.011853063	0.01720699	0.029394006	0.04215431	0.077095	0.014419427	0.063671604	-0.009844034	0.03174338	0.009882877	-0.008330315	0.035432395	0.068538666	0.039774	0.097639084	-0.022465844	0.11101878
ENSMUSG00000020741	0.012523538	-0.014929265	0.008255374	-0.02149887	-0.031202054	-0.041522	-0.008643218	0.012582139	-0.028343046	0.0009790863	0.0041793785	-0.0018734456	0.030207168	0.06282031	0.03211706	-0.0064650085	-0.016751196	-0.06664462
ENSMUSG00000027104	0.015122473	0.01640534	0.0071524926	0.035483483	0.065637104	0.06328143	0.023401294	0.05293678	-0.02170362	0.0347712	0.011158388	-0.0010849399	0.06599421	0.063623555	0.020234816	0.115822755	-0.015970657	0.118054144
ENSMUSG00000114903	0.033666924	0.017830512	0.021450182	0.008485163	0.04240168	0.04788633	0.045137882	0.043123227	0.0018993365	0.026574595	0.016684389	-0.0051579704	0.062014516	0.058066264	0.04520007	0.031984836	-0.020679098	0.05408586
ENSMUSG00000022900	0.033922438	0.024106666	0.019835334	0.014161823	0.0561965	0.06745661	0.047968496	0.05930118	-0.005388233	0.040572308	0.016775291	-0.004961391	0.06752516	0.056159444	0.044533327	0.02962885	-0.019183159	0.0821301
ENSMUSG00000048410	0.017627759	0.0047126473	0.009590561	0.03430748	0.019773653	0.046590112	-0.007574531	0.0572078	-0.027360087	0.012334496	0.007060764	-0.024744378	0.024515089	0.06691223	0.020679392	0.06976833	-0.01614544	0.10565258
ENSMUSG00000020308	0.03556862	0.01580751	0.023551026	0.014321659	0.09661859	0.052976444	0.056624517	0.042916723	0.013222208	0.023583824	0.024599014	-0.005536719	0.082595274	0.060992338	0.0536987	0.039013546	-0.018904945	0.011395571
ENSMUSG00000020114	0.026814545	0.0020272757	0.010861398	0.035671603	0.033010293	0.06098271	0.031645227	0.053620063	-0.01792938	0.007931414	0.010902029	-0.005284739	0.054445524	0.07070252	0.033036575	0.090562925	-0.024991207	0.08652874
ENSMUSG00000005687	0.020401632	0.005895653	0.01335921	0.025564816	0.053391494	0.071693614	0.024238845	0.057066597	-0.012331382	0.036674995	0.021391995	0.0014167895	0.048628453	0.060383912	0.03203483	0.07689486	-0.018102504	0.09295773
ENSMUSG00000047146	0.033555593	-0.0022724227	0.019972594	0.004354562	0.06612518	0.030152485	0.055150848	0.005894773	0.0014802661	0.040256336	0.01669951	-0.008204073	0.07076153	0.030917853	0.049068864	0.02813475	-0.010436788	-0.04379443
ENSMUSG00000003814	0.040518906	0.0057095247	0.011619334	0.026171915	0.05377583	0.041841228	0.019607488	0.06633642	-0.002708861	0.03132093	-0.0043306155	-0.00073877414	-0.023402734	0.06118053	0.015671954	0.08735393	-0.0126054	0.08810394
ENSMUSG00000036257	0.0103217475	0.0020657175	0.010024726	0.016072512	0.023841847	0.029570209	0.034072537	0.06400549	-0.026299914	0.024498574	0.006760585	-0.004479342	0.03351997	0.079108134	0.02794616	0.042281818	-0.016620487	0.11508115
ENSMUSG00000029178	0.033136174	0.022524375	0.019301321	0.02560687	0.06074466	0.0470376	0.049800996	0.026558993	0.00026176698	0.016641708	0.018317271	-0.0022030459	0.06825556	0.06790989	0.046516806	0.06439467	-0.019536117	0.042794123
ENSMUSG00000032115	0.03931518	0.011543883	0.021432774	0.027060574	0.031540237	0.05834346	0.019230833	0.06743042	-0.0027802554	0.031140253	0.015552633	-0.0038977563	0.06357351	0.07060902	0.046152726	0.08234805	-0.02146851	0.10230984
ENSMUSG00000030417	0.039741296	0.0063682483	0.021540381	0.020372663	0.050825126	0.053492323	0.0072343857	0.07033017	-0.0036309788	0.012967012	-0.005271994	-0.009422079	-0.020596204	0.06935805	0.034722418	0.060591552	0.0011083635	0.09488804
ENSMUSG00000022120	0.014648386	0.0028853589	-0.0010964466	0.015287379	-0.0046160202	0.007679049	-0.018117106	0.056732092	-0.033976384	0.020938817	0.0067443885	-0.0137854535	-0.0058679814	0.07241996	0.01945334	0.017233815	-0.0080073485	0.12535836
ENSMUSG00000029405	0.032949157	0.010320705	0.013284765	0.027101075	0.05910651	0.06867499	0.0370839	0.038596787	-0.0036171768	0.023711339	0.013146508	-0.00054161897	0.061575808	0.07180359	0.039985385	0.05557453	-0.01966189	0.07284333
ENSMUSG00000025403	0.030512739	0.012999098	0.0014661805	0.0121054975	0.0030016564	0.07310888	0.047823563	0.025564298	-0.010577958	0.023481563	0.019897984	-0.008791988	0.075058825	0.021589922	0.042892326	0.03327384	-0.015879752	-0.02405518
ENSMUSG00000035356	-0.012787848	-0.18074936	-0.0002800964	0.012083838	-0.023543965	-0.49681723	0.049372632	-0.032055013	-0.019844431	-0.3034344	-0.0018515916	0.03652989	0.028824322	-0.35919562	0.029934984	-0.20948377	-0.01793261	0.0009843324
ENSMUSG00000000579	0.053233385	0.014040841	0.02199464	0.014353165	0.07914165	0.05233689	0.029449355	0.06330574	0.021747496	0.013369502	0.021623438	-0.005674629	0.075492315	0.049790777	0.061116893	0.044275217	-0.026214821	0.023007939
ENSMUSG00000062190	0.0035544052	0.0028301622	-0.00045067313	0.014234529	0.013691849	0.062215995	-0.005472204	0.04698904	-0.04544809	0.013468514	0.008119358	-0.02023821	0.030269064	0.06522411	0.009921772	0.08252938	0.010375968	0.12438913
ENSMUSG00000037492	0.03207445	0.014544872	0.02075806	0.018357027	0.051885612	0.05920566	0.015577196	0.04952341	-0.0030425738	0.027698858	0.01434067	-0.0075104064	0.037197948	0.04369094	0.032505125	0.02486734	-0.025307894	0.03331523
ENSMUSG00000020659	0.010288083	0.008577279	0.0105891535	0.038263004	0.037719186	0.0640314	0.018485766	0.059442963	-0.038677912	0.02833549	0.008273603	-0.0061297	0.04661866	0.07062448	0.008967186	0.105127454	-0.0077701313	0.122831464
ENSMUSG00000022119	0.007859623	0.0034528093	0.0086572375	0.03876476	0.059647657	0.064541206	0.025502121	0.045279235	-0.02373347	0.015137114	0.0033665497	0.0026297898	0.07100329	0.06781734	0.02451219	0.09560133	-0.013194137	0.080918156
