gene_id	AFF4 mean gb	AFF4 mean promoter	BRD4 mean gb	BRD4 mean promoter	CDK9 mean gb	CDK9 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter	HEXIM1 mean gb	HEXIM1 mean promoter	RBBP5 mean gb	RBBP5 mean promoter	DPY30 mean gb	DPY30 mean promoter	NELFA mean gb	NELFA mean promoter	INTS11 mean gb	INTS11 mean promoter
ENSMUSG00000027070	0.024044108	0.017141953	0.019908728	0.02115672	0.030317424	0.07090213	0.0101295635	0.056549538	-0.009051686	0.021224016	0.0074736234	-0.010544945	0.051137622	0.06253908	0.034545407	0.074991085	-0.022269728	0.08193091
ENSMUSG00000109957	0.049459957	0.011483431	0.017245762	-0.0016260503	0.0310558	0.015420012	0.010469198	-0.07195851	-0.002086274	0.043221265	0.012470321	-0.0106694605	0.05827583	-0.017216152	0.044142433	0.020016786	-0.018492414	-0.055874635
ENSMUSG00000109160	0.008998816	-0.017743083	0.00599993	-0.0027267486	0.01584367	-0.04957511	-0.024351904	-0.03501761	-0.029244164	0.007851954	0.004879348	-0.007816812	0.0054497477	0.0027806351	0.021351838	0.020834625	-0.01606682	-0.07007326
ENSMUSG00000043832	0.034288518	-0.0007520796	0.012070369	-0.0005651681	0.029066961	-0.036646508	0.0015948622	-0.0726247	-0.0140607385	0.022421036	0.010518374	-0.0069084247	0.025110692	-0.0011749472	0.04780617	0.02284859	-0.018316973	-0.04584472
ENSMUSG00000020090	0.03267255	0.009028131	0.029677086	0.005852704	0.052403986	0.044342987	0.054160733	0.025684457	0.0013186493	0.011281829	0.017152091	-0.0065146214	0.06837957	0.047618624	0.04876862	0.028994847	-0.01480499	-0.07552742
ENSMUSG00000044348	-0.004329758	0.0020188615	-0.021429792	0.0024610902	-0.07225192	-0.0059669064	0.010173481	0.0636153	-0.05575236	0.020002708	0.004962557	-0.034646723	-0.032041248	0.112858176	0.0076910895	0.024013065	-0.014194701	0.086120605
ENSMUSG00000053714	0.032736585	0.013039684	0.02082014	0.0036858371	0.05752301	0.041885864	0.037807297	0.025070656	-0.0015608519	0.029218474	0.013443478	-0.009122211	0.0647278	0.028277056	0.04594307	0.019518709	-0.013954866	-0.044272892
ENSMUSG00000101922	0.017033907	0.012283808	0.009694464	-0.0036040335	0.003947451	0.029690247	-0.0047908067	-0.05945812	-0.032997787	0.0403941	0.0019619213	-0.012317633	0.009140389	-0.019097794	0.02695117	0.042364046	-0.01746947	-0.06562507
ENSMUSG00000080709	-0.36125183	-0.0519643	-0.19990024	-0.149574	-0.38671947	-0.32593462	-0.14095885	-0.03581325	0.2840977	-0.29008895	-0.115480855	0.13281594	-0.52140415	-0.45756546	-0.53899926	-0.5470225	0.2792254	-0.047007084
ENSMUSG00000043822	0.038158633	0.014630378	0.027423674	0.005876169	0.041680098	0.019739611	0.06086708	0.03479311	-0.00029799412	0.029269403	0.024732104	-0.00847265	0.071611986	0.055297732	0.05503917	0.029062366	-0.015184902	-0.0021134426
ENSMUSG00000097538	-0.024435867	0.00054880587	-0.02144835	-0.008180508	-0.069820076	-0.051194623	-0.030429376	-0.049879976	-0.053073227	0.007494045	-0.022390697	-0.0106835	-0.05627913	-0.011613106	-0.0025569014	0.017983304	-0.014497507	-0.06608249
ENSMUSG00000110824	0.036477916	0.014539643	0.017119993	0.0053235996	0.027034855	-0.028014865	0.021231929	-0.041050404	-0.0033882218	0.019304393	0.01570379	-0.004951268	0.05313965	-0.007401752	0.055071373	0.011595246	-0.01812141	-0.061010107
ENSMUSG00000103718	0.03785518	0.002216254	-0.017695934	0.016359763	-0.089261755	0.02589429	-0.02381688	-0.020698009	-0.059586417	0.01178843	0.022042338	-0.009193205	0.01947077	0.0015653571	0.042062975	0.031134412	-0.019265091	-0.024119986
ENSMUSG00000057156	-0.00488449	-0.008685918	-0.013866739	-0.07020059	-0.07331766	-0.034858406	-0.054345988	0.06014647	-0.04926184	0.016222132	-0.0013160182	-0.0071875323	-0.029601878	0.057544656	-0.0036935234	0.02136297	-0.01508942	0.03889949
ENSMUSG00000022219	-0.011160508	-0.018104343	0.0012028669	-0.00064409204	-0.08253623	0.00086564926	-0.0141063	-0.03097501	-0.04629623	0.008767242	0.010471699	-0.012065513	-0.0026484202	-0.004502162	0.027383957	0.014330314	-0.0219469	-0.0776882
ENSMUSG00000025743	0.03205283	0.008255422	0.033668615	0.00018163442	0.010393625	0.08013633	-0.00071688445	0.049545202	-0.016799467	0.015925791	0.01098237	-0.008802193	0.0322985	0.051804677	0.046420585	0.065484725	-0.02841503	-0.008442814
ENSMUSG00000032292	0.02531811	0.021986187	0.015380691	0.002499433	-0.0003653211	-0.022732832	0.021893159	-0.064510114	-0.015620609	0.007805144	0.011043875	-0.02022066	0.04904808	0.0073612956	0.04382936	0.03654933	-0.017676814	-0.036152083
ENSMUSG00000034800	0.029649759	0.002567869	0.013970952	0.021563174	0.03701542	0.039755948	0.034266118	0.04393037	-0.010399218	0.02654521	0.0074694925	-0.0050126063	0.04082169	0.06545378	0.040121432	0.053668093	-0.020106899	0.06771967
ENSMUSG00000112854	0.039644677	-0.005390824	0.01564273	0.00094908586	0.008596736	-0.026299285	-0.003513395	-0.05082277	-0.019219942	0.022382239	0.015856154	-0.015796093	0.049347166	-0.004911177	0.037169397	0.026899511	-0.01647515	-0.055225916
ENSMUSG00000098144	0.033815388	-0.0047130925	0.016415281	0.0040801507	0.04632839	-0.022579797	0.0048679113	-0.038967956	-0.0013487751	0.02275101	0.016144786	-0.011714269	0.08012285	0.02273839	0.046046205	0.018440258	-0.01629978	-0.060885724
ENSMUSG00000032577	0.032004684	0.009423836	0.022599699	-0.00048284704	0.03738867	0.055607952	0.04452603	0.057395753	-0.0034197483	0.026497753	0.01602625	-0.006135801	0.044963364	0.04796158	0.05157217	0.049326163	-0.022668146	0.029126244
ENSMUSG00000011658	0.053339165	0.0017397152	0.022114439	0.006649416	0.05579646	0.025729144	0.034384612	0.01563493	-0.00039407596	0.053313974	0.01971614	-0.007444514	0.037298724	0.017352201	0.060549397	0.03373332	-0.018940322	-0.0021068987
ENSMUSG00000110455	0.022115441	-0.0063007	0.0071948427	-0.0029856374	0.041300096	0.068682365	-0.026486486	-0.063866585	-0.018439893	-0.0052835685	0.008112809	-0.0011364031	0.0046252916	-0.02741042	0.015704658	-0.12229789	-0.016983006	-0.07511013
ENSMUSG00000035606	0.024127105	0.0113690905	0.02295476	0.024613075	0.030977227	0.026066491	0.028239015	0.055106595	-0.0046453197	-0.00017349338	0.006558604	-0.010790455	0.06276198	0.06630083	0.044837523	0.07237804	-0.026496328	0.06828613
ENSMUSG00000045128	0.015127984	0.00637161	0.00040812217	0.035400167	0.061442923	0.048280425	0.038146794	0.041871525	-0.007857016	0.02139317	0.004776922	-0.0063581015	0.05967346	0.06399675	0.032253623	0.061242633	-0.020082245	0.052282453
ENSMUSG00000063590	-0.00529175	-0.0050229006	0.0016190469	-0.0014216889	0.017254613	-0.014655604	-0.005228045	-0.018280283	-0.022594346	0.0035726554	0.006974585	-0.007082094	-0.030910606	-0.082451455	0.032628	0.014080187	-0.009508155	-0.040419504
ENSMUSG00000032484	0.048148498	0.0035501164	0.019440118	0.0059169945	-0.025126996	0.03257787	0.016274301	-0.041165408	-0.028552748	0.04275161	0.01604573	-0.0056767166	0.0825709	0.02499956	0.078104615	0.025185028	-0.019771475	-0.047280706
ENSMUSG00000034675	0.033412497	0.009989972	0.028185595	0.013323773	0.0102394605	0.00831111	0.02681187	0.054378882	-0.010995541	0.017843284	0.0011489888	-0.017309472	0.019962272	0.070378356	0.04204339	0.04730457	-0.0216211	0.070511214
ENSMUSG00000044361	0.026319215	0.011634105	0.012536151	0.004237661	0.07619049	0.02814003	0.025708167	-0.0660878	-0.0057786	0.029483814	0.01681532	-0.015519212	0.05761936	0.033492766	0.05102891	0.023026654	-0.016558817	-0.042027663
ENSMUSG00000085563	0.03863367	0.015909115	0.019500526	0.0012047703	0.094178066	0.02341291	0.0027241406	-0.042743146	-0.010842055	0.041180722	0.009402289	-0.0048914743	0.04665639	0.0062390184	0.050416805	0.0223401	-0.024715375	-0.04947962
ENSMUSG00000054488	0.040809747	0.01035184	0.015476736	0.009678867	0.0011871912	-0.006688333	-0.018469205	-0.04619286	-0.017197866	0.03999399	0.0014921417	-0.0035072498	-0.0058580474	0.000691805	0.054708097	0.017268935	-0.021090478	-0.058624383
ENSMUSG00000019232	0.03757284	-0.0049906936	0.009904415	0.0041021095	0.02678506	0.009915369	-0.026446873	-0.095611714	-0.0089280885	-0.008816956	0.0013034017	-0.021853015	0.040660664	0.01802172	0.024989981	0.014066058	-0.016868433	-0.031965192
ENSMUSG00000031903	0.037089422	0.0120076	0.02446046	0.02926217	0.03597179	0.06670336	0.0041257413	0.06894494	-0.0024545447	0.04685283	0.012388549	-0.008107014	0.035978064	0.06402194	0.04254479	0.059855923	-0.018929193	0.09011584
ENSMUSG00000004187	0.032821078	0.02442292	0.019070696	0.009948019	0.06018557	0.05906275	0.04256302	0.019967139	0.010287696	0.017765513	0.005772426	-0.0051475926	0.01570903	0.0318084	0.042975288	0.03850219	-0.018851977	-0.036740668
ENSMUSG00000023873	0.017341223	0.012577472	0.015674166	-0.00042172926	-0.016030272	0.0257923	-0.0017295335	0.047145057	-0.026809221	0.041668072	0.006393706	-0.0008895123	0.015531451	0.04428239	0.026129698	0.048159193	-0.019650882	0.015490427
ENSMUSG00000015468	0.028169388	0.0087019475	0.02263163	0.014528962	0.038848165	0.06488994	0.03472148	0.04430372	-0.0020636744	0.03321228	0.014923569	-0.007451363	0.051494587	0.04805598	0.046736885	0.043182038	-0.019559234	0.0044987933
ENSMUSG00000034825	0.025238406	0.008670677	0.012951425	0.013618532	0.05336098	0.037332054	0.014110695	0.05890984	-0.003574436	0.027574126	0.013028644	-0.0056119636	0.05445741	0.05416391	0.033388805	0.06797537	-0.021133004	0.044038486
ENSMUSG00000037211	0.03145251	0.012138971	0.017534466	0.013073308	0.09114077	0.038889386	0.047878794	0.03838843	-0.018179245	0.005916889	0.022265788	-0.0005458739	0.07767755	0.06561799	0.048429035	0.0571866	-0.019988077	0.053984687
ENSMUSG00000057137	0.015400463	0.017978845	0.015559625	0.0072394586	0.022186732	0.04483724	0.011367209	-0.053848337	-0.014439526	0.020448985	0.006002558	-0.007460218	0.06636913	0.023260253	0.050728343	0.016387507	-0.0187289	-0.04790889
ENSMUSG00000031385	-0.35141838	-0.014993057	-0.19040863	-0.07310283	-0.35886782	-0.3018632	-0.16041176	-0.06389772	0.34227842	-0.25666812	-0.108650535	0.12605682	-0.5323128	-0.536837	-0.53995365	-0.12653281	0.31608975	-0.02569563
ENSMUSG00000031492	0.0360114	0.013856379	0.014898999	0.0010002583	0.061193265	0.048138924	-0.010510954	-0.06453316	0.0008636416	0.02036913	0.014366817	-0.0064726914	0.043929093	-0.006798097	0.037337907	-0.016591454	-0.019669294	-0.020541927
ENSMUSG00000019715	0.037543103	-0.0028761106	0.02875733	0.0037424439	0.03221807	0.03583095	0.014432621	0.07388547	-0.0008468202	0.04238464	0.011182633	-0.0050296565	0.034796823	0.0718278	0.043734208	0.04142984	-0.020239223	0.0840181
ENSMUSG00000104614	0.019566968	-0.012693452	0.010701985	0.0026040112	0.028780539	-0.02234025	0.025280735	-0.08084832	-0.009117199	0.013378897	0.0069565065	-0.0077294325	0.061275393	-0.026564192	0.046690054	0.03424475	-0.016776724	-0.047635835
ENSMUSG00000047205	0.037395943	0.0023461075	0.025988743	0.0069783377	0.050054654	0.024880674	-0.035764273	0.07361889	0.0018524126	0.037248097	-0.0019631505	-0.0030568978	0.020842645	0.06320063	0.03149094	0.060579035	-0.007270923	0.074819855
ENSMUSG00000046761	0.038553808	0.0034183455	0.012504624	0.00372818	0.081009194	0.02603507	0.073972195	-0.062107287	-0.0030944492	0.032203462	0.01983822	-0.0101223225	0.09193069	0.020200424	0.053497653	0.030504001	-0.014883626	-0.04050028
ENSMUSG00000067341	0.027629692	0.012878315	0.014107539	0.008190843	0.028238786	-0.029854901	-0.010178869	-0.033013042	-0.023036743	0.026177468	0.013186537	-0.0045913043	0.05368097	0.019963127	0.04075915	0.04965299	-0.022180883	-0.06719112
ENSMUSG00000106627	0.03093316	0.027131842	0.016262563	0.011828236	0.052032366	0.04879981	0.019985754	-0.038118593	0.0029662328	0.029492047	0.01385718	-0.004820376	0.032044664	0.04449107	0.042108502	0.015162141	-0.021725165	-0.038851038
ENSMUSG00000069609	0.04990681	0.019545594	0.015687002	-0.0053495057	0.031365484	-0.0082459105	0.022862373	-0.057235196	0.008938145	0.026425257	0.0049501825	-0.008456616	0.012144576	-0.00047647467	0.054323718	0.02904552	-0.019373728	-0.053324364
ENSMUSG00000101489	-0.3609617	-0.05844935	-0.20418264	-0.147606	-0.38326278	-0.32625765	-0.1472811	-0.03100318	0.2816085	-0.2974977	-0.11535061	0.13910344	-0.5250872	-0.46178338	-0.5417029	-0.55230874	0.29075524	-0.032278143
ENSMUSG00000052131	0.040076494	0.022774363	0.01887441	0.007557856	0.05155187	0.0073051853	0.010973593	-0.05366981	0.0016564433	0.021997927	0.011318041	-0.0049499758	0.04713909	0.027385406	0.04386263	0.020765476	-0.021621507	-0.05725938
ENSMUSG00000049800	0.028763972	0.010370214	0.017372094	0.025004486	0.055420265	0.062348336	0.034362134	0.05603027	-0.009784651	0.021636836	0.011500796	-0.0015283211	0.06740667	0.06527536	0.04181776	0.07428892	-0.023142805	0.08176485
ENSMUSG00000020346	0.029738497	0.010372345	0.017726883	0.016114477	0.017430209	0.026279842	0.06522191	0.04533619	-0.007060633	0.003005353	0.008933877	-0.008770753	0.07191774	0.06303525	0.046450604	0.03999571	-0.018343333	0.06647097
ENSMUSG00000031954	0.0358122	0.01407828	0.022558749	0.012388993	0.061823428	0.058933	0.03590297	0.057006054	0.0013423784	0.03192211	0.018269131	-0.0038976164	0.0671426	0.052856464	0.04740751	0.052269865	-0.023089955	0.025454724
ENSMUSG00000028938	0.034251593	0.01920691	0.013235022	0.002782959	0.03599724	0.05327006	0.0016259316	-0.10235597	-0.0062578246	0.018854456	0.0035817004	-0.029820465	0.04697101	0.0104585225	0.04234516	0.009975701	-0.017328087	-0.034021508
ENSMUSG00000020811	0.028523315	0.006576766	0.02628663	0.017934583	0.0074037253	0.006770827	0.0030243495	0.053407054	-0.0127429785	0.019226458	0.009686564	-0.019895079	0.044009056	0.071118735	0.03935299	0.05276034	-0.03044527	0.096104056
ENSMUSG00000015291	0.013166357	-0.007538911	0.004564051	0.0067404225	-0.114534974	-0.022079125	0.019879915	0.07804871	-0.050253864	0.003230568	0.0019468564	0.012917096	0.021834109	0.07923346	0.022461731	0.05565171	-0.015423511	0.07571872
ENSMUSG00000030584	0.03430352	-0.0010355891	0.017606182	0.015006363	0.038586147	0.02228083	0.040350363	0.03326603	-0.0044118995	0.02682862	0.016664252	-0.0062669474	0.0714331	0.033574775	0.04944338	0.041497577	-0.01733403	-0.0023719163
ENSMUSG00000114401	0.020313872	0.0036855119	0.010417781	-0.007761401	0.02663298	-0.03112988	0.05773128	-0.038450394	-0.026625065	0.022924045	0.013370698	-0.0068763746	0.053140648	0.008350033	0.034626745	0.007844653	-0.013542796	-0.05533878
ENSMUSG00000022596	0.049465977	0.008323777	0.015619319	-0.0011999418	0.017509062	0.034701828	-0.054305483	-0.026328048	0.0075998507	0.03238605	-0.004698595	-0.00495814	0.04055878	0.004010064	0.043581717	0.028842678	-0.015061455	-0.06649963
ENSMUSG00000002058	0.024585253	0.012179785	0.023103006	0.011161023	0.07140207	0.051001847	0.033279732	0.05650838	0.0039506	0.020328289	0.0140902065	-0.0076081143	0.06134464	0.05833452	0.054709658	0.01773289	-0.020162683	0.055933326
ENSMUSG00000035357	0.022068715	0.006104325	0.014708478	0.029174583	-8.591446e-05	0.043147795	-0.0076943245	0.0641772	-0.022636067	0.015961563	0.0066429516	-0.009793627	0.012215622	0.07050572	0.027599748	0.07182722	-0.021894323	0.114049345
ENSMUSG00000032564	0.017601626	-0.02300708	0.008713876	-0.0025465705	-0.009192941	0.0051264777	-0.016406018	-0.02859491	-0.028067412	0.0163563	0.0046615973	-0.014059822	0.012947395	0.018757869	0.020341104	0.013889359	-0.015000921	-0.07389909
ENSMUSG00000041360	0.021688728	-0.00090641074	0.004007047	0.029542875	0.01824027	0.09099527	0.015051006	0.058870908	-0.012683376	0.031932976	0.007998244	-0.0094352	0.007334525	0.06945306	0.034004796	0.10037602	-0.01921401	0.10514561
ENSMUSG00000034201	0.042350087	0.018334962	0.023136776	0.013746074	0.060020637	0.058918756	0.052754056	0.04743508	0.0012358812	0.025257107	0.016145105	-0.0018485312	0.0701744	0.057025682	0.054166693	0.04230513	-0.019014964	0.034861937
ENSMUSG00000095493	0.039080754	0.011607	0.016029177	0.010320265	0.007363086	0.03195846	-0.0028023587	-0.05689657	-0.0053245323	0.02986494	0.007881461	-0.0051250807	0.039757792	-0.029467927	0.046243437	-0.008358364	-0.02169147	-0.044981338
ENSMUSG00000078511	0.03377996	0.02364321	0.00545299	0.005318674	-0.0025125414	-0.0031515826	-0.0012460697	-0.030078633	-0.014546383	0.02834803	0.012685523	-0.004630201	0.02832657	0.032429732	0.039544147	0.0063694296	-0.017496083	-0.069771364
ENSMUSG00000039568	0.013268815	-0.007697427	0.008741491	0.043320633	0.04006237	0.030315965	0.019216143	0.05188587	-0.012359212	0.02064437	-0.002862037	-0.00526983	0.03951694	0.06537427	0.03407054	0.07628458	-0.019519925	0.08904074
ENSMUSG00000054320	0.037039503	0.01816142	0.019151505	0.019022848	0.05980734	0.07745096	0.018235082	0.073026784	-0.0015156949	0.03885597	0.016530612	-0.0049759	0.062628604	0.03874014	0.04537041	0.029069094	-0.026518427	0.080200806
ENSMUSG00000061080	0.013115801	0.0041203876	-0.0025458382	0.0062509347	0.0018935559	-0.11188714	-0.021759428	0.042145394	-0.0390374	0.009641807	0.004969824	-0.001831438	-0.009372313	0.027446374	0.014275922	0.05362147	-0.0059592677	-0.020383438
ENSMUSG00000067522	0.028054718	0.00047728044	0.023640595	-0.003659297	0.01674761	0.08459187	-0.0064599235	-0.05492595	0.001405671	0.020297669	0.008856373	-0.0049726143	-0.005049705	-0.048003618	0.029457623	-0.06599588	-0.004817275	-0.043992307
ENSMUSG00000020801	0.01515237	0.01635116	0.0077475724	0.024581995	0.05975575	0.051103476	0.027297143	0.049386032	-0.019131325	0.028418234	0.029380888	-0.0007019106	0.031964477	0.05604131	0.030364366	0.061576847	-0.0116212135	0.094082
ENSMUSG00000028836	0.028981162	0.0064856526	0.018150356	0.015380807	0.043551464	0.07247028	0.03900722	0.06017778	0.00097371434	0.034214795	0.020518534	-0.0034287765	0.06989387	0.074587405	0.04511376	0.04596715	-0.018730016	0.08851087
ENSMUSG00000025085	0.026272623	0.014213051	0.022258973	0.00799577	0.024152739	0.018167762	0.015438542	0.042675965	-0.012878101	0.018243741	0.009405854	-0.012544286	0.05289272	0.054399	0.037733942	0.064593345	-0.026527375	0.0076252497
ENSMUSG00000048766	-0.022287004	0.00035757615	-0.0016542046	-0.0035978	-0.007748655	0.038636222	-0.023171853	-0.038406506	-0.054638505	0.009145369	-0.009913587	-0.010089896	-0.011785851	-0.022083485	-0.0039589535	-0.015080457	-0.0118220495	-0.073927544
ENSMUSG00000060205	-0.007860975	-0.016321294	0.008515375	-0.0008975668	-0.008577057	0.043084677	-0.015088742	-0.05764594	-0.024563508	0.013624577	0.012238877	-0.011502689	0.00017405508	-0.00034571157	-0.00071343355	0.031836137	-0.015195909	-0.07114239
ENSMUSG00000033703	0.040015183	0.011723624	0.024738709	0.001638372	0.040606663	0.067760825	0.06031913	0.050507773	0.0029415987	0.018472124	0.019438276	-0.0060042995	0.07210288	0.04276198	0.051421244	0.02772898	-0.01906903	0.013940015
ENSMUSG00000031168	0.006336049	-0.010878187	0.011320531	0.020881338	0.0055546192	-0.017213741	0.07048241	0.059296917	-0.030441282	0.01768553	0.0019923812	-0.0040870486	0.0078028	0.08689681	0.027508905	0.020699386	-0.019920187	0.08383406
ENSMUSG00000110105	-0.04779581	-0.17382143	-0.015985003	0.024823349	-0.043156292	-0.47730577	-0.03800856	-0.005432552	-0.035011042	-0.2854597	-0.0115108285	0.05128879	-0.042852048	-0.39121887	-0.03206492	-0.28334415	0.00779821	-0.033499964
ENSMUSG00000061273	-0.010494683	0.004936691	-0.0061488207	0.006912959	-0.061203644	-0.04048518	-8.532213e-05	0.08438799	-0.047274712	0.0061761877	0.0027222142	-0.008002428	-0.043787077	0.11604153	-0.012452663	-0.010194503	0.005765024	0.09632896
ENSMUSG00000054142	-0.0011196199	0.022967318	0.0083559025	0.010855736	0.0050026854	0.07065143	0.0024238972	-0.05580117	-0.04171448	0.04720267	-0.013916817	-0.010076184	0.025748052	0.015350858	-0.010533641	0.006602771	-0.016846111	-0.082624234
ENSMUSG00000086671	0.06702452	-0.01309671	0.02265778	-0.0077294745	0.12402339	0.0036733611	0.04377847	-0.048513744	0.022543196	0.027507104	0.027214926	-0.007654005	0.14900126	-0.014746541	0.095431015	-0.0032637187	-0.0116737615	-0.04319398
ENSMUSG00000027239	0.041928966	0.011691926	0.01465468	0.020728663	0.018429933	0.054624222	0.072326325	0.018745864	-0.0041608694	0.03056641	0.008210987	-0.006962062	0.08931543	0.046296224	0.017900012	0.037604302	-0.013225869	0.032371767
ENSMUSG00000027173	0.031140419	0.012808338	0.019021979	0.02666491	0.048545882	0.038653966	0.034223586	0.065506995	-0.011105678	0.025038036	0.0100122895	-0.0007450474	0.057837367	0.06895649	0.03829846	0.05929443	-0.021070166	0.10415653
ENSMUSG00000066071	0.027259625	0.0149926385	0.012167099	-0.0004890991	0.018367605	0.044135656	-0.02062769	-0.076702505	-0.018620705	0.016755704	0.007830869	-0.0066523044	0.04113661	-0.024707783	0.040172216	0.01833749	-0.014032041	-0.032164834
ENSMUSG00000097331	0.030583274	0.016914338	0.01825108	0.019744651	0.014257187	0.021924581	0.012052385	0.06921154	0.013406723	0.021284064	0.012839759	-0.002791978	0.061203733	0.053079396	0.036315367	0.060691033	-0.014623621	0.06408771
ENSMUSG00000083625	0.001328729	-0.06622848	-0.009352583	-0.0020953107	0.014510427	-0.058909778	-0.00014902155	-0.039371297	-0.0537891	0.022024507	-0.015221164	-0.010071582	-0.06947406	-0.041459907	0.040678825	-0.041706134	-0.020584475	-0.06712185
ENSMUSG00000072821	-0.07305395	-0.07128474	-0.0492202	0.010370581	-0.17314403	-0.19408037	-0.04543169	0.015758963	-0.02107563	-0.10174987	-0.040210743	0.021780869	-0.088829905	-0.34120432	0.009437051	-0.11733331	0.07111897	-0.03073951
ENSMUSG00000031839	0.037405994	-0.00079257844	0.018969418	0.0058275876	0.077523164	0.06125459	0.011888375	0.07155858	-0.00081573165	0.028370455	-0.010293669	-0.0025481773	0.06953048	0.065129474	0.047165483	0.041774213	-0.017468633	0.07557073
ENSMUSG00000094399	-0.36430478	-0.07036274	-0.2132266	-0.15693168	-0.38154203	-0.32624185	-0.13969524	-0.05305498	0.2891323	-0.28955445	-0.1150345	0.13523477	-0.5150673	-0.45202214	-0.54834795	-0.53682154	0.2855879	-0.021292947
ENSMUSG00000032719	0.023637865	-0.0020005822	0.015240377	0.0064461627	0.035340097	0.048227288	0.03553655	0.056369428	-0.016348029	0.02984746	0.014624654	-0.0007949682	0.057292197	0.06468006	0.03998284	0.057425275	-0.020440975	0.062407788
ENSMUSG00000040521	0.035089683	0.0035630364	0.024046406	0.01092875	0.04321111	0.044617433	0.02485341	0.07172245	0.0010208751	0.023171894	0.01024101	-0.0052748993	0.04140819	0.07145056	0.04310945	0.045422573	-0.0245395	0.072131306
ENSMUSG00000086150	0.02402058	0.014948607	0.02069221	0.015021368	0.009830763	0.04230202	0.025719913	-0.012229923	-0.00987889	0.041540675	0.014364699	-0.004183097	0.05150712	0.04388975	0.050977357	0.024598733	-0.02113938	-0.027431194
ENSMUSG00000105746	0.03016824	0.0122273285	0.028926894	-0.003807887	0.009084452	0.046230573	-0.04103567	-0.059832066	-0.02169674	0.02394801	0.013881077	-0.007435224	0.02509028	-0.006240498	0.040420704	0.013851175	-0.0035086765	-0.048972912
