	PolII mean gb	PolII mean promoter
ENSMUSG00000028713	-0.5165729228930209	-0.5520089523303265
ENSMUSG00000053214	-0.5055371801157246	-0.29623881481288
ENSMUSG00000103352	-2.7770526036855636	-2.296573850774729
ENSMUSG00000058014	-0.4228067450416826	-0.6644993309907249
ENSMUSG00000036777	1.1261477615169473	1.488290353027148
ENSMUSG00000025900	-0.5404438761040826	-0.8813493719633284
ENSMUSG00000085334	2.1814779404654607	1.5416405155964692
ENSMUSG00000113803	-2.7770526036855636	-2.296573850774729
ENSMUSG00000097488	0.7412810309925955	0.31401498224007623
ENSMUSG00000107148	-0.7387744003350972	-0.7420123010151136
ENSMUSG00000015672	1.0320462699292352	1.2335262431512684
ENSMUSG00000041408	1.2627200979967792	1.1632809295792734
ENSMUSG00000005699	1.7446218506041673	1.066466280740385
ENSMUSG00000111327	-0.1556453117643069	-0.4615020402245764
ENSMUSG00000090248	-0.03856045430349838	-0.4163552701792566
ENSMUSG00000030621	-0.37144668683127774	-0.3305543780224131
ENSMUSG00000117402	-0.6783617632539297	-0.6857810376262362
ENSMUSG00000045662	-0.327936718578707	0.18702265872017587
ENSMUSG00000074634	-2.723452954553446	1.0665605413511545
ENSMUSG00000058126	0.6513666952828042	-0.11539294565090825
ENSMUSG00000013338	0.07452342526083708	-0.6181488293044032
ENSMUSG00000111200	-0.49210425694059656	-0.7972959911189177
ENSMUSG00000116814	-0.48944772976582074	-0.7461383094934064
ENSMUSG00000050530	-0.26855290066329013	-0.7575169951914812
ENSMUSG00000064330	-0.20454416527243224	-0.6387501903558241
ENSMUSG00000080888	0.5379002087368865	0.2593884896013133
ENSMUSG00000037646	0.3723217900169489	-2.296573850774729
ENSMUSG00000037331	1.3362784822585558	1.6256877759271218
ENSMUSG00000046671	1.5234469227407843	1.4322772766057075
ENSMUSG00000039629	-0.2931432040833871	0.6735787839297693
ENSMUSG00000102941	-0.4452497022358081	-0.6271416026747958
ENSMUSG00000121631	-0.7609852292393923	-0.6333490670071211
ENSMUSG00000033965	-0.618863071522637	0.042041794068427195
ENSMUSG00000038740	0.047172292549358286	0.5245811934487469
ENSMUSG00000070828	0.2697578318431765	-0.20149629764633684
ENSMUSG00000106300	-0.5709299139518303	-0.8904303475772051
ENSMUSG00000021483	0.18483404965800587	0.7240355794720623
ENSMUSG00000024505	0.4773846346130067	1.5425723709773658
ENSMUSG00000103766	1.1935717143016225	0.34859985741022687
ENSMUSG00000092171	-0.49488665006320826	-0.7519604029728635
ENSMUSG00000101198	-2.7770526036855636	-2.296573850774729
ENSMUSG00000027684	-0.47335059976039306	0.00562192660797435
ENSMUSG00000021606	1.333493180750814	1.3452151755037185
ENSMUSG00000110101	-0.6233981663590586	-0.8238668571468022
ENSMUSG00000097361	-0.3526671425915729	-0.5625888126123493
ENSMUSG00000060568	-0.08860462212222582	0.48435392587692183
ENSMUSG00000002058	0.9099157591288431	1.0677834501200878
ENSMUSG00000091844	-0.24079280694866498	-0.22414877597092112
ENSMUSG00000053868	-0.24514517829771662	-1.4168260397806474
ENSMUSG00000042540	-0.3235231977675909	-0.0362723839597741
ENSMUSG00000051351	0.659829882569041	0.8836308411388655
ENSMUSG00000095532	-0.5446689542464294	-0.6690179649843969
ENSMUSG00000069292	-0.538280614560965	-1.0058363602167957
ENSMUSG00000112218	-1.2269625072327326	-0.594989619308808
ENSMUSG00000023034	0.9243101593000121	0.6653599478125991
ENSMUSG00000034486	0.647779813522172	1.1227689418290445
ENSMUSG00000082886	-1.657082471213159	-1.0632238078656289
ENSMUSG00000085014	-0.5560935586583002	-0.6106497183076204
ENSMUSG00000029831	-2.7770526036855636	-2.296573850774729
ENSMUSG00000031967	0.9488710169203404	1.3554607802837453
ENSMUSG00000036832	-0.4738897236217517	0.08777767139796118
ENSMUSG00000041870	0.561830449059861	1.1105112080090447
ENSMUSG00000039220	2.214663891022927	1.909847385399194
ENSMUSG00000110593	1.1855389632525386	1.2587248770242423
ENSMUSG00000087444	0.2605925000773646	1.0158450197588147
ENSMUSG00000086156	-0.5364026742768393	-0.7758671372639523
ENSMUSG00000021508	0.062478694876386846	0.33773368464558595
ENSMUSG00000014226	1.7728027839050025	1.6853027747280216
ENSMUSG00000020096	-0.1723519581750397	-0.6681909186540177
ENSMUSG00000121870	-0.015354009549581426	0.7178868071986451
ENSMUSG00000108689	1.2314343651753785	0.45505856875627526
ENSMUSG00000038132	-0.41419813583029214	-0.054952446433973755
ENSMUSG00000024404	0.7507082377408039	0.6974252889084933
ENSMUSG00000043621	0.24937618991169172	-0.5817586669041734
ENSMUSG00000114355	-0.7006999160925045	-0.9031498391841967
ENSMUSG00000103167	-2.7770526036855636	-2.296573850774729
ENSMUSG00000031600	0.7453970563594081	1.6111146051367713
ENSMUSG00000100588	-2.7770526036855636	-2.296573850774729
ENSMUSG00000022070	1.3102656961413315	1.1421291748682696
ENSMUSG00000051515	0.05471689864472353	0.24587311565706707
ENSMUSG00000020740	1.3257249634408248	1.422301456835383
ENSMUSG00000030228	-0.4288308013157283	-0.5084471163469699
ENSMUSG00000028648	-0.0372229393308078	0.6149535427858003
ENSMUSG00000030774	0.1434188448156426	1.0378327805674883
ENSMUSG00000002332	-0.004426104588407726	1.0603628769709117
ENSMUSG00000039414	0.027623617818943392	0.7078986417128247
ENSMUSG00000115168	-0.6587428229977044	-0.649258450644753
ENSMUSG00000101758	-2.7770526036855636	-2.296573850774729
ENSMUSG00000022837	0.5693481402622538	1.101155905475629
ENSMUSG00000092190	0.3889448370549996	-0.0428297965998855
ENSMUSG00000111378	-0.16758236172885965	-0.3332667567137186
ENSMUSG00000109198	2.0167905957561114	0.9023056956271814
ENSMUSG00000121307	0.2082271800453442	-0.26860422983023696
ENSMUSG00000116718	-0.05773580626369006	-0.25873137310746874
ENSMUSG00000101560	-2.7770526036855636	-2.296573850774729
ENSMUSG00000104761	0.9156854030382179	1.2101692243761475
ENSMUSG00000004880	1.2268773036258545	1.2757987385885723
ENSMUSG00000002459	0.27727288925702315	-0.5544468342505118
ENSMUSG00000097930	1.1307227422356045	1.1504595756243752
ENSMUSG00000053205	1.130777756490772	1.3303251528421665
ENSMUSG00000100070	-2.7770526036855636	-2.296573850774729
ENSMUSG00000053477	0.23960553758149633	1.0070215220615013
ENSMUSG00000026088	0.4658126213852705	0.9880990668598578
ENSMUSG00000091402	-0.7733211454970759	-0.7879870208608942
ENSMUSG00000023467	1.0871590122338124	-0.01655717249394371
ENSMUSG00000085441	-1.0023229483771585	-0.9284945467551395
ENSMUSG00000116325	-0.5407035759323774	-0.6385947778095573
ENSMUSG00000044519	-0.6404007250659985	-0.5050504875887095
ENSMUSG00000087089	-0.7570428550412579	-1.2232740831178015
ENSMUSG00000030002	0.9498639307179529	1.416911609093737
ENSMUSG00000042817	-0.2987341040553089	0.46157511330389134
ENSMUSG00000021786	-2.7770526036855636	-2.296573850774729
ENSMUSG00000085657	-0.2661813303369715	-0.3065284514853329
ENSMUSG00000097559	0.9627667002950271	0.2821127111840397
ENSMUSG00000044701	-0.2571082140782476	-0.628950890385442
ENSMUSG00000086813	-0.04089257324853826	-0.03935594476427535
ENSMUSG00000074388	-0.30632248324683636	-0.16510435705864238
ENSMUSG00000096756	-1.5667915949384765	-1.0387980690139385
ENSMUSG00000056201	2.4382936398555497	1.6998554795862342
ENSMUSG00000018906	0.2551219404504463	0.6275100575551541
ENSMUSG00000082625	-0.8334089419558401	-0.7177668681373318
ENSMUSG00000075040	1.3990725923446847	0.8587055268517861
ENSMUSG00000078507	-0.7260858743685147	-0.8595459154676213
ENSMUSG00000007659	0.8096903975466705	0.9719440913718698
ENSMUSG00000121661	-0.6282393694505954	-0.6517083442018367
ENSMUSG00000074913	-1.0066999559060534	-1.016259741384409
ENSMUSG00000023051	1.2868828904010996	1.6471723105008533
ENSMUSG00000030779	1.2794897767068456	1.5691666042205357
ENSMUSG00000030956	0.30599264908020174	0.86821835617965
ENSMUSG00000061852	-2.7770526036855636	-2.296573850774729
ENSMUSG00000067629	0.7211099538210063	0.2631779132641929
ENSMUSG00000117244	-0.4921178459255197	-0.6603529547407854
ENSMUSG00000082189	-0.9857170699416237	-1.1008903370628138
ENSMUSG00000086815	0.7159911003389424	0.2915244015071022
ENSMUSG00000073293	-0.267662018327601	0.6104245615472438
ENSMUSG00000027890	-0.29833884897810314	0.4111656744077384
ENSMUSG00000111936	-0.18254568819450484	-0.5631539947399669
ENSMUSG00000097641	1.2242320718633417	0.09299115272712255
ENSMUSG00000055547	-0.43039508812009797	-0.43800657056347825
ENSMUSG00000113698	-1.085419649177032	-0.8433020882466441
ENSMUSG00000104130	-0.5384494159545027	-0.5412954660036319
ENSMUSG00000114038	-0.6002414933815817	-0.42594547577291314
ENSMUSG00000099786	-2.7770526036855636	-2.296573850774729
ENSMUSG00000010311	-0.4817511922761517	0.1864301284673028
ENSMUSG00000030249	-0.409382425299159	-0.5421908533085189
ENSMUSG00000098255	-0.8034398830733913	0.6653221810532173
ENSMUSG00000121429	-0.5986712014792421	0.06216647865139436
ENSMUSG00000044362	-0.37141389794081153	0.1898496860733854
ENSMUSG00000046962	1.1082801830002402	1.4825476558390076
ENSMUSG00000117042	-0.31596771372055404	-0.42156295294067914
ENSMUSG00000034893	0.5137807395690175	0.9339018756566716
ENSMUSG00000028931	0.0831027534965155	0.6764199148081429
ENSMUSG00000024325	1.0926643479511808	1.1664067558515232
ENSMUSG00000001039	1.5085803833701827	1.0923057281117579
ENSMUSG00000097650	0.17509611187070617	0.49622452016304014
ENSMUSG00000113022	-0.17998436535894166	-0.44344968458529865
ENSMUSG00000037552	0.8020983529927405	0.9745310330979512
ENSMUSG00000030351	-0.3192129747584058	-0.24235255823360788
ENSMUSG00000080918	-0.5273534664148499	-0.5303294447723469
ENSMUSG00000037712	0.4466601991347669	1.1550297493782677
ENSMUSG00000086817	-0.4797898606539168	-0.8272718564429952
ENSMUSG00000035439	0.8318358586416581	1.3312847738871034
ENSMUSG00000113942	-2.7770526036855636	-2.296573850774729
ENSMUSG00000103431	-2.7770526036855636	-2.296573850774729
ENSMUSG00000030350	-0.02977514230450551	0.44072399168280346
ENSMUSG00000079179	1.6634398313562824	1.0766347591324874
ENSMUSG00000015016	0.19507237409406464	0.48012956178588073
ENSMUSG00000048732	1.0565130913880194	1.2297174415113856
ENSMUSG00000103607	-0.9606959264203611	-0.7726502579832443
ENSMUSG00000043698	-0.5523653351311406	-0.6001802974283654
ENSMUSG00000112884	0.04962390641461101	-0.04570631005223095
ENSMUSG00000037787	0.6537876439836547	1.1777829444234862
ENSMUSG00000030733	0.7214471535350697	1.0911230515845107
ENSMUSG00000086953	0.14739634897995119	-0.1835766213800047
ENSMUSG00000030616	-0.4830476890780068	-0.7930166050582818
ENSMUSG00000121323	-2.7770526036855636	-2.296573850774729
ENSMUSG00000117877	-2.7770526036855636	-2.296573850774729
ENSMUSG00000099829	-2.7770526036855636	-2.296573850774729
ENSMUSG00000028963	0.13535039077443006	-0.3928611866377064
ENSMUSG00000003505	-0.6475083223840776	-0.6724028514786665
ENSMUSG00000031779	-0.5640789753504816	-0.5240515091763234
ENSMUSG00000013973	0.9726476141850658	1.3868472863553538
ENSMUSG00000055138	-0.5985519913459758	-0.6913478778817904
ENSMUSG00000105304	0.36059608257827114	-0.14511203401160833
ENSMUSG00000040340	0.19064832991712963	-0.1431063854655228
ENSMUSG00000113090	-0.7279335832238163	-0.7900129522482143
ENSMUSG00000093866	-0.5413469994174592	-0.6865716603981719
ENSMUSG00000025237	0.2247867239556479	0.8274034087845318
ENSMUSG00000043873	-0.43749642685507323	-0.6618404290310129
ENSMUSG00000092583	-0.7113682618599554	-0.7369331280762147
ENSMUSG00000118333	-0.49988731072068926	-0.9148244273747068
ENSMUSG00000024924	-0.2843637200068716	0.5422834466334985
ENSMUSG00000024457	0.6542907332548202	0.9416267131175461
ENSMUSG00000039145	0.11229448851116958	0.8079903831866161
ENSMUSG00000023952	1.3621890146255011	1.1876334067207353
ENSMUSG00000047139	1.1145307891522331	1.1373935063412004
ENSMUSG00000085620	-0.3711016591997233	-0.661699952721543
ENSMUSG00000113058	-0.2626552186878486	-0.4371643052590843
ENSMUSG00000001870	-0.30681802464836927	0.9176463583849577
ENSMUSG00000066324	0.8400145939228785	1.3406257591954365
ENSMUSG00000112640	-2.7770526036855636	-2.296573850774729
ENSMUSG00000029082	-0.35677345446426373	-0.7224817280317563
ENSMUSG00000101674	-0.3683017177263582	-0.6151364740472958
ENSMUSG00000037725	1.1643773667166297	1.4487821711916842
ENSMUSG00000028023	0.853876987572114	-0.5939519508162968
ENSMUSG00000115615	0.004565751587486761	-0.786996528946687
ENSMUSG00000031342	-0.3344217477057317	-0.013007059742159287
ENSMUSG00000095026	-0.107587731192239	0.007404018565838783
ENSMUSG00000054203	-0.45555808977855283	-0.6459329205620223
ENSMUSG00000108851	-0.44668917771408667	-0.551589623641373
ENSMUSG00000020515	1.4701153248333527	1.5940880890356512
ENSMUSG00000112936	-0.3265027940246813	-0.5870277814844539
ENSMUSG00000035139	1.2437067397880752	1.6282218096414034
ENSMUSG00000046192	-0.07462771310397437	0.053785806869095974
ENSMUSG00000060600	1.757571727568667	1.015723394006648
ENSMUSG00000024083	0.1357461746986271	0.7636345226004978
ENSMUSG00000074881	0.4205496859417402	1.5231459132080407
ENSMUSG00000035530	2.7911532336862366	1.8438468516122892
ENSMUSG00000028410	1.9588898131497028	1.6521184742977106
ENSMUSG00000005677	-2.7770526036855636	-2.296573850774729
ENSMUSG00000099472	-0.10026245325068832	-0.2545023555438946
ENSMUSG00000110624	-0.2669641333599074	-0.2960189002209417
ENSMUSG00000021239	0.1575675183136291	-0.5255320272688039
ENSMUSG00000040118	-0.1826998614821756	1.044405738344398
ENSMUSG00000094638	1.1418745582157908	0.3219440924440488
ENSMUSG00000098760	0.1152562854438449	1.1256829342443126
ENSMUSG00000036955	0.4847868780755481	1.4856965843837828
ENSMUSG00000053317	0.8412608953746058	1.3523583083183528
ENSMUSG00000034023	0.6676500533915982	1.0773629555208073
ENSMUSG00000087013	0.16399144356164455	0.34153529290658835
ENSMUSG00000085568	-0.4462785131420259	-0.3442138146597407
ENSMUSG00000101386	-0.2579720328426079	-0.5757348087728357
ENSMUSG00000053390	0.3007953560566729	0.3944327163111186
ENSMUSG00000094449	-0.448021136371553	-0.658233340503347
ENSMUSG00000111299	-0.5578112044946458	-0.6773225980006466
ENSMUSG00000117571	-0.42097688352381507	-0.7344865801471769
ENSMUSG00000028419	0.29128180780585533	1.1228843278037153
ENSMUSG00000042763	1.6305650104995066	0.7634821787674666
ENSMUSG00000029477	1.1641454463223286	-0.06917726204387618
ENSMUSG00000103813	-2.7770526036855636	-2.296573850774729
ENSMUSG00000038323	0.5519953445300787	1.1502251663902892
ENSMUSG00000084951	0.1783167568054314	0.7889917193307024
ENSMUSG00000024029	-0.3786548582310421	-0.5076624012315673
ENSMUSG00000058600	2.642442442352682	1.785219722255726
ENSMUSG00000079092	-0.5276604757453721	-0.6552545453152276
ENSMUSG00000047591	0.7410428426157627	0.8959329252985375
ENSMUSG00000040236	0.6287246723943521	0.8514355103832788
ENSMUSG00000038668	0.18368809750288265	0.7573231714804176
ENSMUSG00000038267	-0.21401107774735548	0.46582324268772657
ENSMUSG00000032468	0.6975913053546787	1.3328704327185423
ENSMUSG00000121529	-1.4314799253510233	-1.2658700391857718
ENSMUSG00000034973	0.37928136841465004	0.66950012824772
ENSMUSG00000121544	-2.7770526036855636	-2.296573850774729
ENSMUSG00000026409	0.914784552373112	0.19355253546522774
ENSMUSG00000076439	2.0135268329410745	-0.12269342977688237
ENSMUSG00000029752	1.5154631005902164	1.2500732463164892
ENSMUSG00000091987	-2.7770526036855636	-2.296573850774729
ENSMUSG00000100185	-0.6493505236768256	-0.8985473904019611
ENSMUSG00000104293	0.6857859070971224	0.17178210394729104
ENSMUSG00000112234	-0.3231017279725624	-0.12371196590877623
ENSMUSG00000072694	1.5613766987218665	0.8111055467498836
ENSMUSG00000116368	-0.27769302687846215	-0.6449144037215239
ENSMUSG00000086509	-0.4000887871955432	-0.22281233910499984
ENSMUSG00000024384	1.2786852580766153	1.6837911034742776
ENSMUSG00000090660	-0.5158801770238174	-0.6160501561918825
ENSMUSG00000029781	1.368797464803109	1.2188277824179634
ENSMUSG00000007656	1.2047734121234914	1.12638215416183
ENSMUSG00000057246	-0.3639259563064892	0.7769626331657923
ENSMUSG00000073079	-2.7770526036855636	-2.296573850774729
ENSMUSG00000055681	0.8076631429571409	0.6834803577461878
ENSMUSG00000022949	-0.06938883966646765	0.02112601844345372
ENSMUSG00000037730	0.6781521417467695	0.9307074872806175
ENSMUSG00000018168	-0.28927715585602004	-0.09384982759939971
ENSMUSG00000041548	0.7748240553653991	0.475007993006216
ENSMUSG00000104378	-0.03213272772234629	-0.40762665781243873
ENSMUSG00000028251	0.1670499865271476	0.13605463547992674
ENSMUSG00000050504	-0.9024839470843002	-0.9514875036122692
ENSMUSG00000096740	2.594162484851755	0.573248889198464
ENSMUSG00000004031	-0.21330915436771727	0.4066997118774364
ENSMUSG00000114681	0.7898993204932506	1.531580233726996
ENSMUSG00000004451	0.17919804537269196	0.24133177566663946
ENSMUSG00000039579	-0.15128008739000182	-0.22525115333175635
ENSMUSG00000090561	0.8228576591050244	-0.10001285192562526
ENSMUSG00000020261	0.031726407133940066	0.23562176105689933
ENSMUSG00000034614	1.5619604301778294	0.4576857369068915
ENSMUSG00000096268	-1.0032353620288061	-1.1109742643165712
ENSMUSG00000047423	1.1120779742649671	1.296885454476277
ENSMUSG00000034321	1.4375236224474495	1.2930064923436484
ENSMUSG00000025050	1.358932932403604	1.5429425493307016
