gene_id	SET1A mean gb	SET1A mean promoter	ZC3H4 mean gb	ZC3H4 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter	DPY30 mean gb	DPY30 mean promoter	RBBP5 mean gb	RBBP5 mean promoter	INTS11 mean gb	INTS11 mean promoter
ENSMUSG00000048096	0.042717587	0.004018686	-0.012949622	0.017008131	0.013220349	-0.044166323	0.055469126	0.043156847	0.019952415	0.008739443	0.022790402	-0.007895355
ENSMUSG00000064023	0.04523789	0.100977175	-0.0029886346	0.050021496	0.014809904	0.055224348	0.033071786	0.0970508	0.01280975	0.0090152165	0.019652886	0.07282833
ENSMUSG00000117574	0.0056098783	-0.076776944	-0.09135734	-0.0761111	-0.012564179	-0.02821037	-0.0015379408	-0.0315439	-0.001206367	0.0031113075	-0.039138604	-0.020166313
ENSMUSG00000033953	0.050228626	0.17643073	0.04973833	0.13589658	0.015834678	0.068027504	0.05596151	0.119885124	0.019360282	0.0043927357	0.008603771	0.09121354
ENSMUSG00000117604	-0.025081672	-0.09061925	-0.10291905	-0.048884097	-0.011481082	-0.035405297	-0.018198123	-0.04207426	0.0023028546	-0.0056722052	-0.03008817	-0.041431103
ENSMUSG00000044086	0.046833728	-0.03317514	0.017394144	0.030657837	0.0025742487	-0.035503823	0.045079187	0.044000704	0.013465659	0.013157008	0.025968384	-0.013598164
ENSMUSG00000018507	0.048255358	-0.011607083	0.044873424	-0.006899766	0.019731667	-0.061136886	0.051675666	0.038105175	0.021578321	0.009856597	0.028518438	0.014405495
ENSMUSG00000038121	0.0059477473	0.18863901	-0.07296154	0.15505911	0.006484911	0.07850541	0.0050265687	0.12728858	0.0055205324	0.0056738327	-0.021024678	0.1057739
ENSMUSG00000116167	-0.5163763	-0.44262666	-0.19488934	-0.4149235	-0.0031655834	0.087098874	-0.52845263	-0.70550543	-0.2096748	-0.03045229	-0.06388719	-0.12614165
ENSMUSG00000087266	0.043746334	-0.023426382	-0.029903596	-0.05838651	0.0037302633	-0.042629465	0.0255807	0.013198095	0.0259618	0.016749062	0.020403888	-0.030902544
ENSMUSG00000120384	-0.048999164	-0.5055003	-0.028729735	-0.46223882	-0.0015416531	0.024814285	-0.054911464	-0.36124307	-0.018053299	-0.10643997	-0.035604473	-0.01226427
ENSMUSG00000019189	0.0408453	0.16311221	0.021679409	0.18676709	0.023013752	0.061668444	0.051401813	0.11154762	0.015830915	0.0026238111	0.015550547	0.0808122
ENSMUSG00000021838	0.023720304	0.092012435	-0.07346508	0.081323184	0.019602038	0.027605373	-0.024307067	0.10938712	-0.013201587	0.012377751	-0.015306526	0.07230091
ENSMUSG00000101214	0.028507646	-0.007848617	-0.035996076	0.027747052	-0.018329263	-0.020447481	0.032826092	0.04909354	0.017067548	0.000102928665	0.009124755	0.058967248
ENSMUSG00000120798	0.0077361125	-0.04630678	-0.054446124	-0.10400949	-0.0006766339	-0.03353027	0.040549614	0.004536439	0.0022507908	-0.010259335	0.007797039	-0.04520058
ENSMUSG00000031539	0.048520084	0.11759084	0.06530716	0.0931688	0.011797916	0.032986786	0.059574373	0.063904166	0.026929561	0.008365811	0.023666866	0.031808812
ENSMUSG00000060090	0.01179637	0.016198495	0.021816093	0.10702518	-0.020425519	-0.0140513955	-0.035469614	0.08469956	-0.0049424525	0.0101964	-0.055659015	0.10335533
ENSMUSG00000020397	0.06851187	0.17805035	0.2591464	0.11962074	0.017603831	0.039058283	0.044098705	0.112521514	0.014599443	0.0042615696	-0.007852835	0.08278172
ENSMUSG00000020325	0.10746112	0.02006307	0.09276449	0.0009472636	0.033378437	-0.002194975	0.07786143	0.05247328	0.029162815	0.0073472555	0.02103844	0.014314136
ENSMUSG00000113515	-0.009443262	-0.09525857	-0.032450918	-0.0969193	0.0004420483	-0.039152693	0.07535934	-0.015985304	0.009073547	0.0046871174	0.04884595	-0.052733965
ENSMUSG00000050138	0.032523878	0.075979486	-0.020334879	0.067356534	0.016761815	0.04866798	0.03512841	0.10906882	0.017845994	0.0042846766	0.022173949	0.08049629
ENSMUSG00000059397	0.021427521	-0.06346749	-0.041942924	-0.073243655	0.008868429	-0.04005605	0.04894491	0.03312047	0.011400614	0.0075425846	0.012691042	-0.043209378
ENSMUSG00000095125	0.0056978595	-0.048763275	-0.07185878	-0.074655734	-0.013878342	-0.050825942	-0.00024604303	0.015027842	0.02814181	-0.004875923	0.02386059	-0.05365453
ENSMUSG00000029602	0.05489981	0.1178118	0.034501035	0.0920105	0.0144328745	0.034431096	0.057772126	0.080445364	0.018937394	0.007300902	0.020404153	0.05134814
ENSMUSG00000020010	0.025771063	-0.07578653	0.0007717097	-0.10083163	0.014776136	-0.040074307	0.04016458	0.015974762	0.019514047	0.006657852	0.019425323	-0.05811584
ENSMUSG00000063821	0.03431724	-0.092216276	0.012901049	-0.08184409	0.007903706	-0.0392633	0.057392977	0.0316816	0.01421755	-0.0031080684	0.024348572	-0.026747838
ENSMUSG00000058550	0.04670878	0.12580007	0.07948781	0.14376988	0.024857162	0.044036508	0.056364432	0.068115026	0.02679712	0.0074702557	0.025928246	0.018384662
ENSMUSG00000052137	0.060742255	0.14032416	0.06732724	0.10790763	0.02471986	0.023210907	0.00632224	0.10436533	0.0070482492	0.010940859	-0.030996488	0.077668965
ENSMUSG00000114777	0.06639937	-0.045344647	0.004956186	-0.10107639	-0.0231198	-0.025870007	0.0020527856	0.03912341	0.011291623	-0.015089845	-0.017204728	-0.045859527
ENSMUSG00000029618	-0.0029362913	-0.05033613	-0.097448535	-0.036272228	-0.026345564	-0.02414551	-0.002746923	-0.010100854	0.025719423	0.018118558	0.0103978785	-0.05487434
ENSMUSG00000034341	0.046226297	0.14379548	0.18435603	0.13696264	0.022506414	0.038499814	0.05432073	0.08195866	0.024498973	0.0066917855	-0.003907858	0.07654167
ENSMUSG00000028634	0.013049767	0.11264533	-0.07532407	0.035695132	0.004312388	0.049833488	0.037957214	0.10175663	0.018145477	0.006562288	0.014434877	0.08773307
ENSMUSG00000116324	-0.036132332	-0.10356822	-0.10269104	-0.104920544	-0.00874211	-0.042495675	-0.010947714	-0.023516795	0.005946848	-0.0021597177	-0.020495435	-0.07234033
ENSMUSG00000033581	0.059245005	0.12317028	0.08449773	0.13325736	0.014437365	0.071527466	0.06583628	0.10227088	0.023231931	0.006023021	0.017936217	0.086987644
ENSMUSG00000042225	0.00070148276	0.061523415	-0.12407613	0.056924026	-0.00542516	0.036255848	-0.027061742	0.12812808	-0.005120136	0.007295856	-0.04462281	0.12099225
ENSMUSG00000035944	0.04316262	0.04483918	0.015125687	-0.025300505	0.0050186757	0.004723225	0.054806676	0.07704307	0.019638043	0.007394421	0.01919835	0.058024224
ENSMUSG00000107478	0.08486787	0.09824639	0.29565266	0.09655368	0.023093829	0.044150844	0.06802225	0.091970064	0.026532795	0.0056362934	0.012048755	0.056504644
ENSMUSG00000097585	0.03760562	0.22609584	0.10532661	0.18472433	0.016749034	0.081401326	0.039479908	0.11684531	0.013283586	0.0015651712	0.0147580635	0.097385146
ENSMUSG00000086529	0.022865033	-0.033739183	-0.049290195	-0.05036878	-0.016295074	-0.04055175	0.04502764	0.043194078	0.0054181623	0.011980082	-0.0012026686	-0.015168148
ENSMUSG00000110967	0.037891828	0.031314496	-0.059023753	-0.016526638	0.0029196623	-0.065425634	0.0393576	0.0425224	0.021630978	0.010452682	0.03898287	-0.021574024
ENSMUSG00000091625	0.04527512	0.16593874	0.12986858	0.13695063	0.022249645	0.05592265	0.03312765	0.121077105	0.016934507	0.0047203507	-0.0027989529	0.089312345
ENSMUSG00000026617	0.044368684	0.095514216	0.20194009	0.116698585	0.01189919	0.0049811727	0.04932704	0.043175176	0.022366494	0.0061333785	0.014894266	-0.004214726
ENSMUSG00000034175	0.060187478	0.2477751	0.27901068	0.15715687	0.039649773	0.056212	-0.004308487	0.10497979	0.005742929	-0.010317015	0.0064945007	0.05724594
ENSMUSG00000038963	0.045449022	0.09753481	0.09187029	0.13769867	0.021855684	0.051006828	0.07308233	0.087752625	0.024580413	0.0058478783	0.019655515	0.07057491
ENSMUSG00000086745	0.035954565	0.10513328	0.008176539	0.07124576	0.0075087463	0.05384204	0.0445435	0.10150678	0.015569407	0.006455884	0.013470093	0.083844125
ENSMUSG00000014104	0.005972715	-0.077330485	-0.014132931	-0.06161219	-0.023262965	-0.015341215	0.013239279	-0.0004004519	0.0007399822	0.0012406877	-0.044995625	-0.043214004
ENSMUSG00000032601	0.05425478	0.09816161	0.14836593	0.1173486	0.010554758	0.03885384	0.068717934	0.11112544	0.020830229	0.0072893677	0.013701067	0.07167096
ENSMUSG00000027770	0.035288952	0.13763493	0.06999806	0.122599214	0.01591552	0.047523662	0.004014949	0.13611446	0.014951707	0.003364378	-0.010191711	0.089503534
ENSMUSG00000038811	0.06766629	-0.026939757	0.07943383	-0.075788476	0.016132621	-0.050166227	0.067978874	0.013725969	0.026160348	0.013291983	0.05662423	-0.048397794
ENSMUSG00000101840	0.066424526	-0.005111561	0.05844096	0.020300293	0.029975632	-0.04080673	0.06574767	0.06352899	0.030564694	0.008379855	0.024149159	0.025505405
ENSMUSG00000084766	0.053922314	-0.025499804	0.041786022	-0.026947336	0.006270749	-0.045664683	0.05999144	0.024544233	0.03081012	-0.0011203764	0.037557732	-0.046112876
ENSMUSG00000097627	0.0679725	0.031984206	0.121562585	0.17617476	0.07076685	0.00396752	0.13042514	0.03821019	0.054859053	0.0061385725	0.064153835	-0.008837818
ENSMUSG00000102909	0.06993044	0.17926922	0.07868888	0.14860183	0.02740291	0.0131651005	-0.032525484	0.11223942	0.0025400273	0.0024469998	-0.01512223	0.058176335
ENSMUSG00000115261	-0.03780963	-0.03956155	-0.15387258	-0.0442949	-0.024538483	-0.04066142	-0.0011954464	0.04648149	-0.008826408	0.0042166295	-0.03512428	-0.0683195
ENSMUSG00000063160	0.0576346	0.1274568	0.1035775	0.13878228	0.02453138	0.053008303	0.06393889	0.091091745	0.028040629	0.0067861103	0.019364698	0.069784984
ENSMUSG00000038005	0.051877223	0.13010968	0.12892483	0.129983	0.012398678	0.043727197	0.05982948	0.10201852	0.020674197	0.0097826775	0.014580729	0.068930164
ENSMUSG00000017491	-0.050014857	0.0029381306	-0.12471274	0.04010353	-0.057655904	0.033029262	-0.101238936	0.13167019	-0.044168055	0.0048298235	-0.04855356	0.099298894
ENSMUSG00000116883	0.029323054	0.15419152	-0.056081783	0.09686605	0.012107435	0.068680346	0.037562177	0.11275789	0.01809445	0.0020869798	0.011313272	0.10221614
ENSMUSG00000053930	0.0088763265	0.0076908353	-0.09629643	-0.019454245	-0.020256491	0.03675184	0.011579851	0.09828948	0.008106105	0.00087149034	-0.0009391618	0.07665262
ENSMUSG00000116287	0.044027116	0.0013428589	0.019417962	0.0368764	-0.028597232	-0.068809226	0.01396948	0.055061772	0.012086251	0.013001462	0.0020362085	0.023850199
ENSMUSG00000031168	0.03629343	0.0481424	0.2500176	0.105574034	0.032951802	-0.005642276	0.0017807292	0.10062912	0.008168116	0.011478179	-0.0050710426	0.076304525
ENSMUSG00000039395	0.04955163	0.103692725	0.17304385	0.16289186	0.029393958	0.041628413	0.07411917	0.07436894	0.02663225	0.0034353079	0.026155895	0.04050081
ENSMUSG00000043747	0.044437263	-0.07234665	-0.042128544	-0.0355403	0.005686771	-0.035525206	0.052788824	0.028385522	0.01473075	0.013707531	0.03206381	-0.016373454
ENSMUSG00000112593	0.11437854	-0.0046920255	0.28922155	0.070572756	0.021728896	-0.02206365	0.09266722	0.03732944	0.032778546	0.006869541	0.04073104	-0.02410398
ENSMUSG00000070816	0.039289035	-0.045340706	-0.09467333	-0.07502268	0.00033037667	-0.04193541	0.045280557	-0.025554357	0.019393886	0.008055046	-0.016103404	-0.050422575
ENSMUSG00000120761	0.082110204	0.044580624	0.2997441	0.101334445	0.019528339	0.009572621	0.0709477	0.07570114	0.02469082	0.0069995527	0.013595722	0.027081087
ENSMUSG00000100130	0.04421308	-0.046918992	-0.013599284	-0.07131193	-0.018089538	-0.01596137	0.017755954	0.036759127	0.008325984	0.0037520686	-0.022285018	-0.04134173
ENSMUSG00000121865	0.042489693	0.17770469	0.124897756	0.1383892	0.00023830177	0.05145533	-0.006036492	0.1262855	0.026087236	0.0027060115	-0.00044639825	0.082863756
ENSMUSG00000097239	0.07594339	0.13280015	0.16346419	0.09429073	0.0120776985	0.0652843	0.06302594	0.10297766	0.022807943	0.0055686478	0.016876265	0.08527807
ENSMUSG00000063142	0.002398008	0.05214456	-0.10737333	-0.017608158	-0.011966727	0.067973286	0.0029185333	0.11013234	0.0140708685	-0.00097117	0.007852342	0.073755234
ENSMUSG00000025395	0.053604234	0.09966269	0.13429046	0.08960702	-0.0020792745	0.023381356	0.06210833	0.066650294	0.02736442	0.011509107	0.016054573	0.04420541
ENSMUSG00000022039	0.038326386	-0.03902825	-0.059686974	-0.02481885	0.013127433	-0.02778737	-0.003580724	0.033890694	-0.0031358334	0.009837983	-0.015286007	-0.024389552
ENSMUSG00000097311	0.025651619	-0.00084655464	-0.06380109	-0.03237173	0.011708604	-0.014579103	0.021182807	0.028563641	-0.00012461901	0.010232567	-0.0031921372	-0.055496544
ENSMUSG00000112954	0.029110424	-0.052170455	-0.0611821	-0.02216373	0.009497728	-0.037112787	0.06047707	0.041842304	0.0105708735	0.0077291667	0.027647307	-0.04230198
ENSMUSG00000031574	0.0573187	-0.042053975	0.31215242	0.07581326	0.0038047188	-0.03610935	0.08211402	0.06107719	0.01945764	0.0064590503	0.014205255	-0.037291996
ENSMUSG00000063394	0.012017964	-0.051069517	-0.055711888	-0.03424457	-0.012477454	-0.05798485	0.03376628	-0.00068816124	-0.015268082	-0.045463275	-0.06504047	-0.0798054
ENSMUSG00000086382	0.03410273	0.036792316	-0.08383223	0.041210797	0.0009770932	-0.01243604	0.047242623	0.07948976	0.01230293	0.0078944815	0.0015992953	0.06551815
ENSMUSG00000071632	0.052914526	0.16459127	0.15001355	0.13972227	0.019306753	0.022626888	0.058333553	0.10929455	0.00514239	0.007743594	-0.037409563	0.087947436
ENSMUSG00000108885	-0.007580384	-0.090298064	-0.09155736	-0.07132213	-0.02268548	-0.017729692	-0.00874072	-0.0056644385	-0.0019321226	0.008231123	-0.046885252	-0.07040777
ENSMUSG00000039683	0.010221555	0.041781176	-0.08283932	0.00189876	-0.017887397	0.030656599	0.024415907	0.097626254	0.014417716	0.0030845993	0.00749376	0.050042048
ENSMUSG00000029823	0.05037652	0.22506519	0.13603804	0.19860269	0.029667798	0.072582595	0.06754347	0.11410888	0.022909164	-0.00032192326	0.0032955718	0.088831775
ENSMUSG00000003476	0.0103836255	-0.029383058	-0.011921868	-0.056596164	0.0076606805	-0.05195289	0.039302994	0.01895552	0.018804219	-0.010947024	0.011821565	-0.032943536
ENSMUSG00000025500	0.061670884	0.009219485	0.021052388	0.058776665	0.01118687	-0.030854847	0.037545633	0.024754295	0.019373154	0.011059336	-0.023012139	-0.045914467
ENSMUSG00000114661	0.0049418714	-0.08185747	-0.079306655	-0.07908664	-0.0058254143	-0.031703517	-0.00078729034	-0.002612736	0.005358484	0.005293107	-0.0072098216	-0.0672826
ENSMUSG00000037679	0.039127994	0.10235891	0.014433111	0.08219526	0.011281141	0.051213	0.0627352	0.08159385	0.021753361	0.0053682234	0.022152867	0.08323844
ENSMUSG00000000693	0.04737024	0.1034035	0.01208559	0.07612018	0.015166334	0.011233917	0.038708504	0.08261392	0.016334914	0.008730228	0.017101282	0.033097498
ENSMUSG00000002524	0.052716278	0.2441443	0.19698133	0.15539521	0.019933052	0.05734786	-0.0041040303	0.11610784	0.020803187	-0.0069940137	0.0023139105	0.07589556
ENSMUSG00000020904	0.035744514	0.13658549	0.009426685	0.03035046	0.0060249018	0.029517042	0.04150222	0.08332374	0.017670278	0.008681171	0.012242752	0.053554915
ENSMUSG00000039540	-0.0044224607	-0.09197341	-0.10085781	-0.07554894	-0.0054172594	-0.050280977	0.026545849	-0.0228663	0.016311415	-0.009149717	-0.0055159605	-0.06750243
ENSMUSG00000028830	0.038046617	0.19408093	0.027983122	0.117448464	0.00041231333	0.08699338	0.044997428	0.10994026	0.020973809	0.008503538	0.016615478	0.08790665
ENSMUSG00000115383	0.015256741	-0.04045868	-0.0041193236	-0.026276112	-0.0025186404	-0.02377045	0.0818471	0.04188565	0.01008855	0.010683951	0.008364671	-0.06811713
ENSMUSG00000037805	0.11009245	0.18559137	0.4701863	0.15344918	0.05834014	0.04089446	0.06055884	0.0869171	0.02537128	0.0013935657	0.0060683326	0.061225835
ENSMUSG00000041695	0.021882776	-0.008795142	-0.050219636	0.09487327	-0.045943476	-0.006348455	-0.0006900565	0.12097683	0.016097795	0.0016544347	-0.020181103	0.093200915
ENSMUSG00000021337	0.009665862	0.0042045563	-0.08826857	-0.0028196545	-0.03315121	-0.047992237	0.01762181	0.039646763	0.009532218	0.00954782	0.005725012	-0.04067441
ENSMUSG00000034533	0.025409166	-0.049355365	-0.05693697	-0.07271033	-0.005767649	-0.040899288	0.04297793	0.026082661	0.01990105	0.005198927	0.02667194	-0.035489887
ENSMUSG00000030231	0.044763166	0.12668476	0.06193518	0.12299068	0.009347863	0.07870391	0.060110968	0.11514398	0.019558983	0.0035833651	0.016046077	0.08803361
ENSMUSG00000021706	0.033307187	0.15520817	-0.027710462	0.114864506	-0.02526767	0.038947534	0.008205478	0.11107666	0.013081873	0.010850801	-0.00066346413	0.087070376
ENSMUSG00000043885	0.009069407	0.066069506	-0.107258774	0.0075011104	-0.031731352	0.020472882	0.004289239	0.09467736	0.015513006	0.0017591458	0.0073329043	0.06939684
ENSMUSG00000024875	0.039779976	0.17526601	0.0590323	0.08164446	0.017947648	0.038693897	0.038279727	0.074843325	-0.0023124947	0.018113207	-0.011137709	0.06265284
ENSMUSG00000053368	0.04613376	-0.043705	-0.024820691	-0.01785457	0.008733212	-0.04102521	0.05731702	0.056040574	0.016875984	0.011898986	0.011909628	-0.023632908
ENSMUSG00000000739	0.044408467	0.017434197	0.03385253	-0.006707355	-0.006665699	-0.054857284	0.04340957	0.059876524	0.0204267	0.008681798	0.03561833	-0.011333842
ENSMUSG00000074818	-0.5126479	-0.43887487	-0.20041847	-0.39411795	0.00068186136	0.078712456	-0.5262762	-0.7113147	-0.21227078	-0.03404265	-0.06689242	-0.13153495
ENSMUSG00000032754	0.05862213	0.04575148	0.085852236	0.093914986	0.024811149	0.0100094965	0.072713055	0.05728518	0.027375126	0.007628844	0.031193204	-0.007796224
ENSMUSG00000087403	0.03216931	0.04188803	0.094271645	0.08980967	0.006937975	-0.0009981757	-0.017152509	0.072002396	-0.0002262789	0.011372357	-0.027417485	0.08936382
ENSMUSG00000101712	-0.5173302	-0.44317907	-0.19976085	-0.40532473	-0.002881915	0.08938625	-0.528213	-0.7065965	-0.21590698	-0.031218084	-0.06284596	-0.12512544
ENSMUSG00000020300	0.04696276	0.028381174	-0.035602782	0.020351605	-0.009252889	-0.012744863	0.03192854	0.032155972	0.013005578	0.008825846	-0.024110302	-0.08294837
ENSMUSG00000060878	0.003954035	-0.09804496	-0.07776077	-0.061705854	-0.022565128	-0.035010483	-0.012102804	-0.018150905	0.026605893	0.002801917	0.01252267	-0.029279966
ENSMUSG00000110647	0.02077183	-0.0031445343	0.0013891603	0.06707647	-0.0064082136	-0.085869536	0.0499821	0.053838696	0.019186012	0.0045285644	0.027064705	0.016248317
ENSMUSG00000114616	0.05353519	0.045918114	0.11624403	0.08721183	0.023449445	-0.0019789876	0.07362275	0.025196927	0.027092231	0.0015761033	0.022499517	-0.017935183
ENSMUSG00000024079	0.04171709	0.12118583	0.08020505	0.12447632	-0.0062651383	0.039656453	0.041579627	0.08297992	0.018176151	0.010126952	0.023194643	0.07102791
ENSMUSG00000040322	0.01581108	0.0026412238	-0.056648772	-0.029707469	-0.006154472	0.001242802	0.027471732	0.075439095	0.017460342	0.0027734318	0.0064183045	0.029007971
ENSMUSG00000120840	0.073775716	-0.023256836	0.15803345	0.016562784	0.0013994495	-0.037363935	0.057668705	0.0003983001	0.022593064	0.012174223	0.02734721	-0.027068207
ENSMUSG00000024900	0.026122823	0.11811696	0.005375313	0.16102159	0.023139153	0.04820142	0.040457368	0.08050777	0.01967466	0.0071823504	0.029660786	0.031418215
ENSMUSG00000025776	0.013923863	-0.0061973566	-0.08058526	0.034355357	-0.031578504	-0.014922703	0.018671304	0.04915613	0.006023272	0.010301068	-0.050870005	0.091722324
ENSMUSG00000022129	0.021322016	-0.04697867	-0.068165906	-0.037107248	0.006413696	-0.041817322	0.04825861	0.037770767	0.017248716	0.007831553	0.006126816	-0.018786374
ENSMUSG00000087652	0.099622406	0.09417639	0.18425618	0.0970795	0.025549753	0.030921314	0.05192535	0.088318154	-0.009530388	0.011191503	0.021165999	0.023624664
ENSMUSG00000027944	0.062193748	0.14056297	0.13988358	0.1743202	0.035082087	0.0570942	0.06322507	0.081117146	0.050147124	0.0038609265	-0.0023577914	0.08399246
ENSMUSG00000032942	0.038952883	-0.02127599	-0.017468046	-0.114996985	0.008900124	-0.0663216	0.051643226	0.0073156427	0.029000923	0.013397309	0.034473862	-0.01579666
ENSMUSG00000024064	0.0021030523	0.033723664	-0.102241546	0.005685212	-0.034237232	0.028974727	0.0030085891	0.10781476	0.011463727	0.0001374029	0.0009437028	0.042281926
ENSMUSG00000028899	0.043548785	0.17609335	0.058758758	0.1927999	0.018759381	0.06466117	0.06671282	0.06929015	0.024167791	0.004864472	0.022227718	0.019238696
ENSMUSG00000024969	0.047622215	0.15843679	0.077647105	0.13560003	0.016810007	0.06607378	0.06101462	0.10238208	0.02537137	0.0045584147	0.017713312	0.08295874
ENSMUSG00000035505	0.041104514	0.19749689	0.21090007	0.1293653	0.0062241177	0.04258091	0.0077755027	0.116926886	0.02177366	-0.0012403885	0.003967802	0.08590817
ENSMUSG00000024065	0.0036986826	0.04320265	-0.09390858	0.02155186	-0.032818884	0.015347591	0.00032921962	0.06666208	0.0067591066	0.0083122915	-0.0023552126	0.0695367
ENSMUSG00000002329	0.06570461	0.11211191	-0.011128632	0.102369085	-0.0063866316	0.022806253	0.07825239	0.070718214	0.009762171	0.01241831	0.019965565	0.06556089
ENSMUSG00000040606	0.03579799	0.061546907	0.023624571	0.03556367	0.01581145	0.024505451	0.045985408	0.09740256	0.017485872	0.0016225378	0.019967139	0.062427323
ENSMUSG00000032661	0.053333268	-0.02667525	0.015861254	-0.05061353	0.016696563	-0.044018105	0.05604029	0.025607252	0.020570368	0.011143763	0.047116116	-0.031178497
