gene_id	SET1A mean gb	SET1A mean promoter	ZC3H4 mean gb	ZC3H4 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter	DPY30 mean gb	DPY30 mean promoter	RBBP5 mean gb	RBBP5 mean promoter	INTS11 mean gb	INTS11 mean promoter
ENSMUSG00000121681	0.018231526	0.07197126	-0.07795332	0.0989694	-0.038837086	0.022787645	0.041204207	0.096825525	0.017615903	0.0031322117	0.0075294334	0.092661954
ENSMUSG00000112564	0.029288378	0.021526024	0.013208451	0.07838938	0.017972281	-0.022047395	0.050418727	0.034044538	0.008332645	0.0099927215	-0.00911837	-0.009601774
ENSMUSG00000021189	0.044725932	0.15483871	0.09756617	0.17660353	0.023517359	0.044494998	0.07206892	0.09649203	0.017639685	0.006489539	0.011473232	0.060284346
ENSMUSG00000112469	0.016970603	-0.05696477	-0.027057623	-0.07307662	0.0058215484	-0.046628587	0.04042734	0.03984602	0.017760023	-0.0011476639	0.012659745	-0.08374133
ENSMUSG00000028841	0.035332292	0.040254418	-0.0055774194	0.049953114	0.018298576	0.015234428	0.05322754	0.079910144	0.032818496	0.010920734	0.02481623	0.041762855
ENSMUSG00000053070	-0.090450116	-0.49627987	-0.10776006	-0.46155986	-0.0021423085	0.03071308	-0.06168065	-0.34862533	-0.08828995	-0.10384686	-0.05704639	-0.027837401
ENSMUSG00000045027	0.037146103	0.0011773445	-0.04664992	-0.07561262	0.011718683	-0.04379968	0.0686725	-0.008801435	0.029958352	0.013878336	0.03597649	-0.033319723
ENSMUSG00000031021	0.037794493	0.14165239	0.0013165802	0.06580069	0.014728777	0.055404503	0.02547193	0.11913439	0.018368082	0.005059074	0.007938661	0.09155147
ENSMUSG00000057789	0.048420727	0.095912114	0.17327118	0.07653485	0.017650295	0.039712507	0.049567383	0.08168817	0.026307486	0.0061174473	0.004803732	0.05663406
ENSMUSG00000095538	0.07764951	0.04170682	0.18841493	0.09218932	0.026507497	-0.022493329	0.064021446	0.042513553	0.022096442	0.006885833	0.021845981	-0.01646621
ENSMUSG00000051251	0.056637753	-0.04221215	0.046823032	-0.06645064	0.04428145	-0.03925446	0.07839593	0.015839994	0.04036491	0.0068277973	0.092791766	-0.061226748
ENSMUSG00000039683	0.010954122	0.04143917	-0.08258982	0.0025780606	-0.018092856	0.030437795	0.024045045	0.09758794	0.014074997	0.0037750897	0.0074164295	0.049285684
ENSMUSG00000017417	0.065872386	0.082999356	0.1705959	0.09664387	0.015276205	0.02305766	0.069865085	0.060871497	0.025635367	0.012831685	0.021650357	-0.008965772
ENSMUSG00000079593	-0.07793304	-0.13557756	-0.09651227	-0.02564628	-0.027654756	-0.030023905	-0.04310192	0.02401594	-0.026172439	0.00021816864	-0.013586882	-0.06147187
ENSMUSG00000038751	0.01699743	-0.07712541	-0.048191056	-0.045274697	-0.024501577	-0.027428288	0.0076960446	0.05010633	0.023354929	0.014297851	0.027242953	-0.0083855
ENSMUSG00000112874	0.03137502	-0.053834327	-0.046403505	0.00820314	0.01504879	-0.039708264	0.037465934	0.018577721	0.013250431	0.0072402214	0.004501621	-0.024678819
ENSMUSG00000018567	0.06891632	0.1085161	0.14519858	0.13174503	0.030968798	-0.020448808	-0.050197702	0.08562484	-0.0113267405	0.0057315575	-0.022689601	0.050987158
ENSMUSG00000026616	0.042592388	-0.029329175	-0.049787905	0.046153568	-0.023513557	-0.008284405	0.0043793367	0.014995997	0.009867973	0.01048639	-0.03268431	-0.05082032
ENSMUSG00000081477	-0.06792854	-0.12663199	-0.05473246	-0.09228115	-0.027478816	-0.03833973	-0.055969313	-0.11272085	-0.023210347	-0.014670103	-0.05114233	-0.07815038
ENSMUSG00000044824	0.056399446	-0.05345564	-0.048124466	-0.10606965	0.0023795348	-0.05432198	0.04901552	-0.017181411	0.022976039	0.008770974	0.017336467	-0.026795344
ENSMUSG00000037548	0.02560339	-0.03897414	-0.07083253	-0.032646142	0.0018394674	-0.044226088	0.039495144	0.010613056	0.016167145	0.013062977	0.03628926	-0.017074484
ENSMUSG00000032740	0.041590244	0.16414633	0.0025124715	0.12978712	0.003341437	0.0667875	0.048039652	0.13076459	0.01543508	0.009297819	-0.0019445536	0.10915578
ENSMUSG00000109823	0.030246872	-0.08135127	-0.03318725	-0.094704	-0.041457232	-0.022474937	-0.0059834137	-0.06023765	-0.017001262	-0.013429072	-0.050039742	-0.02830452
ENSMUSG00000003402	-0.5177919	-0.4360412	-0.19826323	-0.40741143	-0.0027807404	0.082157604	-0.5272674	-0.7081432	-0.21473572	-0.028653035	-0.06233496	-0.12773137
ENSMUSG00000029254	0.03715266	-0.043226	0.009757817	-0.09545018	-0.0046037743	-0.03634373	0.0516679	0.003110001	0.013965883	0.003943128	0.003101628	-0.039638624
ENSMUSG00000041079	0.0668584	0.11316151	0.13631931	0.10462203	0.023813833	0.031139987	0.04575596	0.087898664	0.021234175	0.006116537	0.00029392415	0.0641067
ENSMUSG00000000938	0.04629435	0.030297354	0.08083639	0.025892023	0.03442342	-0.05229628	0.04643738	0.057314783	0.025667388	0.008855356	0.028156355	0.0010217618
ENSMUSG00000027220	0.05017541	0.0009455664	0.02625953	0.0015286922	0.008844327	-0.035918497	0.0571518	0.067041196	0.018559046	0.008853251	0.027113669	-0.011050131
ENSMUSG00000057280	-0.0079644015	-0.09757788	-0.07718573	-0.074891	-0.025060566	-0.03907944	0.031786114	0.009289098	0.01045733	-0.0044687046	-0.0099307215	-0.059386536
ENSMUSG00000034673	0.07735744	0.07360109	0.090950616	0.05849906	0.04305941	0.018222589	0.074886255	0.04422641	0.03324973	0.006742137	0.01860246	-0.0030311989
ENSMUSG00000031066	0.022208512	0.1409314	0.1508214	0.13113825	0.026910536	0.004030794	-0.02405182	0.10089282	0.004377973	0.0068504284	-0.01008292	0.09809243
ENSMUSG00000071340	0.03579008	-0.03865702	-0.03642983	-0.06500574	-0.0014844774	-0.044018123	0.05093802	0.031964835	0.017336577	0.011858929	0.008453516	-0.0153526785
ENSMUSG00000049658	0.037834063	0.19371907	0.041158408	0.11168638	0.0048765037	0.0640526	0.037526533	0.09124869	0.019813837	0.008856446	0.009686315	0.050011892
ENSMUSG00000028567	0.057133418	0.16625766	0.09461593	0.21106483	0.048466444	0.0667974	0.06293037	0.0760096	0.024021786	0.0049816035	0.017709335	0.074246
ENSMUSG00000033124	0.041227	0.16245246	0.014321802	0.14453092	0.018291768	0.06496421	0.036401387	0.116537005	0.01542247	0.004584393	0.012816988	0.08725398
ENSMUSG00000086860	-0.018979859	0.0288986	-0.15686437	0.03157248	-0.043745823	-0.039215334	-0.04317977	0.016991766	-0.016057685	0.008032186	-0.031269543	-0.02898393
ENSMUSG00000096883	0.050724287	0.05920451	0.080806844	0.080839075	0.0279846	0.019678691	0.06547556	0.07942349	0.024087928	0.0032781316	0.019631028	0.03553408
ENSMUSG00000058966	0.062215284	0.11422206	0.12541258	0.16535956	0.045884546	0.04045401	0.08540516	0.042543683	0.035250783	0.00778423	0.042332496	-0.035459474
ENSMUSG00000087292	0.06102921	0.054429777	0.09065465	0.10540093	0.025524711	-0.070094086	0.057789713	0.057200246	0.022383992	0.009769754	0.023693215	-0.015048167
ENSMUSG00000032420	0.042419717	0.011613382	0.034845095	0.039735213	-0.0049983226	-0.0065533468	0.060481247	0.052941266	0.016488941	0.0071752965	0.02643074	0.01315697
ENSMUSG00000026395	0.012593041	-0.055108197	-0.07964798	-0.05958815	-0.027988387	-0.02808006	-0.010381182	-0.021528114	0.004191246	-0.0010945324	-0.024695653	-0.03459293
ENSMUSG00000040562	0.014331555	-0.01817663	-0.026485909	0.008807202	-0.008440619	-0.060361687	0.034466516	0.06085826	0.022538884	0.013149036	0.02510784	0.030625077
ENSMUSG00000046185	0.030743137	0.14573458	0.06264814	0.10380909	0.01024142	0.06402399	0.04232138	0.09210501	0.022780871	0.009519937	0.010726808	0.08053484
ENSMUSG00000085180	-0.5183196	-0.43702364	-0.19952632	-0.40529138	0.0060786465	0.08804195	-0.52493733	-0.70952916	-0.21643634	-0.02635961	-0.07241745	-0.13327628
ENSMUSG00000071332	0.013196238	0.09538815	-0.00019123954	0.11930958	0.015307438	0.03180329	0.018544616	0.09208684	0.0047929487	0.010175504	-0.0073258374	0.08652201
ENSMUSG00000086040	0.02309152	0.0012071898	0.013825583	0.026716454	0.016241927	0.023306405	0.03453133	0.089544624	0.013751298	0.009399037	0.018286161	0.04293294
ENSMUSG00000021194	0.039726805	0.08839304	0.03274548	0.06767064	-0.0043265736	0.023408959	0.056729347	0.08041941	0.02342191	0.008656873	0.021121938	0.042283013
ENSMUSG00000101166	0.05176982	0.19855784	0.21034068	0.15288655	0.0121711865	0.07207326	0.053461462	0.09569986	0.011594692	0.0037981046	0.013183146	0.09684676
ENSMUSG00000022676	0.007301189	0.038534496	-0.13317247	0.0062723416	-0.008392391	0.017454043	-0.027669964	0.12079865	0.01997578	0.0035834208	-0.08537753	0.12846877
ENSMUSG00000012519	0.030214967	0.04562847	-0.025648056	-0.019172924	-0.018368464	-0.010219453	0.037332296	0.07602183	0.021809505	0.0047654575	0.027887955	0.02637437
ENSMUSG00000027618	0.04022331	0.18602954	0.02383036	0.13959226	0.002525636	0.0844029	0.046207625	0.09766302	0.01956646	0.00991718	0.014106021	0.08000605
ENSMUSG00000087009	0.09660797	0.09117746	0.29885468	0.13273509	0.035275333	0.04401397	0.08173979	0.082006514	0.01451645	0.0074025383	0.0015814627	0.05678952
ENSMUSG00000091996	0.009161639	-0.017193342	-0.07878386	-0.045452114	-0.0199286	-0.040502805	0.037784114	0.04658971	0.0113853775	0.011415851	0.027020453	-0.03968872
ENSMUSG00000094004	-0.049038675	-0.10273004	-0.09957394	-0.06698081	-0.025098195	-0.021169456	-0.02166014	-0.07551509	-0.021187214	-0.007763632	-0.07723581	-0.05662286
ENSMUSG00000034402	0.006907519	0.022753842	-0.0973794	0.035302844	-0.008553363	0.019729344	0.005243529	0.09448885	0.0047429246	-0.00053138315	-0.022080513	0.046783447
ENSMUSG00000053695	0.04079464	-0.06293573	0.006209505	-0.051111896	-0.02723359	-0.03533251	0.07177165	-0.061289858	0.054722562	0.0068938867	-0.028483318	-0.0071539194
ENSMUSG00000034706	0.05514434	0.036502074	0.009295015	0.08016098	0.02197151	-0.030394666	0.054526888	0.05445396	0.021451248	0.009395092	0.033092722	0.008231093
ENSMUSG00000097091	-0.025867207	-0.033335242	0.066637635	-0.02027359	0.029212127	-0.05874581	0.013152084	0.05653075	0.0006013424	0.013253031	-0.0075937556	0.010588892
ENSMUSG00000062116	0.022849115	0.102056816	-0.027373102	0.08600129	-0.0035694619	0.032779194	0.021661362	0.083080284	0.015636204	0.007871497	0.007410836	0.07969517
ENSMUSG00000028150	0.021131502	-0.004544612	-0.041784514	0.04140593	-0.0017661165	-0.027744627	0.046117228	0.04151874	0.013256413	0.0069726733	0.02884831	-0.0020498144
ENSMUSG00000116656	0.04037934	0.022670398	0.010908929	0.045538146	0.0063218395	-0.042526588	0.06668921	0.05118985	0.01735252	0.0072842743	0.028615316	-0.008642319
ENSMUSG00000090500	0.037039097	-0.013881901	0.05206552	-0.010159617	-0.005817341	-0.055951815	0.06448092	0.03981808	0.018424142	0.012776852	0.018528903	-0.020936178
ENSMUSG00000050815	-0.01286647	-0.1518444	-0.09135841	-0.06960544	-0.0114945	-0.036579564	-0.022184012	0.01933221	0.0045092907	0.014259249	-0.012833842	0.010968815
ENSMUSG00000026638	0.04208281	0.08051281	-0.013926805	0.05497198	0.007177739	0.040289577	0.04174759	0.089732476	0.020308442	0.007858003	0.009819123	0.09274642
ENSMUSG00000094941	-0.0596102	-0.12984304	-0.10311013	-0.0965004	-0.017377252	-0.049661603	-0.06460045	-0.11403544	-0.040576346	-0.015887529	-0.06065622	-0.06743125
ENSMUSG00000114493	0.024830375	0.013370685	-0.07075052	-0.034801867	0.00668699	-0.0068405224	0.04465106	0.055137657	0.01828688	0.0081715565	0.025066078	-0.0124134775
ENSMUSG00000001674	0.0395549	0.1902024	0.10606619	0.1304051	0.015832795	0.04645711	0.017025245	0.1108227	0.02085095	0.0033778101	0.012914393	0.075641826
ENSMUSG00000115693	0.007907555	-0.014422674	-0.043665156	-0.039295334	-0.0121516045	-0.041356456	0.07920512	0.013547887	0.019479694	0.0059293783	-0.0027292194	-0.04285303
ENSMUSG00000056509	0.04725065	-0.06243236	-0.0089397505	-0.07988525	-0.00063138275	-0.0013702253	-0.0015838891	0.040441032	0.009039607	0.02316065	-0.015448842	-0.02345127
ENSMUSG00000118180	0.054662157	-0.02059612	-0.04075451	-0.065613285	0.0077389283	-0.031834405	0.027865037	0.015119444	0.013264673	0.0027344595	0.018133307	-0.044060357
ENSMUSG00000048833	0.03666407	0.21919328	0.041176304	0.19465297	0.008959761	0.08058312	0.056425594	0.11580665	0.021127999	0.0042529325	0.0121527035	0.08573347
ENSMUSG00000033032	0.039649133	0.032759883	0.030963322	-0.005778622	0.019666255	-0.015198896	0.041277897	0.090750255	0.01762225	0.0047664074	0.02103805	0.024586348
ENSMUSG00000047507	0.057482705	0.045015495	0.022048103	0.045396674	0.023983022	-0.015447841	0.042933185	0.0700634	0.01600589	0.0071432497	0.0199613	0.0105194375
ENSMUSG00000020102	0.015099537	0.06295092	-0.0721473	0.004205218	-0.027949788	0.021121057	0.029226676	0.09562123	0.012449465	0.0020212296	-0.0054341215	0.07434732
ENSMUSG00000090385	-0.5125942	-0.434961	-0.20496108	-0.40801814	-0.0022869671	0.08674387	-0.5272244	-0.6994223	-0.22006337	-0.03420676	-0.062438402	-0.12956381
ENSMUSG00000086806	0.059814896	-0.01989534	0.22859658	0.05730556	0.0016073937	-0.02993012	0.04125908	0.03765115	0.019239848	0.012935438	0.027680244	-0.034927767
ENSMUSG00000091045	0.012024071	-0.054759484	-0.05998161	-0.10411682	0.010870061	-0.04652929	0.039395913	0.016794275	0.016764944	0.011368424	0.010990499	-0.061599173
ENSMUSG00000029757	0.010105827	-0.039842125	-0.033861406	0.029784774	-0.012203942	-0.01708434	0.029324144	0.063734345	0.01286343	0.0035649166	0.00029105894	0.018977206
ENSMUSG00000085573	-0.0011211337	-0.020795448	-0.053620275	-0.0470973	-0.027777571	-0.025353257	0.0226608	0.07352604	0.03547687	0.0022838577	0.035028566	-0.012632426
ENSMUSG00000031575	0.058754105	0.13071074	0.20545179	0.1585356	0.038893256	0.053030748	0.06972539	0.064998046	0.030697923	0.0062142676	0.023331711	0.07951146
ENSMUSG00000031478	0.029695367	0.08140776	0.033251762	0.07651762	0.008782141	-0.00087482197	0.03351626	0.084626496	0.018696597	0.0035476894	0.02586609	0.059781723
ENSMUSG00000031570	0.046013303	0.10085534	0.19115867	0.10729014	0.0066248183	0.0065680137	0.027195325	0.09737567	0.016714737	0.004577315	-0.0011617814	0.06514049
ENSMUSG00000024213	0.047476556	0.15485999	0.071823135	0.17235227	0.029412186	0.067864105	0.06730603	0.0857505	0.026928622	0.0035237796	0.024904849	0.08407108
ENSMUSG00000109772	0.025392346	-0.011008081	-0.03323191	0.041511342	-0.020186258	-0.02856899	0.046909228	0.042591922	0.021978855	0.015382336	0.03526791	-0.041459758
ENSMUSG00000039456	0.044562742	0.19351043	0.118438475	0.19945064	0.027418453	0.06101538	0.060609087	0.10620378	0.027430147	0.00072985765	0.020815978	0.06822614
ENSMUSG00000075569	0.036119558	0.029203793	-0.020358888	0.06498849	-0.0032179526	-0.044862658	0.052336555	0.031663388	0.016690388	0.012882975	0.024827618	-0.020256357
ENSMUSG00000042129	0.015020711	0.049783275	-0.027109036	0.050334245	0.0013024092	0.03090268	0.03304413	0.055792965	0.01561262	0.007534887	0.015798792	0.034313455
ENSMUSG00000100827	-0.014762721	-0.0973356	-0.08326416	-0.07203533	0.0044440217	-0.03101858	0.017898813	-0.054430187	0.007406306	-0.0043817903	-0.014268699	-0.057655312
ENSMUSG00000057193	0.054629456	0.09575063	0.083582155	0.0864679	0.018521333	0.036657207	0.06738122	0.062092725	0.028098697	0.007541138	0.027643526	0.015555072
ENSMUSG00000049336	0.020464672	0.027950237	-0.09598248	-0.02522394	-0.020200811	0.034102336	0.0118745025	0.10344277	0.0066987146	0.00019037137	-0.0086904075	0.089130916
ENSMUSG00000040694	0.05716123	0.029328268	0.1729035	0.11395847	0.021066453	-0.040565405	0.07083486	0.06104542	0.015665455	0.008543332	0.019243974	-0.006238728
ENSMUSG00000043036	0.0694904	-0.02296449	0.065529816	0.025435071	0.015005143	-0.060018126	0.05798724	0.03689631	0.020391785	0.0070541613	0.030582586	-0.015420666
ENSMUSG00000043421	0.059523612	0.12045074	0.20389377	0.123798095	0.027499737	0.05797398	0.06611653	0.09700911	0.04517797	0.0057771755	0.006212034	0.0850496
ENSMUSG00000031574	0.056273915	-0.04274518	0.31305063	0.077008754	0.0039233654	-0.035329588	0.08174928	0.060214095	0.019273559	0.006303526	0.014367069	-0.037142474
ENSMUSG00000041180	0.019236203	0.11942165	-0.047471143	0.10483723	-0.025787305	0.052676305	0.02611231	0.12052013	0.012056023	0.0016926897	-0.013779111	0.103939794
ENSMUSG00000037708	0.018694688	-0.041677278	-0.06485621	-0.028813507	-0.029132048	-0.019055769	0.031768296	0.03515379	0.025535746	0.0046853693	0.0031124502	0.042299207
ENSMUSG00000023348	0.037996773	0.0979033	0.103417255	0.13038526	0.030531818	-0.013823691	-0.03407837	0.1084728	-0.012449045	0.004360891	-0.02134673	0.045651436
ENSMUSG00000041696	-0.08026106	-0.51698756	-0.07880247	-0.45687014	0.0014350009	0.003416121	-0.02408887	-0.28253588	-0.0005402745	-0.09403834	-0.007624599	-0.021005813
ENSMUSG00000034881	-0.08281737	-0.010262805	-0.16959116	0.031763762	-0.020954303	-0.08120356	-0.022967925	0.03002751	-0.034957178	0.006421898	-0.024928642	0.014612827
ENSMUSG00000031209	-0.057210285	-0.12545814	-0.06190882	-0.059886035	-0.044795286	-0.028530173	-0.0419099	-0.07461855	-0.019035079	-0.025565034	-0.054110494	-0.009034775
ENSMUSG00000086282	0.0046078563	-0.5288106	-0.031977814	-0.5045941	-0.0015547009	-0.03547247	0.06507789	-0.2620821	0.026600106	-0.10016384	0.0034338725	-0.0053239767
ENSMUSG00000086910	0.05700853	0.02572096	0.017026545	0.03340469	0.0025525664	-0.02729027	0.048164763	0.06287674	0.03064096	0.0101570655	0.013799129	0.037435006
ENSMUSG00000079271	-0.51308227	-0.44388607	-0.20035826	-0.40391386	0.0014730555	0.08322786	-0.5285351	-0.7014996	-0.2192108	-0.022067897	-0.067088105	-0.13405547
ENSMUSG00000112679	-0.030874494	-0.08974072	-0.10127034	-0.10198534	-0.03430844	-0.04484138	-0.017068062	-0.0062396503	-0.0068539297	-0.011883115	-0.021975901	-0.04587917
ENSMUSG00000060962	0.060626652	-0.038480744	0.010777574	-0.07161857	0.0024792962	-0.030649882	0.06532795	0.00222218	0.017339941	0.011271198	0.03918709	-0.035643455
ENSMUSG00000081768	0.046727736	-0.035974413	-0.021260511	-0.09158258	0.012760914	-0.058430806	0.066864066	0.014671396	0.02320249	0.013169811	0.049446497	-0.042411946
ENSMUSG00000115563	0.022611326	-0.060555402	-0.05058938	-0.111819655	0.0030661798	-0.06363689	0.06300507	-0.038301934	0.013446782	0.0018988024	0.01574582	-0.0329471
ENSMUSG00000049811	0.052797638	0.1093668	0.03154804	0.13530391	0.004777465	0.047777805	0.06623084	0.092806146	0.021478714	0.0077269524	0.022532662	0.08821033
ENSMUSG00000112398	0.015938688	-0.048287634	-0.06793002	-0.07447955	-0.01969912	-0.035200085	0.012195576	0.010429472	0.017841315	0.006622462	0.0151265375	-0.04890133
ENSMUSG00000113786	0.094916455	0.0063108183	0.11931334	0.100352265	0.022480465	-0.05282925	0.059967596	0.029344708	0.021267788	0.010707656	0.027906884	-0.030565517
ENSMUSG00000085303	0.042047776	0.09844901	0.011084823	0.105190165	0.019105546	0.041850366	0.046775952	0.09040239	0.023802318	0.0040099025	0.015414666	0.074461415
ENSMUSG00000028072	0.020553686	0.047672525	-0.052686013	0.06254888	0.012277893	-0.015627768	0.052171767	0.07967778	0.015538369	0.0032736706	0.029051235	0.035033144
ENSMUSG00000107528	0.04457712	0.0121132545	0.12595083	0.05502012	0.0075241793	-0.026387284	0.060988393	0.051140454	0.020928886	0.011077061	0.026981862	-0.0064009465
ENSMUSG00000049791	0.033476062	0.16204122	-0.038076572	0.13647676	0.019122353	0.05025812	0.01707083	0.14097053	-0.006289741	0.01100447	0.0024546136	0.09850348
ENSMUSG00000079444	0.095703565	0.100858666	0.20777383	0.050526474	0.033615135	0.035564046	0.0761446	0.07614211	0.029974908	0.0064965934	0.028351132	0.05913299
ENSMUSG00000041734	0.052260235	0.08661302	0.16182749	0.117607914	0.0139040975	0.059787244	0.06908662	0.09418703	0.021409856	0.006400182	0.018485134	0.06696154
ENSMUSG00000090925	-0.041472636	-0.5241056	-0.08203577	-0.4936796	0.0011759172	-0.021892691	0.03799872	-0.25686425	-0.010777813	-0.09990692	0.021965288	-0.013171199
ENSMUSG00000014158	0.0452397	0.0046829833	0.02294985	0.017384686	0.02169574	-0.0075184633	0.05883864	0.07856747	0.025543284	0.0050533875	0.02709911	0.060958877
ENSMUSG00000037455	0.062632926	0.024814451	0.16755213	0.018919164	0.015010691	0.012266691	0.06198672	0.0783975	0.020429067	0.005965684	0.016438896	0.06404301
ENSMUSG00000095432	0.052845858	0.09959416	0.072311185	0.14433149	0.030666053	0.017686978	0.058779735	0.10024935	0.017858624	0.006570347	0.008595399	0.074910134
ENSMUSG00000095930	0.037236422	0.10762334	-0.009121333	0.12775236	0.014623682	0.02475674	0.046827067	0.104560226	0.015142868	0.006955315	0.014478703	0.079237215
ENSMUSG00000074039	-0.5131728	-0.44874	-0.19726399	-0.3961697	-0.0019332614	0.085743554	-0.52240026	-0.7065826	-0.20624965	-0.036043867	-0.07612071	-0.13006325
ENSMUSG00000032594	0.051525507	0.1600654	0.10090854	0.17415033	0.020498084	0.07073036	0.066774175	0.1054768	0.02642868	0.0037482972	0.015828822	0.07830013
ENSMUSG00000022299	0.044614952	0.18818426	0.105799094	0.15625353	0.0071427934	0.075823955	0.06795897	0.123737775	0.009866364	0.009395635	0.008301841	0.09661044
ENSMUSG00000113404	0.05602567	-0.051750474	-0.0047961534	-0.09503616	0.0037738269	-0.0373099	0.053666286	0.009575408	0.018426359	0.0130769415	0.035487067	-0.030763762
ENSMUSG00000072844	0.06697988	0.020978652	0.2067125	0.07301554	0.001122452	-0.078060575	0.05664787	0.06589811	0.01663985	0.013394339	0.00610916	0.004077269
ENSMUSG00000055639	0.014411562	-0.030005772	-0.08357904	0.005783116	-0.024187263	-0.027716817	-0.042109925	0.08983016	-0.010129977	0.0016035024	-0.06305525	0.04245243
ENSMUSG00000055415	0.006535563	-0.07920896	-0.10336913	-0.05165201	-0.02715162	-0.040228218	-0.008444483	-0.017279996	0.0072800466	-0.008135628	-0.0020520268	-0.045394532
ENSMUSG00000041609	0.048959963	0.15553771	0.043280635	0.10451812	0.008910587	0.04945984	0.047977872	0.092128	0.020857211	0.004604873	0.01744044	0.041599613
ENSMUSG00000063109	0.09722365	0.022596946	0.36974704	0.06622778	0.0066595916	-0.053609595	0.11225304	0.0073249675	0.038394127	-0.0039649806	0.0414381	-0.04111028
ENSMUSG00000010476	0.019468507	0.0026308668	-0.06486169	-0.028774038	0.008073021	0.012418441	0.05894653	0.059505984	0.020799503	0.0075407787	0.025857186	-0.023389986
ENSMUSG00000117520	-0.039904173	-0.0698371	-0.09658023	-0.06337424	-0.019712813	-0.05738648	0.0071588433	0.017008843	0.02722062	0.0025961255	-0.018272232	-0.020142358
ENSMUSG00000085926	0.06589567	0.01248918	0.26649246	-0.020625701	-0.0008079718	-0.083238974	0.049125686	0.027511248	0.02327953	0.008881755	0.015044124	-0.007437532
ENSMUSG00000113719	-0.5070045	-0.43188497	-0.20003398	-0.40941653	0.00042167454	0.08042879	-0.52369016	-0.705619	-0.21253516	-0.040598206	-0.066033766	-0.13303074
ENSMUSG00000110790	0.08593303	0.09801997	0.17910287	0.085018165	0.03080406	0.041965134	0.06438349	0.041242007	0.020724395	0.009192303	0.02970613	-0.009367201
