gene_id	SET1A mean gb	SET1A mean promoter	ZC3H4 mean gb	ZC3H4 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter	DPY30 mean gb	DPY30 mean promoter	RBBP5 mean gb	RBBP5 mean promoter	INTS11 mean gb	INTS11 mean promoter
ENSMUSG00000030203	0.049233858	0.12059647	0.05910773	0.1612209	0.014905489	0.052376464	0.05778428	0.116164535	0.021591773	0.0072052297	0.013649147	0.06439814
ENSMUSG00000105650	-0.074806206	-0.5118694	-0.08385057	-0.47611746	0.0015164383	0.007337221	-0.022224592	-0.3031388	-0.025800522	-0.10021186	-0.030087937	-0.016310258
ENSMUSG00000038005	0.05099863	0.12950698	0.12842646	0.13005881	0.014447251	0.044477418	0.059117537	0.1008632	0.022900386	0.008599635	0.013772109	0.06966795
ENSMUSG00000091468	-0.09840653	-0.04257092	-0.18263394	-0.040456742	-0.053961415	-0.02129268	-0.073044434	-0.025186557	-0.06481222	-0.0065021026	-0.0678099	-0.06547453
ENSMUSG00002076083	-0.5105114	-0.4322294	-0.19778606	-0.4121015	0.005160306	0.08189209	-0.530042	-0.7028921	-0.21197528	-0.04272094	-0.06998114	-0.12580913
ENSMUSG00000086404	0.035856366	0.22835192	0.11671126	0.14261864	-0.0030299972	0.018665416	0.031222792	0.11020202	0.011590004	0.008836894	0.002123858	0.06306154
ENSMUSG00000039759	0.07053648	0.106895864	0.108377144	0.105966285	0.02406054	0.012611763	0.04309963	0.094458595	0.018057767	0.0070575	0.0069420985	0.072738364
ENSMUSG00000095595	-0.5086372	-0.44648495	-0.19404691	-0.39322716	-0.0070490446	0.08859201	-0.5214438	-0.7130024	-0.2180456	-0.035501633	-0.06738431	-0.13276549
ENSMUSG00000021302	0.05594753	0.20617396	0.1504919	0.1419952	0.016058875	0.07628747	0.058708444	0.10387635	0.010402018	0.00917691	0.0040508136	0.09114125
ENSMUSG00000110676	0.059893843	-0.013297864	0.15610787	0.032392487	-0.0034716225	-0.05628497	0.08614222	0.042094804	0.016888648	0.009809667	0.021926906	-0.014365141
ENSMUSG00000084979	0.051677518	-0.004110343	0.08592668	-0.026682906	0.012013906	-0.0730957	0.044716347	0.025814675	0.022731181	0.012949258	0.028201967	-0.008787792
ENSMUSG00000036533	0.04625646	0.12827002	0.1827081	0.1397588	0.012293826	0.063675545	0.06174913	0.10697956	0.0194968	0.0036461705	0.01549179	0.06446125
ENSMUSG00000014959	0.047433306	0.17522281	0.13186179	0.13207875	0.0111209685	0.07656831	0.059324928	0.10772088	0.02065552	0.007922262	0.014638064	0.096801266
ENSMUSG00000023495	0.062279515	0.14347634	0.11250299	0.15555091	0.0398947	0.047351714	0.056775063	0.059566986	0.019337267	0.006598279	0.0223573	0.00470053
ENSMUSG00000092294	-0.5005154	-0.45177215	-0.20304915	-0.3954286	-0.008030869	0.08201761	-0.52548265	-0.6994365	-0.21814948	-0.032088228	-0.07146377	-0.12559737
ENSMUSG00000060509	0.040624045	-0.07772302	0.044048075	-0.041716643	0.018090043	-0.017197764	0.04426391	0.024654472	0.017041037	0.016301736	-0.016977597	-0.021214325
ENSMUSG00000040652	0.054270986	0.105273135	0.12246632	0.058681633	0.016319914	0.04366388	0.06541579	0.070921816	0.026026253	0.008184576	0.02212668	0.05128583
ENSMUSG00000030246	0.03403304	0.08758813	0.16444865	0.14477533	0.030578263	0.044187047	0.03670416	0.06475749	0.014503135	0.004766151	0.007968747	0.057690147
ENSMUSG00000111109	0.011595908	0.062035438	-0.105884664	-0.007949527	-0.031404946	0.03597601	0.021291478	0.08011144	0.004335122	0.0043815644	-0.003866591	0.07464115
ENSMUSG00000030249	0.02285359	-0.058807973	-0.014863481	-0.04285741	-0.013997223	-0.04153401	0.030378195	0.05220241	0.017695447	0.008178991	0.009185479	-0.031524993
ENSMUSG00000062157	0.03746994	0.049856063	-0.022593891	0.01174205	0.017108463	0.022350134	0.053752404	0.07065417	0.01668013	0.0069455146	0.022492886	0.05612401
ENSMUSG00000020733	0.06034498	0.1432379	0.062017377	0.11558446	0.01921547	0.053627763	0.0554397	0.08982053	0.0140124075	0.004016146	0.018097864	0.0895203
ENSMUSG00000025921	0.05304698	0.15276912	0.04718639	0.132132	0.010701847	0.052896924	0.05514972	0.09863079	0.016679263	0.010199289	0.01393531	0.039024733
ENSMUSG00000112792	-0.038016427	-0.12832205	-0.105303966	-0.12827191	-0.011872593	-0.030918423	-0.030025056	-0.06612417	0.004695976	-0.012417975	-0.02360832	-0.053164694
ENSMUSG00000056306	0.006733484	-0.00045497503	-0.08953127	-0.028064659	-0.0250612	0.03159014	0.010764999	0.10091579	0.0038015794	-0.004901066	-0.029027184	0.09385986
ENSMUSG00000058331	0.043276187	0.08389346	0.02672435	0.1267162	-0.013025935	0.008927747	0.06567489	0.08236603	0.014890873	0.008506378	-0.024191653	0.0728924
ENSMUSG00000086496	0.019061754	0.035273526	-0.06312261	-0.041427936	0.007997687	-0.0037425745	0.041212022	0.056123562	0.019385038	0.008589814	0.018648623	-0.02588841
ENSMUSG00000025572	0.043489326	0.12562516	0.073193885	0.16109873	0.019482782	0.03835253	0.050199118	0.08554047	0.020101957	0.008005431	0.028253712	0.0033895543
ENSMUSG00000087196	-0.0028162068	-0.12021709	-0.06508302	-0.08796137	-0.020504966	-0.032360338	0.02454447	0.0191193	0.01217761	0.0065649454	0.02486003	-0.043114826
ENSMUSG00000052291	0.08111199	-0.004967649	0.17260574	0.006260396	0.0035599966	-0.068979174	0.052746285	0.03879648	0.01840255	0.005651579	0.01128998	-0.029908102
ENSMUSG00000111544	0.022530036	-0.09216259	-0.04162833	-0.10743531	0.0031161911	-0.030623075	0.043828044	0.006461363	0.008417018	0.0036219936	-0.0044497205	-0.01749972
ENSMUSG00000095799	0.04102278	-0.034370013	0.03250009	-0.03283613	-0.00047377468	-0.04508106	0.083709575	0.030982772	0.01773347	0.011718926	0.021980366	-0.011009517
ENSMUSG00000112959	0.043920767	0.024207799	0.039487123	-0.021527654	0.01901961	-0.028553247	0.05395404	0.059553266	0.021330068	0.011817275	0.027250657	0.04175436
ENSMUSG00000024446	0.060895633	0.10798222	0.13152012	0.11286459	0.026638176	0.015533842	0.033276696	0.10953964	0.0054475367	0.010590561	-0.006253556	0.07565919
ENSMUSG00000118471	0.05746881	-0.0023476437	-0.00935536	-0.025222214	0.016520632	-0.050267074	0.059141904	0.015128736	0.024236934	0.012533585	0.045091074	-0.026225712
ENSMUSG00000097010	0.038938105	0.0895843	0.0034713582	0.06398035	-0.0088333525	0.04333031	0.040605772	0.09532437	0.019424364	0.0029675285	0.022540918	0.075622134
ENSMUSG00000023073	0.030869897	-0.09632119	0.012640562	-0.053938627	-0.0034491052	-0.01524415	0.04791962	0.008640696	0.01811233	0.015718196	-0.0011142993	-0.041980952
ENSMUSG00000086910	0.05697273	0.025924874	0.017679637	0.03352553	0.0020512638	-0.027261512	0.048627727	0.06319574	0.030113824	0.0092477575	0.013133879	0.038285222
ENSMUSG00000026259	0.02856499	-0.06807256	-0.04665449	-0.08718622	0.0018255363	-0.054066584	0.04919053	-0.057639096	0.018996516	0.008982584	0.022696445	-0.011341776
ENSMUSG00000103659	0.0089914715	-0.03248607	-0.07057026	-0.03291655	-0.031016147	-0.045385774	0.034726143	0.06463333	0.013213281	0.0030128157	0.011377366	-0.02017364
ENSMUSG00000060550	0.05042268	0.041413374	0.09079801	0.03793747	0.01747599	0.0052909805	0.041508816	0.08018546	0.0125845345	0.0061514564	0.022931507	0.020139268
ENSMUSG00000121254	0.04987199	-0.002484816	0.015298509	-0.033292495	0.013652928	-0.05970831	0.053405356	0.047047384	0.019333018	0.0069557494	0.039157853	-0.030291183
ENSMUSG00000115485	0.013047782	-0.05573662	-0.099533424	-0.034280572	-0.021758093	-0.02918497	0.04751024	0.0034290121	0.0005889052	-0.005423601	-0.026711773	-0.036696784
ENSMUSG00000085379	0.05754165	0.15132712	0.114075944	0.114596784	0.010179363	0.08233216	0.05757543	0.10512996	0.022468386	0.007967507	0.013544002	0.06966744
ENSMUSG00000029821	0.016889092	-0.0768686	-0.0012831535	-0.049425613	0.008898162	-0.031681247	0.035885297	-0.08403385	0.013526329	0.008187271	0.020536305	-0.016237833
ENSMUSG00000024480	0.042213313	0.20455523	0.008220879	0.14837804	-0.00023506091	0.07638709	0.054300625	0.12271359	0.019704955	0.00940456	0.005985715	0.06687713
ENSMUSG00000078935	0.01984437	-0.099314615	-0.036357034	-0.04806144	-0.0062239487	-0.031309802	0.034969598	-0.028597644	0.010779492	0.002699321	0.0043725763	-0.04141969
ENSMUSG00000113585	0.06806506	0.10368983	0.17720841	0.15041754	0.038915563	0.046068575	0.058192734	0.07374312	0.02819872	0.0076725855	0.01999335	0.034189053
ENSMUSG00000099906	-0.006162375	-0.066640936	-0.09368081	-0.08881123	-0.0082328	-0.056859214	0.04303698	0.013771414	0.009079971	-0.003969715	0.0070556514	-0.025509654
ENSMUSG00000055692	0.07938466	0.090180255	0.1608232	0.18091793	0.068050854	0.02889421	0.12300448	0.07420749	0.055647008	0.0053756405	0.026874173	0.059058268
ENSMUSG00000078942	0.03617506	-0.018457444	0.001502622	0.02276827	-0.011931429	-0.04304441	0.07062125	0.04001948	0.021684011	0.017347468	0.027029825	-0.0076521887
ENSMUSG00000056643	0.035449736	0.009666339	0.014040805	-0.0062504085	0.016821846	-0.025392905	0.071587585	0.041869845	0.023466703	0.009402707	0.031936135	-0.032891516
ENSMUSG00000034910	0.049622346	0.07521695	-0.020303192	0.013358054	0.005477085	0.05590461	0.05206982	0.10306809	0.02121645	0.0032159565	0.018921606	0.08681017
ENSMUSG00000031266	0.042415533	0.1764839	0.2279161	0.13374092	0.020526223	0.049268015	0.021201408	0.08545559	0.014503662	0.001059151	-0.009506545	0.09341942
ENSMUSG00000026826	0.057997946	0.1295805	0.13205151	0.16802931	0.034996964	0.052854467	0.061902888	0.1198293	0.022574468	-0.0030685584	0.017510803	0.099018574
ENSMUSG00000031066	0.022873849	0.13998853	0.15124835	0.13089354	0.02722636	0.00334993	-0.023935882	0.10053087	0.0051139127	0.006851593	-0.010436103	0.09841486
ENSMUSG00000056018	0.03319981	-0.026584826	0.017831119	-0.06813121	0.014138409	-0.05613921	0.036106266	-0.0098344125	0.021653086	0.009826896	0.007579163	-0.015329742
ENSMUSG00000114113	0.05465472	-0.0038491238	0.13213861	0.10047371	0.00013943913	-0.03460165	0.07886945	0.040448613	0.014529541	0.0063827885	0.016158296	-0.03000251
ENSMUSG00000026771	0.03419541	0.096937895	-0.005947799	0.11698662	-0.0029641814	0.024145534	0.030448781	0.1249413	0.014361502	0.005493144	-0.02885317	0.09629938
ENSMUSG00000020695	0.04440777	0.10240988	-0.01643451	0.1284863	0.014321501	0.026947767	0.049648464	0.089033805	0.0132723795	0.008170295	0.025705699	0.03221496
ENSMUSG00000021704	0.034314096	0.18374965	0.04563884	0.09295014	-0.013824504	0.026732167	0.01736455	0.11050365	0.019289998	0.012516456	0.0020104556	0.08952482
ENSMUSG00000028223	0.025247524	0.07155268	-0.063827105	0.08628498	-0.021751422	0.026521051	0.037502155	0.08963673	0.015729345	0.00037841997	-0.016718887	0.10287673
ENSMUSG00000112022	-0.50806177	-0.43702257	-0.1958063	-0.40438122	-0.005407546	0.0869118	-0.5230395	-0.7155074	-0.21704379	-0.03726225	-0.065103695	-0.12727235
ENSMUSG00000116544	0.051389858	0.10282186	0.033528786	0.11658194	-0.0095173605	0.06471965	0.04237988	0.07962952	0.026829869	0.009127563	0.021399567	0.08516485
ENSMUSG00000030641	0.044851694	0.19481564	0.14298041	0.15612836	0.009427951	0.057151884	0.026544597	0.10437779	0.008557955	0.0039556627	0.0013721386	0.08362548
ENSMUSG00000018920	0.045627113	0.050282553	0.20167889	0.09671323	0.014969936	-0.021429414	0.03704359	0.06933444	0.016231094	0.007922447	0.0038538962	-0.0012593663
ENSMUSG00000048118	0.02508006	0.21665609	-0.047026437	0.1490142	0.0065468107	0.07293522	0.022398641	0.1407209	0.011213036	0.0066683926	0.0064055943	0.099609494
ENSMUSG00000117745	0.0032457577	0.023455039	-0.1016342	0.06333245	-0.021740282	0.00898375	0.011570843	0.10317265	0.011492058	0.003000091	0.0042501492	0.122009955
ENSMUSG00000037463	0.056757256	0.14435849	0.19537427	0.16055563	0.038575992	0.02946862	0.027349776	0.08683612	0.013355726	-0.0050147153	0.009834717	0.06962723
ENSMUSG00000092202	-0.012311638	-0.07435157	-0.081842065	-0.06503224	-0.003365897	-0.024529567	0.03155749	-0.038902406	-0.12157894	-0.013298582	0.012453949	-0.052500095
ENSMUSG00000024079	0.042435445	0.12097555	0.08074349	0.12429338	-0.0059657977	0.039395448	0.04033237	0.083400175	0.01778508	0.011830211	0.021598034	0.07123744
ENSMUSG00000120423	0.100642264	0.044780407	0.2847565	0.14574894	0.025740148	-0.015935605	0.11441829	0.05565368	0.04793535	0.010451363	0.033279885	0.034765925
ENSMUSG00000030411	0.05978209	0.08929739	0.021158716	0.03911488	0.021501713	0.021213483	0.057478536	0.08254918	0.019085584	0.003266407	0.021610843	0.05274083
ENSMUSG00000091443	0.028999677	-0.056143668	0.06856539	0.048998	0.00038204205	-0.020913003	0.068426855	0.019749993	0.011532944	0.018792177	0.0268959	-0.01834362
ENSMUSG00000107785	-0.0012764578	-0.052146904	-0.061927017	-0.04730785	-0.021427575	-0.0557315	0.039067037	-0.0030957486	0.016267374	-0.0072438247	0.009246709	-0.026680397
ENSMUSG00000105331	0.015975153	-0.041847605	-0.06667891	-0.08105034	-0.0049638473	-0.04721033	0.031654734	0.016857361	0.011966376	0.0065351278	0.0028811845	-0.033102773
ENSMUSG00000075702	0.058397915	0.068700835	0.09064411	0.05083753	0.025836125	-0.0011689458	0.04360397	0.07835826	0.018372528	0.009085121	0.018247703	0.041330766
ENSMUSG00000027782	0.044762097	0.18564653	0.08478462	0.13044772	0.013068176	0.06957394	0.05367189	0.13147265	0.016596723	0.006742588	0.00012702076	0.102976084
ENSMUSG00000095041	0.030585527	0.11284956	0.01313659	0.08643533	0.011248811	-0.018093618	0.025908945	0.10041838	0.016838256	0.0035028548	0.0064933333	0.07427216
ENSMUSG00000113330	-0.04633951	-0.12810335	-0.11194686	-0.10950608	-0.009566971	-0.04260191	-0.014178133	-0.025425272	-0.0050986744	-5.978061e-05	-0.023719672	-0.08478367
ENSMUSG00000039195	0.015250093	0.0692718	-0.026082521	0.008301866	-0.00594963	0.013647381	0.022392614	0.08546869	0.023766281	0.004437752	0.005626795	0.050596822
ENSMUSG00000027712	0.014970183	0.0758772	-0.071829565	0.04143831	0.004540751	0.029837009	0.03752326	0.08538321	0.020673044	0.005325369	0.022094987	0.07992923
ENSMUSG00000072893	0.075457856	0.17991896	0.1573457	0.15110444	0.022816613	0.059721578	0.0679636	0.10103397	0.022017028	0.005067051	0.010139226	0.07745496
ENSMUSG00000084766	0.05414837	-0.02607745	0.042035997	-0.027055837	0.007291499	-0.045132883	0.059703004	0.022341339	0.03140595	-0.001765141	0.038069397	-0.04542671
ENSMUSG00000031807	0.05972351	0.16565467	0.1935657	0.108827814	0.015760763	0.052071776	-0.0075386725	0.1210222	0.01780183	0.0004297375	0.0013269327	0.08079343
ENSMUSG00000063409	0.070031114	-0.018858165	-0.012910868	-0.02290752	0.008312111	-0.047942016	0.054076526	0.004438263	0.022555638	0.00787201	0.027347364	-0.032304637
ENSMUSG00000085221	0.03052445	-0.03262946	0.01826872	-0.0847104	0.007418374	-0.045200646	0.05105572	0.004558317	0.014363473	0.009205351	0.010289499	-0.025720797
ENSMUSG00000022075	0.042825144	0.09557887	0.063536316	0.10495307	0.024776304	-0.008147491	-0.057482064	0.13302489	-0.009313544	0.0040885424	-0.01849093	0.08759097
ENSMUSG00000116009	0.080501586	-0.020181881	0.0707267	0.01844167	0.006709264	-0.048637837	0.084415704	0.03582327	0.0165024	0.01605268	0.046233688	-0.033130463
ENSMUSG00000028107	0.043551657	0.16512564	0.10825402	0.15870671	0.0086005535	0.05056175	0.066737816	0.09446767	0.023261558	0.0073435237	0.018136723	0.07077873
ENSMUSG00000074776	0.0007251438	-0.08561849	-0.08075986	-0.075967565	-0.007736558	-0.037636593	-0.008204462	-0.031390272	0.00047085254	-0.005914627	-0.030251017	-0.07862825
ENSMUSG00000097794	0.035895225	0.10023655	-0.015499944	0.0650004	-0.0022352943	0.05406117	0.051393464	0.0717246	0.022587102	0.007863888	0.025490882	0.028658653
ENSMUSG00000040522	0.0013444464	-0.08004563	-0.0829317	-0.11066271	0.0038713987	-0.058255333	0.02036079	-0.07435378	-0.0014760442	-0.03908196	-0.00075602654	-0.06556452
ENSMUSG00000075286	0.02108495	-0.039581392	-0.02361972	-0.02678697	-0.006823535	-0.042356703	0.05759097	0.043249007	0.023995003	0.011051957	0.028061243	-0.020215228
ENSMUSG00000059791	0.0643534	0.13240881	0.14578485	0.13511123	0.040019434	0.011520255	0.021041375	0.074272946	0.013878979	0.0090031205	0.0067966203	0.02417326
ENSMUSG00000086286	0.019089315	0.10734554	0.14133519	0.13587923	0.0652737	-0.048401136	-0.019772902	0.12590732	-0.0071612783	0.008293761	-0.10237651	0.07668732
ENSMUSG00000070643	0.071801744	0.08738622	0.15264007	0.110113725	0.015665945	0.04237559	0.067511596	0.097154774	0.024720492	0.0038089417	0.017955998	0.055538982
ENSMUSG00000107204	0.05223669	-0.00031536602	0.0240556	0.036826577	-0.007960001	-0.045135457	0.060497023	0.026557695	0.01951137	0.015940724	0.028770931	-0.023371935
ENSMUSG00000025955	0.044890486	-0.02535511	-0.019494865	-0.07271915	0.00083967147	-0.04380631	0.049766835	-0.007835773	0.014753086	0.013463967	0.01561886	-0.041551713
ENSMUSG00000020253	0.052278932	0.102211	0.1111789	0.108405374	0.018573679	-0.014215687	-0.034653306	0.09445988	0.0040915133	0.0060503604	-0.030552	0.04169859
ENSMUSG00000111843	0.024598613	-0.024877531	-0.06898497	-0.048320785	-0.0069387755	-0.050491583	0.05336883	0.04061864	0.030607754	0.019497164	0.03282901	-0.026630063
ENSMUSG00000050567	0.053270653	0.17090051	0.11283495	0.15966524	0.016900674	0.056532618	0.05431134	0.11548928	0.019560544	0.0036927355	0.013075185	0.097964756
ENSMUSG00000117081	-0.009142769	-0.08839973	-0.08355896	-0.024303008	-0.03454029	-0.049647536	0.013212615	0.052839812	0.009317069	0.008284126	0.012097675	0.014058456
ENSMUSG00000049225	0.037968125	0.14914066	0.0495055	0.13906011	0.013852048	0.0043732338	0.00020833699	0.15689218	-0.01708982	0.008204745	-0.045387913	0.09810283
ENSMUSG00000091685	0.03239952	-0.0654249	-0.040291063	-0.0701947	0.0065588146	-0.043262746	0.038886163	0.016098127	0.01694276	0.006045531	0.015248756	-0.079525776
ENSMUSG00000097793	0.05926206	0.2123376	0.23413543	0.1370584	0.022123301	0.014297751	0.0070017963	0.109906696	0.001861594	-0.0008183439	-0.010936478	0.09316309
ENSMUSG00000021123	0.022286624	-0.010615298	-0.04970535	0.00512258	-0.009161726	-0.028266951	0.074104294	0.024213847	0.021692073	0.016567329	0.0146256015	-0.011796924
ENSMUSG00000110714	0.02695182	-0.05197227	-0.058899622	-0.03827916	-0.005191326	-0.0572562	0.0658507	-0.03759881	0.037638083	0.008888624	0.01965048	-0.010734672
ENSMUSG00000004988	0.07007864	-0.020262642	0.12701017	0.021701321	-0.015722943	-0.050382134	0.073006414	0.041116785	0.011106741	0.015680205	0.0243385	-0.011126177
ENSMUSG00000022245	0.084657654	-0.015631033	0.09203002	-0.027834797	0.041417036	-0.0045135664	0.08328336	0.060318466	0.03314203	0.008666416	0.042665754	-0.042845048
ENSMUSG00000111147	0.01508021	-0.040717214	-0.06419254	-0.036934454	-0.0065900474	-0.034451578	0.050081164	0.07110274	0.018230451	0.0046142917	0.033654165	0.024382252
ENSMUSG00000017697	0.036884278	0.06374499	0.011470002	0.08209897	0.00901515	0.034516126	0.048238922	0.086856864	0.015886916	0.0066824867	0.02430368	0.07742576
ENSMUSG00000012126	0.068730496	0.08833008	0.2616789	0.087788045	0.026152961	0.023515632	0.061910305	0.07608715	0.026740229	0.009409789	0.013944879	0.055487834
ENSMUSG00000039364	0.039930567	-0.052833788	-0.05756755	-0.08315733	-0.010616785	-0.044085182	0.056194052	0.02700841	0.015736317	0.007195965	0.046178132	-0.046350434
ENSMUSG00000026803	0.060130157	0.13234515	0.1738829	0.12101014	0.014749095	0.04641601	0.06860158	0.08324262	0.027790995	0.008734656	0.016568882	0.07139083
ENSMUSG00000087084	0.034646694	-0.021098886	-0.061161224	-0.032787424	-0.00044496046	-0.03263588	-0.01858757	0.05603376	0.032368235	0.011772281	0.069683574	-0.055170182
ENSMUSG00000121657	0.040167835	-0.076313645	0.08648606	-0.025823442	0.010154304	-0.037694998	0.058637638	-0.025016835	0.021435538	0.008125712	0.030383369	-0.037002426
ENSMUSG00000086453	0.042931534	0.13904238	0.19494879	0.14501546	0.01306961	0.06819053	0.070284225	0.082146935	0.023736643	0.0062167915	0.01859422	0.054318532
ENSMUSG00000026012	0.04283445	-0.03528414	-0.044882033	-0.0643526	0.0013795849	-0.044452384	0.06160657	-0.0104113	0.018421205	0.014106254	0.0005553977	-0.030106707
ENSMUSG00000046490	0.04308493	-0.050902985	-0.0020908639	-0.04916137	0.021800585	-0.054145098	0.06933819	0.032282315	0.03871585	0.0005336508	0.053889737	-0.039589904
ENSMUSG00000091863	-0.03376289	-0.09961764	-0.10501811	-0.08421188	-0.0134480465	-0.035340723	-0.024417665	-0.07536525	-0.020142201	-0.014675979	-0.027185315	-0.06886147
ENSMUSG00000081991	0.044085134	-0.048692442	0.032902993	0.0070760204	0.009653143	-0.033547994	0.03814336	0.018176582	0.010217393	-0.0012390191	0.035301734	-0.034363184
ENSMUSG00000009596	0.011055599	-0.01946525	-0.12471197	-0.015791513	0.010760252	-0.049455192	-0.026012221	0.090338334	-0.008024823	0.0075833136	-0.039703645	-0.043710373
ENSMUSG00000071302	0.04169093	0.13002366	0.05337159	0.107521676	-0.004716716	0.051098656	0.043691527	0.08472855	0.023361942	0.008374156	0.005580474	0.085672446
ENSMUSG00000039199	0.056210417	0.1301231	0.123067096	0.13051966	0.014231849	0.038786717	0.06185973	0.08851966	0.024353502	0.007469751	0.017633008	0.042382967
ENSMUSG00000035551	0.069705024	0.06623732	0.08775263	0.036118396	0.012407071	-0.013120827	0.056662466	0.08430072	0.020955732	0.0063660447	0.018550558	0.064464495
ENSMUSG00000025137	0.059222016	0.14871338	0.110756986	0.124523796	0.017525423	0.044485822	0.030971905	0.09368259	0.020716298	0.008042621	0.0072868806	0.07375002
ENSMUSG00000058589	0.016132524	0.061793633	-0.07982176	0.011245911	-0.010142729	0.044373106	0.020722793	0.11716397	0.012172014	-0.0008496342	-0.008187373	0.08851877
ENSMUSG00000115060	-0.00026780777	-0.12565775	-0.07247024	-0.090731025	-0.019180346	-0.037953988	-0.036489554	-0.09574786	-0.022488678	-0.0015409605	-0.029421981	-0.073431194
ENSMUSG00000054863	-0.0015240428	-0.036211688	-0.0925883	-0.031836588	0.006353306	0.028805727	0.033121828	0.08827412	0.0032120363	0.0025984475	0.018800793	0.052349605
ENSMUSG00000099137	0.025831256	-0.041273877	-0.021929396	-0.04688265	-0.007954753	-0.02704666	0.034001578	0.04226405	0.019388763	0.014594658	0.012311672	-0.04164072
ENSMUSG00000015619	0.05639976	0.05158294	0.06025396	0.07710108	0.01802667	-0.0039517726	0.05520497	0.061385244	0.022658698	0.0073188227	0.025980314	-0.0087565845
ENSMUSG00000047473	0.06938713	0.05699966	0.07095388	0.08017241	0.023466336	0.02712221	0.07578389	0.07382585	0.02490782	0.0062402193	0.02578593	0.07451053
ENSMUSG00000019880	0.016687045	-0.03442645	-0.08365042	-0.034711313	-0.0038623908	-0.016836645	0.0029408822	0.07602139	0.0056117717	0.006151022	-0.037306607	-0.031909727
ENSMUSG00000031785	0.04482018	0.027081111	0.034837276	0.027127195	0.013922429	-0.013345466	0.045821685	0.064739905	0.023108572	0.005599223	0.029038563	0.050809618
ENSMUSG00000034040	0.017881975	0.04616548	-0.07282677	-0.010229465	-0.0006468391	0.005786535	0.031917907	0.057431642	0.017560085	0.0050574364	0.015470496	-0.009420767
ENSMUSG00000090843	0.033790328	-0.04050988	-0.030445633	-0.07681471	0.0057978905	-0.044426948	0.060205534	-0.0077431197	0.019088037	0.00073446985	0.022338921	-0.052952573
ENSMUSG00000001285	0.057878193	0.13856547	0.1637521	0.07926771	0.0088345185	0.024873365	0.055013712	0.07096044	0.016130803	0.010516955	0.015957562	0.025923373
ENSMUSG00000098715	0.03416799	-0.057806272	0.055028107	0.0008103589	0.01428908	-0.046475112	0.040973052	-0.0005119708	0.019998912	0.010797816	0.020419762	0.0044611767
