gene_id	SET1A mean gb	SET1A mean promoter	ZC3H4 mean gb	ZC3H4 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter	DPY30 mean gb	DPY30 mean promoter	RBBP5 mean gb	RBBP5 mean promoter	INTS11 mean gb	INTS11 mean promoter
ENSMUSG00000000530	0.072391555	0.004456254	0.03801853	-0.0072919754	0.027444933	-0.020853873	0.059929896	0.06863986	0.019847805	0.00909082	0.029298045	0.009100155
ENSMUSG00000024498	0.04689194	0.1630171	0.07434788	0.15052302	0.01786607	0.057379853	0.06295836	0.110886104	0.022306843	0.004836918	0.009776012	0.084382564
ENSMUSG00000112109	0.022284081	-0.066375226	-0.082222834	-0.059952736	-0.011927699	-0.04173061	0.03874463	0.04572384	0.00961436	0.009944232	-0.0032622407	-0.006984972
ENSMUSG00000086336	0.0900625	0.03156919	0.17613082	0.07000003	0.011609148	-0.048101883	0.05770739	0.029132932	0.02134895	0.010473966	0.015909387	-0.040953584
ENSMUSG00000039354	0.030121796	0.118754074	0.009926273	0.10410499	0.008282101	0.045350093	0.045124978	0.06770518	0.022022184	0.008752247	0.01841738	0.07684656
ENSMUSG00000030376	0.040976785	0.10893195	-0.034209643	0.05131137	0.019096617	0.040502448	0.05451702	0.07650147	0.023297235	0.008462891	0.025080403	0.06452854
ENSMUSG00000039242	0.03772414	0.16714467	0.09356153	0.171045	0.017601945	0.073652565	0.057233553	0.11908073	0.015642622	0.0064714313	0.011464159	0.092456184
ENSMUSG00000097792	0.03303404	0.04817111	0.020675682	0.12028903	-0.03103778	-0.0037610654	0.07090166	0.06838683	0.006836024	0.010417396	-0.0017099988	0.029946135
ENSMUSG00000028106	0.04664398	0.180743	0.070527054	0.19169194	0.017167673	0.082372375	0.06682298	0.11331056	0.024799882	0.003776055	0.01492811	0.084945306
ENSMUSG00000038042	0.030333878	0.1286513	-0.013766137	0.10416036	-1.9993822e-05	0.03170739	0.046034157	0.11230334	0.018048074	0.0033815182	0.014696989	0.09409832
ENSMUSG00000097908	0.058720767	0.103614084	0.21265969	0.13482058	0.019056674	0.04765602	0.06834789	0.08633149	0.025190355	0.003964807	0.017453715	0.06186781
ENSMUSG00000101952	0.058771204	-0.0019063167	0.07399776	0.08103856	0.0034833543	-0.064666584	0.057651747	0.034804683	0.024290357	0.0060550985	0.017844114	-0.025823941
ENSMUSG00000034317	0.06315206	0.16986705	0.2627953	0.14285095	0.034909133	0.06906291	0.055893384	0.10669021	0.0102070905	0.0026513939	-0.0025694405	0.08596587
ENSMUSG00000102046	-0.0072377007	-0.12133622	-0.054218296	-0.07459525	-0.009649434	-0.022216456	0.0019535613	-0.0064389464	0.017300311	0.0071990564	-0.011747742	-0.027885864
ENSMUSG00000039607	0.0043443814	0.010520832	-0.08949798	0.003252134	-0.021816842	-5.196008e-05	0.01070141	0.10187182	0.00912177	0.0014631795	0.0024802962	0.009768354
ENSMUSG00000020015	0.05336595	0.1512215	0.100876026	0.15854017	0.016885255	0.06220923	0.06379247	0.115422934	0.018893797	0.0058697034	0.013905677	0.08603755
ENSMUSG00000020585	0.04345217	0.20271832	0.15709963	0.18100123	0.034327503	0.055611502	0.046978116	0.093329035	0.022535246	-0.0013488618	0.011541352	0.08759265
ENSMUSG00000113235	-0.057950508	-0.0898178	-0.11342874	-0.09890302	-0.015592242	-0.050578535	-0.02404792	-0.007773073	0.00059872866	-0.0011913183	-0.01616813	-0.035278652
ENSMUSG00000024426	0.056336034	0.116441995	0.08066046	0.15562107	0.027857961	0.012108626	0.039560154	0.086829536	0.01288083	0.0054948917	0.016196376	0.04609592
ENSMUSG00000063931	0.02867272	0.10102147	0.018787157	0.13796814	-0.006441794	0.01663644	0.04108496	0.065941535	0.021571403	0.008821097	0.028847458	0.031161774
ENSMUSG00000024593	0.006130928	0.0068835528	-0.08443202	-0.02945113	-0.017813465	-0.01472076	0.01829363	0.07312661	0.014357786	0.0036702934	0.0037953602	-0.0521157
ENSMUSG00000024613	0.051123835	0.14536831	0.122181095	0.16897982	0.021141013	0.037772298	0.06661574	0.0892046	0.02393424	0.0050214245	0.021553345	0.061420888
ENSMUSG00000071657	0.06370565	0.117568575	0.14213614	0.20753968	0.06497313	0.022926878	0.050122112	0.079243444	0.026623009	0.0012885832	0.006459531	0.066669635
ENSMUSG00000042096	0.03157064	-0.040021487	-0.05750608	-0.024703613	0.003067054	-0.02883417	0.019233199	0.046787187	0.013120022	0.016713131	0.017655477	-0.042829808
ENSMUSG00000073406	0.03944101	0.04888945	0.061594382	0.05021301	0.02093508	0.0020574736	0.047789305	0.07848972	0.021759951	0.0034803373	0.02374158	0.057942655
ENSMUSG00000084826	0.069782495	0.032180004	0.13343358	0.08476863	0.011400438	-0.066590205	0.06203308	0.02265434	0.026696857	-0.0026752055	0.032808863	-0.040389236
ENSMUSG00000017561	0.051637717	0.1655047	0.085983925	0.16322902	0.009853478	0.0689844	0.056273602	0.11562934	0.023354212	0.007219155	0.01791113	0.093018174
ENSMUSG00000038990	0.066676475	0.074120276	0.36864156	0.038995404	0.013043284	0.027695423	0.036370765	0.08866408	0.022382168	0.009196834	0.008863071	0.0318168
ENSMUSG00000020598	0.017256511	0.02849347	-0.0832357	0.050358906	-0.0014414191	0.01922194	0.006177935	0.10953473	0.013369267	-0.0015210513	-0.006999088	0.04697221
ENSMUSG00000115691	0.049818397	0.08740642	0.091032974	0.1426379	-0.005482862	0.01910838	0.076878354	0.0360935	0.02677718	0.004967222	0.028917672	0.03897879
ENSMUSG00000053528	0.0013426661	-0.06694618	-0.07870135	-0.068059236	-0.020802882	-0.052563976	0.012121185	0.0073887263	0.01184437	0.002095891	-0.0011984184	0.013078475
ENSMUSG00000074521	-0.5100742	-0.4453493	-0.20258316	-0.40022293	-0.009679246	0.08174978	-0.5197578	-0.7088547	-0.20480476	-0.03748742	-0.06361881	-0.12831405
ENSMUSG00000093424	0.057391696	0.13692994	0.12883498	0.14449167	0.011257141	0.038661044	0.052395783	0.10072203	0.00612315	0.00826192	-0.0012304306	0.083448984
ENSMUSG00000085188	0.022106692	-0.08883288	-0.03898953	-0.06123446	-0.014072206	-0.040142015	0.019130323	-0.012952497	-0.0033921679	-0.006570587	0.02568005	-0.07651265
ENSMUSG00000050335	-0.5141092	-0.44527626	-0.2061992	-0.40054718	0.003341546	0.08453099	-0.5259403	-0.70316637	-0.21833874	-0.029586118	-0.07206037	-0.12164534
ENSMUSG00000062328	0.15196173	0.015710097	0.34739712	0.036213372	0.011448088	-0.060876224	0.10378653	-0.008315674	0.03332018	0.00123411	0.048275165	-0.04176706
ENSMUSG00000060961	0.02162471	0.03626674	-0.021075629	-0.010147974	0.015873475	0.006679623	0.023702236	0.101648636	0.013269824	0.0011952918	0.004457413	0.04091533
ENSMUSG00000029352	0.07793312	-0.02808086	0.0145659	-0.013247496	0.038258795	-0.053396847	0.07624961	0.025611045	0.033030294	0.010210972	0.057771396	-0.019637216
ENSMUSG00000015714	0.06380023	0.13231024	0.17370059	0.14779139	0.03429183	0.037917577	0.031960532	0.10252876	0.014444333	-0.002230236	-0.0056094453	0.08730179
ENSMUSG00000028383	0.0364763	0.103943884	-0.013384536	0.056295123	-0.02633079	0.050864868	0.04232711	0.08376239	0.01924345	0.0042138505	0.008722571	0.08400087
ENSMUSG00000028681	0.06677366	0.11508472	0.09141248	0.083671734	0.014499158	0.061030205	0.060987152	0.083472624	0.025313642	0.004510945	0.02273925	0.06587123
ENSMUSG00000002804	0.037298445	0.08798555	0.021964394	0.016434433	0.01835957	0.0025030489	0.025521472	0.08391888	0.022203878	0.005677895	0.01664704	0.032018766
ENSMUSG00000024378	0.026116706	0.091982484	-0.031214416	0.105606094	0.014886458	0.049721263	0.024122776	0.087245785	0.013376342	0.008329599	-0.014209636	0.10834133
ENSMUSG00000104705	0.09880484	0.004985939	0.32998502	0.043843564	0.0069628013	-0.045572225	0.07035899	0.020845726	0.026358241	0.0077582593	0.025040546	-0.046421696
ENSMUSG00000050323	0.053131133	0.13024765	0.050208356	0.12986901	0.013428971	0.0553382	0.05217402	0.098408066	0.021255547	0.007681122	0.02211715	0.073754184
ENSMUSG00000003863	0.05955074	0.14302309	0.098342784	0.12852131	0.0368539	0.0531582	0.068326324	0.060857825	0.03200786	0.0072850334	0.033404958	0.02778167
ENSMUSG00000034258	0.04135988	0.09043331	0.00588714	0.10780731	-0.004956083	0.0358277	0.051947605	0.09325556	0.018743403	0.0068510235	0.024313625	0.06837752
ENSMUSG00000090352	-0.5097736	-0.44016755	-0.19597338	-0.39628002	-0.005358422	0.079318345	-0.52449757	-0.70773005	-0.22399382	-0.03424313	-0.06296462	-0.12733279
ENSMUSG00000121244	0.05853586	0.00013698715	0.08249718	0.0066044587	0.016971456	-0.056155447	0.032629345	0.07635301	0.013203015	0.010465614	0.008036748	-0.0015481452
ENSMUSG00000038126	0.038985133	0.18742391	0.028480152	0.16817792	0.00024960525	0.075780146	0.04688232	0.1061267	0.022386571	0.007856084	0.017978646	0.091099985
ENSMUSG00000121812	-0.00049697154	-0.066505596	-0.069630936	-0.111203074	0.02546843	-0.07479611	0.008680209	-0.01590785	-0.005621702	-0.014808556	-0.0028674556	-0.0771742
ENSMUSG00000008540	-0.0011383047	-0.027776003	-0.0123557	0.0010629133	-0.042928953	-0.05501044	-0.009623639	0.06006737	0.0045216987	0.006497376	0.010977646	-0.013357315
ENSMUSG00000056687	0.066886395	0.12414131	0.30136296	0.11647283	0.026178544	0.048801444	0.06208226	0.07422778	0.026675269	0.008041417	0.016872855	0.003283206
ENSMUSG00000097761	0.03991786	0.12878402	-0.0053172945	0.06383707	-0.0012981369	0.037387323	0.023353985	0.10371753	0.014930227	0.003955591	0.026359884	0.07633443
ENSMUSG00000045917	0.021287372	0.115482025	-0.0025938062	0.18429512	-0.026502438	0.0054208706	0.02031546	0.10977289	0.021047354	0.00404999	0.031644914	0.057891183
ENSMUSG00000032119	0.012555188	-0.5310543	-0.004590759	-0.4953135	0.004103189	-0.023714967	0.059626922	-0.2744045	-0.008809396	-0.10013499	0.028971436	0.0006774516
ENSMUSG00000100282	0.030192772	-0.035067197	-0.048856657	-0.024565658	0.015248843	-0.050081242	0.049175408	0.006589362	0.020252332	-0.016676137	0.008577844	-0.087327346
ENSMUSG00000054434	0.046428338	0.14590454	0.034575008	0.12960671	0.0035932306	0.038871463	0.042931736	0.09941457	0.021440038	0.009344926	0.022422398	0.08166756
ENSMUSG00000061911	-0.025641492	-0.06122531	-0.10119616	-0.07790017	-0.016316606	-0.030490685	-0.02223418	0.04142411	-0.00015042587	0.010008887	-0.00048536528	0.007876984
ENSMUSG00000025586	0.030956138	0.09432527	-0.01334691	0.12299361	-0.00644935	0.025469858	0.04431659	0.10399449	0.017437346	0.0074608177	-0.0022788777	0.06786314
ENSMUSG00000018293	0.10899063	0.22952826	0.3244246	0.1601126	0.05944129	0.03233058	-0.0034571295	0.09355881	-0.0019923768	0.001703029	-0.010740594	0.06702824
ENSMUSG00000023073	0.030960653	-0.096108064	0.012555711	-0.054160435	-0.0026229527	-0.015182074	0.047861755	0.008565042	0.018246613	0.015149965	-0.0011033948	-0.042309843
ENSMUSG00000085124	0.047792416	-0.016499916	0.082306564	-0.02666165	0.005402518	-0.04754727	0.06462887	0.02043373	0.018447574	0.0063954196	0.025628593	-0.037833586
ENSMUSG00000031504	0.031104235	0.06254351	-0.015292878	0.03129607	0.012158487	0.03579801	0.043397397	0.055579208	0.028677393	0.007234418	0.032602016	0.021281902
ENSMUSG00000042810	0.022112401	0.13404727	0.038364664	0.094711006	0.0093091475	0.064866416	0.031148108	0.109558016	0.01630682	0.0073622586	0.018469963	0.09729862
ENSMUSG00000069237	0.056462605	0.18416777	0.17104088	0.13419193	0.011647237	0.04250154	0.021467239	0.12103409	0.014149501	5.452059e-06	0.0014446346	0.087338045
ENSMUSG00000068129	-0.49777487	-0.03926316	-0.45880693	-0.05169187	-0.07916511	0.02062092	-0.35570994	-0.0312832	-0.32505935	-0.0033710613	-0.09346841	-0.047621246
ENSMUSG00000039917	0.054967303	0.11707854	0.11080358	0.12632929	0.02134432	0.042582083	0.07095295	0.071658075	0.024789525	0.0070726736	0.018480856	0.056970585
ENSMUSG00000044748	-0.001832125	-0.035024185	-0.072236486	-0.018559782	-0.014695021	-0.045092527	0.015309795	-0.028990623	0.029816179	0.010062857	0.0018723069	-0.0232022
ENSMUSG00000029075	0.029536383	0.005417647	-0.033129025	0.008586813	0.0038570117	-0.063499026	0.05675901	0.026590506	0.014227673	0.0054421565	-0.0031163197	0.0018735537
ENSMUSG00000066060	0.046161864	0.030453252	-0.017266925	0.055257432	0.007429994	-0.02160747	0.012794322	0.027129328	0.011898672	0.0102675455	0.023917383	-0.065375276
ENSMUSG00000098255	-0.010165056	0.054340415	-0.15588087	0.03645031	-0.0152595155	0.039390426	-0.060157668	0.15262178	-0.050082754	0.009705463	-0.02990227	0.102299646
ENSMUSG00000032462	0.041466087	0.13668436	0.04135877	0.16359954	0.011479992	0.05771914	0.053369418	0.11986535	0.020345474	0.007954317	0.01703277	0.0685632
ENSMUSG00000055312	0.023988249	0.010440647	-0.05243473	-0.034440484	-0.0050923456	-0.0036149528	0.02948029	0.08099908	0.017973732	0.0028822098	0.015371587	0.029627208
ENSMUSG00000105423	-0.003482366	-0.08559044	-0.089798436	-0.08138071	-0.027171435	-0.030299764	0.0022538358	0.009449109	-0.0015748811	-0.003402882	-0.03006423	-0.05452067
ENSMUSG00000020783	0.047394186	0.18197699	0.08373726	0.08657113	0.005005128	0.048182487	0.052360464	0.104049526	0.01985963	0.007963561	0.014655644	0.08383142
ENSMUSG00000025227	0.078038745	-0.029007908	0.0938836	-0.03927859	0.024489865	-0.04479456	0.062148508	0.026134308	0.026392087	0.0060445685	0.04450053	-0.044677433
ENSMUSG00000003469	0.03853919	0.012348084	-0.010227536	0.032217212	0.025788829	-0.012590128	0.0252333	0.0695759	0.0019507172	0.010172582	-0.008064795	-0.013455299
ENSMUSG00000027274	0.038125303	0.22674517	0.10419199	0.16159986	0.0054022786	0.038302027	0.006209243	0.110682175	0.0058320668	0.0027377391	-0.00916445	0.08884262
ENSMUSG00000006389	0.05448861	-0.05574229	0.04689438	-0.10229951	0.0031822843	-0.055711243	0.047307085	-0.0007224106	0.017502628	0.011324255	0.032320265	-0.020187825
ENSMUSG00000040594	0.03890275	0.20360251	0.05075568	0.21442448	-0.0032825728	0.04182824	0.059177272	0.11103	0.023350308	-9.912699e-05	0.011072913	0.0760369
ENSMUSG00000054087	0.023035612	-0.09378554	-0.04453382	-0.0704765	-0.009900604	-0.037869934	0.060636405	0.0033422643	0.031710666	-0.0012897064	0.030555746	-0.0690892
ENSMUSG00000110273	0.04646044	0.13709262	0.12863044	0.17538215	0.03045171	0.034496587	0.035613064	0.104776174	0.015579186	0.0009779908	-0.022011964	0.084722415
ENSMUSG00000064247	0.07134977	0.07877347	0.3643047	0.10098881	0.02043019	0.00018863716	0.05838418	0.057465747	0.029443318	0.008542495	0.013143666	-0.0220369
ENSMUSG00000097876	-0.42635438	0.1150173	-0.2671079	0.0992313	-0.10362127	0.01314958	-0.44508317	0.21809383	-0.36214843	0.009488581	-0.15028808	0.09396058
ENSMUSG00000098889	0.07993857	-0.08594325	0.07941296	-0.0311344	0.0075397235	-0.03924509	0.05602863	-0.023042463	0.026131878	0.007948964	0.050426126	-0.023805508
ENSMUSG00000085573	-0.00062779494	-0.02096889	-0.0531462	-0.04740801	-0.02779293	-0.026046889	0.022688698	0.073131844	0.03559031	0.003007683	0.034669455	-0.012518545
ENSMUSG00000019853	0.034373216	0.017954733	-0.030035252	0.009827655	-0.0135311335	0.0050530867	0.073216125	0.042295218	0.015275213	0.0029443535	-0.025428146	0.07858711
ENSMUSG00000023072	0.038351282	0.15108512	0.037418935	0.1535942	0.0055327765	0.06815355	0.05187447	0.07328682	0.016129682	0.010376153	0.027512666	0.060527027
ENSMUSG00000053117	0.02452113	-0.0038581814	-0.0694924	-0.058378898	0.00021037397	-0.04188146	0.017787784	0.025271565	0.019047774	0.009271896	0.011892708	-0.031092692
ENSMUSG00000031145	0.025686521	-0.023907272	0.17345692	0.031928197	0.024338527	-0.017700668	0.054693755	0.056348223	0.015725294	0.010649872	0.025504233	0.03166462
ENSMUSG00000087401	-0.062790506	-0.15897118	-0.08251183	-0.06774961	-0.05317863	-0.010522599	-0.039505463	-0.013807018	-0.018396664	-0.00023878997	-0.030737313	-0.07422983
ENSMUSG00000026866	0.0153766535	-0.030855644	-0.08593645	-0.059498623	-0.024260357	-0.021554222	0.003275131	0.00275182	0.0076347636	0.010713685	-0.025780356	-0.07094967
ENSMUSG00000055675	0.047667716	-0.011014016	0.11602446	-0.03836423	0.013080451	0.007385652	0.053799264	0.087583184	0.022574617	-0.0017377882	0.027708314	0.028976541
ENSMUSG00000052117	0.04874728	-0.018607484	0.10177572	0.102577515	0.005467065	-0.05232893	0.039594702	0.011409901	0.0040604854	0.008152423	-0.0011286179	-8.919518e-05
ENSMUSG00000046589	0.026519293	0.03608373	0.033770505	0.05206052	-0.008605808	-0.037469346	0.011170762	0.068068355	0.011887278	0.0123193385	0.009998899	0.010075329
ENSMUSG00000084794	0.061161675	0.076761246	0.10540671	0.1233063	0.029451495	-0.008026304	0.06436688	0.044588782	0.021118315	0.0102377	0.012972672	-0.022341361
ENSMUSG00000032381	0.04374096	0.14338765	0.063514695	0.12509423	-0.0016772504	0.065144055	0.056047637	0.0781464	0.023896046	0.009152387	0.016399588	0.054879963
ENSMUSG00000046133	0.057089645	0.003351652	0.08377377	0.06298472	-0.006664841	-0.059320483	0.06028615	0.039816853	0.014936104	0.013830467	0.01920912	-0.019048182
ENSMUSG00000029408	0.036692847	0.06552566	-0.019647738	-0.020478245	0.013633539	-0.0071924166	0.05601348	0.07089353	0.020993352	0.006916181	0.02689457	0.02421068
ENSMUSG00000025050	0.05345153	0.16647218	0.18630353	0.15068711	0.015106437	0.04599033	0.07160922	0.0891307	0.022298755	0.006962055	0.005155778	0.084878705
ENSMUSG00000020485	0.05442009	0.21128969	0.08406004	0.13421853	0.0105829965	0.046663627	0.012579955	0.11213412	0.017651677	0.008395675	-0.000196998	0.058722526
ENSMUSG00000047371	0.06445099	0.15803918	0.106277004	0.123387635	0.021354202	0.059351988	0.07209092	0.10573276	0.012108531	0.003978565	0.008843816	0.09008349
ENSMUSG00000112030	0.103319176	-0.01842204	0.13085791	-0.01932824	0.03083717	-0.046495963	0.12595455	0.008328829	0.018572005	0.010549294	0.078775845	-0.05379021
ENSMUSG00000062901	0.014945138	0.23430394	0.10512591	0.15434258	-0.008077902	-0.016608704	-0.05928393	0.13620771	-0.010389183	-0.0012096048	-0.008686683	0.08511782
ENSMUSG00000093672	0.07307101	-0.0040336023	0.2096645	0.013002889	-0.002705956	-0.0727823	0.06885554	0.010745061	0.025156759	0.0073267464	0.023883438	-0.021494173
ENSMUSG00000039988	-0.016752338	-0.51625717	-0.03846745	-0.49342808	-0.0016223238	-0.020536032	0.02597386	-0.29583907	-0.010306561	-0.10210816	-0.032612752	-0.007829521
ENSMUSG00000005102	0.032496307	0.10987461	0.011611529	0.090845734	0.0055506444	0.036796093	0.0478634	0.09585991	0.018508917	0.008247914	0.017224576	0.10185693
ENSMUSG00000071068	0.00077283947	-0.02685462	0.0073072403	0.07138316	0.0011246741	-0.053833727	0.028704531	0.057036687	0.011149882	0.0046046465	0.015659157	-0.006325612
ENSMUSG00000041530	0.051246174	0.15433113	0.09486556	0.13760601	0.02378261	0.043984395	0.05752957	0.07742457	0.025799055	0.00654801	0.017367402	0.05471904
ENSMUSG00000040836	0.031236036	-0.01744591	-0.024515733	0.018374447	0.003442086	-0.052615926	0.05347873	0.0022098967	0.015873285	0.013346913	0.024700973	-0.008208078
ENSMUSG00000105157	0.004659236	-0.0808483	-0.08570351	-0.10758218	-0.020952147	-0.03692274	-0.0072364737	-0.04185521	-0.0016732105	-0.00018853256	-0.02719313	-0.05485037
ENSMUSG00000026188	0.031034935	0.10626696	-0.014373362	0.12076583	-0.009931338	0.020154675	0.01775262	0.11649672	0.021748682	0.0046238587	0.0023123347	0.094199345
ENSMUSG00000048967	0.069115035	0.16709366	0.17078099	0.18245742	0.043296732	0.045328565	0.061722178	0.088318504	0.025346182	0.0028414263	0.023149498	0.047880583
ENSMUSG00000056300	-0.5112322	-0.43915135	-0.2035399	-0.38854286	-0.0029988256	0.08370588	-0.52586067	-0.70376486	-0.22126123	-0.03767077	-0.06809312	-0.13058664
ENSMUSG00000081161	0.08781889	0.0041820705	0.0007574084	-0.016579565	-0.016744945	-0.047487665	0.035668686	0.030972052	0.028349996	0.010874215	0.039964046	0.002788555
ENSMUSG00000032334	0.058765512	0.04704481	0.062646836	0.11460258	0.018804174	0.009086007	0.06362076	0.08180676	0.023067465	0.0046771425	0.025696782	0.013689068
ENSMUSG00000009630	0.058199387	0.12990525	0.108875215	0.10977165	0.013346309	0.05119926	0.058006767	0.10604557	0.023602668	0.0025968864	0.015755074	0.08952492
ENSMUSG00000039187	0.04937708	0.13867147	0.10814156	0.1710567	0.028243566	0.042308558	0.066976935	0.049331136	0.025560664	0.006756729	0.028339393	0.015569741
ENSMUSG00000028018	0.036082342	0.2432886	0.04155435	0.19943313	0.007705038	0.06503854	0.035405777	0.1386028	0.014735412	0.0013471514	0.005537326	0.101871684
ENSMUSG00000045693	-0.5113953	-0.43760255	-0.2013727	-0.39763024	-0.0017112962	0.07373673	-0.51958925	-0.6992394	-0.21817528	-0.035002925	-0.066466436	-0.13454798
ENSMUSG00000086119	0.041566107	0.08548643	0.004178292	0.041878603	0.013935207	0.03643806	0.0381137	0.09734155	0.019136498	0.0049284725	0.022237659	0.05988848
ENSMUSG00000057440	0.01900612	0.13447858	-0.08949859	0.1295542	0.0048619993	0.054602038	0.026090238	0.10770126	0.0166034	0.006939697	-0.0020848091	0.10871736
