gene_id	SET1A mean gb	SET1A mean promoter	ZC3H4 mean gb	ZC3H4 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter	DPY30 mean gb	DPY30 mean promoter	RBBP5 mean gb	RBBP5 mean promoter	INTS11 mean gb	INTS11 mean promoter
ENSMUSG00000037656	0.03892798	0.15972996	0.105027154	0.1844678	0.015038479	0.068705834	0.06777627	0.11470694	0.027283464	0.004448829	0.020662226	0.0924368
ENSMUSG00000085657	0.05487012	-0.0035817318	0.0047356943	0.00088017917	0.010572068	-0.04889172	0.06787391	0.039178774	0.020445965	0.008501087	0.04046657	-0.04389239
ENSMUSG00000022548	0.07920145	0.0017161713	0.14955135	0.060653135	0.011976282	-0.06548842	0.05915292	0.057565562	0.025074048	0.010583977	0.022649914	-0.036528487
ENSMUSG00000062867	0.07433431	0.13888133	0.14944315	0.14732637	0.038976595	0.026073717	0.041280843	0.088612065	0.023613242	0.0073952116	-0.015850278	0.08653951
ENSMUSG00000026799	0.03409185	0.11467819	0.012887273	0.07175261	0.00284007	0.012765175	0.054142375	0.062131032	0.01850268	0.0057280893	0.024298463	0.028334303
ENSMUSG00000022285	0.070722476	0.1882177	0.20925122	0.1965856	0.051163424	0.039958134	0.067022085	0.070845276	0.026632177	0.0036631	0.019643346	0.05128482
ENSMUSG00000055978	0.051618304	0.0065970807	0.06156246	0.010236222	0.009430361	-0.050232723	0.06745944	0.031100258	0.025456136	0.006927531	0.030129053	-0.002327958
ENSMUSG00000034820	0.036432527	0.21982911	0.081465885	0.14378083	0.0074170143	0.05790036	-0.0017882304	0.12516898	0.021943701	0.0023281914	0.003669681	0.0901186
ENSMUSG00000021486	0.12532537	0.018604087	0.25649402	0.120252185	0.036494862	-0.016191816	0.110365935	0.028002052	0.044681583	0.005603717	0.05003289	-0.059023365
ENSMUSG00000027496	0.03817569	0.17915554	0.11240412	0.15860127	0.01576401	0.08093201	0.038307827	0.122514464	0.019123562	0.0014807876	0.017598897	0.07776155
ENSMUSG00000044313	0.03228099	-0.08984907	-0.038484875	-0.048906308	0.007156831	-0.037927907	0.04125463	0.02319082	0.016648425	0.002354673	0.0276053	-0.012090711
ENSMUSG00000037685	0.035098065	0.11138912	-0.00025900506	0.1164873	0.00332884	0.053016283	0.055516418	0.0837877	0.017491832	0.008628258	0.013900518	0.06760806
ENSMUSG00000021366	0.020315299	0.13523914	-0.036723893	0.17737336	0.012391278	0.05056474	0.04496165	0.11115215	0.017198648	0.0067267832	0.021845132	0.07433932
ENSMUSG00000086686	0.028254585	-0.085078515	-0.034537945	-0.06734023	0.0053448416	-0.044039387	0.05453908	0.0024454324	0.020923119	0.0076660803	0.025113998	-0.02153207
ENSMUSG00000030007	0.05276498	0.21135297	0.22490656	0.16009924	0.033053715	0.06801778	0.053140096	0.097518966	0.022988467	0.000912088	0.00977549	0.092499375
ENSMUSG00000040952	0.08582796	0.22586179	0.3238916	0.1646399	0.06667255	0.052405633	0.029055687	0.09474686	0.02780474	0.0045608557	0.001002914	0.06527837
ENSMUSG00000101549	0.04013368	0.015538793	0.1219364	0.10164768	0.0042067077	-0.08382332	0.07002398	0.05252133	0.024854697	0.007814089	0.020865247	-0.027731849
ENSMUSG00000022246	0.047024738	0.12868436	0.047966346	0.21253152	0.028096968	0.06128839	0.07009246	0.09306416	0.024313096	0.005392666	0.029101126	0.069983155
ENSMUSG00000097145	0.028900864	0.20551455	-0.040452708	0.1524168	-0.006084646	0.06289367	0.013981556	0.13926286	0.015478956	0.009301882	0.012263607	0.093168594
ENSMUSG00000060288	0.043647792	0.17848134	0.14840087	0.12792625	0.0038666418	0.08928211	0.039413393	0.1160196	0.025952877	0.008953435	0.018762073	0.08472396
ENSMUSG00000030978	0.046642754	0.15342407	0.09091533	0.15161388	0.017514063	0.04484997	0.06765597	0.10514585	0.02200366	0.007786029	0.0068010665	0.08283593
ENSMUSG00000055137	0.025553416	0.2068716	-0.063097164	0.15925911	-0.020553816	0.049092803	0.012119328	0.12871602	0.014404051	0.009177291	-0.012052583	0.08245182
ENSMUSG00000004945	0.04163004	0.14734203	0.07128799	0.16235647	0.014958773	0.04983681	0.052685536	0.11008007	0.022188297	0.0048900503	0.019691737	0.092595346
ENSMUSG00000038542	0.034603644	0.2150347	0.10489236	0.16131118	0.013206717	0.07807584	0.03980097	0.12121681	0.026172929	-0.00085650274	0.016749134	0.090703994
ENSMUSG00000014550	0.040365368	0.19870165	0.07727971	0.12795167	-0.001087068	0.036389694	0.02190745	0.12389304	0.01702535	0.010440003	0.015222283	0.0736764
ENSMUSG00000021782	0.032053716	0.08291407	-0.00295247	0.08538048	0.01646471	0.04104934	0.047857895	0.096061386	0.02017986	0.0020452025	0.02310859	0.08684687
ENSMUSG00000042677	0.06716686	0.09323703	0.13772811	0.101008035	0.028077668	0.026198661	0.0701562	0.059325255	0.027978687	0.0070194476	0.022380883	0.0063432194
ENSMUSG00000045464	0.046896003	0.18743637	0.15774293	0.13465582	0.021701789	0.06483068	0.054962378	0.104096696	0.029587023	0.004329965	0.0050534178	0.09506218
ENSMUSG00000061410	0.03855585	0.15377606	0.05447301	0.08541566	0.010146269	0.06042842	0.052377116	0.1003368	0.023317793	0.002689363	0.017380415	0.07876602
ENSMUSG00000101553	0.03599859	0.025887566	0.040323816	0.08826125	0.026501657	-0.025233934	0.043986242	0.08287753	0.017484425	0.00709828	0.029028283	0.040221598
ENSMUSG00000024732	0.05159226	0.16572778	0.24043855	0.11085003	0.024369316	0.051084682	0.01861495	0.115044475	0.017567236	0.0034934934	-0.0032705797	0.09192152
ENSMUSG00000008668	0.10042524	0.22257757	0.38213962	0.15206699	0.06120298	0.051707324	0.013503393	0.10386276	0.03203841	0.0012659227	-0.0068559037	0.0864616
ENSMUSG00000118414	-0.0020040157	-0.09452483	-0.028314268	0.010625145	-0.05266829	-0.024217738	-0.05594682	0.0126746185	-0.010882125	0.004115734	-0.04554167	-0.0071957894
ENSMUSG00000109700	-0.0012485996	-0.069217235	-0.05208767	-0.043260038	-0.018226856	-0.0406402	0.02707317	-0.0051948214	0.01851868	0.0025691867	0.007914598	-0.03478774
ENSMUSG00000006288	0.046906445	0.12068617	0.09749165	0.089948595	0.01960369	0.01223718	-0.005090426	0.113017075	-0.00025641097	0.011710704	-0.011630536	0.036641333
ENSMUSG00000031451	0.02029369	0.021310173	0.025600785	0.048308313	0.0028595906	0.004030177	0.03676771	0.07870546	0.021939868	0.0028987715	0.03421905	0.020530827
ENSMUSG00000039131	0.043622315	0.085384406	-0.0037717652	0.13494451	0.020136952	0.026187092	0.050694205	0.09980503	0.019690188	0.0029802637	0.019230973	0.08041636
ENSMUSG00000021879	0.045029882	-0.005219623	0.0016011997	-0.04151355	0.009007268	-0.047050156	0.047708824	0.02313374	0.016823158	0.018317921	0.011308642	-0.056523472
ENSMUSG00000028911	0.045927476	0.21110868	0.1290661	0.22114722	0.041505117	0.08635664	0.057642985	0.116482444	0.030201562	0.0016001881	0.02028206	0.09755399
ENSMUSG00000028410	0.056867797	0.19941242	0.19452119	0.1669756	0.024156244	0.07076199	0.06395345	0.10676721	0.021109903	0.0006941054	0.006451101	0.09983398
ENSMUSG00000028869	0.029460298	0.15356101	0.06851109	0.0826343	0.009284801	0.064305305	0.048819594	0.08503507	0.018725136	0.008066052	0.017133396	0.067229874
ENSMUSG00000020745	0.05414552	0.18190967	0.09041786	0.18204473	0.033890445	0.06433936	0.066715546	0.10258459	0.018943448	0.0008591738	0.010995052	0.091223754
ENSMUSG00000022325	0.018214026	-0.32539093	0.0071715014	-0.34070632	-0.002536962	-0.03234597	0.07473729	-0.220377	0.01471484	-0.08516176	0.026070874	-0.016753951
ENSMUSG00000032818	0.02481921	-0.03211504	-0.06475052	-0.035742883	-0.005078597	-0.039164413	0.05111487	0.04959294	0.016669389	0.008302614	0.025221473	-0.041111697
ENSMUSG00000026958	0.04408801	0.08031313	0.23375544	0.12565391	0.018719936	0.033591475	0.072101794	0.07190775	-0.0036976822	0.0066828746	0.0068614576	0.05507439
ENSMUSG00000025359	0.06001023	0.036923863	0.24514802	0.09998889	0.010988553	-0.026942799	0.070660345	0.016200714	0.02648792	0.009170516	0.021235969	-0.032434948
ENSMUSG00000025077	0.034889717	0.20001066	0.046257872	0.17265135	0.008695508	0.07067529	0.048154984	0.13584349	0.019810084	0.006493685	0.0059297946	0.09842999
ENSMUSG00000112161	0.031300794	-0.0315901	-0.032966204	-0.052985508	0.0012909546	-0.04385665	0.030641116	0.022948338	0.014818462	0.011075455	0.027803412	-0.033825096
ENSMUSG00000039968	0.08236574	-0.015928835	0.07943812	0.03505342	0.01612216	-0.034411706	0.071490236	0.024281656	0.021821722	-0.0029570856	0.028561816	-0.067256264
ENSMUSG00000035443	0.050562616	0.015864104	0.06499877	0.035766263	0.018805528	0.036557388	0.025232267	0.06339973	0.037704315	0.015907167	0.0019331326	0.09369159
ENSMUSG00000040749	0.05043239	0.21979685	0.19172971	0.1413227	0.026219517	0.034655184	0.03577094	0.11056742	0.0048905057	0.0059879324	-0.012418893	0.096755385
ENSMUSG00000038024	0.03795955	0.17751604	0.04012794	0.13852233	0.0029113092	0.067567825	0.04565187	0.12475956	0.016448837	0.008889707	0.0074394085	0.09132081
ENSMUSG00000097855	0.034975912	0.13141255	-0.0005529633	0.058295716	0.010924829	0.06367198	0.048139043	0.09238814	0.01895945	0.0025774597	0.016546726	0.038906053
ENSMUSG00000001280	0.050758436	0.19809784	0.13337915	0.20035551	0.034754444	0.048697386	0.0643616	0.08225713	0.027031075	0.0052150604	0.019511705	0.041401934
ENSMUSG00000021662	0.042064037	0.057546325	0.02646661	0.013419309	0.011887394	0.01856028	0.047948606	0.08785412	0.01864333	0.0064031314	0.018909397	0.039564386
ENSMUSG00000017724	0.0565805	0.17230646	0.17802662	0.17311013	0.03642673	0.039606187	0.06092632	0.08041612	0.026869092	0.0032180264	0.019664794	0.058821257
ENSMUSG00000097268	0.04921749	0.20315285	0.03019911	0.09688993	-0.010771756	0.036001496	0.005534132	0.099498756	0.008987242	0.016002763	-0.026931101	0.0897088
ENSMUSG00000039683	0.011120954	0.041362982	-0.083661854	0.002538294	-0.017274689	0.030404357	0.024406256	0.096848644	0.014108481	0.0031140018	0.008176825	0.0497674
ENSMUSG00000030695	0.11204467	0.0775967	0.27411953	0.11443911	0.039915293	0.02463131	0.07169271	0.05989424	0.03205704	0.007793602	0.027178878	0.0067926655
ENSMUSG00000020083	0.06081969	-0.026245788	0.0155585315	-0.09756512	0.017154409	-0.05423196	0.056063574	0.02322823	0.023467613	0.011872316	0.042935256	-0.03651387
ENSMUSG00000040124	0.028305797	0.1315013	0.005377281	0.10822407	0.015122602	0.06455077	0.025877979	0.11191802	0.01932808	0.008725604	0.0039522005	0.08834401
ENSMUSG00000032643	0.06888654	0.11456742	0.12998772	0.10426803	0.017485272	0.036656145	0.035930537	0.09840561	0.017222378	0.007990446	0.005659621	0.048815068
ENSMUSG00000022244	0.03620866	0.12517534	0.07759689	0.1666662	-0.006147478	0.011393985	0.061705474	0.10290875	0.0172038	0.0071771364	-0.004810701	0.08208005
ENSMUSG00000036202	0.050670143	0.17802247	0.15125081	0.19161862	0.028359389	0.054696813	0.06551664	0.098267905	0.022643387	-8.263609e-05	0.0044758646	0.070752256
ENSMUSG00000051671	0.035801537	0.16245924	0.13931136	0.10841272	0.01875617	0.059806697	0.009895724	0.11130747	0.022597725	0.004446864	-0.013853447	0.09009608
ENSMUSG00000024387	0.054626066	0.17659198	0.04204642	0.15601625	0.021111019	0.042567134	0.012282667	0.11250834	0.011646667	0.0059508416	-0.005460949	0.067131266
ENSMUSG00000078652	0.048783086	0.1824401	0.13276936	0.1691811	0.0154645275	0.047423754	0.025070194	0.1173937	0.018045645	-0.0012385373	0.0105813	0.07887344
ENSMUSG00000023025	0.10200741	-0.012876832	0.20359747	0.075915225	0.0040141344	-0.043569185	0.078452855	-0.013222926	0.025362352	0.0043850536	0.023589686	-0.04212994
ENSMUSG00000114414	0.079737514	-0.020764764	0.31554124	0.008844536	-0.008473358	-0.057609215	0.06949845	0.03474648	0.024386812	-0.0023763343	0.0127844075	-0.05061671
ENSMUSG00000004934	0.013621627	0.17317681	-0.03416871	0.15119633	0.022158105	-0.0010008127	-0.0429245	0.11621927	-0.019611115	0.006834319	-0.020382293	0.050686188
ENSMUSG00000033732	0.045505464	0.19643204	0.1568005	0.16083176	0.012709354	0.09924762	0.056087635	0.10831379	0.028692154	0.004069951	0.018214336	0.09188604
ENSMUSG00000028809	0.047124572	0.192531	0.093162455	0.17431498	0.020252181	0.074254565	0.057787396	0.11480472	0.024960129	0.0012572712	0.01484438	0.079528995
ENSMUSG00000006599	0.04022288	0.22389176	0.15918776	0.15367635	0.014416017	0.07385492	0.0497082	0.104276456	0.01490385	0.0053784843	0.01286554	0.07891704
ENSMUSG00000037337	0.055353206	0.12313334	0.05861466	0.17622823	0.031414427	0.06239841	0.073313124	0.08294338	0.028166985	0.0044690156	0.028867545	0.06776468
ENSMUSG00000063047	0.04223721	0.12704252	0.07303963	0.11161749	0.0032031126	0.060664438	0.05521206	0.09406813	0.020179963	0.009163421	0.014608192	0.052128118
ENSMUSG00000096199	0.03953654	0.18379028	0.19961208	0.12013303	0.011296873	0.021593526	-0.012350371	0.12358422	0.0016154984	-0.0011953226	-0.015336186	0.087258525
ENSMUSG00000002602	0.041371226	-0.009637257	-0.041874155	-0.03230148	0.0074276268	0.004281622	0.051225167	0.04131659	0.026801264	0.0076548024	0.025733488	0.053351454
ENSMUSG00000000399	0.02813429	0.18495032	0.057743862	0.1195523	0.010173302	0.07420103	0.020778237	0.11991941	0.016051825	0.009209196	0.011882451	0.09289798
ENSMUSG00000037544	0.022493022	0.11598953	0.01319263	0.12910868	0.0146029	-0.005457495	-0.03585602	0.09666265	-0.018365405	0.011347806	-0.024437508	0.01276542
ENSMUSG00000073616	0.03802139	0.11260896	0.016505394	0.09055892	0.027406286	0.02492176	0.012009426	0.12633054	0.02080348	0.0073971497	-0.038046	0.107960045
ENSMUSG00000068856	0.07016114	0.1933717	0.1296007	0.16894093	0.038646918	0.045914758	0.03984647	0.11026603	0.019576913	0.0032857328	-0.015557366	0.079925865
ENSMUSG00000028976	0.05753055	0.032467738	0.09486973	0.060887467	0.02812431	-0.011203145	0.058646828	0.059298877	0.025632733	0.014341078	0.025806583	0.03714581
ENSMUSG00000030528	0.040310256	0.17036526	0.06592658	0.18419619	0.007619187	0.064496174	0.06440956	0.10055354	0.026707431	0.0067127235	0.018021967	0.07629131
ENSMUSG00000032330	0.06618244	0.16493164	0.073854744	0.09338275	0.04089274	0.0172568	-0.0064713964	0.14058805	0.0101156	0.0072545544	-0.053014122	0.10064395
ENSMUSG00000051736	0.032681037	0.14266512	-0.015721723	0.051205207	-0.018371621	0.060278878	0.042956453	0.09101075	0.016145036	0.010618417	-0.00063025777	0.10333842
ENSMUSG00000063808	0.041143987	0.13914742	0.016568465	0.1264346	0.007789457	0.036071703	0.044266082	0.07767877	0.01449163	0.011530537	0.02070489	0.018916124
ENSMUSG00000037509	0.02346696	0.022349853	-0.06904113	-0.014181147	0.014777505	0.016904188	0.04066357	0.08804356	0.018839873	0.0056104325	0.016090019	0.04461808
ENSMUSG00000042447	0.020858658	0.15018578	-0.023315914	0.15143317	-0.02358966	0.012531972	0.0060325777	0.11106632	0.010325472	0.00845028	-0.010166261	0.08748788
ENSMUSG00000030180	0.043161232	0.2250285	0.07217895	0.19406404	0.011325378	0.0671446	0.056934785	0.12064903	0.017800527	0.0042079138	0.008482904	0.09444187
ENSMUSG00000029466	0.058233574	0.16544585	0.12054278	0.146323	0.028509228	0.024324242	0.059470285	0.0814364	0.023974562	0.0054139057	0.020056762	0.042768475
ENSMUSG00000029447	0.06445376	0.20693381	0.22352426	0.15134917	0.02962584	0.05660111	0.033013627	0.10720969	0.019511435	-0.0001738546	-0.0007849871	0.086196154
ENSMUSG00000120546	0.03921566	0.15529042	0.18284245	0.164828	0.02675168	0.05125508	0.037922043	0.08050905	0.014609287	0.0006084242	0.009736608	0.07482929
ENSMUSG00000002222	0.042618345	0.18010998	0.062317513	0.15415803	0.013884331	0.07920758	0.0553074	0.12933545	0.024794966	0.0052753794	0.0073272297	0.094818115
ENSMUSG00000097564	0.02280072	0.18336016	-0.033178627	0.17583802	-0.017867323	0.04734346	0.029372143	0.09930096	0.020782435	0.0061035994	0.015029218	0.08454253
ENSMUSG00000018076	0.04995467	0.097827286	0.043707743	0.123934895	0.011626781	0.052205086	0.067371786	0.08122987	0.021982959	0.0028925338	0.02220807	0.03269427
ENSMUSG00000032601	0.054626662	0.09770587	0.14930652	0.11798508	0.0094209155	0.0385683	0.06771837	0.110498756	0.021917295	0.007593361	0.014827302	0.07070608
ENSMUSG00000032834	-0.24226418	-0.4762075	-0.12765351	-0.42115563	-0.0007171874	0.071953066	-0.19722691	-0.49344647	-0.16766642	-0.09569707	-0.060734592	-0.05938753
ENSMUSG00000027849	0.014686744	0.0043337382	-0.0933632	0.0039649503	0.00513066	-0.0017222535	0.04109496	0.045480438	0.01598209	0.0131131755	0.02816515	-0.022470769
ENSMUSG00000005370	0.053239156	0.19825146	0.20714693	0.2067703	0.055064548	0.06591289	0.05812254	0.07070456	0.027437702	0.0007083913	0.020719096	0.0721308
ENSMUSG00000037295	0.055155028	0.103909716	0.030783007	0.13129327	0.013883857	0.05730243	0.057990186	0.098544315	0.026684321	0.0020592923	0.022411091	0.06613672
ENSMUSG00000041346	0.05929	0.13005954	0.14844635	0.14303759	0.02279745	0.047652375	0.059730496	0.04997434	0.02607685	0.005273569	0.021680554	-0.025539143
ENSMUSG00000052031	0.038275406	0.13579786	0.15207225	0.11499071	0.02458417	0.047543753	-0.0018690048	0.11657082	0.03247241	0.003105504	-0.0064226226	0.09811896
ENSMUSG00000121794	0.05087802	0.14683518	0.167676	0.14014892	0.007726156	0.068154246	0.074337505	0.10315771	0.031100398	0.006913814	-2.4991607e-05	0.08126245
ENSMUSG00000018293	0.109512165	0.22981617	0.32383135	0.1574356	0.05894832	0.035192914	-0.0014007047	0.094384946	-0.0006623416	0.0002185211	-0.0119224535	0.06557347
ENSMUSG00000027752	0.06042399	0.20677963	0.17909387	0.14196615	0.020179618	0.06308685	0.00114845	0.12601002	0.009670803	-0.0037072583	-0.0007649281	0.099134885
ENSMUSG00000062470	0.040647518	0.1665569	0.0457423	0.124865375	-0.02141836	0.028507948	0.0073410994	0.1268537	0.024355449	0.0075998916	-0.005684224	0.0698217
ENSMUSG00000013629	0.04079951	0.130578	0.050948057	0.13845956	0.015020743	0.07101198	0.064721614	0.084207244	0.02252518	0.008131135	0.017319728	0.07220326
ENSMUSG00000027429	0.037426814	0.16071884	0.016110051	0.1301258	-0.0060075056	0.07771886	0.033548836	0.12016339	0.01771872	0.0089482395	0.014216372	0.08284204
ENSMUSG00000111535	0.025174795	-0.037376415	-0.055842683	-0.026077008	-0.015453919	-0.05469313	0.031631194	0.025580224	0.020867532	0.008403493	0.01078064	0.002799215
ENSMUSG00000110663	0.07378899	-0.0005596831	0.17713282	0.06572338	0.013150083	-0.051438272	0.04275473	0.045862414	0.018126952	0.010579755	0.019127036	-0.035157893
ENSMUSG00000024287	0.047444955	0.1944421	0.12992948	0.14863083	0.0012650952	0.07445983	0.06304123	0.12193121	0.023321737	0.008754563	0.011339886	0.09154008
ENSMUSG00000034216	0.04921569	0.10052006	0.11285969	0.13862108	0.033850763	0.046601817	0.061987992	0.08445936	0.028956437	0.0056634382	0.01898203	0.054317694
ENSMUSG00000039233	0.044083998	0.15859991	0.123368725	0.14926836	0.007719805	0.04934097	0.051730234	0.08272053	0.025896862	0.008348594	0.018292507	0.058055736
ENSMUSG00000020458	0.05835881	0.15514815	0.16064982	0.16552253	0.028008506	0.060271826	0.06939373	0.114476934	0.023610147	0.0010574526	0.0054859375	0.09907512
ENSMUSG00000020537	0.03582504	0.16786645	0.04062402	0.09992225	0.0041570235	0.04526025	0.029914446	0.11237523	0.019823497	0.008419616	0.020069564	0.053261586
ENSMUSG00000022422	0.034163453	0.17838071	0.06106834	0.16418137	-0.015652576	0.037175838	0.051393695	0.11359893	0.019402103	0.007197591	0.018231357	0.060475137
ENSMUSG00000052833	0.052114487	0.16262233	0.14026111	0.15253691	0.013957971	0.058626875	0.062088404	0.0990562	0.023005268	0.0063512037	0.017374052	0.07592352
ENSMUSG00000043557	0.055724654	0.024721175	0.06540693	0.056381863	0.023969116	0.027027043	0.07052681	0.07292084	0.022285234	0.008316432	0.029434547	0.04987128
ENSMUSG00000022568	0.03342913	0.15943085	0.0056739068	0.17589377	0.009224161	0.044924013	0.052188847	0.11993209	0.019589167	0.0052546184	0.020610891	0.06461371
ENSMUSG00000020922	0.04418264	0.17494789	0.036689997	0.116250746	0.010095739	0.052790556	0.055506453	0.080281325	0.02156658	0.008460435	0.015015578	0.031091744
