gene_id	SET1A mean gb	SET1A mean promoter	ZC3H4 mean gb	ZC3H4 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter	DPY30 mean gb	DPY30 mean promoter	RBBP5 mean gb	RBBP5 mean promoter	INTS11 mean gb	INTS11 mean promoter
ENSMUSG00000099432	0.04134826	-0.07615418	-0.01368353	-0.08151271	-0.08406119	0.035922088	-0.034491397	0.006812308	-0.023997419	0.004326645	-0.025218913	-0.019177845
ENSMUSG00000067225	0.012535308	-0.07113109	-0.063433066	-0.063090295	-0.017154967	-0.033610944	0.019466862	0.0119320415	0.015016699	0.0008771764	-0.003348882	-0.07944419
ENSMUSG00000060314	0.046026845	0.13012984	0.12847301	0.15134959	0.013477204	0.044796426	0.06306512	0.10679144	0.011882139	0.005720527	0.008965759	0.074953355
ENSMUSG00000097218	0.025109835	-0.03341838	-0.039953887	-0.018573165	-0.017616007	-0.036421437	0.039204493	0.0365455	0.025831131	0.012766731	0.02241404	-0.019352501
ENSMUSG00000023791	0.051100407	0.1478893	0.08096285	0.10680078	0.010755813	0.075120375	0.038068	0.104563706	0.021396162	0.009684004	0.01770808	0.08731891
ENSMUSG00000087356	0.047081936	-0.03494365	0.09658974	0.028081443	0.008176307	-0.036162127	0.044439778	0.039271027	0.021200715	0.013878031	-0.00030623138	0.00069893716
ENSMUSG00000114722	0.0050648768	-0.09221447	-0.10053913	-0.043066613	-0.011617361	-0.031101137	0.024326958	0.016429622	0.017476816	0.0067051044	0.005585917	-0.0573717
ENSMUSG00000066137	0.006761335	-0.07566535	-0.098095745	-0.110047996	-0.013272724	-0.027158001	-0.032876343	-0.009023726	0.009154376	0.010639157	-0.012773855	-0.06286835
ENSMUSG00000051390	0.06966997	0.15286708	0.23804511	0.14867324	0.055637445	0.04663823	0.08643023	0.042500995	0.03594101	0.0065574856	0.033114124	0.02022866
ENSMUSG00000055884	0.050593033	0.14103942	0.14656256	0.11136738	0.01074053	0.046861846	0.04997754	0.07438122	0.024512172	0.011653008	0.017921794	-0.029765012
ENSMUSG00000085437	0.054337762	-0.011211536	0.03720011	-0.03202686	0.0013192041	-0.042890523	0.046919957	0.045204002	0.015051079	0.01599342	0.015170966	-0.02519201
ENSMUSG00000069825	0.04490093	0.09540232	-0.027583543	0.11039137	-0.038924992	-0.089585334	0.030864017	0.09021228	0.011001226	0.013745232	-0.027875546	0.030253066
ENSMUSG00000042015	0.030590745	0.15208799	0.019406633	0.13663296	-0.023126027	-0.007836274	-0.004750552	0.114336744	0.01720847	0.006118697	0.008573863	0.077001974
ENSMUSG00000070877	0.010364787	-0.10034403	-0.03957085	-0.06535186	-0.003009538	-0.02326823	0.015581494	0.026605772	0.016861835	0.019274939	0.02969017	-0.0058158827
ENSMUSG00000091264	0.030898346	0.15390337	-0.0234518	0.12919296	0.011034987	0.0682577	0.041084904	0.11229519	0.02370097	0.005721927	0.008158763	0.08995274
ENSMUSG00000073494	0.008276991	-0.09408264	-0.026746929	-0.04540767	-0.00571488	-0.046543866	0.07991728	-0.0357916	0.026998729	-0.0084553	0.0030718592	-0.07088708
ENSMUSG00000034083	0.031480268	0.17127514	0.033958316	0.11695946	-0.0019571157	0.08059187	0.03372188	0.09555052	0.01872106	0.011473013	0.012238707	0.09142695
ENSMUSG00000032946	0.075466774	0.10935211	0.112935886	0.13504004	0.034568824	0.03329931	0.06557611	0.07586983	0.027848145	0.0058355695	0.025261074	0.024166528
ENSMUSG00000062785	0.07953443	0.14447476	0.108373605	0.11044647	0.025208017	0.052333415	0.064297706	0.07736006	0.022900576	0.006181591	0.021200959	0.061963644
ENSMUSG00000048142	0.03578599	0.11056581	-0.016276672	0.015415995	0.021767572	0.029730726	0.026108447	0.0925479	0.019794153	-0.0007660022	0.019508587	0.03763368
ENSMUSG00000028461	0.050991144	0.118664995	0.07171486	0.12246427	0.024247428	-0.002656762	-0.02216088	0.14831169	-0.00614391	0.004081981	-0.044998154	0.09632581
ENSMUSG00000037624	0.005587059	-0.06024837	-0.082230866	-0.07844959	0.00478403	-0.043609377	0.02735203	0.008311653	0.010555231	0.009743764	0.0010987729	-0.0770353
ENSMUSG00000095718	-0.11639603	-0.13622727	-0.11742692	-0.11897315	-0.00950229	-0.053021394	-0.030126244	-0.08820625	-0.08271765	-0.047946382	-0.06543318	-0.076934956
ENSMUSG00000097467	0.057769373	0.1736376	0.07661644	0.10863384	0.015793007	0.056952752	0.03415949	0.08619929	0.020811122	0.00731271	0.011725481	0.056451477
ENSMUSG00000075591	0.031968307	-0.027988095	-0.020501588	-0.012291144	-0.0076604215	-0.042892054	0.051697213	0.04475695	0.016525514	0.011071349	-0.0070199687	-0.007604254
ENSMUSG00000032743	0.014255074	0.16215314	-0.05701811	0.12128004	-0.011540319	0.08836901	0.034848154	0.1138255	0.020725252	0.007687447	0.0223529	0.09046364
ENSMUSG00000068011	0.04182202	-0.034755386	0.09595857	0.05131615	-0.002277892	-0.039439045	0.0667388	0.014443156	0.010911169	0.009246322	0.028597008	-0.006723984
ENSMUSG00000015222	0.019640319	0.052635275	-0.06268786	0.07467749	-0.014587815	0.009063648	0.0074657383	0.10730894	0.010137036	0.0006644716	-0.019051032	0.059869103
ENSMUSG00000042502	0.055479888	0.22477221	0.17685261	0.19509633	0.046383135	0.052153934	0.042293068	0.09374828	0.017688408	-0.0039025445	-0.0034963812	0.059435047
ENSMUSG00000040321	0.054289605	0.12293841	0.16125235	0.09190944	0.013760368	0.0416577	0.016147321	0.11624501	0.027338749	0.009300215	-0.0054104617	0.08345335
ENSMUSG00000031799	0.057221707	0.1344268	0.13794498	0.14915852	0.018289167	0.043259434	0.048035294	0.10534832	0.021870164	0.0032225908	0.020875014	0.066465884
ENSMUSG00000104168	0.04611715	0.14997295	0.1129041	0.14431301	0.011326404	0.079199545	0.06677184	0.10375528	0.0287363	0.0066787465	0.015466248	0.08638865
ENSMUSG00000111368	0.06927608	0.0145774195	0.14316477	0.037225913	0.01513361	-0.07122838	0.05054902	0.042263545	0.024186317	0.008608212	0.025715016	-0.028725676
ENSMUSG00000070000	0.06426488	0.059958376	0.1053123	0.10312491	0.01945431	0.022491235	0.06032447	0.08439094	0.026728824	0.00639276	0.022118706	0.04837505
ENSMUSG00000112547	0.033505436	0.1769938	-0.00010485448	0.18678874	0.018078834	0.042607494	0.04398708	0.12747574	0.019609626	-0.00037294207	0.015483609	0.09748983
ENSMUSG00000030823	0.06478847	0.04669564	0.13677092	0.098969445	0.019437907	0.018737314	0.074170604	0.07276694	0.020602182	0.0058087027	0.021858172	0.03730485
ENSMUSG00000112496	0.020683218	-0.08446352	-0.03405252	-0.05605034	-0.024812292	-0.030797865	0.014041655	0.007231359	0.030604165	-0.00044567927	0.0033118464	-0.031382103
ENSMUSG00000031179	-0.058314964	-0.13818635	-0.07137895	-0.08160585	-0.018861609	-0.011486442	-0.059668165	-0.03066472	-0.00792333	-0.008203971	-0.025381308	-0.045047544
ENSMUSG00000033409	-0.004845293	-0.031557515	-0.048921086	0.019097872	-0.03765547	-0.05537713	-0.0024489365	0.032399468	0.014813041	0.01297304	0.0072377403	-0.003373659
ENSMUSG00000021258	0.03487249	0.21400616	0.12622905	0.12697656	0.006649322	0.08811693	0.041428998	0.12007028	0.017380655	0.005026359	0.013415201	0.08913718
ENSMUSG00000031398	-0.011212147	0.057919066	-0.039370738	0.10301801	-0.02629116	0.004655579	-0.0033937497	0.102948114	-0.008543724	0.011613107	-0.037792884	0.10706171
ENSMUSG00000099735	0.038021628	-0.051383674	-0.03949698	-0.037830506	-0.0159404	-0.029997755	0.04316033	0.01666796	0.015032324	-0.0030745885	0.023551602	-0.039455883
ENSMUSG00000113039	-0.5106896	-0.4495062	-0.20840688	-0.40143242	-0.0042467853	0.08929765	-0.5190373	-0.7008317	-0.21418849	-0.037116412	-0.061441176	-0.13139725
ENSMUSG00000000103	-0.5125854	-0.43736944	-0.20601766	-0.4046948	-0.008131479	0.08356577	-0.5254465	-0.6982977	-0.20481662	-0.04170222	-0.06777106	-0.12572956
ENSMUSG00000121597	0.04314317	-0.5394326	0.021574548	-0.4997907	0.00020759748	-0.020833734	0.07961174	-0.28453875	0.012448753	-0.09215278	0.009646357	0.0013310887
ENSMUSG00000094885	-0.065219626	-0.14574903	-0.10926138	-0.14383604	-0.01872927	-0.01222594	-0.07354782	-0.13773766	-0.039168976	-0.018129725	-0.04905268	-0.049565982
ENSMUSG00000106223	0.061122943	0.101937324	0.19047794	0.13330105	0.025955942	0.042926896	0.08211244	0.07583955	0.005925234	0.00851102	0.014620973	0.07080041
ENSMUSG00000036964	0.05905764	0.15753375	0.117985465	0.19202109	0.036214918	0.0622336	0.06729488	0.09793494	0.029525783	0.0012345931	0.0240973	0.08325629
ENSMUSG00000047547	0.058036882	0.09117525	0.14841051	0.114336506	0.018354096	0.017969161	0.06036403	0.06980357	0.02705356	0.009480396	0.020851063	0.0013187405
ENSMUSG00000035967	0.0055531953	0.04974081	0.0011900144	0.13506928	0.010858278	-0.009058377	-0.041362625	0.07042763	-0.010421583	0.017261473	-0.047358233	0.098681934
ENSMUSG00000029401	0.05352244	0.07041877	0.02069203	0.05346499	0.0015122965	-0.0075956113	0.039467853	0.05425661	0.019785454	0.010370134	0.036762085	-0.039419282
ENSMUSG00000006462	0.037816186	0.019375367	-0.008578103	0.14180192	0.007983692	-0.030590108	0.06516734	0.03874344	0.020152554	0.0047258316	0.037848998	-0.03629344
ENSMUSG00000099407	0.041007496	-0.06324292	-0.055233516	-0.09826695	0.009036566	-0.05042076	0.050077826	0.016686916	0.02655585	0.008689632	0.036021944	-0.045960918
ENSMUSG00000031660	0.04064904	0.17564031	0.08198816	0.109648235	0.0077765062	0.06010772	0.038306367	0.11714977	0.024691638	0.0042077457	0.014834271	0.08612334
ENSMUSG00000102595	0.013123122	-0.063736975	-0.06849946	-0.03958659	-0.005743136	-0.04146163	0.035156805	0.045134466	0.007960523	0.009497694	0.012187304	-0.02667039
ENSMUSG00000120678	-0.011102689	-0.0711576	-0.102222785	-0.06966224	-0.018235046	-0.036480233	-0.035321064	-0.025961608	0.031095712	0.008087253	0.015092732	-0.042387854
ENSMUSG00000120672	0.029449733	-0.06611968	-0.033815987	-0.04547442	0.007494547	-0.032173622	0.04139271	-0.04790152	0.009129454	0.000294772	0.0056644985	-0.027822189
ENSMUSG00000021913	0.028729869	0.123136856	0.05619301	0.16166204	-0.0066190627	0.0116308145	0.040101048	0.08128344	0.02495996	0.008229599	0.028528024	0.012065589
ENSMUSG00000099908	0.052809183	0.1513704	0.09820367	0.16993304	0.025823712	0.051190708	0.05855864	0.09310825	0.02070336	0.0037596817	0.016277269	0.092445776
ENSMUSG00000114777	0.06743378	-0.04495389	0.006587574	-0.102204986	-0.023075676	-0.025190953	0.003370859	0.037236337	0.011501474	-0.016329806	-0.017347194	-0.046769086
ENSMUSG00000031299	0.042345207	0.14317356	0.09735865	0.1740202	0.037888233	0.029204912	0.03099522	0.10001561	-0.00031090764	0.0025589145	-0.005145977	0.07310514
ENSMUSG00000063488	-0.51405114	-0.44476628	-0.19396761	-0.40627757	0.00087233307	0.088977955	-0.53322697	-0.70477366	-0.21472009	-0.035280038	-0.062308382	-0.12947507
ENSMUSG00000030492	0.04192693	0.066656806	0.09584818	0.086330615	-0.01584244	-0.066093154	0.029858697	0.046817783	0.014937019	0.009087383	0.01331765	0.016615584
ENSMUSG00000036882	0.039474774	0.09741597	-0.021513533	0.05623816	0.016488701	0.024475576	0.051384624	0.07735758	0.022888793	0.00019136159	0.027382713	0.023888974
ENSMUSG00000113910	0.050709628	-0.0014330012	0.05761127	0.0151259145	-0.004937146	-0.04256396	0.05430993	0.053510405	0.015795393	0.0087118875	0.011848087	-0.017012428
ENSMUSG00000107504	0.0616705	-0.019773114	-0.051741466	-0.030839192	-0.00062915776	-0.053130463	0.07886985	0.0047516776	0.015059119	0.013822498	0.015288443	-0.012533913
ENSMUSG00000117763	0.028183348	-0.033590026	-0.05306425	-0.04139159	0.018792378	-0.031849727	0.035600346	0.037978336	0.024200663	0.012422882	0.049082622	-0.020290384
ENSMUSG00000118352	0.011027143	-0.092697605	-0.063895635	-0.0725511	-0.021846665	-0.03648753	-0.0136727365	-0.04846511	0.0053678174	-0.020215679	-0.050505657	-0.044915956
ENSMUSG00000025198	0.045972854	0.109992854	0.028261319	0.13140593	0.009821531	0.051875602	0.07009528	0.09469608	0.017236305	0.009300217	0.013099536	0.086194016
ENSMUSG00000108022	-1.4781468e-05	-0.084805965	-0.02824156	-0.048043277	-0.029837864	-0.04337436	0.016375052	-0.028984424	0.0069522355	-0.02415901	-0.017275348	-0.04999626
ENSMUSG00000025666	0.008831059	0.061621204	0.057596453	0.120177686	0.038590334	-0.02224125	-0.034895547	0.14151618	-0.015231101	0.0102819735	-0.08398774	0.10250461
ENSMUSG00000027597	0.042130906	0.16510703	0.15714046	0.14891967	0.016700001	0.054359958	0.04241731	0.100844584	0.013901768	0.0021105316	0.0152644105	0.07906931
ENSMUSG00000110470	0.043918524	-0.0089997	0.003965641	0.03371229	-0.0017484557	-0.089461066	0.026231706	0.052024644	0.013345408	0.004926895	0.019371502	0.019814352
ENSMUSG00000114360	0.048883755	-0.018073993	0.013852296	-0.0026782195	0.011597564	-0.04985545	0.074911974	0.003710226	0.032499492	0.007204332	-0.0020432773	-0.049241662
ENSMUSG00000017264	0.04647844	0.1785098	0.10712363	0.15143003	0.006399748	0.04628392	0.05636816	0.1060872	0.018732129	0.007997894	0.016340926	0.080652125
ENSMUSG00000023984	0.054766096	0.16301769	0.07173925	0.14070079	0.015143226	0.08461463	0.063405395	0.099516995	0.027860183	0.004439694	0.019137222	0.06292428
ENSMUSG00000037071	0.050294187	0.13306738	0.06461591	0.15368079	0.018086873	0.055708054	0.05640365	0.08424373	0.0173413	0.009333031	0.016177341	0.056705095
ENSMUSG00000003299	0.039745275	0.19870089	0.14478391	0.12717797	0.010476571	0.031530872	-0.0055372617	0.10840688	0.00535729	0.0013692837	0.003922841	0.06826785
ENSMUSG00000039145	0.030209634	0.158038	-0.0079318425	0.17555597	0.0046963906	0.06317982	0.04876188	0.12675038	0.01872014	0.0067252098	0.018582622	0.08147697
ENSMUSG00000120201	0.024322867	-0.038663145	-0.06275119	-0.041376375	0.009635745	-0.047199406	0.048823357	0.033128686	0.020360542	0.013724154	0.019768046	-0.029466366
ENSMUSG00000018238	0.07496132	0.0070879976	0.14849426	-0.025838837	0.0054375795	-0.05467729	0.06822912	0.011621342	0.029346857	0.0028027152	0.044511773	-0.048718873
ENSMUSG00000022564	0.046764474	0.09600878	0.046926707	0.06404988	0.013271426	0.032576654	0.053612754	0.08190631	0.021671997	0.0072501907	0.014959146	0.03124355
ENSMUSG00000087466	0.047450677	0.08566266	0.07600581	0.11675155	-0.025622442	-0.020136736	-0.0122973565	0.15330347	-0.0024957885	0.010935895	-0.047383297	0.07596133
ENSMUSG00000050821	0.06904877	0.07515677	0.11508912	0.14219539	0.042363267	0.0058533675	0.07740009	0.06765097	0.03348498	0.0058451267	0.032867365	0.029940916
ENSMUSG00000040714	0.0664459	0.120129324	0.030176949	0.07395677	0.028082008	0.02199122	0.058871347	0.06452856	0.027136337	0.0067849313	0.030489545	-0.017398203
ENSMUSG00000037335	0.07504867	-0.0022333702	0.11571805	0.00912584	0.047285575	-0.023460768	0.07033952	0.053814165	0.043216668	0.008228407	0.032520697	-0.010746627
ENSMUSG00000043140	0.04885667	0.2026195	0.21181647	0.14380528	0.03176596	0.05157241	-0.0055127097	0.13009205	0.0112656215	-0.0055669704	-0.01623149	0.0937844
ENSMUSG00000026589	0.023772767	-0.041222945	-0.05340538	-0.053287223	0.00013577932	-0.06667373	0.031541884	0.029930841	0.011812745	-0.015473164	0.014341729	-0.007955952
ENSMUSG00000110365	0.035806105	-0.07345502	-0.113576345	-0.07398382	-0.010127351	-0.03216108	0.04094402	-0.0021847899	0.0005954243	0.014721853	-0.014935047	-0.043554563
ENSMUSG00000102286	0.004038911	-0.114063434	-0.07124129	-0.10404078	-0.024373481	-0.035468444	0.0107209105	-0.028183714	0.005549351	-0.004229326	-0.015250985	-0.033186853
ENSMUSG00000021871	0.022538137	0.16264202	0.007429348	0.10911169	0.043450173	0.018880622	-0.035299167	0.10534011	-0.018171519	0.012108746	-0.02525763	0.1142351
ENSMUSG00000086555	0.0145593425	-0.031459283	-0.07024082	0.008024221	-0.015759014	-0.032397207	0.06682433	0.05201142	0.0024620325	0.011502183	0.008813091	0.027854513
ENSMUSG00000073434	0.040740006	0.121641755	0.013076767	0.11778295	0.011602764	0.04442757	0.051027	0.09334814	0.022039883	0.009703822	0.016403377	0.08500878
ENSMUSG00000005355	-0.008189879	-0.03587622	-0.08025611	-0.035698373	-0.010614017	-0.059938177	0.04678238	-0.013028514	0.02039562	-0.00194523	-0.033276714	-0.008776738
ENSMUSG00000096175	-0.51736206	-0.4499176	-0.19607478	-0.40593633	0.00046548102	0.08852515	-0.5215026	-0.7066183	-0.21468775	-0.035005372	-0.06397389	-0.12690845
ENSMUSG00000021943	0.017609393	-0.016238458	-0.06352826	-0.015199354	0.005891837	-0.0069583105	0.0341076	0.10271654	0.032199234	0.0022004615	0.027364416	0.036452312
ENSMUSG00000031202	-0.0051645874	-0.020254347	0.07425674	0.05526603	-0.037572473	-0.04753475	-0.064574726	0.03717796	-0.011244373	0.011004473	-0.068376936	0.013151698
ENSMUSG00000051314	0.055811957	-0.006613462	-0.0193672	0.0024366982	0.02424837	-0.06598931	0.07366363	0.029988142	0.026214188	0.010571957	0.060975846	-0.031049918
ENSMUSG00000033967	0.058069743	0.08413535	0.1364155	0.17851955	0.057188187	-0.0061482815	0.09124718	0.06437702	0.015228968	0.005174816	0.024507333	0.0016171129
ENSMUSG00000035666	0.032413177	0.2042127	0.08056845	0.15380661	0.009448944	0.09226806	0.03798616	0.12581156	0.019245438	0.0027362707	0.01564023	0.092605904
ENSMUSG00000036580	0.03567047	0.09792609	0.005969333	0.10562102	0.018889634	0.036584478	0.019978499	0.111654684	0.022198074	0.003498715	0.015653126	0.10284893
ENSMUSG00000027284	0.044250928	0.15299717	0.06925674	0.15441947	0.017566904	0.06557044	0.03277575	0.12710142	0.020764753	0.0045537567	0.011022985	0.094242655
ENSMUSG00000121304	0.010812805	-0.09384709	-0.022717418	-0.052025106	-0.0145982215	-0.031176258	0.04008589	-0.00086087233	0.011938773	0.006170455	-0.02068279	-0.06919778
ENSMUSG00000035785	0.016881272	-0.009963736	0.029315136	-0.02765206	-0.0027025635	-0.052603036	0.041011974	-0.0178068	0.023111852	0.015314728	0.032902636	-0.016288992
ENSMUSG00000046380	0.057858147	0.19561757	0.23677756	0.122219786	0.02195038	0.04321722	0.04227637	0.10774558	0.011119895	0.004537428	0.0062555224	0.084709726
ENSMUSG00000018599	-0.51111776	-0.43929276	-0.20482013	-0.4017856	0.0031105513	0.072525784	-0.5190241	-0.7015859	-0.21540897	-0.03228521	-0.071651086	-0.12766145
ENSMUSG00000091718	-0.029023146	-0.07510736	-0.12375247	-0.064836666	-0.0299698	-0.001049354	-0.11877717	-0.16239917	-0.062985085	-0.023501916	-0.03718674	-0.04686619
ENSMUSG00000049092	0.034775782	0.15191163	-0.026689475	0.11679408	-0.010786198	0.004096337	-0.04716412	0.1563923	-0.007316473	0.009058401	-0.04029979	0.075139664
ENSMUSG00000121287	0.05170592	-0.038218237	-0.049765397	-0.08905386	-0.0103374785	-0.049514573	0.032782316	0.027004192	0.016952116	-0.0011008969	0.013573605	-0.051742285
ENSMUSG00000108511	0.043194268	0.17454877	0.16692528	0.089905314	-0.0069793174	0.044336494	0.033062946	0.10832105	0.023206366	0.011256802	-0.003325401	0.07538835
ENSMUSG00000055538	0.046678275	0.1002689	0.0354167	0.084194854	0.013026264	0.04737685	0.055462033	0.096083604	0.01869174	0.0028173053	0.019966854	0.07737027
ENSMUSG00000049265	0.041642778	0.037725244	0.045275684	-0.016183265	0.016710714	-0.0038131368	0.056119334	0.07989903	0.021188768	0.0052197394	0.02608686	-0.01679759
ENSMUSG00000097887	0.054185826	0.105056494	0.12808998	0.13714415	0.018737523	0.040598173	0.06278593	0.07854419	0.022861345	0.008736638	0.021978488	0.06156832
ENSMUSG00000091175	-0.20624658	-0.07131069	-0.19364686	-0.017700724	-0.05948293	-0.070956506	-0.055385064	-0.001983797	-0.06750288	-0.047842424	-0.12696628	-0.15472068
ENSMUSG00000106334	0.062400203	-0.025602968	0.22250667	-0.033426903	0.0017471192	-0.057326846	0.0583428	0.030931285	0.01848284	0.013607941	0.023534874	-0.01855774
ENSMUSG00000106698	0.0352058	-0.036224872	0.13476345	0.043993082	-0.0053888364	-0.009461962	0.042631228	0.04858139	0.015339625	0.011462621	0.027796844	-0.036432073
ENSMUSG00000041623	0.04816788	0.2017598	0.10716553	0.16474847	0.019885467	0.07899416	0.056970242	0.10930273	0.022558	0.0035041564	0.011341357	0.06976566
ENSMUSG00000034220	0.027972022	0.117868096	-0.029888667	0.05106468	0.014333241	0.054609243	0.04017756	0.10944728	0.017068302	0.0032411155	0.01591775	0.078417554
ENSMUSG00000091311	0.06469279	-0.0049313386	0.09089629	0.10515438	0.029352125	-0.061381634	0.06945451	0.037431672	0.030907163	0.0067238254	0.025570339	-0.01606905
ENSMUSG00000056679	0.0017501253	0.05837878	-0.117653735	0.021332849	0.007761313	0.045495104	-0.0057625663	0.073281005	-0.008954362	0.009330703	-0.020595852	0.099893406
ENSMUSG00000056268	0.0390348	0.11393248	0.0052949567	0.11240629	-0.0012592132	0.04681621	0.03883797	0.12826571	0.015094442	0.0031901528	-0.0022604594	0.10610855
ENSMUSG00000086216	0.044425566	0.1460714	0.1432545	0.11208166	0.02129241	0.04320129	-0.014732508	0.11914159	0.012960126	0.0040906277	-0.007881998	0.08579431
ENSMUSG00000113457	-0.0061741234	-0.10656253	-0.10869159	-0.10568104	-0.0033553988	-0.04321634	0.034749366	-0.020588003	0.011068265	0.010022581	0.0071544666	-0.05306069
ENSMUSG00000038503	0.05446483	0.13054928	0.123584226	0.12604485	0.02449742	0.040503472	0.027818639	0.10770719	0.015399793	0.0071143033	0.0012703823	0.08821799
ENSMUSG00000038524	0.026846612	0.09780342	-0.029059216	0.076898515	-0.005741163	0.028015444	0.024725782	0.09080873	0.014186307	0.007164353	0.00898087	0.10320204
ENSMUSG00000101812	-0.0053853057	-0.10251092	-0.07840084	-0.07597738	-0.015827985	-0.023869827	0.018905742	0.00027977198	0.009137047	0.02020526	-0.0034797066	-0.06486778
ENSMUSG00000101009	0.053716123	-0.03611165	0.019213015	-0.023534494	0.0030642725	-0.03875029	-0.0016562246	-0.033126365	-0.006968749	-0.018387202	-0.0076968404	-0.012753631
ENSMUSG00000070369	0.013953399	-0.02890699	-0.058277536	0.019538226	-0.029514361	-0.060669966	0.036086593	0.04176634	0.02190699	0.017668871	0.018047614	-0.010099885
ENSMUSG00000069808	0.02608423	0.09446353	0.04574634	0.08019959	-0.010182758	0.018460862	0.03156266	0.10560054	0.014277383	0.0048455456	0.016897121	0.088008486
ENSMUSG00000097740	0.084135495	-0.029522657	0.064736076	-0.0030994408	0.026554935	-0.03437874	0.060528584	0.053906295	0.024712197	0.006430803	0.032228254	0.0017431594
ENSMUSG00000020785	0.050571825	0.0911688	0.032335185	0.075643554	0.014527281	0.027330518	0.049277913	0.09392176	0.02081497	0.0037304787	0.018452449	0.088250265
ENSMUSG00000074731	0.039497558	0.07399261	0.07317184	0.10863637	0.016935827	0.05072173	0.05286608	0.08662148	0.024415318	0.00688108	-0.0007503915	0.07977119
ENSMUSG00000066772	-0.50696975	-0.4479925	-0.20963658	-0.41399595	0.000121217636	0.086745374	-0.5224336	-0.7017263	-0.22197576	-0.033603877	-0.06533503	-0.11219372
ENSMUSG00000119978	0.029647402	-0.045635484	-0.054266594	-0.08169642	-0.01790308	-0.03850499	0.020493606	0.0033400494	0.008110094	0.0011098194	-0.014987123	-0.028844342
ENSMUSG00000112792	-0.038610227	-0.12693727	-0.1054625	-0.12915108	-0.013229117	-0.03195248	-0.028528392	-0.06486688	0.0046380726	-0.013069984	-0.023354419	-0.05282535
ENSMUSG00000016763	0.016498154	0.068816334	-0.07743738	0.0063225646	0.0013467756	0.03191563	0.057919692	0.0888994	0.01404452	0.0073052803	0.02740098	0.06872337
ENSMUSG00000121746	-0.5144843	-0.44170246	-0.19889277	-0.41220713	-0.0057142056	0.08291878	-0.51786035	-0.70221895	-0.22218584	-0.028532593	-0.06805466	-0.12006211
ENSMUSG00000041654	0.037400827	0.11999032	-0.051232766	0.08462898	0.0035731602	0.012642358	0.042267166	0.08699318	0.016116181	0.004887959	0.02123647	0.049150597
ENSMUSG00000021730	0.026322592	0.08623412	-0.0635724	0.003478837	-0.01691463	-0.0037715854	0.012558126	0.10881488	0.005308412	0.0029325276	-0.034036133	0.06249436
ENSMUSG00000005142	0.04907834	0.11301646	0.08975921	0.13531478	0.0209838	0.0043104477	0.02860755	0.06342	0.027911533	0.0067232363	0.025311409	0.0409615
