	PolII mean gb	PolII mean promoter
ENSMUSG00000000001	0.05979053957396077	0.9689733154120798
ENSMUSG00000000003	-0.845034637648159	-0.7757855886802868
ENSMUSG00000000028	0.21528498011396807	1.0078925187059302
ENSMUSG00000000031	-0.43312195484222626	-0.6328236741936776
ENSMUSG00000000037	-0.5899029910002634	-0.8102385825255721
ENSMUSG00000000049	-0.4410439601299906	-0.7173522878365385
ENSMUSG00000000056	-0.05164605272178917	1.0538349171286627
ENSMUSG00000000058	-0.5944237164657008	-0.19844331902813578
ENSMUSG00000000078	0.6108588144720035	1.3287389880034006
ENSMUSG00000000085	-0.21021018121008064	0.6065175087056476
ENSMUSG00000000088	-0.06634402134245265	-2.0
ENSMUSG00000000093	-0.22161115902636852	0.25126662010960404
ENSMUSG00000000094	-0.5061187820152424	-0.3726150239452818
ENSMUSG00000000103	-2.0	-2.0
ENSMUSG00000000120	-0.007389640289338983	0.41784797405820423
ENSMUSG00000000125	-0.4115852330354691	-0.27604436990625786
ENSMUSG00000000126	-0.3373145567646146	0.6824218772113171
ENSMUSG00000000127	-0.21636913088334137	0.8165605493032243
ENSMUSG00000000131	0.3268088204024094	1.2334936131552579
ENSMUSG00000000134	0.6803279577733014	0.4559811729020818
ENSMUSG00000000142	-0.15389494477227125	0.35011551245420225
ENSMUSG00000000148	-0.09512890095608877	1.04194717513385
ENSMUSG00000000149	0.008032095183989856	0.7775887161410298
ENSMUSG00000000154	-0.36605677339403014	-0.23640081833308377
ENSMUSG00000000157	-0.6530996118866584	-0.5853073637802859
ENSMUSG00000000159	-0.6050267786027533	-0.3660550919245322
ENSMUSG00000000167	0.05884872432344561	0.90311477726107
ENSMUSG00000000168	0.09518283935079276	0.8294725251063523
ENSMUSG00000000171	0.1330415267922384	1.1070414216389037
ENSMUSG00000000182	0.2201900555680597	-0.37017940894720974
ENSMUSG00000000183	-0.5058166395647528	-0.5929219682197335
ENSMUSG00000000184	-0.14140927081432014	0.31326455261211117
ENSMUSG00000000194	0.27536818157825077	0.5860720714237274
ENSMUSG00000000197	-0.4936113362229103	0.486019369490602
ENSMUSG00000000202	0.20572210391233084	0.2970948852882202
ENSMUSG00000000204	-2.0	-2.0
ENSMUSG00000000214	-0.5240819585605319	-0.6520172445087492
ENSMUSG00000000215	-0.6244052690825531	-0.6915485674949627
ENSMUSG00000000216	-0.6418588486357836	-0.5584541051011349
ENSMUSG00000000223	-0.7078414342680533	-0.5496128223587805
ENSMUSG00000000244	0.3353121084040831	-0.0723937309530656
ENSMUSG00000000247	-0.5152817308880302	-0.507241472904193
ENSMUSG00000000248	-0.37239589308760584	-0.6315203447762353
ENSMUSG00000000253	-0.3309907373657612	0.3474874388638001
ENSMUSG00000000263	-0.46260071596173874	-0.6025095739761235
ENSMUSG00000000266	-0.8728465893020367	-0.6131890252633172
ENSMUSG00000000275	0.47872373655534556	0.7377199451828771
ENSMUSG00000000276	0.6195218457547833	0.5095971968520138
ENSMUSG00000000278	0.518097431667724	0.8837560423823771
ENSMUSG00000000282	0.8958763105561653	1.4810669374895093
ENSMUSG00000000290	-0.5412226956028122	-0.4130385681863626
ENSMUSG00000000295	0.13116617226507937	1.0838309637272048
ENSMUSG00000000296	-0.2539946080541736	0.7320451119971151
ENSMUSG00000000301	-0.35410962622060715	0.8057556510562354
ENSMUSG00000000303	0.505012882487481	1.0285399400701996
ENSMUSG00000000305	-0.40869604019004324	0.4657470895824314
ENSMUSG00000000308	-0.2932483741598462	0.02609820746300243
ENSMUSG00000000317	0.26413831318556547	0.869085952302858
ENSMUSG00000000318	-0.6220202405783459	-0.5257171880651219
ENSMUSG00000000320	-0.26713226006633	-0.025886247387370217
ENSMUSG00000000326	0.1573791906303301	0.4622272416759234
ENSMUSG00000000339	0.05682128605490774	0.6623299353016885
ENSMUSG00000000340	0.043162050282337626	0.7241950122838724
ENSMUSG00000000346	0.6570207762622081	1.1161902931172674
ENSMUSG00000000355	-0.13392976393294184	0.44071811835826785
ENSMUSG00000000359	-0.3274532951128289	-0.20648992577073644
ENSMUSG00000000365	0.2501206100545033	0.9729242110737037
ENSMUSG00000000374	-0.06697745672926148	0.6682666091154981
ENSMUSG00000000378	0.03378498112230646	1.2868178571509905
ENSMUSG00000000381	-0.05153128377857274	-0.07937915570082313
ENSMUSG00000000384	1.1536492421231974	1.3421699268608145
ENSMUSG00000000385	-0.6457237685592604	-0.2345907584565811
ENSMUSG00000000386	-0.6263090515290316	-0.4478763111042675
ENSMUSG00000000392	-0.7013892358368838	-0.806398311055244
ENSMUSG00000000394	-0.6838856129524086	-0.7641249291941575
ENSMUSG00000000399	0.06886214142454539	0.8446301977217552
ENSMUSG00000000402	-0.6165574737143459	-0.29382891374149067
ENSMUSG00000000409	0.13033269616162818	-0.5610622989044718
