"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSMUSG00000025925"	5483.71346300457	0.170455485432927	0.0403610230077635	2.29377544392256e-05	8.74727399626199e-05
"ENSMUSG00000032719"	311.390592403277	0.13049652138191	0.119687856323713	0.250969678113685	0.413517003178583
"ENSMUSG00000067795"	20.8991751496836	-0.0860899697599758	0.304708485677156	0.649199044340389	0.798747598253496
"ENSMUSG00000043716"	1546.57251332195	0.408264301050147	0.0625900750594076	3.55621922016973e-11	2.40260384302962e-10
"ENSMUSG00000025921"	446.463166873345	-0.112681911140649	0.102414570328155	0.252757839105293	0.415734488095512
"ENSMUSG00000025920"	545.704924218666	-0.0457736356915088	0.0937829846638382	0.613973718866452	0.771547423169899
"ENSMUSG00000025939"	1962.16097088603	0.183663295485037	0.0558896258161872	0.00086772422778881	0.00266674484032495
"ENSMUSG00000079658"	1884.78502367921	0.318002710063936	0.0587301100896911	4.06875796199217e-08	2.05607755485944e-07
"ENSMUSG00000097744"	2.30423461624499	-0.0303734905936253	0.374141830814745	0.71077606996513	NA
"ENSMUSG00000025940"	250.686157865893	-1.47286324552987	0.162141677143056	7.22802714326809e-21	1.01753833094559e-19
"ENSMUSG00000025779"	24.6523349958116	-0.218078007500402	0.323937903032885	0.289758923711111	0.459786622655161
"ENSMUSG00000101640"	401.291352461212	0.131634545635931	0.1072896482303	0.1998852091082	0.344893200142399
"ENSMUSG00000042686"	22.902905761289	-0.0971541930798687	0.300810862153321	0.612243991743086	0.770183879902163
"ENSMUSG00000100110"	1.82317148876602	0.0797445274992842	0.38656059649875	0.309662013937005	NA
"ENSMUSG00000025777"	6.01526445172111	-0.0911082125891641	0.36584945064139	0.512592268162461	NA
"ENSMUSG00000067780"	3.41852730887476	0.0764961775443943	0.374789018022297	0.503815755926895	NA
"ENSMUSG00000085125"	34.570248496133	-0.0982032552695774	0.27146402389901	0.612404346912687	0.770281783156062
"ENSMUSG00000025776"	11.0516240975945	-0.0330040972993615	0.331234095048069	0.842677252258129	0.920167082065077
"ENSMUSG00000099895"	14.5950358117251	-0.180962611057064	0.352847779629104	0.343508622042147	0.522044732366747
"ENSMUSG00000109887"	8.21831360613104	-0.0933499307697282	0.353634826873204	0.555817141638619	0.726164514485449
"ENSMUSG00000025774"	16.8532643713594	0.034247557411532	0.312204478960038	0.851978936031718	0.925775120723214
"ENSMUSG00000070977"	3.31595790630452	0.034334744758815	0.367587191689168	0.753557407573162	NA
"ENSMUSG00000067773"	199.009395223794	0.250569596488888	0.150393864967344	0.0695619974431012	0.1436567990121
"ENSMUSG00000089787"	10.8965257406571	-0.407215041753531	0.563618301529647	0.0621490698746834	0.130308512563261
"ENSMUSG00000042596"	130.644675971399	0.167130792962956	0.176951811441937	0.287580151179847	0.457574043818122
"ENSMUSG00000025927"	2.27128110789109	0.0196322735569945	0.37242953094852	0.824272100287881	NA
"ENSMUSG00000043760"	343.287329187099	-0.403988240854259	0.120098747927586	0.000385890632769166	0.0012462665124398
"ENSMUSG00000099906"	1.88931067851878	-0.0396999079524158	0.376830588528647	0.644969937010897	NA
"ENSMUSG00000041872"	17.1705261351943	-0.0183802773561023	0.309529069450074	0.916988202154471	0.960950921777214
"ENSMUSG00000041859"	2335.39568189616	0.405235061488562	0.0526975063682864	7.91545940885209e-15	7.18666735335807e-14
"ENSMUSG00000025931"	218.629202145634	0.405952230710727	0.152148682101893	0.00367115647803488	0.0101434988122376
"ENSMUSG00000041809"	31.4513030557839	-0.550308506190931	0.401451913866234	0.0339627964327028	0.076383556748104
"ENSMUSG00000041779"	726.444986700061	0.444426723405574	0.0893045635174511	2.96707403133802e-07	1.38086190334048e-06
"ENSMUSG00000100819"	15.9570627146533	-1.15294253237391	0.655583898989295	0.00464572017457719	0.0126250776676128
"ENSMUSG00000025933"	67.3594564420995	-0.259741024193412	0.239241972394649	0.174050819822193	0.309488155231557
"ENSMUSG00000025934"	29.1004942173856	0.00965233220446448	0.284792234792779	0.961851330127148	0.983667275488055
"ENSMUSG00000099343"	25.0270912799731	0.0296762856431974	0.287185855535426	0.877823910463484	0.940284554807015
"ENSMUSG00000028033"	339.796781094265	0.405788912042297	0.122131105118318	0.000447849291846615	0.00143420873750228
"ENSMUSG00000041670"	1378.14119175705	0.210534322966412	0.065829412019151	0.00116044592859683	0.00348600646107451
"ENSMUSG00000101227"	13.7207432813737	0.161019678091596	0.350950404805936	0.386652887109854	0.569799435042207
"ENSMUSG00000026158"	184.32182373316	-0.0973207125648083	0.150784528215724	0.477462387067443	0.657964740837735
"ENSMUSG00000026156"	141.867375636777	0.0569801563188628	0.173336912206438	0.712132702647773	0.842686602873279
"ENSMUSG00000026155"	1468.31713768852	-0.298266851966369	0.0652355661213114	3.3334133118066e-06	1.38647117405289e-05
"ENSMUSG00000026154"	80.9885328350077	-1.72931975819063	0.267106817012284	6.5919344795953e-12	4.72911763760974e-11
"ENSMUSG00000026153"	1321.64688176613	-0.166967025192712	0.0649144806245707	0.00889396572773916	0.0229156188046524
"ENSMUSG00000026147"	13.9846338516935	0.0694500428966082	0.326739857727628	0.695428233240577	0.831245362739441
"ENSMUSG00000026141"	50.8118728284377	-0.00547205069698587	0.238753469608087	0.975085283918392	0.989748984910385
"ENSMUSG00000073725"	1281.69021754016	0.112753715151909	0.0673974580689482	0.0891795258286188	0.177342517166595
"ENSMUSG00000033569"	201.486171544073	-0.0258518291618808	0.146733133666993	0.851788311472658	0.92572964661505
"ENSMUSG00000100261"	3.22241436477092	-0.149921220845941	0.411524096011592	0.13233714403833	NA
"ENSMUSG00000048874"	4761.62716421806	0.420820921154194	0.0459403501409254	3.27179956104919e-20	4.39070326427787e-19
"ENSMUSG00000117310"	99.1690071294858	0.428048825611788	0.215608214313748	0.019550737208672	0.046729015553685
"ENSMUSG00000086727"	59.2764076729054	0.0308620107795594	0.229568065165887	0.868457673418894	0.93484655227297
"ENSMUSG00000026058"	199.777340547952	0.578644345668631	0.157657540530096	7.25386749403786e-05	0.00025994997986409
"ENSMUSG00000026134"	3317.97769165986	-0.00977299117302953	0.0490543424028761	0.834261838600777	0.915745368761655
"ENSMUSG00000121274"	4.27221346343982	0.0480519826948227	0.366937216384893	0.673937423235374	NA
"ENSMUSG00000004768"	1017.59747849183	-0.145027779046728	0.0805197424539986	0.0647988582824587	0.135076418568155
"ENSMUSG00000042215"	75.0468495324925	0.199574058553946	0.227586474690032	0.280766570928701	0.449029264866867
"ENSMUSG00000042197"	4287.18349143274	0.553852720817484	0.0462053788576952	1.28429732925999e-33	3.632420946257e-32
"ENSMUSG00000042182"	184.083858150157	0.0499938804287298	0.14814815188573	0.715353561460384	0.843979125020496
"ENSMUSG00000026131"	16624.3470840892	0.266771656034195	0.0341789876028233	4.41982504457769e-15	4.09860278723953e-14
"ENSMUSG00000096992"	110.937149452085	0.164513077558616	0.18718835899154	0.314775880689667	0.489578517316616
"ENSMUSG00000042111"	134.419459563943	0.466934630504353	0.186244319947067	0.00476171062450214	0.0129158460080763
"ENSMUSG00000101711"	197.519899547986	0.549623513758666	0.157608054417029	0.000158133607788826	0.000541927676995412
"ENSMUSG00000026126"	51.1843664856276	-0.121364930131937	0.243228539516585	0.52111884066835	0.696209218367346
"ENSMUSG00000101223"	3.01546992512216	-0.0817772147839675	0.383191525298039	0.349508524059313	NA
"ENSMUSG00000026124"	10.5974310121646	-0.0661537657061164	0.338688226282721	0.687805052449823	0.825781895683101
"ENSMUSG00000037529"	2.46647155627387	0.0340702087025556	0.372856317947869	0.713000091905724	NA
"ENSMUSG00000037509"	315.001734383132	0.0911108529427896	0.121306910256278	0.428653303328024	0.612310316285906
"ENSMUSG00000037503"	2577.178282147	0.245326330504539	0.0513131072700099	1.31172647752847e-06	5.71702034929348e-06
"ENSMUSG00000026123"	126.069361115009	-0.0550870598835563	0.174327966607588	0.721172193288981	0.847523384681565
"ENSMUSG00000102279"	6.81825038371284	0.128372535686538	0.376387460246651	0.385813459615266	NA
"ENSMUSG00000103708"	15.6858734458406	-0.187182714642696	0.352636933041787	0.331845002057275	0.508965394374954
"ENSMUSG00000045216"	3376.86199319473	0.294355748239976	0.0485653648225649	9.66858556718488e-10	5.76072412328886e-09
"ENSMUSG00000104523"	85.8751331206291	0.193396263701632	0.217251776660966	0.282561626107541	0.451474610506673
"ENSMUSG00000102202"	12.063684964032	0.0483505448861796	0.333503108653959	0.773219781549108	0.879942307027812
"ENSMUSG00000037470"	5753.21470183137	0.500024163812866	0.0431194588031686	8.48858653147915e-32	2.18259565816971e-30
"ENSMUSG00000047180"	9.81436360092249	0.159802503289734	0.376865517118711	0.325628662089352	0.502184382225383
"ENSMUSG00000037447"	178.84558464364	0.392384766015719	0.161518951701676	0.00754904024842641	0.0197652878283772
"ENSMUSG00000010453"	2082.92558735894	0.313821404744077	0.0554896512590387	1.02139417860632e-08	5.49621364429061e-08
"ENSMUSG00000037432"	125.108796193536	-0.199346193409237	0.185158276149175	0.217927384202328	0.369654422921505
"ENSMUSG00000001143"	606.939735663356	-0.326527793934703	0.102436425472779	0.000903465390372264	0.00276883737351487
"ENSMUSG00000037408"	146.451755638115	0.387599901333056	0.178098736124125	0.0145531950496012	0.0358964709290308
"ENSMUSG00000001138"	456.783641975643	0.204219836364937	0.10345443343922	0.0399140132062581	0.088164108924532
"ENSMUSG00000102845"	12.0240545888058	0.174271697934207	0.36564616274486	0.336791344248096	0.514604035515753
"ENSMUSG00000109510"	54.4139504205846	0.0229536842087162	0.23502883502088	0.902973138890822	0.953058893117436
"ENSMUSG00000079610"	150.796700168208	-0.0472229768107161	0.163759759609615	0.748448169439312	0.864989509771845
"ENSMUSG00000026121"	25.5397153938643	-0.0810184835234085	0.297674301665663	0.668634481438682	0.81232670777845
"ENSMUSG00000087589"	7.35306866777057	0.0457560492049402	0.348881499391874	0.762403967237856	0.873384158111633
"ENSMUSG00000046337"	1929.14704228688	-0.0506158087502699	0.0584047587923121	0.37649652581378	0.558624962035278
"ENSMUSG00000061518"	195.728672660629	0.307422290832817	0.157256052133511	0.0315607441995147	0.0715675913474661
"ENSMUSG00000037351"	536.46556721134	0.378182086990446	0.102295410202923	0.000118927026914004	0.000414413069143872
"ENSMUSG00000102416"	49.4644992529441	-0.0658934410643015	0.241020106802416	0.724477092086689	0.849219081819919
"ENSMUSG00000026117"	22.7885798788759	0.179023665826459	0.322181359617996	0.370644865553703	0.552012271213955
"ENSMUSG00000026116"	12931.6186989607	0.144055934314085	0.0359347360845446	5.62914090049238e-05	0.000204633248665027
"ENSMUSG00000050122"	555.867084982249	-0.674817089306592	0.0988938810050161	2.22377113643953e-12	1.66110987610711e-11
"ENSMUSG00000026114"	45.8999800961931	-1.0982318326329	0.344935885149644	0.000137309332001075	0.000475186003052294
"ENSMUSG00000026113"	936.651558238603	0.392146357630545	0.0763100063871846	1.50534709714323e-07	7.20890565992116e-07
"ENSMUSG00000026112"	321.444699498588	-1.05205536393814	0.129670392389068	5.94536516489105e-17	6.32376817851972e-16
"ENSMUSG00000026111"	344.255252875173	-1.78253885983651	0.129738955376596	4.49075172936322e-44	2.04460640322008e-42
"ENSMUSG00000026110"	1183.1510934511	0.293369509937918	0.0702242310025333	2.07292079055465e-05	7.95052648392925e-05
"ENSMUSG00000026090"	62.6413123637141	0.123714446615757	0.232647839968424	0.506234394444515	0.684587342061975
"ENSMUSG00000060771"	158.147145665279	-0.147852911234185	0.161359672720719	0.311537905788747	0.486040792925912
"ENSMUSG00000097268"	7.11567799459782	-0.118052716590317	0.367182584632443	0.44321247889311	NA
"ENSMUSG00000037216"	59.5318849489446	-0.359461192638967	0.265511810277057	0.0803035458762432	0.162284972488019
"ENSMUSG00000026088"	246.747581573086	-1.59891146301503	0.162466766141861	4.6970818911026e-24	7.97094796920111e-23
"ENSMUSG00000026087"	501.647195856505	-0.0144236074953769	0.0984626970587165	0.880428711977808	0.941454016525734
"ENSMUSG00000061584"	3.59887761522059	0.12735208467795	0.392190078573876	0.286993730807144	NA
"ENSMUSG00000087374"	4.95024725294334	-0.0839953582328893	0.36861042953373	0.520619082916457	NA
"ENSMUSG00000058407"	659.837780612124	-0.728539576591629	0.097228543781558	1.39795955759509e-14	1.24265290769655e-13
"ENSMUSG00000026083"	3766.97798762056	0.616394892128472	0.0452256858032417	7.84589413806489e-43	3.35147153032626e-41
"ENSMUSG00000026082"	6178.11766028675	0.292753600592008	0.0442764553910566	2.68137062234914e-11	1.83009672421906e-10
"ENSMUSG00000102716"	10.1128035700682	-0.157846811518857	0.367198038072564	0.360572944264534	0.541802716782263
"ENSMUSG00000037138"	1047.68979285404	0.140597017999706	0.0725801731243694	0.0479291226714708	0.103588390981631
"ENSMUSG00000048814"	240.181859360949	-0.268950021415731	0.138361259364111	0.0363409498358577	0.0811358103798537
"ENSMUSG00000026080"	344.096660592244	0.300955883005802	0.118141742062866	0.00727977389659887	0.0191280868843
"ENSMUSG00000026078"	305.174455832895	-0.260918744704983	0.13326536114179	0.0357780396172436	0.0800609764487036
"ENSMUSG00000026077"	151.800388643217	-0.0197932448272029	0.165994377895913	0.893779447907084	0.948328583900091
"ENSMUSG00000073702"	2058.05170499141	0.420622913645925	0.0585428746577014	3.40163642587231e-13	2.69975965823802e-12
"ENSMUSG00000003134"	1530.63153328618	0.154816898152139	0.0611715657142263	0.0104518664389899	0.026573820596108
"ENSMUSG00000003135"	577.239533343243	0.231611822492708	0.0954022220248466	0.0120241089160063	0.0301670080445034
"ENSMUSG00000085894"	171.571093804271	0.186076701602402	0.15604112369041	0.193406745003931	0.336156769924429
"ENSMUSG00000048234"	1827.73526873437	0.187927851255989	0.0572324135721062	0.000891019454942213	0.00273338704443817
"ENSMUSG00000050967"	4.58894669000791	0.0328687974210997	0.360579929657233	0.795510544200852	NA
"ENSMUSG00000097083"	16.8918349356131	0.232341684960941	0.36545524172906	0.250985570579812	0.413517003178583
"ENSMUSG00000057173"	20.5110158973586	-0.19598724573813	0.334287301970763	0.328142244531114	0.504857106953128
"ENSMUSG00000101634"	5.68760503386307	-0.0924829348200143	0.371445532139684	0.475868324824627	NA
"ENSMUSG00000026074"	8337.57016368379	0.421842434279156	0.0403121639891561	6.0115608570418e-26	1.13695852602228e-24
"ENSMUSG00000097899"	3.09265199203825	0.0240815070761277	0.369683146461763	0.806851294387938	NA
"ENSMUSG00000026073"	12.9274282481222	-0.0635162933892899	0.328030759968606	0.714937150884401	0.843820460525905
"ENSMUSG00000026072"	28.0694308879423	-0.108044074924308	0.295207501667093	0.57417869100305	0.741472291344536
"ENSMUSG00000070942"	26.444533286401	-0.234605190278325	0.33331643891047	0.256336236321176	0.420181640622356
"ENSMUSG00000026069"	10.8555761050564	0.235669607306817	0.41668815463078	0.177134126921634	0.313804948965184
"ENSMUSG00000026068"	3.60162656053263	-0.0670115306135239	0.37129747872755	0.563221782341975	NA
"ENSMUSG00000026062"	11.2677774226287	-0.0737840499876595	0.340417372089771	0.653065839496709	0.801788391592466
"ENSMUSG00000103270"	2.34032762360353	-0.140976965981214	0.411611513715613	0.109103869127128	NA
"ENSMUSG00000041945"	7.66148153734728	-0.216629549261895	0.418446077460541	0.189880635536241	0.331602345774381
"ENSMUSG00000079588"	2.15637083950741	0.00893103682868398	0.372178637529993	0.919572632455134	NA
"ENSMUSG00000100832"	3.28154839957192	-0.020925493039734	0.365559824114207	0.850253285278272	NA
"ENSMUSG00000100180"	23.2378753185645	-0.136492510121018	0.307309858804441	0.4849653512763	0.664917239241623
"ENSMUSG00000060424"	17.2742118774805	0.16680892941303	0.33883047907566	0.386956675485794	0.569980739143997
"ENSMUSG00000093436"	4.70811050573485	-0.0270437888374536	0.36284338939348	0.810891555260864	NA
"ENSMUSG00000060679"	2038.00504248454	-0.0287962848472586	0.0599717396088048	0.628479313414883	0.781989569624889
"ENSMUSG00000041907"	25.9898694582159	-0.126573412550213	0.296295082993302	0.519472084537998	0.694925139893279
"ENSMUSG00000070939"	437.157506298998	-0.220834813470879	0.105148244902628	0.0283943916759546	0.0652009236882033
"ENSMUSG00000100269"	1.73640908102451	0.138134993435352	0.416711656818398	0.0364439231795568	NA
"ENSMUSG00000010290"	285.237419354947	-2.44364031308205	0.15118766335234	6.14780485288379e-60	4.74219310697445e-58
"ENSMUSG00000008136"	143.518602257085	-0.186692210433076	0.168648656324258	0.216647333983619	0.368052037083384
"ENSMUSG00000120601"	8.4255806029741	-0.0544211981165268	0.345840314890338	0.725352093112795	0.849718115424455
"ENSMUSG00000099576"	41.7402871688413	-0.00283838227658746	0.254912426374845	0.986466901223765	0.995136909865562
"ENSMUSG00000066877"	2369.30520686655	0.0486298997627018	0.059638120010396	0.411232377495155	0.594660685622593
"ENSMUSG00000026051"	15.7973599132919	0.0513568822206213	0.315784198698461	0.779183994692168	0.883922673124604
"ENSMUSG00000100764"	12.4802272536648	-0.410327703297992	0.517936088064974	0.0766126782986093	0.155957346324988
"ENSMUSG00000057363"	1679.40267170752	-0.66431078406873	0.0630250899752702	1.45134666128376e-26	2.83392135211129e-25
"ENSMUSG00000041763"	5003.46088382544	0.543019780475476	0.0416651003371588	2.88460780620666e-39	1.05789732649233e-37
"ENSMUSG00000047343"	133.176455668686	0.785249548754398	0.193936208756697	9.21643098814201e-06	3.66009384340199e-05
"ENSMUSG00000091844"	15.4909568772162	0.215466195913366	0.372130189881377	0.262956138001322	0.427921683118115
"ENSMUSG00000026049"	283.506020608091	0.49051578665569	0.131923826390171	7.87578995358956e-05	0.000280406963691887
"ENSMUSG00000101104"	65.7307663138827	-1.431084062326	0.289776482367676	6.26950172997704e-08	3.1125741700394e-07
"ENSMUSG00000026047"	166.682949725157	-1.84170503884839	0.183502291879828	7.93411288700752e-25	1.41728311255282e-23
"ENSMUSG00000041684"	193.804349898394	-0.79594926947386	0.166229738486268	2.84888079079343e-07	1.32684774754843e-06
"ENSMUSG00000026048"	604.206422554665	-0.694866962014971	0.0984671109147839	3.93617746034035e-13	3.10814825093796e-12
"ENSMUSG00000046828"	18.2896452789015	-0.00618291504380437	0.307029722738735	0.970885861459528	0.988219954551353
"ENSMUSG00000056870"	310.629716792675	0.0760610530470689	0.122813802529143	0.513632502916253	0.690117970197047
"ENSMUSG00000026042"	70.1565073169202	0.255909939872976	0.235462288810188	0.177630035890467	0.314504399124286
"ENSMUSG00000100894"	1.79184158312816	0.0735276880459009	0.383382294311053	0.398936066170344	NA
"ENSMUSG00000025995"	3090.32154862732	-0.125372937227688	0.053335994052635	0.0174593842617766	0.0422332935097296
"ENSMUSG00000099850"	18.8823399050815	-0.0629292576097447	0.311640344109725	0.730961424585688	0.853443639776147
"ENSMUSG00000025993"	109.856799685613	-0.0534745398959936	0.187031160513143	0.741657190737009	0.860006843557379
"ENSMUSG00000099946"	5.817302891185	-0.0546470440142785	0.356501391265447	0.696712407811439	NA
"ENSMUSG00000041144"	1083.74338650464	-0.0112689860780644	0.0718715360685033	0.871513560857789	0.936594986793399
"ENSMUSG00000101337"	296.188756059165	0.0362292667701758	0.121164129583383	0.755074616604158	0.869226138722326
"ENSMUSG00000025986"	1432.27366858503	-0.0337409690760161	0.0643636538968374	0.566645288345153	0.735012688314848
"ENSMUSG00000101447"	71.1163402584763	0.0648032383922154	0.218438498158228	0.719608419238575	0.84643543553412
"ENSMUSG00000051616"	23.7202973487703	0.159338656956852	0.312968072178171	0.422058869598527	0.605578241260238
"ENSMUSG00000026109"	210.542473048316	0.34437075556063	0.149237402129959	0.0122434619790685	0.030652991518679
"ENSMUSG00000101799"	39.1412738203136	0.0331654329825808	0.260110686232807	0.863373246181836	0.93190671136199
"ENSMUSG00000026107"	1307.58212537011	0.210362272683653	0.0680299575119897	0.00167170364694463	0.00488581368052534
"ENSMUSG00000099413"	36.4375337130782	-0.0709431443408727	0.265811950294039	0.711445680258156	0.84231856534123
"ENSMUSG00000101741"	168.447202993818	-0.198745969204263	0.159879226035599	0.169825855529588	0.3032888175074
"ENSMUSG00000018417"	2397.41258654567	0.207446978686385	0.0526176272941956	6.84426404104052e-05	0.000245885059380492
"ENSMUSG00000062939"	295.245212608189	-0.0677602508072476	0.125194262818821	0.56589778894604	0.734451653836176
"ENSMUSG00000101628"	21.3991709856651	-0.458874047624068	0.444323626112463	0.0666329142311194	0.138296265282667
"ENSMUSG00000026104"	52.2966167297693	0.313149209552902	0.283035801260217	0.133934092252836	0.249839882090906
"ENSMUSG00000026103"	5128.37479528283	0.52591192971333	0.0422489396137349	5.13468591754924e-36	1.63286511112251e-34
"ENSMUSG00000002881"	298.608031327252	0.0920162235026649	0.122804593358787	0.427489326109148	0.611255706662541
"ENSMUSG00000100120"	28.3318723983565	0.0439102287329707	0.279524483631537	0.821152734639551	0.90808401051638
"ENSMUSG00000043015"	238.08173840565	-1.26732844047186	0.154293819041112	2.01707668372006e-17	2.230614363448e-16
"ENSMUSG00000041439"	111.65006544664	0.0528257133408717	0.182894110875557	0.743522813238861	0.861268405506039
"ENSMUSG00000026102"	224.568161233545	0.0836307436496908	0.139124058584653	0.518615988624923	0.694277442603373
"ENSMUSG00000041426"	664.023705198344	-0.613881566313184	0.0904794057862159	3.47856000382668e-12	2.56151004305454e-11
"ENSMUSG00000043629"	1436.49254161806	-0.0981819700520888	0.0657188284244221	0.130222671455269	0.244185755304185
"ENSMUSG00000060715"	119.791144758638	-0.190922318419596	0.190811680469126	0.247177458365753	0.408432470152564
"ENSMUSG00000026098"	1205.48441231938	-1.26461523429399	0.0812660340121195	9.76891322569094e-56	6.60711243420192e-54
"ENSMUSG00000100763"	6.10625517137593	-0.129137090479719	0.379436896996061	0.361434249448298	NA
"ENSMUSG00000100679"	92.9022833814945	-0.763270847740908	0.246377705657576	0.000321496583901619	0.00105221190884453
"ENSMUSG00000026096"	24.0803950839897	-0.654607581791557	0.488322368006189	0.0233711631353901	0.0547115001565496
"ENSMUSG00000099913"	54.829987888862	-1.8953409363803	0.330002364811262	6.0341771393742e-10	3.66905487494131e-09
