"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSMUSG00000043716"	10619.9349460915	0.121490903930087	0.141585712968909	0.303830935342782	0.849880615552111
"ENSMUSG00000025921"	356.526497242881	0.0613951762387184	0.165558654251405	0.618548751830062	0.958654831507751
"ENSMUSG00000025920"	1125.44965477215	0.130278270219464	0.160720049686423	0.292065572817041	0.839820615052426
"ENSMUSG00000025939"	1970.07349411154	0.0610582477377683	0.141164779035138	0.601391808229842	0.954321319453112
"ENSMUSG00000079658"	1660.62290148483	0.074512320944178	0.133441578985682	0.507653417786369	0.930121932736839
"ENSMUSG00000025940"	144.445780301331	0.128735458092318	0.20181641312773	0.324863174389925	0.861972680830996
"ENSMUSG00000025779"	29.182397570074	-0.0110167575037635	0.223294813449803	0.90227081833901	0.991072955079544
"ENSMUSG00000101640"	586.36754027639	0.625648780447781	0.18824525758939	0.000104941032948163	0.00326027199226909
"ENSMUSG00000042686"	56.6512988282199	0.717610176578053	0.485365941471442	0.00700674509982516	0.106298138593399
"ENSMUSG00000025777"	3.08921239784327	0.0229596935192247	0.243771008906945	0.517393411359914	NA
"ENSMUSG00000100053"	2.0076249614555	0.0187832485464744	0.245119985282191	0.328728443423715	NA
"ENSMUSG00000085125"	69.8311596289289	-0.0479030397313482	0.206845401908747	0.675835961544509	0.967569520542667
"ENSMUSG00000025776"	57.2927493873317	-0.0779470966634719	0.225421778011963	0.467326491400167	0.91898431727501
"ENSMUSG00000099895"	92.2697267056593	-0.0541735065470882	0.205421590714922	0.641030078657588	0.962297442889524
"ENSMUSG00000109887"	16.7114077407636	0.203017899598235	0.374247336788566	0.00789297331226528	0.11684599515547
"ENSMUSG00000025774"	8.26645387776251	0.00285328534154921	0.238008131482684	0.963479895497163	0.996370918927713
"ENSMUSG00000070977"	2.57951549658194	0.0199379909620521	0.243697517539475	0.556643164024387	NA
"ENSMUSG00000067773"	12.6202661292519	0.0666315147584065	0.246776370214751	0.338820839374664	0.869276000307131
"ENSMUSG00000089787"	6.74550507548354	-0.0293572874399767	0.241128117324797	0.584036877723599	0.950524057477714
"ENSMUSG00000042596"	85.0998041014561	0.16657750153564	0.246451898718476	0.203829579472067	0.753781082836497
"ENSMUSG00000025927"	3.66440228769402	0.030082811230512	0.245183773196349	0.365406530079719	NA
"ENSMUSG00000043760"	372.637838412167	-0.0750413001114501	0.170510637473782	0.5433303890306	0.94198133653134
"ENSMUSG00000099906"	3.74470591169057	-0.00052860520617461	0.241389850706488	0.986889003873027	NA
"ENSMUSG00000041872"	27.6686972761713	0.00368758569326636	0.223736739508126	0.969309813590773	0.996370918927713
"ENSMUSG00000041859"	3713.79187266324	-0.18834374588167	0.166730475564939	0.140764652233907	0.653759602821314
"ENSMUSG00000025931"	271.903575118918	-0.0655643050398017	0.170060159171715	0.595510247920003	0.953071450201636
"ENSMUSG00000041809"	76.8597601142762	-0.15316787661151	0.241223063244095	0.232227600026032	0.782837784367075
"ENSMUSG00000041779"	685.731303022511	-0.0951657172732158	0.163276007874047	0.440667052465311	0.913730223293565
"ENSMUSG00000100819"	15.5747106397636	-0.0129225230594706	0.23464821976024	0.841388516790762	0.987078162464408
"ENSMUSG00000025933"	49.5913420388697	-0.0242672980444063	0.213575568337391	0.817879511215397	0.986017051649587
"ENSMUSG00000025934"	36.0720556005665	-0.0699714909080918	0.228793097723037	0.493112728909938	0.929042471777945
"ENSMUSG00000099343"	71.8652962657471	0.0150573454183763	0.205905336498735	0.894069899349509	0.990594901684187
"ENSMUSG00000028033"	1851.64752525914	3.04222958635575	0.225438773107099	1.26424505142144e-43	1.83091858331626e-40
"ENSMUSG00000041670"	912.545303403542	1.29624050556059	0.203365950959466	1.02746944021697e-11	1.11173374430833e-09
"ENSMUSG00000101227"	10.6961598415	0.00194806177935154	0.235487971319381	0.97842964675737	0.997719490846613
"ENSMUSG00000026158"	158.442656172362	0.0830511453879667	0.194986344031794	0.505780618328846	0.929457013269677
"ENSMUSG00000026156"	197.850569665633	0.159860255284172	0.19514556524542	0.234104186785587	0.784137401816055
"ENSMUSG00000026155"	1725.23307525309	-0.0519749349472948	0.133944070337793	0.643059607082165	0.963177104405994
"ENSMUSG00000026154"	135.975332205187	0.0139444959430211	0.188689484427418	0.90967319952266	0.991879444324934
"ENSMUSG00000026153"	2265.98378508816	0.0556185759111375	0.145078601425587	0.635395561741914	0.962110054286219
"ENSMUSG00000026147"	5.91446222480765	-0.0231429660999542	0.241555455245714	0.618807905893096	NA
"ENSMUSG00000026141"	74.4914138932242	0.223952340861069	0.28586107443973	0.113897853388752	0.599798945070531
"ENSMUSG00000073725"	1234.6683623443	-0.0603171656322544	0.140569833635743	0.59928766513345	0.954147050441224
"ENSMUSG00000033569"	1165.65082185928	0.211402435426987	0.183767540458294	0.116523292412629	0.606736145534066
"ENSMUSG00000048874"	4488.92247818748	-0.1410558668221	0.139938780079919	0.222414285908083	0.772393997174241
"ENSMUSG00000117310"	21.8182827825659	-0.0147959746806335	0.227544570216372	0.860729648691425	0.987587438672481
"ENSMUSG00000086727"	58.3902855103982	0.00390772487915634	0.209050318831724	0.972873415419121	0.996616612127572
"ENSMUSG00000026058"	393.712387112537	0.215511907342338	0.206179031539108	0.125144552803987	0.626835351386104
"ENSMUSG00000026134"	4960.44596149758	-0.104881547947983	0.138247652151167	0.356352974365983	0.879761008181007
"ENSMUSG00000004768"	700.860124322173	-0.0234278621268198	0.1408934367098	0.837573558664683	0.987078162464408
"ENSMUSG00000042215"	82.2216407414217	0.0859897546346043	0.21362880709858	0.472276701569092	0.920655991170327
"ENSMUSG00000042197"	2768.06462653273	0.211826852545083	0.145572817685665	0.0777828721033943	0.503063597763863
"ENSMUSG00000042182"	94.7904604489557	0.0893467873413757	0.211270440538613	0.460961105629222	0.918895056488581
"ENSMUSG00000026131"	20146.5524465886	-0.133093959074859	0.126908085499587	0.222770457569242	0.772393997174241
"ENSMUSG00000096992"	688.953428055177	-0.232442360854899	0.176996497933681	0.0826305282642941	0.517059072211828
"ENSMUSG00000042111"	91.7572568116548	0.0222214135530705	0.207247115874847	0.841585478578124	0.987078162464408
"ENSMUSG00000101711"	323.296816096536	-0.0278382311722626	0.197514289091425	0.806394086725709	0.985515727126419
"ENSMUSG00000026126"	81.2107687041151	0.00178780970475926	0.203749539182083	0.988983457578059	0.998669312788105
"ENSMUSG00000101223"	3.94932898802229	0.00897972930196366	0.243196260418892	0.734982494694918	NA
"ENSMUSG00000026124"	3.99984396585056	-0.0315547375877461	0.244175995728182	0.452562642233188	NA
"ENSMUSG00000037529"	1.86929327730385	-0.00386658136364706	0.243657298188143	0.861228862940824	NA
"ENSMUSG00000037509"	380.543994379538	0.0167900491587484	0.154209741711153	0.890883920557419	0.990505961087328
"ENSMUSG00000037503"	1049.80557067716	0.00765542590057138	0.144652156872167	0.944260268638207	0.995385670641183
"ENSMUSG00000026123"	238.960057082772	-0.303777986974703	0.226234048360023	0.0485333648582861	0.385689366138107
"ENSMUSG00000104417"	2.79835040849709	-0.01818340172146	0.243107748619164	0.619809835694773	NA
"ENSMUSG00000102279"	5.57774331225679	-0.0353411932894694	0.243710820811118	0.456896029016374	NA
"ENSMUSG00000103708"	10.5863533936588	-0.133754082145228	0.291834736874472	0.0398729061209783	0.347862466885848
"ENSMUSG00000045216"	1725.08137931483	-0.38899781889653	0.164853236947414	0.00426518986559928	0.0717611524572276
"ENSMUSG00000104523"	265.383443544782	-0.265138394373479	0.228470386764637	0.0762579205682682	0.497645709025575
"ENSMUSG00000102202"	9.80035402300616	-0.0940886643184351	0.262779440793384	0.136243724167456	0.64692574902918
"ENSMUSG00000037470"	4467.03478790087	0.0266542799659778	0.130214361223354	0.819965307137551	0.986017051649587
"ENSMUSG00000047180"	10.3165532432199	0.0272283568411795	0.23767194971762	0.676913484824782	0.967569520542667
"ENSMUSG00000037447"	88.4824484682036	-0.287529392004678	0.321517980490773	0.0670632164603086	0.462767081645311
"ENSMUSG00000010453"	1313.89422799295	0.0820666951232265	0.135196130466744	0.468342315518008	0.919632151834874
"ENSMUSG00000037432"	201.772116346234	-0.220690208255892	0.216660020212853	0.124952443281274	0.626835351386104
"ENSMUSG00000001143"	663.8668638061	-0.162435350940229	0.156038139896075	0.188176270725268	0.732133632763921
"ENSMUSG00000037408"	167.368704569461	-0.211874858146285	0.229213664052772	0.137569070120277	0.650091058052145
"ENSMUSG00000001138"	305.501991280764	-0.320741234929314	0.234094360190618	0.0410448623878163	0.353338648456981
"ENSMUSG00000102845"	24.153536680799	0.0140289817986399	0.2267492284161	0.87368105448329	0.988730524394122
"ENSMUSG00000109510"	92.0618159593213	0.0586722936749301	0.204223628708396	0.620298862706741	0.958749017943246
"ENSMUSG00000079610"	76.8575640205728	-0.00378730344870283	0.200595581675667	0.973015899161511	0.996616612127572
"ENSMUSG00000026121"	44.478234726557	-0.133057048398938	0.267362147791143	0.173302736056512	0.711492612808373
"ENSMUSG00000087589"	18.9497245839812	-0.0742076248078298	0.245737287685412	0.34222647012863	0.870664256068108
"ENSMUSG00000046337"	1376.80396368092	-0.192293145306165	0.14522773126145	0.106593542967502	0.582603721441224
"ENSMUSG00000061518"	542.274416655276	-0.0579793106066052	0.163507575312524	0.633419184545495	0.961706305202132
"ENSMUSG00000037351"	367.823397496156	-0.0327894588195991	0.172294810184841	0.786520470084508	0.983385634897133
"ENSMUSG00000102416"	18.6070428733345	0.0320271004438174	0.235035002692719	0.659354659016536	0.964803001344894
"ENSMUSG00000026117"	43.6195159358613	-0.342962380246147	0.471890854197068	0.0349532649046722	0.324588812958716
"ENSMUSG00000026116"	11527.4624643474	-0.153151296922978	0.135800063857765	0.18622350413647	0.728922103773527
"ENSMUSG00000050122"	468.509859945213	0.0186426642577922	0.158108470669369	0.875333090227254	0.988730524394122
"ENSMUSG00000026114"	111.416420803684	-0.679774690396102	0.336364898648889	0.0031542842741207	0.0560242547442175
"ENSMUSG00000026113"	636.062920787528	-0.191933609821909	0.159120913857825	0.12634456437548	0.628798118644611
"ENSMUSG00000026112"	180.670573828222	0.13953811117054	0.196112064832294	0.29062543254816	0.83843166083117
"ENSMUSG00000026111"	413.625102467412	-7.37181681308267e-05	0.154154398835477	0.997321100437595	0.999505261982953
"ENSMUSG00000026110"	1028.66837976093	-0.00721921473754886	0.140738508013284	0.947159160363232	0.995685094543811
"ENSMUSG00000026090"	187.271798030323	0.387701756732124	0.261137457884859	0.0240220723896603	0.256967930045531
"ENSMUSG00000060771"	147.924947521627	-0.0914179716896003	0.198866168952276	0.46307683157692	0.918895056488581
"ENSMUSG00000097268"	2.14287427835641	0.0328851945109325	0.247259716019971	0.174841013857333	NA
"ENSMUSG00000037216"	31.0316693449381	0.024300937549409	0.223980009156965	0.795298833137497	0.984531155224314
"ENSMUSG00000026088"	428.061613461928	0.0663917986034287	0.173328906923146	0.592016192365563	0.952482514406603
"ENSMUSG00000026087"	494.226173720235	0.00533269927171619	0.154103004103942	0.967786496658199	0.996370918927713
"ENSMUSG00000087374"	5.74213215841337	0.021601998073085	0.241730468450627	0.634295483561832	NA
"ENSMUSG00000058407"	940.008376597227	0.193999146083961	0.148434873797189	0.109463941605969	0.587991287876016
"ENSMUSG00000026083"	5153.23421666899	0.0725313813435618	0.133666872685854	0.516461872919373	0.934495692595199
"ENSMUSG00000026082"	6614.14968964528	-0.191294745571829	0.147188619544286	0.110708871295265	0.591976926461187
"ENSMUSG00000102716"	6.10961584815111	-0.0061702211880902	0.239066100313854	0.906237616327638	NA
"ENSMUSG00000037138"	2815.57176546014	0.778749428159048	0.17608235824713	8.39103346301822e-07	4.17931182561492e-05
"ENSMUSG00000048814"	130.0456679816	1.45856089695723	0.325196753883522	3.34612488214693e-07	1.77959020215199e-05
"ENSMUSG00000026080"	296.911211462556	-0.0413388136397714	0.161036129379212	0.732454244958263	0.977417396031548
"ENSMUSG00000026078"	379.177335624559	-0.00518879564145539	0.157342262405398	0.964364311680379	0.996370918927713
"ENSMUSG00000026077"	101.255047933243	0.981633084975367	0.383992823751504	0.000520673808122734	0.0130009625802742
"ENSMUSG00000073702"	3407.96084858959	-0.0303735636590234	0.132968631752424	0.783970653836694	0.983092395332566
"ENSMUSG00000003134"	1097.07517484097	-0.0271631023058559	0.135341580185296	0.80411200275803	0.985515727126419
"ENSMUSG00000003135"	441.497563656076	0.122043661006554	0.160403760761807	0.32566673594258	0.86271670713254
"ENSMUSG00000085894"	114.059006218149	0.0942494552229723	0.201866224575205	0.452170639375017	0.915288513935499
"ENSMUSG00000048234"	1227.04544888733	0.0467758377071805	0.143383681529012	0.688748456497937	0.971577935051512
"ENSMUSG00000050967"	27.9988110895718	-0.0670579117783313	0.234402239569605	0.473819936388459	0.921483977129818
"ENSMUSG00000097083"	6.48597133159215	0.00800692250432898	0.238932666681756	0.883267508914487	0.989415646778719
"ENSMUSG00000057173"	31.8079322471215	-0.334810925365454	0.514450388644891	0.0296091557556006	0.29277918876612
"ENSMUSG00000101634"	17.0685113317474	-0.0148165452237551	0.232213491478583	0.838956962682973	0.987078162464408
"ENSMUSG00000026074"	4752.7186119509	0.109221902330221	0.124105332440209	0.308216897265421	0.851504827949908
"ENSMUSG00000097899"	7.52531810470438	-0.0271892146071943	0.240020882359655	0.631538689049146	0.961254832958332
"ENSMUSG00000026073"	15.3369360768186	-0.0177324059267191	0.238607026399347	0.731338457789561	0.977417396031548
"ENSMUSG00000026072"	67.5760194046397	-0.0187024389765124	0.205917964662249	0.866709339550526	0.988476284333722
"ENSMUSG00000070942"	107.475357359021	0.0566333799195885	0.195002062077455	0.647300716522427	0.96417527153707
"ENSMUSG00000026069"	9.60807110062184	-0.0299327656824802	0.238897856123308	0.622150663252313	0.95906278305289
"ENSMUSG00000026070"	4.0864008730474	-0.0220596511773131	0.243157449483614	0.554179110278235	NA
"ENSMUSG00000026068"	4.41152652355619	0.0135759748904081	0.241092595288174	0.767072810558221	NA
"ENSMUSG00000026062"	13.6261588426709	0.127870712997726	0.283347974189566	0.0727239264557342	0.486703687958728
"ENSMUSG00000103270"	18.0127275532234	-0.0616448279190958	0.239903212990494	0.445482993574568	0.914100474347036
"ENSMUSG00000041945"	12.4556960914706	-0.00540129549960363	0.234376538631412	0.933569509053638	0.994476083184351
"ENSMUSG00000100832"	4.48648902817222	-0.00923334127666906	0.240587687536676	0.839504190077599	NA
"ENSMUSG00000100180"	28.8459274754278	0.0191261237769583	0.224540669712433	0.836306413969445	0.987078162464408
"ENSMUSG00000060424"	24.9714606337365	1.35774877030781	1.00516421579367	0.00291086335121505	0.0526950233781978
"ENSMUSG00000093436"	41.1630574303465	3.40217285581385	0.583064447473441	3.13143396368877e-10	2.78092015256455e-08
"ENSMUSG00000060679"	2576.92875914747	-0.0759587003175025	0.128541140980065	0.486309342511136	0.926758745180026
"ENSMUSG00000041907"	24.5068898604078	0.12327142362318	0.266196894326156	0.185008969255534	0.72714509700101
"ENSMUSG00000070939"	234.076148195111	0.0724380101448873	0.179274923514361	0.563358820984598	0.948066687721254
"ENSMUSG00000100269"	2.65884001249372	-0.0197322456495729	0.244112407357995	0.540409942454426	NA
"ENSMUSG00000010290"	235.354762968605	0.0735557558064259	0.190166830892586	0.553447215679005	0.945379391114102
"ENSMUSG00000008136"	437.484580802224	-0.0450156517793145	0.23701068155892	0.525676198948128	0.937864006473622
"ENSMUSG00000120601"	12.1347986497204	-0.0293398188623487	0.236960742365984	0.660364217593374	0.964970282880352
"ENSMUSG00000099576"	51.7811737715546	0.389469382914699	0.477764956780548	0.0312146573069578	0.302459265629488
"ENSMUSG00000066877"	1648.9855701426	0.217916837578403	0.167516698600221	0.0927954224594879	0.545879151313719
"ENSMUSG00000026051"	15.7452367392911	-0.0796579346404822	0.250170496911787	0.282494867142812	0.831355040839564
"ENSMUSG00000100764"	15.0661090877798	-0.0075444901709088	0.231895010614419	0.91798249946994	0.992834510909465
"ENSMUSG00000057363"	1681.39420066324	0.0593949228240407	0.143182076266161	0.609275943943574	0.955016393839149
"ENSMUSG00000041763"	5186.90344505779	0.0732586822923428	0.140379632873349	0.525677795274099	0.937864006473622
"ENSMUSG00000047343"	224.630756375561	0.0292984800077444	0.173911274590284	0.81222974750128	0.986017051649587
"ENSMUSG00000091844"	7.66467609940965	-0.016471226100638	0.240400539112787	0.721578816142953	0.976592480326795
"ENSMUSG00000026049"	351.64317170487	0.287742427834189	0.199540549046759	0.0480550083360847	0.384378998955435
"ENSMUSG00000101104"	142.796403893033	0.157985784105052	0.213543686746464	0.24025210006166	0.791881352916819
"ENSMUSG00000026047"	333.525260048071	0.0236620607506373	0.171240036174207	0.846674461169902	0.987078162464408
"ENSMUSG00000041684"	192.868377736305	0.156141885510393	0.197902788796572	0.243950700226225	0.79516271349708
"ENSMUSG00000026048"	684.798491682419	-0.0961220352841076	0.157050824999156	0.429136401375644	0.909250360119103
"ENSMUSG00000046828"	2.37759753082158	-0.017905401177852	0.244204222327274	0.498726665351417	NA
"ENSMUSG00000056870"	1073.97393866883	0.130144558517607	0.156166340619923	0.288750893254364	0.837014707766687
"ENSMUSG00000026043"	1.72354691876844	0.0156252907239806	0.244566669027392	0.459801115399646	NA
"ENSMUSG00000026042"	138.413043485413	-0.130718603131511	0.204383651118829	0.315659505903976	0.854464291941378
"ENSMUSG00000100894"	1.71006320439071	0.0125794025231997	0.243959466878874	0.666042659069273	NA
"ENSMUSG00000025995"	3784.55442343049	0.246800004538073	0.145708948389918	0.0403496765839628	0.350236680980299
"ENSMUSG00000099850"	3.65979270215473	0.0430697823415029	0.248240614686525	0.189564023083531	NA
"ENSMUSG00000025993"	30.4581058665116	-0.0337258077350599	0.224305218797986	0.720442964681604	0.976592480326795
"ENSMUSG00000099946"	4.9412246868535	0.0236231419774785	0.24181698139619	0.619102503759964	NA
"ENSMUSG00000041144"	139.967320797714	-0.0654629211486862	0.194513553593079	0.590082640039654	0.951988654154881
"ENSMUSG00000101337"	457.043115782451	0.141721554965308	0.173141590304638	0.271429078713298	0.823428176753991
"ENSMUSG00000025986"	1334.6067874871	0.117451342688485	0.146256594771835	0.323013857030477	0.860555464008737
"ENSMUSG00000101447"	69.5297865473685	0.166562882400053	0.249158103483983	0.202694262909319	0.752390553587096
"ENSMUSG00000051616"	20.9343868053648	-0.00699126729536528	0.230135408236173	0.926757794002596	0.993655935118004
"ENSMUSG00000026109"	752.965802513167	0.502941353244616	0.197940716823748	0.00160488775309546	0.0326298290794041
"ENSMUSG00000101799"	42.8670336675723	-0.0120547736622575	0.214894260805531	0.900971307555575	0.991072955079544
"ENSMUSG00000026107"	1054.43907194024	0.0661304581912457	0.144555525767131	0.572935951377865	0.949633236992861
"ENSMUSG00000099413"	78.9074289570873	-0.265491509359136	0.323275809413258	0.0755339941295111	0.495561532828116
"ENSMUSG00000101741"	157.470439129742	-0.137535826193206	0.20046666165805	0.295479666029103	0.843556808311965
"ENSMUSG00000018417"	3000.63721304823	0.040987699225103	0.129374114250626	0.7103942504663	0.975882446187998
"ENSMUSG00000062939"	304.713177088311	-0.29970327494883	0.233362833167242	0.0524013324081746	0.402820231674174
"ENSMUSG00000101628"	48.9767511439054	-0.048810585212459	0.216844968411076	0.64768078141954	0.96417527153707
"ENSMUSG00000026104"	40.8663278995665	-0.0438416156022748	0.2209523841869	0.668374473114051	0.96647674362825
"ENSMUSG00000026103"	6088.36816873294	0.0547654080477411	0.136514602324187	0.629200958574415	0.961254832958332
"ENSMUSG00000002881"	286.107879487116	0.364944989572865	0.225638724800486	0.0226660065077359	0.247524886613192
"ENSMUSG00000100120"	15.0002329686636	-0.0132157980921812	0.233422289510266	0.849493336489978	0.987078162464408
"ENSMUSG00000043015"	314.907363754738	-0.423237204167147	0.230702272543694	0.0113361941310037	0.153765509297123
"ENSMUSG00000041439"	110.102259311105	-0.176596415211073	0.229908990374942	0.196997037819756	0.743888050747754
"ENSMUSG00000026102"	118.839554950616	0.119767765535771	0.205260446598028	0.354016715256531	0.877175271522858
"ENSMUSG00000041426"	1274.6584479384	-0.128716117522657	0.164827258304476	0.300860493839167	0.847914850661357
"ENSMUSG00000043629"	1568.49221557137	-0.089155174406518	0.152549958066954	0.455624601527169	0.916849548199232
"ENSMUSG00000060715"	165.315425660224	0.0547216788115537	0.189016875540472	0.655519938809503	0.964458409843057
"ENSMUSG00000026098"	1909.28514335573	0.0277272166686238	0.14208525424313	0.810882352263256	0.985870310675816
"ENSMUSG00000100763"	96.1152040050558	0.0133707476499128	0.193558554537168	0.912009336102129	0.992510773142318
"ENSMUSG00000100679"	297.939508850195	0.0956388857661257	0.17451324748479	0.448668871178953	0.914515102733541
"ENSMUSG00000026096"	35.0021756105421	-0.0269681957873152	0.222299224909845	0.777136535270855	0.98215131748094
