"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSMUSG00000051951"	71.2414067129372	-0.00976886155656074	0.208116226212709	0.930933160148028	0.967773640868298
"ENSMUSG00000102343"	9.11696585435237	-0.0293645331430278	0.245614207548713	0.609027841350068	NA
"ENSMUSG00000025900"	66.0705072188297	-0.900175311437534	0.470575053115847	0.00252528611408977	0.0180341541996221
"ENSMUSG00000025902"	2.67236344086126	-0.00337997589726672	0.248595954634209	0.914950475144289	NA
"ENSMUSG00000033845"	874.634348381676	0.506415111215596	0.134042896843234	2.85327605387011e-05	0.000576726914281513
"ENSMUSG00000025903"	7.17385093629245	0.0131539252072281	0.245781738887434	0.78093379825045	NA
"ENSMUSG00000104217"	129.543702810711	0.00715207443099204	0.187766006440069	0.955625201126409	0.978892482094491
"ENSMUSG00000033813"	375.012731117768	0.146943969587554	0.155759236684073	0.23763961027258	0.443387201419293
"ENSMUSG00000002459"	303.656401403497	-0.25392023098315	0.18264061107459	0.0670935133877349	0.18907286148249
"ENSMUSG00000033793"	1378.99315800711	-0.076621493218554	0.106205814912711	0.424232139565244	0.63324941786825
"ENSMUSG00000025905"	2.95304625639089	-0.0282657512164097	0.250487365080769	0.396175731990793	NA
"ENSMUSG00000090031"	96.3743600518769	-0.0275308150961603	0.199447389546507	0.81886695520754	0.907345951457986
"ENSMUSG00000025907"	943.838263552331	0.0893026002620997	0.115290153789023	0.383238240682046	0.59744347792772
"ENSMUSG00000087247"	23.3679116496504	-0.0342490426974765	0.236021837225553	0.686939331653216	NA
"ENSMUSG00000103845"	6.72581905864557	0.0438025233531284	0.251059976164901	0.361785022578345	NA
"ENSMUSG00000033740"	44.2137849317928	-0.0154244116160016	0.221655128585006	0.879579776472917	0.940736527016216
"ENSMUSG00000102135"	11.6909497994029	-0.110133367363136	0.276821976454708	0.0999659155196836	NA
"ENSMUSG00000051285"	2444.89377280789	0.126594475681535	0.0947231357796938	0.151233753954613	0.330293938771722
"ENSMUSG00000097797"	265.529102852048	0.0583519083108002	0.162879511356695	0.640467274101287	0.800416143931489
"ENSMUSG00000103067"	8.9906244558112	0.00632118590535965	0.243359784203854	0.914870552927048	NA
"ENSMUSG00000025909"	1031.33594321231	-0.681842696625057	0.130048234692322	1.83875748283767e-08	1.21241955773709e-06
"ENSMUSG00000025911"	66.1939623306022	-0.00523519272860229	0.210666709618056	0.962333964881448	0.982094871993011
"ENSMUSG00000079671"	14.7975489083364	-0.047742100664797	0.245397789316702	0.498933607322713	NA
"ENSMUSG00000025912"	609.366314153724	0.161792369166411	0.13592660794321	0.159484207178252	0.341914026604398
"ENSMUSG00000045210"	427.123605425445	0.207361584708286	0.157538097372668	0.104555766226412	0.257559117274818
"ENSMUSG00000097893"	62.5188516288681	0.0363091665531638	0.2145409125863	0.750306828623139	0.868651643892073
"ENSMUSG00000025915"	66.0554539626752	-0.110791728954333	0.232373705743911	0.36052501795628	0.578296093398696
"ENSMUSG00000098234"	1234.71777849607	-0.0582911326772058	0.108006106942333	0.549208295343766	0.734233524730756
"ENSMUSG00000099032"	7.44129625139565	-0.0628668341498192	0.256433229681826	0.22398394830544	NA
"ENSMUSG00000025916"	21.0665585351546	-0.0268083091260576	0.237412069593834	0.732341393444201	NA
"ENSMUSG00000025917"	487.009118901088	0.299561364574063	0.157141802039804	0.0206218316538937	0.0828962235439001
"ENSMUSG00000056763"	1002.12322805584	0.217325041006263	0.120618912265485	0.0407888511853787	0.134605190877308
"ENSMUSG00000067851"	658.401733028441	-0.390821675236568	0.144792035900393	0.00177270566070887	0.013974846772727
"ENSMUSG00000042501"	61.1482595849657	-0.616252768961934	0.501149796317609	0.0120698078941455	0.0562995194458028
"ENSMUSG00000048960"	327.745025162618	-0.312184909448519	0.184352941613958	0.0286672484561191	0.104871326630613
"ENSMUSG00000057715"	1265.13660987132	-0.179918213635242	0.111022566632919	0.0700839932787152	0.194832353807775
"ENSMUSG00000016918"	796.329161898604	0.440280544381231	0.135992831747884	0.000269021552522064	0.00341724702449112
"ENSMUSG00000025938"	140.5590547787	0.169150499533263	0.214910090422922	0.223482664882826	0.427183371390857
"ENSMUSG00000099498"	109.76397246062	-0.553983949308364	0.340717026217047	0.00960362674904712	0.0480152704210106
"ENSMUSG00000042414"	359.623659713394	-1.17470751949523	0.186988469416014	2.26463227591035e-11	3.1711855880093e-09
"ENSMUSG00000005886"	2315.40552004303	0.492488406592261	0.103727208671669	4.06611946132891e-07	1.66355724829008e-05
"ENSMUSG00000101476"	10.3973486055936	-0.0558805398013007	0.251015809301098	0.36753811250671	NA
"ENSMUSG00000025935"	498.212308135497	0.12468393423723	0.141430532463338	0.289246020481311	0.504472097611408
"ENSMUSG00000025937"	1151.082870187	-0.377325005362874	0.12547541432263	0.000728131441376915	0.00710546360391531
"ENSMUSG00000067813"	2.81413264141631	-0.00456312372801368	0.24860232823933	0.862433960807601	NA
"ENSMUSG00000025932"	173.919821021017	-0.0890476650519741	0.185014577494923	0.488719147826609	0.688384829470463
"ENSMUSG00000054493"	101.770244466237	-0.851039259756777	0.352594028190704	0.000925419929037253	0.0084989715321927
"ENSMUSG00000032769"	39.9555455691858	-0.101684884346983	0.246399266717973	0.338653942370643	0.558312477147765
"ENSMUSG00000092083"	41.9794055316244	-0.220131094472187	0.328619702078564	0.0907378725468832	0.232985354027281
"ENSMUSG00000025925"	2696.35838448602	0.240562784754574	0.09598900244498	0.00654110198057837	0.0363877706086566
"ENSMUSG00000032719"	270.690346955916	-0.0444586418120599	0.159452064115191	0.716880977760355	0.850650329424207
"ENSMUSG00000067795"	6.42253524758697	-0.0280886897233443	0.247585640704277	0.563571179530771	NA
"ENSMUSG00000043716"	694.002638362047	0.133058427748772	0.129273281173905	0.230860121766099	0.435956024837324
"ENSMUSG00000025921"	232.675938393506	0.499963485963391	0.228483169360119	0.00414038277269205	0.0260115239466453
"ENSMUSG00000025920"	271.635826607148	-0.160383255641822	0.174234621960806	0.221379153974039	0.42462640722357
"ENSMUSG00000025939"	978.180845248608	0.123105118399898	0.115761420473029	0.230556638069894	0.435746006910674
"ENSMUSG00000079658"	1047.38571244844	0.182640058907392	0.116826569281521	0.0778110238881993	0.208916216144181
"ENSMUSG00000025940"	122.273652315792	-0.854218060898185	0.334023174006679	0.000658404613506506	0.00660008108137186
"ENSMUSG00000025779"	8.38743536495623	-0.0225391534082216	0.245321778166607	0.679307222978206	NA
"ENSMUSG00000101640"	123.587877191469	-0.0571520428425336	0.193040999440802	0.648082229847379	0.805831282315723
"ENSMUSG00000042686"	33.1372277559754	-0.0911385751496375	0.24644487491588	0.360881123812076	0.578593992532983
"ENSMUSG00000067780"	4.15780101957696	-0.012347780244255	0.247508504062201	0.752496431429075	NA
"ENSMUSG00000085125"	42.1254923401141	-0.152654960336086	0.272789151356845	0.187923609158582	0.3818349114736
"ENSMUSG00000025776"	12.8272415941334	-0.0517807093791929	0.248287155338011	0.42954503350329	NA
"ENSMUSG00000099895"	18.1881409049339	0.0502721600715126	0.244318899085124	0.501333494413801	NA
"ENSMUSG00000109887"	2.17872432510885	0.00484699730948397	0.249156702047535	0.817648900298507	NA
"ENSMUSG00000025774"	8.84067181591301	0.024826091262287	0.24528230012473	0.659426765800676	NA
"ENSMUSG00000067773"	70.6412451299983	0.619297510599397	0.452258282212058	0.0107553995752964	0.0516221174668731
"ENSMUSG00000089787"	7.25555140517435	0.0138399554467891	0.245307619815863	0.788289983895139	NA
"ENSMUSG00000042596"	79.2639042323547	-0.00950036208544539	0.204701312513705	0.935129828024315	0.96916438684986
"ENSMUSG00000043760"	256.933899534272	-1.38775980715628	0.21893267178078	1.3794675500565e-11	1.99333060983164e-09
"ENSMUSG00000041872"	28.8727786365087	0.104642451102753	0.255990183624062	0.284406515254003	0.498838374499336
"ENSMUSG00000041859"	1783.00117191331	0.0613298182895483	0.0987982063767733	0.488695567257141	0.688384829470463
"ENSMUSG00000025931"	303.031902412372	0.0232924393745187	0.15522107715569	0.849565552032536	0.923143757488739
"ENSMUSG00000041809"	30.4049159921029	0.074266899321617	0.243802954876644	0.418222460188138	0.628119346812052
"ENSMUSG00000041779"	582.422314932188	0.0996863995789999	0.131992377808226	0.355541389532759	0.573349007957197
"ENSMUSG00000100819"	10.8717843149377	0.0347753716538914	0.245417747415537	0.574777002039766	NA
"ENSMUSG00000025933"	45.8327289286494	-0.0442845385631976	0.225063168045474	0.670187111348383	0.820177631628532
"ENSMUSG00000025934"	19.591554982582	-0.075870245421358	0.252755921343261	0.316303720935868	NA
"ENSMUSG00000099343"	10.8498486034018	-0.0220817408699596	0.243171658058803	0.721788930795049	NA
"ENSMUSG00000028033"	105.459123028608	0.0481831689281462	0.198115734064079	0.697161818837662	0.837939030640825
"ENSMUSG00000041670"	171.585090275265	0.133041641639868	0.194276003653812	0.318640910116316	0.536120337186909
"ENSMUSG00000101227"	8.68867121273862	0.0146183398972624	0.243932949435666	0.800627347290091	NA
"ENSMUSG00000026158"	102.187433976049	-0.307095003919671	0.297827835398285	0.0632486966089716	0.181475928609983
"ENSMUSG00000026156"	83.6822895217624	-0.0428295326342348	0.205761016248152	0.719717842668647	0.85184192874718
"ENSMUSG00000026155"	821.248531533191	0.091891393317515	0.121742068241319	0.391652225646842	0.605698013509776
"ENSMUSG00000026154"	60.8263583084208	-0.523030457169563	0.498235195819894	0.0186002299731096	0.0769561144455522
"ENSMUSG00000026153"	455.529386929035	-0.348879001398749	0.164601044865796	0.00984632548064617	0.0488340847707781
"ENSMUSG00000026147"	9.53133283202335	0.0559134526936161	0.252753390459179	0.316416362584888	NA
"ENSMUSG00000026141"	46.3631514386945	-0.328575805593759	0.445463401108546	0.0409942264873208	0.135086020955186
"ENSMUSG00000073725"	641.650758172668	0.142007818368446	0.131660484691081	0.208484374681205	0.408517492973861
"ENSMUSG00000033569"	183.851753567698	-0.93420274122508	0.25568049124023	1.80361207108739e-05	0.000393233752192295
"ENSMUSG00000100261"	4.79532846831624	-0.0121047310399865	0.247006437497262	0.769940291575753	NA
"ENSMUSG00000048874"	2300.00427151048	0.0385052598377595	0.0936993015133793	0.666521513247785	0.817304775310319
"ENSMUSG00000117310"	33.6070969442288	-0.187397337398953	0.313827729175283	0.0966200011062183	0.242990089802956
"ENSMUSG00000086727"	46.5220924302124	-0.312167109009869	0.422915532786112	0.0465925796986369	0.146973295412584
"ENSMUSG00000026058"	114.328474500318	-0.420486470252618	0.318920563983064	0.0252276076175474	0.0961196617865767
"ENSMUSG00000026134"	2649.83642976371	0.342581101848434	0.0979627205002291	0.000165152565668778	0.00229765576712984
"ENSMUSG00000004768"	465.912943270168	0.0279305284092671	0.136716390170725	0.808135963656053	0.901868886247075
"ENSMUSG00000042215"	88.9171542801398	-0.135928502856696	0.228539162648306	0.297192161247442	0.513073097670234
"ENSMUSG00000042197"	1272.55003834827	0.257983157355515	0.114303824596835	0.011994394390904	0.0560399277905513
"ENSMUSG00000042182"	178.850337258961	-0.336859526327454	0.242410028567304	0.0389709576659019	0.130444976629258
"ENSMUSG00000026131"	7790.86244267743	0.020656566839661	0.0817175423868077	0.739361238577283	0.862828888093956
"ENSMUSG00000096992"	39.6964342056524	-0.0345008232262173	0.22733031468634	0.726003891955167	0.855637948547374
"ENSMUSG00000042111"	43.5805420375495	0.172709345310052	0.285892729660857	0.152880922205204	0.332409565100016
"ENSMUSG00000101711"	55.8956693887554	0.125981381700963	0.247958604643856	0.285678269091663	0.500111860944975
"ENSMUSG00000026126"	27.12671049833	-0.0311886806546778	0.233048857502709	0.726972120711736	0.855793415810637
