	PolII mean gb	PolII mean promoter	PolIIS5P mean gb	PolIIS5P mean promoter	PolIIS2P mean gb	PolIIS2P mean promoter
ENSMUSG00000030859	1.0955227891431014	0.044555724632819003	1.0614379445424882	0.2668781720030165	1.3323428342634227	0.9652776754924651
ENSMUSG00000090235	1.5309174178842888	1.173014682466561	1.297728234013626	1.1802554674106893	0.4290380702820611	0.8637731652728237
ENSMUSG00000026205	-0.4177080431399461	0.16187898960745253	-0.2098098307199703	-0.11910080292454715	-0.43349482224781943	0.6652788127555915
ENSMUSG00000104588	-1.0223781910952314	-0.8318340473584435	-0.9459233948589476	-1.2321888107948429	-0.8922342960049159	-0.9902277438678665
ENSMUSG00000050158	-0.2298615309573867	-1.135896323666708	-0.37670484809677723	-0.9117928628000052	-0.4241523978480395	-0.5559727022995782
ENSMUSG00000060862	0.3882529508477237	1.276979230616422	0.19799792522027668	1.2712434744355807	0.5022231942043257	0.8842616536362663
ENSMUSG00000079323	0.34986804206241345	-0.05906144515329816	0.13389071657870694	-0.197800162982279	-0.2550661618161711	0.5511456798951573
ENSMUSG00000090031	0.6836712465698712	1.488880188885654	1.0304310255065645	1.5710220274663271	0.5461447770924128	1.4812837572006763
ENSMUSG00000009654	-0.9276509158312078	-1.167656573136139	-0.9273819190606465	-1.4611604531424371	-0.9785971221860479	-0.5425969653504616
ENSMUSG00000046367	0.15615332443889568	-0.19861853073754052	0.212920940661081	-0.3491147164905066	-0.43759671147709156	-0.48656908912519337
ENSMUSG00000070808	0.8256556343091884	0.8445967973932269	0.6879147497064902	0.7314820623620122	0.9547444009333157	0.35021158078569853
ENSMUSG00000034401	-0.09855486517249135	0.6836526094793126	-0.14751836546923103	0.63099529162942	0.021499302890194822	0.2539310870414895
ENSMUSG00000100565	-1.399619374807924	-1.8211929858490514	-2.626537921637328	-2.0108734070542087	-2.292164545957784	-2.2295618244974866
ENSMUSG00000043453	-1.2894943923095736	-1.2128182943009473	-1.3324689406575847	-1.3772239623711804	-1.196982139245128	-1.2209400547290605
ENSMUSG00000025938	-0.4685645990207738	0.2985354335598078	-0.48198250771789536	0.415735462233479	-0.4291270648635347	-0.12110877572473905
ENSMUSG00000056824	-0.5435025710094034	-0.02301770792291524	-0.5388909903696768	-0.11781434858452951	-0.7318685702023625	-0.6795798582188807
ENSMUSG00000083050	-1.2523672081406882	-1.1906298857307005	-0.814310080785201	-1.0339275582764524	-1.0971140875168663	-0.8155918358728782
ENSMUSG00000113529	0.8686991004448888	1.2232714136050769	0.7024914379908253	1.045237924490798	0.9320136934126704	1.5838827537425773
ENSMUSG00000105970	2.8631670711822754	1.515205380566662	2.7565538512016294	1.7501363113587083	2.8146140088598472	2.8120920435247334
ENSMUSG00000006542	-0.2616174178298783	-0.009792734476810358	-0.24128281574004662	-0.206754960938203	-0.00944896741041377	-0.5513988721430507
ENSMUSG00000097456	0.44937761379214336	0.406584690836526	0.0016735007381696368	0.35681334778717855	-0.40505081867477666	0.30879437648155605
ENSMUSG00000040584	0.1255814851025505	-0.015262693440364588	0.07316951922404186	-0.20954085603086023	-0.08116358861280484	-0.3698772037379859
ENSMUSG00000047428	1.0094342373089986	-0.6081479816838079	0.47789061193801863	0.01697389947890785	1.1467120636785073	-0.4415442720708131
ENSMUSG00000027680	1.9817820013185785	1.815914952488002	2.1716266036828262	1.7655399727391958	2.049725909099224	1.8223709990024946
ENSMUSG00000081849	-0.10892571664518244	-0.16585318749450756	-0.19173200584899946	0.46277859223611556	0.2849290875359218	0.20321976950072657
ENSMUSG00000034127	-0.4289591266114082	-0.6200736249091912	-0.4000123901048242	-0.8444070957610196	-0.4779231154159486	-0.7789989870486262
ENSMUSG00000099793	-1.7286140035531725	-1.8443456085725591	-2.21364310568394	-1.773480629911582	-2.5643179064470116	-1.8694375062020674
ENSMUSG00000090635	-1.0293306874192079	-1.3207060578529226	-0.7488802291939464	-0.9882120283381346	-0.564813552829173	-0.8491215455219481
ENSMUSG00000114082	-0.9618344610675235	-0.7994578105741887	-0.8707377274467597	-0.568675959951735	-0.8798981859066592	-0.7362691376876379
ENSMUSG00000116244	-0.8008006694259552	-0.92790379442133	-0.7594622342207041	-0.9496792427480999	-0.9386055609719218	-0.8545024086966949
ENSMUSG00000024158	1.0768835198446138	-0.377041550399258	0.9181248312689003	-0.5349460084694662	0.7013267044460559	0.16778333441321822
ENSMUSG00000025762	-0.20839120517113605	1.1391121510311817	-0.17009563624759022	0.7727441810409114	-0.1292849186335382	0.20828566195879633
ENSMUSG00000115492	-1.6374367631355944	-1.0967257087163957	-0.9676710670224905	-1.1372534008603548	-0.9174450465419216	-0.6721252732686557
ENSMUSG00000098304	-0.07977755128933309	0.02462552704219143	-0.1843245015945588	-0.015737592951205776	0.06975714030212304	0.9279971561208167
ENSMUSG00000101693	-0.043648950345669256	-0.5078381484258757	-0.1499911404737151	-0.5965869394832563	-0.14893190093909126	-0.13283387670524455
ENSMUSG00000045518	-0.5500652672586595	-0.6662869704814333	0.34534144054989213	0.7349438380115956	-0.5746894750058072	-0.47041771051357595
ENSMUSG00000051257	1.364990838608068	1.1839897052286936	1.4476220161038518	1.2286760829851384	1.3968551045131312	1.404923682850035
ENSMUSG00000048920	0.9701435206999658	1.2655078603794108	0.899428747312218	1.0432193773482852	0.7660986899270606	1.1029035657523842
ENSMUSG00000049971	0.9966968374955987	0.8404363495879977	0.8526629690043489	0.6956098707969015	1.0016807384625657	0.4772660462243812
ENSMUSG00000032652	-0.09282968707223219	1.0796551054881682	-0.12163858027633424	0.9596879066173444	-0.0842154063937788	0.2964626182659293
ENSMUSG00000046961	-0.41480835503871843	-0.05165887118999149	-0.49581021492047106	-0.10359577466970697	-0.5612225296999466	-0.6507180871607786
ENSMUSG00000094898	-0.674158864382719	-0.910173430801817	-0.84746107773347	-0.9331386618162484	-1.18960577029405	-0.720168147943628
ENSMUSG00000085289	-0.43499328104839785	-1.2311505310157898	-0.563805277714909	-0.9623965659226629	-0.23986950473930563	-0.5794052968546373
ENSMUSG00000020309	0.33530727204511596	0.9993846468226212	0.36272504335303624	1.039248180597056	0.39971340964320295	1.006967471082288
ENSMUSG00000058287	-0.8378207800198398	-1.0373844703306516	-1.0520013974067923	-0.818086857596648	-0.9489402490935833	-0.6778608283447329
ENSMUSG00000102045	-2.11816818757157	-1.4393765473054494	-1.859806733451068	-1.4445694517245804	-1.786528115243682	-2.3680198709001496
ENSMUSG00000022940	0.8497791974138666	1.3978430501170083	0.647330039129469	1.3755109081947365	0.2267263216970801	1.477402519000231
ENSMUSG00000044322	-1.0819828403899618	-0.9527433653095918	-0.9959910995028358	-1.5804607472497363	-1.0257027131220606	-0.9572073456390859
ENSMUSG00000028619	-0.007738320919061258	1.0050802037009692	-0.08991926918827149	0.9140488428027314	-0.018031423575176918	0.4375202847508409
ENSMUSG00000020133	0.8988352314566093	0.7852130263670062	0.8523842850375131	0.6688060661035964	1.0504525542834977	0.7522232266531494
ENSMUSG00000024899	-0.12678805824413683	-0.04114437597540045	-0.22742409888662396	-0.011643871357439895	0.0465492638916163	-0.7264378755981559
ENSMUSG00000111990	-0.4883304385213327	-1.075038175907296	-0.7370778005548546	-1.2148424921646392	-0.7386918392739726	-0.6885896470553676
ENSMUSG00000031209	-1.186362628706131	-1.4745634271117818	-1.1899790232713436	-1.3612711024833393	-1.2310833371601944	-1.0652587298022655
ENSMUSG00000071434	-1.0541947495962494	-1.0969117803845907	-0.9364251027673163	-0.9354671967553154	-0.965492584437168	-0.828628910070241
ENSMUSG00000112944	-0.5448960167846987	-0.9065498646672673	-1.0715406007903052	-0.9559931490459747	-0.539209853919912	0.029484445958142678
ENSMUSG00000108924	-0.9927023872916264	-1.134254582829786	-0.9577152864648408	-1.0391564167081357	-0.75628805542246	-0.8412510383552789
ENSMUSG00000026983	-1.1240412283061358	-0.9637244051908186	-1.1072759263056533	-0.9556623846648221	-0.9888450398073754	-0.8922073070036994
ENSMUSG00000096685	-0.7113624173229803	-0.34643386105042306	-0.7065708527997236	-0.5210892332972278	-0.6445245304855853	0.045476825125429034
ENSMUSG00000116197	-0.7569683731016056	-0.8636486731018268	-0.8052870097643108	-1.1634127724236147	-0.5286090661083821	-0.813919876901128
ENSMUSG00000034612	-0.1256096993631784	0.6151086477064369	-0.24427521409257616	0.6689015865971021	-0.10024534670077283	-0.171147799370739
ENSMUSG00000084162	-1.2389242894939678	-0.841297735423025	-1.1078915874847086	-1.1303399137288679	-0.8860824488646535	-0.8399675862712084
ENSMUSG00000028860	0.573110370000491	0.47252901845555395	0.3036522210032237	0.2031865532760394	0.37600611583537047	1.413213425667557
ENSMUSG00000002688	-0.7618104091611014	-0.005176598366598568	-0.8220296034717876	0.09399222347116104	-0.7927434725181626	-0.6066498594366295
ENSMUSG00000022454	-0.6536971804683077	-0.20600112019776343	-0.6780891005772797	0.22762144901139736	-0.6111668739721995	-0.19263807463669363
ENSMUSG00000034889	1.1441789285337778	1.458538642565235	1.3338445442661866	1.3406117288887855	1.3635326170194495	2.037057095199092
ENSMUSG00000091466	-1.5473952668734223	-1.0678861185550292	-1.0258195807556245	-1.0649480639760047	-0.6637449018444688	-0.7456047370624289
ENSMUSG00000113645	1.3636964998393282	0.10878955143722716	1.5047899437779255	0.1842444601290713	1.5748152687437282	1.0753282460948985
ENSMUSG00000083109	-0.9904881282313801	-1.2304654265583963	-0.7509886247230578	-1.1089800133503702	-0.8320728518146941	-1.35650686862496
ENSMUSG00000091411	-0.7817209571490046	-1.1613845106437701	-0.9931378611906773	-1.4802822408451575	-0.6290090060251853	-0.6812338752885526
ENSMUSG00000055480	-0.4382738777297702	-0.4270206152947992	-0.4681668136042168	-0.4602043031276092	-0.5308279337280457	-1.0730075881510788
ENSMUSG00000032757	-0.09949410791029635	0.803167965974597	0.1414279639412293	0.8616234695041464	0.039078101566452354	0.18162702666050454
ENSMUSG00000079276	-1.0132934108549916	-1.107287474618762	-0.8991698747994655	-0.9004886657979184	-1.0228967710789787	-1.4054260032405972
ENSMUSG00000072592	-0.7452872293848685	0.6143038974861681	-0.7636912563434821	0.629976009981064	-0.6671896640413769	0.2325061436278177
ENSMUSG00000031504	-0.2864711498959165	0.20610430836119523	-0.2577618286993572	0.4567046657092375	-0.31078510439747803	-0.14675441454859778
ENSMUSG00000037613	0.05828320555634901	0.4685355428677984	-0.058024741327121425	0.3641593847073656	0.04393407654212771	0.41895854289972867
ENSMUSG00000047907	-0.18866815886016128	-0.3918877752722122	-0.3326033136347787	-0.41922657697216936	-0.623495241772981	-1.227707518723875
ENSMUSG00000021009	0.29360782685309067	0.6898832303404712	0.19662327815509734	0.4737109985382424	0.2046787379421973	0.06080367188691675
ENSMUSG00000039329	2.8174528838488015	1.7384450367416222	2.9102098660953053	1.9825194644348756	2.4455192361501643	1.8317769941103095
ENSMUSG00000048758	2.254549417863488	1.7178252169153363	2.5127761903719037	1.9004396451272882	2.1612949592553465	1.925225799337936
ENSMUSG00000111022	-0.8622183618769049	-1.6515825011548624	-0.9858071425733252	-1.1998318021927254	-0.8321122612824844	-1.0797764778649452
ENSMUSG00000091045	-0.49465157083474776	-1.0301091968114846	-0.5961531081602872	-1.1458531931130025	-0.5997393242179413	-0.8866755101519903
ENSMUSG00000014773	0.740304723527666	0.7459088877023317	1.0255407136790446	1.0692009727781093	0.5649261285150051	0.28623784644451583
ENSMUSG00000073403	-0.8033059472768798	-0.6693703458227596	-0.4469294234735704	0.20438232457580938	-0.7708481952157584	-0.667413824282197
ENSMUSG00000107742	-0.059958880317670264	0.7118082122045839	0.02720585371317187	0.5845280136755596	0.138094334507132	0.05914928139989192
ENSMUSG00000001508	-0.1644680772477201	-1.0928336689881328	-0.3553172077164654	-0.971498057479665	-0.3212098006085994	-0.6741152938196221
ENSMUSG00000030417	1.502344824931603	1.260290708630354	1.6060224711729782	1.1794280698811632	1.6672021876798995	1.1707422052483283
ENSMUSG00000020687	1.1189151740049348	1.3248045033393678	1.0735194606308822	1.3641840237191016	1.1916284179874563	0.9165180851366763
ENSMUSG00000021686	0.8489225166373622	1.0144558283908707	0.7993609063980808	0.9064755241234652	0.9289856869833647	0.4067398374361588
ENSMUSG00000022456	0.433246489171774	-0.22648694364010985	0.24669299228429184	-0.8134821315795695	0.2302726760419201	0.23390210601287603
ENSMUSG00000040312	0.6947914032789901	1.416328634794123	0.5759607744677847	1.190951936786729	0.7956101023538401	2.620416207149868
ENSMUSG00000079484	0.0002734087584142062	0.4278751821692547	-0.1457345025629238	0.24914122496698302	0.1112829937959946	1.1267940544820683
ENSMUSG00000031889	1.1870578955462252	1.2951832174691724	1.2376402295607303	1.1960997281036612	1.236215657335927	0.5759200409281434
ENSMUSG00000022956	1.3162344233182246	0.9110402518387978	1.5452129409968192	0.9715656891598917	1.4726376310874336	0.6479288165772599
ENSMUSG00000032609	0.6136909070524317	1.1975028292835257	0.4748169930195704	1.2517150555234122	0.13783983220645624	1.657540014804339
ENSMUSG00000117485	-0.582717402157546	-0.44564671816197954	-0.8117745668206912	-0.6954097348487207	-0.6177759307532906	-0.433085393753961
ENSMUSG00000031250	-1.4964188253895554	-1.2791186814628763	-1.5383414104945523	-1.627308779502687	-1.5159418194471503	-1.2660121293859181
ENSMUSG00000111229	-0.44983970014238334	-0.8281781312480827	-0.6422721982794792	-0.5790589478172679	-0.7081671021473022	-0.7006669720338906
ENSMUSG00000103236	-1.635223255670191	-1.7070358183031975	-2.231571138693038	-1.5712955883032	-1.7253026806319252	-2.4065838107656616
ENSMUSG00000098590	-0.09950944381215689	-1.0374270993985308	-0.40715014612896494	-0.9552959743949117	0.05842205910898802	-1.039027754591423
ENSMUSG00000079011	-0.7492450969517216	0.0032825465549031936	-0.7448118983421452	0.09551178806264198	-0.7495024799065878	-0.3646447984343624
ENSMUSG00000074277	-0.1531302153474483	-0.07753293960137946	-0.2995716757051437	-0.3401603158072705	-0.3542717019182299	-0.07580314995603092
ENSMUSG00000034412	0.48881266313264593	1.3741474584435578	0.5789215131431115	1.2568080043815038	0.7067334840137982	1.9881775526140002
ENSMUSG00000105936	-0.12072727251088873	-0.20337191528342666	-0.26965362172689833	-0.21452753245769446	0.09543656273393371	0.4767718208432304
ENSMUSG00000102973	-0.5347528675975779	-0.3365259328848834	-0.22871076074168942	-0.45330542392233303	-0.25557863722395235	-0.039619990030674
ENSMUSG00000026374	1.8179585854311204	1.2028331107844041	1.911445831910093	1.179071810399721	1.9230439811524735	0.6745337207016844
ENSMUSG00000026455	0.7440758263366543	1.3081570901157293	0.7616202986775665	1.2242712056262517	0.8649001033142439	1.0396576286375985
ENSMUSG00000050357	0.9506611311797332	1.030579240089674	0.7260492038654508	0.8430428154379934	1.106248284054007	2.2735262004757426
ENSMUSG00000103907	-1.031964215243603	-1.0878598241973643	-1.3177945547631984	-1.1512935996359557	-0.9051537552287617	-0.8879790335131129
ENSMUSG00000086450	-0.897489175081047	-0.8778514490684678	-0.928746616757998	-1.0854155090299598	-0.9571328584242147	-0.9113074538145888
ENSMUSG00000002028	0.842025178186761	0.856504380109227	0.784106306141469	0.7768997190082352	1.0173925438796105	0.6903567068071984
ENSMUSG00000029408	-0.3735630669528882	-0.09071065654477456	-0.561206450494386	-0.17671574724289027	-0.5886576279968071	-0.8233496502287609
ENSMUSG00000073551	-0.7262405528315276	-1.4397916736464067	-0.714674251680247	-1.0029432667558822	-0.813055836227351	-0.9974555990368296
ENSMUSG00000027338	-0.34364303238718413	-0.5870324617988387	-0.41665752885323515	-0.580831942954295	-0.4856117760323683	-0.053203405408996415
ENSMUSG00000060510	1.587086222951986	1.2317858726693338	1.6456426395200483	1.297864232831777	1.7218876928112097	1.0732252161405549
ENSMUSG00000111794	-0.3966484406764611	-0.956177746101607	-0.4236658872344047	-1.2489573657818365	-0.38929777972562196	-0.4985650660103929
ENSMUSG00000093559	0.0833521293740121	-0.02457605281879911	0.20672912075866431	-0.19475874739177826	-0.40271831843649636	-0.06471782940631639
ENSMUSG00000118315	-0.9421564639284924	-0.9893051704536717	-0.6411912812136724	-0.8960915526676145	-0.8798967938748896	-0.7467560153660089
ENSMUSG00000102802	-1.0210486611898326	-0.951468228541366	-0.9939033491082602	-1.0776998404037148	-0.9326586366579726	-1.0580457431480945
ENSMUSG00000023911	0.041521955965850864	0.900826402719601	0.12732175838394066	0.7221474386874005	0.007571280776353955	0.1796794611357914
ENSMUSG00000091472	0.5918130228700317	1.2509085239513538	0.7435259235036825	1.1997021930723726	0.7933868211102943	0.8588290631960338
ENSMUSG00000107277	1.3971443274435023	1.455330804425943	1.4766823778082037	1.3442728301830407	0.9498928905066581	1.0767314001813837
ENSMUSG00000045094	-0.507913291911506	-0.0943682111766809	-0.5711523761739077	-0.21466558886808662	-0.5601070760141069	-0.4927555354612594
ENSMUSG00000022941	-0.3418493680424718	0.16718755151513584	-0.24479962865415075	0.43760848323470364	-0.25390399041633815	-0.15319838503197558
ENSMUSG00000045684	-1.0685705979697333	-0.8731583640357068	-1.0809826791434844	-1.3446340013601852	-1.1451590826270948	-0.6083774992668035
ENSMUSG00000070374	-0.8579611368146799	-1.1240220053518413	-1.1557931150286684	-0.8718056461389454	-1.297876121295801	-1.018725750624518
ENSMUSG00000020814	0.3224913641425977	0.4756848664361074	0.09143917781711777	0.04739826805258637	0.3861753317030805	-0.08189576386355484
ENSMUSG00000026520	1.4183820052894167	0.9247726864375613	1.5007434691598323	0.964370532429347	1.4265212028615324	1.3496942565032046
ENSMUSG00000118498	-0.7304931279596917	-0.8329025955776815	-0.9054020170268893	-0.8603370030412623	-0.5744001113170528	-0.5527550727908015
ENSMUSG00000104713	-0.8785892122553878	-0.9052553464106541	-0.9989707796814518	-0.9363094919002151	-0.7430210407610667	-1.13959239153329
ENSMUSG00000079707	1.0971073404606857	1.6526978238901422	1.175636849709398	1.912629734469295	1.1151285736528327	2.0260588996756352
ENSMUSG00000098014	-0.4301450741423353	-0.6856201537171237	-0.7517353284926982	-0.5583098123429819	-0.575911497220205	-0.9138821329833879
ENSMUSG00000050198	-0.781757297602894	-0.9996023665890477	-0.9876285452370941	-0.7990461861118856	-0.7246721626976483	-0.7985132658635801
ENSMUSG00000111394	3.11678857329948	1.7561808607230212	3.2255228404731473	1.9961046550888535	3.187820816013266	3.2234053205118833
ENSMUSG00000027677	1.579958300544947	1.653318241785218	1.7352896540363993	1.6730329266087336	1.6914270265483877	1.3279382168863958
ENSMUSG00000111710	-0.746713073248236	-0.8687525818287963	-0.5982943378236838	-0.9479154650196941	-0.7156970331107363	-0.42038773858663947
ENSMUSG00000026753	0.672327305342137	1.4251317216013584	0.7159231586152268	1.456722480279535	0.7795810365020095	1.3814594925491501
ENSMUSG00000046844	-0.5588156651679488	0.07709543159411664	-0.5781640234746797	-0.06811007094031307	-0.5338036693716971	-0.5671863289247108
ENSMUSG00000022452	1.2884180149855202	0.879806259275187	1.1569544595703536	0.874967016534924	0.939332212300678	0.556400218716728
ENSMUSG00000044933	-0.6138444104858476	-0.6155927374455742	-0.6750395703992552	-0.6697378216914073	-0.5282390770603281	-0.6747416319334101
ENSMUSG00000014932	0.9937136534296518	1.5585987110325281	1.0351314581039575	1.4888471332515123	1.0064230971000174	1.2088891356183695
ENSMUSG00000103499	0.05539506904356089	-1.385590893447245	-0.0033019251267115937	-1.1936420187017587	-0.08786772191859843	-1.8619326580234377
ENSMUSG00000028175	0.5710467394366806	1.2149880215594344	0.5928965128614473	1.223000673894158	0.518660881407726	0.683322806424595
ENSMUSG00000000881	0.2806802494854371	0.4562459068926178	0.22086433572126007	0.1879448133705017	0.2889939356154193	-0.5239395659648737
ENSMUSG00000024431	0.008868519000601899	-1.4436482052971316	0.007290051311412434	-0.9604414096542137	-0.044428050341883456	-0.7915335043513445
ENSMUSG00000039410	-0.05713014734363355	0.38321206500554456	-0.2144507607599283	1.0909233407402283	-0.15875280202643155	-0.017520030201370395
ENSMUSG00000024735	1.573622121228288	1.1187142931186602	1.7320587866563864	1.1601355883975086	1.7891062511755274	0.7847062279288426
ENSMUSG00000054779	-0.5549575851427138	-0.08021757927436084	-0.4090629014172883	0.033621941390717065	-0.5053659615360513	-0.6487374381474141
ENSMUSG00000028359	0.40490822988870806	-0.3713723650663699	0.1787235656347709	-0.5535935642857274	0.6528493929475505	0.4472240142881038
ENSMUSG00000102160	-0.7229713114820869	-0.8433828812688023	-0.9774920701647463	-0.9623283003429536	-0.6963279116246817	-0.632696915347399
ENSMUSG00000093800	-0.9179186372272661	-0.9674683383947601	-0.7842010083567451	-0.9796385813988635	-0.7550140432074854	-0.682528302020758
ENSMUSG00000095804	-0.8911055364124973	-1.1898428272503023	-0.8896346427136913	-0.74937552533532	-0.7132503046496359	-0.7491853349522766
ENSMUSG00000109436	-0.7439534352761032	-0.4922075143759835	-0.399843728220632	-0.6144284319784954	-0.3974554035146612	-0.3598297551311627
ENSMUSG00000015451	-0.290463636674816	0.6369895541055116	-0.3872576078829927	0.4244341239455718	-0.19557647765117808	1.621230346817828
ENSMUSG00000083817	0.4242457093728879	-0.4581693654701339	0.3977722886110694	-0.3885289226713741	0.13217429865343336	0.1802058226535558
ENSMUSG00000030114	-0.7551417770561095	-0.8097899218139725	-0.8211538268977697	-0.8665015660225515	-0.7815143571422392	-0.8279194329333925
ENSMUSG00000070331	0.23047194647598981	0.487745121737749	-0.1124650161288395	0.11198413214826332	0.3651695352016502	1.5122824611068726
ENSMUSG00000016982	-0.199218596394849	0.40704717585994454	-0.23984516173465387	0.3181127195916396	-0.2070781139784531	0.33216350008107637
ENSMUSG00000057534	0.3434642613712338	-0.1055529421056822	0.41615504266678816	-0.2351494877365806	-0.027109957649585775	-0.07437450633370378
ENSMUSG00000028684	0.3531502172365588	0.553662182826145	0.36825253822822795	0.4733798416208751	0.4305842941573822	0.3549434343227738
ENSMUSG00000051648	-0.2919790462297688	0.7530319298453007	-0.24088969519325107	0.5985525178005158	-0.2641404907224607	-0.014513617074401556
ENSMUSG00000038670	-0.39282264454717614	-0.26794769844182875	-0.6825882366179127	-0.3269635917657297	-0.4600277871672603	-0.6171089534840876
ENSMUSG00000026981	-0.8216124865075676	-0.9244237866131919	-0.7549083319369609	-1.1882371662702316	-0.8580159381845908	-0.8870816679219463
ENSMUSG00000047878	0.5748566317316776	1.2258555216190776	0.43345346937264	0.999039904208969	0.3695874352753446	0.4916690034621988
ENSMUSG00000027068	-1.0660648997407827	-1.1135799323702495	-0.8506711164431645	-0.9097008209527955	-0.8014575706696957	-0.585941903245242
ENSMUSG00000030282	1.39713123161983	1.160134401210804	1.2621056342968342	0.9403258110742615	1.5235941974633567	0.5710388433947227
ENSMUSG00000014599	-0.5048527785626822	-0.0900382654216443	-0.5087304592985386	0.1521440237651493	-0.5712640075490025	-0.5363705984742584
ENSMUSG00000022338	1.4195005781573082	1.6507874395862017	1.5719897667954812	1.7997169711205874	1.5626623416088243	1.47889184590598
ENSMUSG00000042353	0.014551942263345597	-1.1917637408515827	-0.10729384731323191	-0.7635802616186654	0.19594430836408674	-1.7310128427814098
ENSMUSG00000108703	0.8109943490887527	-0.25737036296800964	0.7435193130670179	-0.11517203028881601	0.8008138853733096	0.4770526803572518
ENSMUSG00000110100	-0.6400314971934034	-0.8508056011927035	-0.6959802578374817	-0.8158748386231967	-0.7484596471316279	-0.5497694937137972
ENSMUSG00000115158	-0.9488100223079049	-1.0742120554991592	-0.9306729389934159	-1.3031276144927033	-0.8723518000468183	-1.3030783362639233
ENSMUSG00000029617	0.9983727169673622	1.255717030958552	0.9298213353389149	1.1511201299574867	1.0309143512338224	0.8526449586213435
ENSMUSG00000050910	0.7103891046455827	0.28598443278609725	0.3623117791237822	-0.03607581586781265	0.44367287942190603	-0.6302273667587595
ENSMUSG00000031906	0.06068568898947505	0.8286966693003374	-0.14325067547487988	0.8335940186420542	0.17022995195558235	-0.05227514699730931
ENSMUSG00000033027	-0.6354208644454011	-1.2022953864271693	-0.8975915662089367	-1.170283036160328	-0.8732833909804507	-1.1484673183042382
ENSMUSG00000028799	-0.03573097141758339	0.2831981254492808	-0.29693503573684443	0.22609720155853263	-0.21531904518941838	-0.5011004963437501
ENSMUSG00000111259	-0.8085255553179728	-1.0756678485273685	-0.7803774540655704	-0.9527796454870142	-0.8240308080128932	-1.0470535562721917
ENSMUSG00000040896	-0.7800761250982852	-0.5171866389207184	-0.8151479458938908	0.8018304284137073	-0.7263818880538532	-0.44785723915987796
ENSMUSG00000097561	0.3958306860980362	1.3260600299134784	0.36421016689065	1.3748045900745596	-0.1415197847685209	1.0205161245616998
ENSMUSG00000104696	-1.2752173385057148	-1.08195927263261	-0.9488476051772894	-1.1345865561150237	-1.2564473492404256	-0.6453878023569906
ENSMUSG00000001627	1.9168773924016924	-0.4250352406771851	2.0858757330586433	-0.33086148648164043	1.884132608267464	-0.6792831391028846
ENSMUSG00000024841	1.5450068132598422	1.5288271850017372	1.6994708588813487	1.5828507517896293	1.7372860394052414	1.7644316286747044
ENSMUSG00000101113	-0.7340732654250126	-0.6746171518601828	-0.7894582539420562	-0.5773768354726406	-0.8341983940434174	-0.8792803044437106
ENSMUSG00000091511	-0.6261820340686257	-0.8969880192452921	-0.5876400524971931	-0.7579756593710981	-0.5827040088681286	-0.6460893621851204
ENSMUSG00000106189	-0.07289670094025683	-0.9992701045415495	-0.21066690435352778	-0.9938218049655727	-0.07861609383116046	-0.5189484440879191
ENSMUSG00000040722	1.0702931252755632	0.9835674451507282	1.1357641226559867	1.0461675370759531	1.1355255598152512	0.7541818742343603
ENSMUSG00000075105	-0.9055283805216207	-0.9746038535926714	-1.024087320678417	-1.0893214577439185	-0.9244486932015944	-1.2608234170361317
ENSMUSG00000029775	0.7786431925036104	1.1993650494879844	0.6440809701075566	1.1591771837676623	0.9211949985224145	0.6117632570901164
ENSMUSG00000114478	-0.7241986994553077	-0.9652453289383185	-0.8286576526118621	-0.9619984505074363	-0.7380164604064561	-0.9081159149942621
ENSMUSG00000086844	0.09684526710120678	-0.6529183583237114	-0.09649957405907535	-0.6121206616833824	0.04247709840498419	0.18058190796301385
ENSMUSG00000106753	-1.2548844471489187	-1.0813846414879154	-0.9159138820703405	-1.0883938900219858	-1.235238068970236	-1.1035706845044557
ENSMUSG00000049295	1.7124389938621019	1.6523115723881647	1.6382187038969065	1.77534843934734	1.4265169540736973	1.6060265119829313
ENSMUSG00000100645	-1.9973384405593473	-2.4595946133326874	-1.8698919989302822	-2.9396944688540247	-1.8824924556093112	-1.7420399976895784
ENSMUSG00000068686	0.058446460800463854	0.4157518987131606	0.031184568448344295	0.3403777269313823	0.023151691904651966	0.1563017528642093
ENSMUSG00000043943	0.011146354566938528	0.20036539246961374	0.007687131329828484	0.12398168134562443	0.0822954053837505	-0.414546728828387
ENSMUSG00000036099	0.36835181689514607	1.148205575215625	0.2593763321437221	0.9442483013111014	0.4870440143744281	0.6501521536963718
ENSMUSG00000060121	0.9155663548874187	1.431203810318705	1.0531637582704205	1.5348309234818251	1.0486461340338398	1.0972452817987084
ENSMUSG00000111318	-0.9935340144482117	-1.2391484694955617	-1.0980780909855397	-0.9303020441873484	-1.0870106010966163	-0.5301858380090377
ENSMUSG00000049287	0.3744615573747293	1.3577162419970057	0.4491056501101913	1.2813763267155625	0.45155047045272095	0.7991737244153662
ENSMUSG00000103560	-0.902271806500114	-1.1464778310038448	-0.8656100038799535	-0.7809061026501153	-0.8940137781260002	-0.7369003286440701
ENSMUSG00000115854	0.07422873338729442	-0.42715467520698364	-0.3222505591851249	-0.6242041300296987	-0.7191986147198449	-0.7604225929572405
ENSMUSG00000025405	-0.27711395301558184	-0.5065089402731916	-0.2871769547766681	-0.5995388822632656	-0.5749135372185977	-0.7452626970591734
