"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSMUSG00000026155"	1341.07186944938	-0.0835204568883783	0.103942570325094	0.392065460733349	0.666932337350497
"ENSMUSG00000026154"	107.694129359443	0.00290739472134296	0.196003021271144	0.985957751751834	0.994887495353586
"ENSMUSG00000026153"	1774.47835560542	0.0838074173260295	0.102141748938501	0.378469523894515	0.654649000978083
"ENSMUSG00000026147"	4.54503906222971	-0.053021908118273	0.291385096127207	0.37908392776292	NA
"ENSMUSG00000026141"	49.6298846752867	0.0736944158965285	0.227203720408192	0.618029773597012	0.823115686636149
"ENSMUSG00000073725"	998.367224461532	0.00750660097681957	0.106893671293241	0.952642320004939	0.983560827522273
"ENSMUSG00000033569"	894.976398725479	0.23062652842797	0.142348812970865	0.0631875104386798	0.222491579408129
"ENSMUSG00000048874"	3248.43542702975	-0.418830029643652	0.0976416855406839	5.71256206473834e-06	9.97834964745288e-05
"ENSMUSG00000117310"	16.2217634779194	-0.0549627032220897	0.26621336220511	0.642895387421045	0.837355721697969
"ENSMUSG00000086727"	39.4428462067628	-0.179659708615799	0.272150694394358	0.249578791164412	0.52109151896565
"ENSMUSG00000026058"	288.117380767357	0.131233705509683	0.158337719119585	0.325822428221964	0.605002436587705
"ENSMUSG00000026134"	3987.33514641174	-0.0627866927601513	0.0971325615216093	0.488117000888742	0.7455171477074
"ENSMUSG00000004768"	516.805334639143	-0.193272036027757	0.129335332478433	0.0948646547583168	0.291017989324286
"ENSMUSG00000042215"	58.8025884927972	-0.0185535049032976	0.215790933647466	0.897084555935462	0.962948770280412
"ENSMUSG00000042197"	2016.90623419943	0.0776853914124116	0.0982810327972838	0.405344758456526	0.67810101505378
"ENSMUSG00000042182"	62.8582475409502	-0.133596514756566	0.22829543915634	0.383132837707165	0.658460720347811
"ENSMUSG00000026131"	15927.2466563872	-0.13615230346555	0.0904489044167633	0.111521826020447	0.322415799674586
"ENSMUSG00000096992"	560.939272048377	-0.160192644618053	0.125828227572884	0.15696096122559	0.398557720505464
"ENSMUSG00000042111"	70.689129503208	0.0781728872331929	0.224068729354359	0.593565426065982	0.80911627493903
"ENSMUSG00000101711"	333.252080304454	0.725299360282434	0.165534791754343	1.47926813132453e-06	3.00527644482795e-05
"ENSMUSG00000026126"	62.4775289481253	-0.034286756032899	0.220774008015371	0.810613606288417	0.922573117828189
"ENSMUSG00000101223"	2.12873125674495	-0.00430105371680192	0.288427154268958	0.916415871700368	NA
"ENSMUSG00000026124"	2.36724574741525	-0.0773997555380429	0.303686232720653	0.102110866710236	NA
"ENSMUSG00000037509"	311.647967916039	0.115790853278282	0.148037572985039	0.365206713304387	0.642802514714227
"ENSMUSG00000037503"	803.188132172327	-0.0445299804079761	0.112705650647742	0.665559421925356	0.849539895158054
"ENSMUSG00000026123"	209.034810967193	-0.0852111594370189	0.157877596565521	0.520627398770634	0.764499001436457
"ENSMUSG00000104417"	1.82806615847778	-0.0392174054597531	0.292096129453146	0.398262121785451	NA
"ENSMUSG00000102279"	3.70078822068458	-0.0919937725535313	0.307713819872478	0.0969308969602039	NA
"ENSMUSG00000103708"	8.47475866433631	-0.199772045107902	0.376245760008838	0.0440948914548539	0.173964868662552
"ENSMUSG00000045216"	1493.62073363378	-0.141317283357514	0.108471715262652	0.157491218418816	0.399157243178177
"ENSMUSG00000104523"	250.409977044242	0.100800938009151	0.152805757993454	0.43991459757171	0.708969948017743
"ENSMUSG00000102202"	9.3997771256682	-0.0639699347742014	0.281740412925627	0.512790001807921	0.761880059833717
"ENSMUSG00000037470"	3611.10177303596	0.116919918650171	0.0922788126765967	0.192621347283132	0.448820845948459
"ENSMUSG00000047180"	8.45960965576118	0.0429064772732487	0.278895223325329	0.647364471915783	0.839519356733697
"ENSMUSG00000037447"	86.2082442207153	0.0494444705710934	0.200119282076853	0.736515659255852	0.887449920163268
"ENSMUSG00000010453"	1040.91319673637	0.120467003684539	0.108883856234567	0.232087599562028	0.499570368195732
"ENSMUSG00000037432"	146.653747379292	-0.576721657060746	0.223150687251666	0.00157873949705913	0.0129615596511413
"ENSMUSG00000001143"	521.788261888981	-0.189773078420783	0.128476658367945	0.0989905621745822	0.299156282825106
"ENSMUSG00000037408"	161.221905834271	0.145258000304626	0.18608906929372	0.317164245964425	0.595763229788509
"ENSMUSG00000001138"	260.753446496666	-0.147922471354713	0.158214301259016	0.266355721042059	0.54063761934527
"ENSMUSG00000102845"	16.5267092484078	-0.0652413340930515	0.268205290857167	0.584569852584666	0.80332454309149
"ENSMUSG00000109510"	70.3538256233808	0.0479360790176376	0.210686717095639	0.745447061812517	0.892281643419881
"ENSMUSG00000079610"	60.7467240114252	0.00530886614671088	0.213361851410864	0.972280283598436	0.989952762128883
"ENSMUSG00000026121"	47.3620279181897	0.147542485579124	0.247319602043954	0.338013696387897	0.617225946610594
"ENSMUSG00000087589"	15.3607291728001	-0.0728932140771282	0.275981031100765	0.509802446645213	0.759622150419138
"ENSMUSG00000046337"	1017.34854104551	-0.429910727410964	0.123028284040553	0.000142410021752129	0.00168071932908648
"ENSMUSG00000061518"	452.269195977962	0.10507112012895	0.129270734622867	0.364687333019614	0.642140367789444
"ENSMUSG00000037351"	327.181503154345	0.249129214861645	0.148113615909773	0.0526430373259707	0.197194288283689
"ENSMUSG00000102416"	14.9953666939313	0.0766812396594376	0.276426103043584	0.495839946025171	0.749932191310494
"ENSMUSG00000026117"	36.8172048077894	-0.262813711583847	0.319693381700467	0.123774328892163	0.344299532640179
"ENSMUSG00000026116"	8150.25152717766	-0.520484395739518	0.100829121596167	5.55863140780101e-08	1.50856715317008e-06
"ENSMUSG00000050122"	310.331130796872	-0.408513719487657	0.170235330205221	0.00483191047690185	0.0323552228611953
"ENSMUSG00000026114"	91.9394852788995	-0.5409968132262	0.274435910951965	0.00757899932884656	0.0461976449066186
"ENSMUSG00000026113"	546.720888786845	0.00220606852853012	0.123141998604835	0.986166759376515	0.994887495353586
"ENSMUSG00000026112"	127.409373813524	-0.016006383864456	0.177513238959083	0.90915428131883	0.966891856501091
"ENSMUSG00000026111"	326.636994339167	0.00552796330944098	0.14142095787838	0.965532129263768	0.988073595798153
"ENSMUSG00000026110"	805.544629980266	-0.00605845439338909	0.11310037920102	0.951229690883057	0.982898993419225
"ENSMUSG00000026090"	145.110137142416	0.446274658777159	0.219054856417796	0.0096837096974196	0.0560848362863114
"ENSMUSG00000060771"	113.990758179671	-0.161484136850815	0.198852839914772	0.284031272285507	0.560956244219823
"ENSMUSG00000037216"	25.0995731541882	0.0653092364243301	0.254516325770775	0.625968954048461	0.827601222408881
"ENSMUSG00000026088"	331.199573365785	0.0790833919527075	0.144822655098214	0.5346789856178	0.772860881650255
"ENSMUSG00000026087"	406.006168587528	0.112400195360348	0.134566739261327	0.346641146514573	0.625530180799208
"ENSMUSG00000087374"	2.88882081696403	-0.0277476139001748	0.288756469605112	0.571341230436202	NA
"ENSMUSG00000058407"	752.197478353088	0.256317347992176	0.133221315474979	0.0307175882924162	0.134696361862052
"ENSMUSG00000026083"	3914.72977239493	0.0224444952919696	0.091528507508031	0.802986996541798	0.919148791102966
"ENSMUSG00000026082"	5183.02688463386	-0.221341764241512	0.0931706325989461	0.0114336947065665	0.0637767482042411
"ENSMUSG00000102716"	4.34818434041258	-0.0350554878059407	0.286701772514974	0.578739565133139	NA
"ENSMUSG00000037138"	2051.25948855688	0.62596272941986	0.121081579212122	3.30876851807281e-08	9.2743747571419e-07
"ENSMUSG00000048814"	53.9828159858487	0.0831701876226168	0.226953007659147	0.574106611876769	0.79804630088892
"ENSMUSG00000026080"	227.638911059167	-0.107030314590551	0.159932159283562	0.423971476804182	0.694514137739952
"ENSMUSG00000026078"	280.648014303765	-0.148668340160921	0.152735924132855	0.25366930790973	0.52519665259287
"ENSMUSG00000026077"	67.906798693998	0.67063424637833	0.335199674735844	0.004435957879658	0.0300629574624801
"ENSMUSG00000073702"	2892.58872156915	0.0743609528562805	0.202198625640021	0.612652581354084	0.819972681086844
"ENSMUSG00000003134"	896.569944634585	0.0659384072583858	0.11016039815676	0.518421970587305	0.763625640793453
"ENSMUSG00000003135"	337.78676118028	0.0854149576616329	0.14137079906521	0.490388101886437	0.747478303997009
"ENSMUSG00000085894"	81.8913588481245	-0.0153399686235599	0.199475845810867	0.915148073132424	0.969059753492861
"ENSMUSG00000048234"	986.092691099316	0.126318715635295	0.115269423190774	0.232014591400952	0.499521737749465
"ENSMUSG00000050967"	19.3072253853787	-0.259196869338626	0.383419381695937	0.0896500378985601	0.280542484244737
"ENSMUSG00000097083"	4.65159386558043	-0.00633599256894507	0.281764755087554	0.930477330552353	NA
"ENSMUSG00000057173"	24.5390984975008	-0.756052896798716	0.736084507290869	0.0111646958294322	0.0626889475596788
"ENSMUSG00000101634"	12.076404413107	-0.0803674809344793	0.281029939438734	0.461585780806504	0.724443335248284
"ENSMUSG00000026074"	3508.01358774998	-0.032968780656118	0.0963696780041017	0.712447715824586	0.87484424492965
"ENSMUSG00000097899"	5.65314285070443	-0.0531843668332597	0.286402458017166	0.505681981696348	NA
"ENSMUSG00000026073"	11.1871771077213	-0.028827724915861	0.272546206723004	0.772430711622464	0.905307365464223
"ENSMUSG00000026072"	60.5121405293298	0.154334868832533	0.236751672162783	0.322839053265342	0.601767433138712
"ENSMUSG00000070942"	103.773529747311	0.517389986961619	0.256136578426953	0.00755015214955875	0.0461001291391881
"ENSMUSG00000026069"	8.04509210723425	-0.0408086192774528	0.280824811006087	0.629267654029766	0.829178231646832
"ENSMUSG00000026070"	2.81823847493514	-0.0604970743194091	0.295768777632103	0.271040286311596	NA
"ENSMUSG00000026068"	4.57731130496778	0.0683225622410946	0.293076701628543	0.360555652068655	NA
"ENSMUSG00000026062"	10.5317585431705	0.209824096264052	0.374420630934104	0.0707237545545399	0.239627752331516
"ENSMUSG00000103270"	19.3223218969587	0.100673623760297	0.273838373296202	0.434631902890947	0.703925354061838
"ENSMUSG00000041945"	11.6009291346423	0.0600971335649107	0.276456296279809	0.570182367291195	0.795520567868764
"ENSMUSG00000100832"	3.40440333343083	-0.0236287087784335	0.285968349250082	0.701217019289993	NA
"ENSMUSG00000100180"	18.2039424386006	-0.134178160357892	0.291431803192367	0.297967442690441	0.576422626595697
"ENSMUSG00000060424"	16.2168573357162	0.891228212137949	1.07158714298469	0.00814645421452405	0.048925089439018
"ENSMUSG00000093436"	23.053493016085	2.82046462106147	0.597243188803532	1.2250245328439e-07	3.12155043958617e-06
"ENSMUSG00000060679"	2030.37944737584	-0.0829369503228146	0.0997995935564302	0.377789743911339	0.654278882094096
"ENSMUSG00000041907"	17.3820174645444	0.121826114148632	0.28706190699422	0.335478773979184	0.615227328400386
"ENSMUSG00000070939"	183.450375663326	0.0901226830029782	0.166015505995044	0.508969756893327	0.759260787403568
"ENSMUSG00000100269"	2.26264381807852	-0.00962724272393206	0.28752495170242	0.844388757588201	NA
"ENSMUSG00000010290"	168.788039120155	-0.057796185816542	0.171465565710983	0.678679180559448	0.856477370387333
"ENSMUSG00000008136"	421.866010238832	0.376622093201422	0.147403432520106	0.00376848834784774	0.0264487137997029
"ENSMUSG00000120601"	8.5304809138772	-0.0898181793571303	0.292044612327869	0.354182766262633	0.633278644870465
"ENSMUSG00000099576"	44.019130651739	0.833424615049874	0.41686332401737	0.00307271424006433	0.0224253135689642
"ENSMUSG00000066877"	1208.80562901141	0.132118921077713	0.104739085717488	0.175984086343301	0.427049716231916
"ENSMUSG00000026051"	14.8386406871156	-0.0159282684494825	0.263495229505233	0.888523829856234	0.959558664968453
"ENSMUSG00000100764"	11.3377921209554	-0.0358053473357357	0.272883122904673	0.725271622372786	0.881898436504129
"ENSMUSG00000057363"	1277.8676299541	0.0139009374484118	0.109037350671681	0.889417682208697	0.959946080328609
"ENSMUSG00000041763"	3980.82310718867	0.061320967013541	0.0909075776278931	0.4792235261913	0.738088111444849
"ENSMUSG00000047343"	158.144634511011	-0.191554750884354	0.182631341398664	0.189984519789471	0.445449261600224
"ENSMUSG00000091844"	6.05315700406891	-0.0325225706635536	0.281999496272494	0.682168065290445	NA
"ENSMUSG00000026049"	264.034613486545	0.226399566030163	0.162097234333664	0.0973266431138389	0.295877266358747
"ENSMUSG00000101104"	103.86383839263	0.0736860231709717	0.190996095644466	0.613553230432747	0.820270476097669
"ENSMUSG00000026047"	252.699446719172	-0.0213189067050657	0.148405183110925	0.863907845034526	0.947724168249433
"ENSMUSG00000041684"	149.650895640317	0.196926756672915	0.187238891907667	0.183497499574301	0.436746934438554
"ENSMUSG00000026048"	530.745295490189	-0.15690150384604	0.14062715765067	0.201582244059963	0.459834495269213
"ENSMUSG00000046828"	2.12248623289436	-0.00662183168608322	0.286941954192008	0.899214405923473	NA
"ENSMUSG00000056870"	888.581930043459	0.317388870436534	0.116454666074977	0.00308722490909793	0.0224854761040633
"ENSMUSG00000026042"	112.867918845874	-0.0939183768826844	0.190165599890112	0.518329906685572	0.763625640793453
"ENSMUSG00000100894"	2.30655513592297	0.0454755032731286	0.293592637476522	0.272655226905253	NA
"ENSMUSG00000025995"	2918.1639680903	0.244414000617174	0.10572792087784	0.0129523040053431	0.0701421859195777
"ENSMUSG00000099850"	2.53558131989058	0.0383002486878151	0.292049976768275	0.326034066393214	NA
"ENSMUSG00000025993"	32.913926087559	0.282150211354853	0.344260144757577	0.10344885004997	0.307246510107023
"ENSMUSG00000099946"	2.35922261003067	-0.0349079858835752	0.289600373344923	0.523157366335074	NA
"ENSMUSG00000041144"	100.853305499764	-0.302235509083983	0.23706695347914	0.0753579229113925	0.24945509429336
"ENSMUSG00000101337"	424.811021618358	0.621667147410421	0.148456252507923	4.67767190709599e-06	8.37452658097755e-05
"ENSMUSG00000025986"	959.08287295479	-0.0525443719339528	0.110221459241821	0.601292572621868	0.812793870866075
"ENSMUSG00000101447"	86.9747640720379	1.35598232462778	0.310107671375237	6.44329733899837e-07	1.44302510567156e-05
"ENSMUSG00000051616"	14.7144668934804	-0.0564606900460705	0.272466980461195	0.603118323018282	0.814303763618999
"ENSMUSG00000026109"	602.886209785287	0.622895373826587	0.133087171790193	4.67664962595467e-07	1.07419228732395e-05
"ENSMUSG00000101799"	27.6091760028355	-0.274883649886974	0.362683501840268	0.0997213883650957	0.300536251389407
"ENSMUSG00000026107"	853.882198092977	0.157136596841769	0.118431983121986	0.146036821185417	0.381605894522985
"ENSMUSG00000099413"	69.2671947024947	-0.127252717180965	0.23349468591709	0.399310375507472	0.673082916622318
"ENSMUSG00000101741"	105.934857608401	-0.700420607269106	0.260864125687009	0.000835378253404116	0.00759546400801644
"ENSMUSG00000018417"	2198.36873860638	-0.125125078400381	0.101267462380117	0.181335809265837	0.434861634943323
"ENSMUSG00000062939"	220.585791336838	-0.701854017527062	0.191251575542093	2.98999908225967e-05	0.000431170366050292
"ENSMUSG00000101628"	28.9301232992107	-0.956170942151699	0.539191643471148	0.00396416411196705	0.0276060326104724
"ENSMUSG00000026104"	31.5181116537843	-0.0748914596551098	0.250652111773596	0.584235068242991	0.803172111978774
"ENSMUSG00000026103"	4606.04845277161	-0.00807533432742055	0.092347743960181	0.919828734256029	0.97108672549275
"ENSMUSG00000002881"	201.166153787892	0.183985669059573	0.170189384304774	0.188876848307588	0.444012813758331
"ENSMUSG00000100120"	10.1463004027493	-0.0768886655662343	0.283753367523142	0.453725543594757	0.718709273867226
"ENSMUSG00000043015"	254.702940075812	-0.384552521774066	0.184485800382505	0.0116778464847599	0.06485724089477
"ENSMUSG00000041439"	82.854622241176	-0.338156072444002	0.272256873118605	0.0618041114398738	0.219328181032621
"ENSMUSG00000026102"	89.8120168042669	0.0936057918415382	0.207974930213148	0.532008193023601	0.771188006476314
"ENSMUSG00000041426"	952.438071534989	-0.309759820194693	0.122617818371371	0.0051342584336149	0.0339239270867837
"ENSMUSG00000043629"	1102.32834052137	-0.440363202789959	0.115183188548087	3.95774612184398e-05	0.000548216737414434
"ENSMUSG00000060715"	119.57792217864	-0.0759645989522219	0.184931604506823	0.596490541927279	0.810609300376195
"ENSMUSG00000026098"	1464.26559178676	1.88999524675724e-05	0.100324277714289	0.977694305028119	0.991596308851407
"ENSMUSG00000100763"	73.7642785860464	-0.0150640108682792	0.205225340959275	0.916004495373384	0.969451601327619
"ENSMUSG00000100679"	234.022835899261	0.124464451968217	0.167905324500362	0.368711768096401	0.645678916190479
"ENSMUSG00000026096"	24.972013875244	-0.136765383377616	0.278755367492184	0.328439517803501	0.607535214464529
