"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"ENSMUSG00000079800"	13.5053960413857	-0.0200413235202439	0.232825369634665	0.779060737408818	0.963625743997753
"ENSMUSG00000095092"	1.97383996514115	0.00172774094965852	0.24197473599687	0.954687344182216	NA
"ENSMUSG00000079192"	2.01767454908805	-0.00159235413942868	0.242616516640783	0.929118360699891	NA
"ENSMUSG00000094799"	1.7684583938749	-0.00187567905931111	0.242015004639119	0.949205502627591	NA
"ENSMUSG00000095672"	4.80536303037083	-0.00620538351264852	0.239146942492354	0.894243014281556	NA
"ENSMUSG00000079190"	211.606922660216	0.204852951725023	0.187703363042132	0.131058664380513	0.514264692783684
"ENSMUSG00000079808"	59.6091256675228	0.0475115525113048	0.207857312494754	0.675236696278617	0.940898377475089
"ENSMUSG00000079222"	3.18805338466195	0.0162771616558836	0.241545188499352	0.671980632764587	NA
"ENSMUSG00000095500"	12.153856973621	0.0666575383632887	0.24534168161934	0.343062296295339	0.780322700354378
"ENSMUSG00000062783"	6.01528230858125	-0.0416709422122595	0.243274983536566	0.418987666720418	NA
"ENSMUSG00000095570"	2.61998695517258	0.00335888261711038	0.241093245028619	0.929851794640688	NA
"ENSMUSG00000091585"	7.3312473701592	0.026965719937412	0.239274940479191	0.625816581772036	NA
"ENSMUSG00000095041"	792.084901111936	-0.108763281497069	0.121637068559677	0.3031292861056	0.74148415393683
"ENSMUSG00000051951"	187.130632547369	0.607440125789735	0.241610088877005	0.00121369312951093	0.0176378139967584
"ENSMUSG00000102343"	10.8836514533876	0.0011192747463668	0.233430341367904	0.988841623580414	0.998948171176615
"ENSMUSG00000025900"	58.6319589831157	-0.151725961044594	0.241727414175285	0.232098664485532	0.671825757455542
"ENSMUSG00000025902"	3.52156630264202	0.0257192010458422	0.242316806421165	0.537322194077562	NA
"ENSMUSG00000033845"	1708.33209543027	0.103598450673762	0.107111442173888	0.281373485449777	0.721856369970811
"ENSMUSG00000025903"	173.383520543732	0.109624269198047	0.187326374106291	0.391044682870186	0.818087188613717
"ENSMUSG00000104217"	1427.96740179959	-0.0156676253365078	0.106803692216288	0.876043402351535	0.980014916272387
"ENSMUSG00000033813"	1520.10575883156	0.0439300549719363	0.106018194120018	0.645097187382628	0.932606348732528
"ENSMUSG00000002459"	953.745164201095	0.782534461504033	0.124327256243775	2.97151437151243e-11	1.81815693131437e-09
"ENSMUSG00000033793"	3153.62377716042	0.00700915308761162	0.0922621014375653	0.943441323746356	0.992034262554434
"ENSMUSG00000025905"	25.5657465376461	-0.0430299832362208	0.227285618342969	0.63829547650732	0.929267717028707
"ENSMUSG00000090031"	37.1220992194402	-0.0360647194006838	0.217150346333996	0.724261388942556	0.954873499938391
"ENSMUSG00000025907"	1889.89075940802	-0.260906707998403	0.104728922725181	0.00596402982976247	0.0640591678567223
"ENSMUSG00000087247"	62.9040989453045	0.163038239505472	0.243691397360754	0.211840374924756	0.645808913491905
"ENSMUSG00000103845"	13.5754276199406	-0.00464221648517546	0.231249137480211	0.947859378005754	0.992984940947639
"ENSMUSG00000033740"	71.6587123232257	-0.376253280384023	0.345020412779861	0.0360114955614589	0.234835713797327
"ENSMUSG00000102135"	11.306714229427	-0.0788895807921824	0.251216125031952	0.25422204294555	0.696800837998668
