	H2AK119ub1 mean gb	H2AK119ub1 mean promoter	H3K27me3 mean gb	H3K27me3 mean promoter	H3K4me3 mean gb	H3K4me3 mean promoter	RING1B mean gb	RING1B mean promoter	SUZ12 mean gb	SUZ12 mean promoter
ENSMUSG00000111409	0.06281572	0.0074167247	-0.1668702	0.0059619946	0.29600444	0.4001243	0.1578933	0.1428028	-0.0474852	0.041618407
ENSMUSG00000015243	8.5693515e-05	0.018285796	0.11422802	-0.060278583	0.027938252	0.3777734	-0.055926725	0.28074133	0.017147854	-0.26390707
ENSMUSG00000036299	-0.014013486	0.011087067	0.3880576	0.16216727	0.023925098	0.2520844	0.10455734	0.020526871	0.037593503	0.069212854
ENSMUSG00000080880	-0.03423153	0.0017765008	-0.09247409	0.015183899	-0.08307743	-0.35713726	-0.06259652	-0.12592956	0.009963907	0.073663436
ENSMUSG00000012429	0.04146326	0.0128579065	0.12365157	0.06250079	0.53795946	0.63035405	0.22570029	0.16285317	0.08551057	0.07161635
ENSMUSG00000116813	-0.016458241	0.0009079004	-0.23465614	-0.025250373	-0.09673833	-0.34867033	-0.08570965	-0.1327797	0.018829389	0.09323703
ENSMUSG00000024413	0.017067855	0.0030789413	0.53684634	0.04097917	0.008811122	0.28221443	-0.085441306	0.16227256	-0.014759345	0.08088334
ENSMUSG00000018565	-0.024242792	0.0030794574	0.5006432	0.007871319	0.53119695	0.205031	0.13131678	0.0794995	0.027328437	0.03028918
ENSMUSG00000030067	-0.058382496	0.087130375	-0.044348195	-0.139738	0.022193633	0.44797105	0.06805069	0.30001256	0.027788352	-0.5190684
ENSMUSG00000033308	0.007360823	-0.0023066557	-0.2594094	-0.09280541	-0.13612694	0.2325655	-0.11356353	0.13346277	0.009256464	-0.14212073
ENSMUSG00000038759	0.08737627	0.0022566342	0.51482874	0.1062504	-0.02138078	0.36747202	0.034582406	0.25810775	0.01516388	0.027729236
ENSMUSG00000026003	-0.044810012	0.03766997	-0.2131019	-0.11931752	-0.062460404	0.44385684	0.041338842	0.26723847	0.035761077	-0.35490415
ENSMUSG00000002319	-0.06298382	0.013035985	0.75807005	0.0016511693	0.021423355	0.2797033	0.06620851	0.13346486	0.04175983	-0.0082514705
ENSMUSG00000003555	-0.055665974	0.0046114097	-0.1581701	-0.043457646	-0.033041593	-0.3701196	-0.050318245	-0.083222754	0.026271904	0.069214
ENSMUSG00000028640	0.074654125	0.08830628	-0.30624855	-0.09695258	0.364353	0.35694325	0.42376277	0.16893022	-0.13803297	-0.2828678
ENSMUSG00000097276	0.054854892	0.00993181	0.073206045	0.13629158	0.21004903	0.21352585	0.054232024	-0.062047295	0.039922815	0.12646225
ENSMUSG00000100589	0.035637975	0.004061684	-0.2483757	-0.06515096	-0.12447338	-0.36468408	0.087833345	-0.030725213	0.032338735	0.0972416
ENSMUSG00000113227	0.0012866093	0.011419879	-0.22374633	-0.035766184	-0.1784334	-0.23859401	-0.049868587	-0.029083773	0.0209993	0.12757921
ENSMUSG00000099041	-0.056173015	-0.0004837866	0.4279721	0.12043514	0.022847623	-0.19091003	0.06421792	0.017828964	0.008838343	0.093785785
ENSMUSG00000000399	0.012071173	0.00427969	0.5321482	-0.008232929	-0.0074422914	0.49139872	0.00074408675	0.10614863	0.018822981	0.042481143
ENSMUSG00000043257	-0.08168365	0.00847424	0.11969495	0.12657681	0.35922876	0.40653104	0.12243902	0.19577143	0.021010736	0.038517047
ENSMUSG00000032267	-0.025724702	0.0076924795	0.53015894	-0.008282444	0.09913254	0.4437102	0.018199487	0.1674277	0.027641246	-0.04056757
ENSMUSG00000106227	-0.009584055	0.01928142	-0.12145404	-0.03452643	0.012438864	-0.12862356	0.041611046	-0.06041092	0.026845686	0.114247866
ENSMUSG00000021597	0.061241224	0.0021379127	0.3163593	-0.018505719	-0.100156486	0.553168	-0.047662865	0.1280499	-0.050285876	0.012615363
ENSMUSG00000044149	0.10494797	-0.019935163	0.6275229	0.09817853	0.13721256	0.19168316	-0.20933303	0.036156725	-0.037564818	0.0960045
ENSMUSG00000031385	0.056634795	-0.010177119	0.45687768	0.26702532	-0.07767647	-0.17277071	-0.30898008	-0.30509272	-0.059913505	0.04437841
ENSMUSG00000046062	-0.054484587	0.011551034	0.5823329	0.12019362	0.6894063	0.548861	0.12309527	0.20452306	0.03595921	0.036553886
ENSMUSG00000085447	-0.017663738	-0.022941362	-0.35942134	-0.019691302	-0.112904295	-0.23748523	0.046270818	-0.0003317941	0.027430646	-0.0005413565
ENSMUSG00000033909	-0.055899564	-0.0015463778	0.62885374	0.055616867	0.0788243	0.43240055	0.031046703	0.21397398	0.020564985	0.011027765
ENSMUSG00000020538	-0.05940694	0.00058509177	0.2373885	0.008496829	0.36544523	0.3960871	0.14290453	0.118333645	0.02019873	0.026919873
ENSMUSG00000046719	0.21050726	0.03791702	-0.25231907	-0.040839534	0.22317371	0.6149142	0.24734265	0.29732007	-0.07250851	-0.18134472
ENSMUSG00000117872	-0.02557721	0.08368505	-0.35674104	-0.24275662	-0.0230628	0.09665257	0.0103219235	0.23325336	0.1063455	-0.3943325
ENSMUSG00000019837	0.04782684	-0.0072982376	0.6191797	0.20861475	0.18485476	0.31625187	0.029666504	0.07930247	0.03294255	0.12656331
ENSMUSG00000047810	0.13730115	0.024692584	-0.42957222	0.37070858	0.19885921	-0.2074183	0.20708211	-0.10774591	0.122566685	0.05365888
ENSMUSG00000105440	0.08233179	-0.013152497	0.028765596	0.017350648	-0.029673161	-0.42804328	0.06394764	-0.1682625	0.012584179	0.048822057
ENSMUSG00000025877	-0.016423915	0.005679686	-0.21052688	0.04770276	0.1337322	-0.2761916	0.081949815	-0.14388634	-0.0028348784	0.08806833
ENSMUSG00000078722	0.048448853	-0.01881867	0.3318004	-0.019443458	-0.033669252	-0.25103366	-0.3240337	-0.18917283	-0.017294869	0.097165264
ENSMUSG00000028453	-0.039623074	0.0020924825	0.47082096	0.020609112	0.00783767	0.3117677	0.041348	0.061799463	0.016201444	0.07816002
ENSMUSG00000005125	-0.071467094	0.039333504	-0.025877306	-0.04814675	-0.014277949	0.49151763	-0.06297497	0.31284007	0.029161574	-0.2661325
ENSMUSG00000030029	-0.08544668	0.041504238	0.02827407	-0.06676121	0.021483772	0.552876	0.068199985	0.30253074	0.029280884	-0.35233453
ENSMUSG00000112372	0.014464056	-0.026641568	-0.16931558	-0.012154762	-0.07359341	-0.3507507	-0.18975249	-0.23728672	0.027066626	0.15864857
ENSMUSG00000047228	0.011451163	-0.0009113444	-0.22952414	-0.052438263	-0.1333969	-0.35300493	-0.019515	-0.050186165	0.024637476	0.095162526
ENSMUSG00000100788	0.0015952847	-0.012260752	-0.08397631	-0.03461951	-0.04038977	-0.45435572	-0.12920204	-0.25899503	0.021357827	0.092288405
ENSMUSG00000091692	0.034640312	-0.0074547622	-0.12940893	-0.0065526967	-0.14748584	-0.39308447	-0.15915784	-0.14650138	-0.007223379	0.061013676
ENSMUSG00000048617	0.046187185	0.006848281	-0.40847093	-0.08926592	0.17373629	-0.050060216	0.14911479	0.107536845	-0.055661764	-0.20686144
ENSMUSG00000052316	-0.044632163	-0.0069133905	-0.058360938	-0.026200475	0.039904155	0.10751249	0.060277097	0.13116193	0.032690596	-0.1277162
ENSMUSG00000070047	-0.07658026	0.0052306517	-0.11509534	-0.024623828	0.17146109	0.68754226	0.107483424	0.32641998	0.021792635	-0.20431305
ENSMUSG00000033208	-0.03209265	-0.0020727573	0.093941815	-0.03570813	-0.12390394	-0.30874446	-0.058124676	-0.09566006	-0.008923703	0.07622828
ENSMUSG00000009828	-0.060335293	0.003199214	0.090941206	-0.021304986	0.14188464	0.5183468	0.074445054	0.22324713	0.028479395	-0.14531505
ENSMUSG00000037738	-0.020761736	-0.0023160682	-0.24360064	0.018963486	-0.059428636	0.27840528	-0.03150895	0.00264421	0.034875598	0.02611147
ENSMUSG00000036372	0.0021897631	0.0066929255	0.50504994	0.17515086	0.111413024	0.49194795	0.050706945	0.12086268	0.033638477	0.10328979
ENSMUSG00000062761	0.0017382373	0.0025314537	0.26803732	-0.0032509288	0.020112835	0.41938338	0.02425202	0.01958591	0.033362493	0.16379876
ENSMUSG00000096137	-0.024539769	-0.13593133	0.33500555	0.21142384	-0.15503964	-0.37665385	-0.3424112	-0.63894916	-0.17093481	-0.000479349
ENSMUSG00000074274	0.110785745	0.04456772	-0.07120717	0.030841408	0.3869183	-0.17240807	0.17808796	-0.047530774	0.056409236	0.05024871
ENSMUSG00000021504	-0.045113757	0.005354953	-0.010176776	-0.0036029792	0.073941424	0.40606692	0.04830424	0.03477219	0.01868646	0.010398879
ENSMUSG00000097648	0.047596302	0.008458381	-0.040061597	0.1877359	0.15055627	0.56232417	0.061841346	0.012078153	0.05332798	0.14068347
ENSMUSG00000023433	-0.05505392	0.00083327346	-0.20379588	0.007977747	-0.08573638	-0.31450224	0.037092123	-0.08040478	0.0120613035	0.067660734
ENSMUSG00000098447	-0.00828702	-0.007730784	-0.08401866	-0.007698594	0.063631594	0.5366115	0.084976524	0.2892187	0.01977412	-0.033870514
ENSMUSG00000028007	0.024674755	0.006385167	-0.101761244	-0.14551823	-0.10442063	0.26566046	-0.10283478	0.21325152	-0.004790219	-0.26657033
ENSMUSG00000059495	0.022948498	-0.009861822	0.28553566	-0.02831205	0.09338741	0.0786229	0.047162503	0.053442635	0.035584938	0.051545862
ENSMUSG00000074452	0.01994593	0.0016141811	-0.22882023	0.025052993	-0.059705455	0.6767248	-0.0316392	0.14440824	0.038701482	0.0041584396
ENSMUSG00000089797	0.021130407	0.0008158495	0.10335976	0.113655806	-0.13202862	-0.25678048	-0.05070862	-0.21554737	-0.0061127134	0.051268924
ENSMUSG00000014956	0.08488389	0.0027567602	0.3744341	0.12198548	0.16888237	0.2942827	0.06872175	0.1343753	0.04004012	0.0711888
ENSMUSG00000038354	0.092110164	-0.002743459	-0.16807808	-0.044761993	0.21281478	0.035985097	0.15443987	0.06363086	-0.06418736	0.016069114
ENSMUSG00000091474	0.09238822	0.0023286808	0.6001097	0.07487405	0.022528177	0.38230738	0.055155985	0.079198256	0.0095315995	0.06954116
ENSMUSG00000025491	0.0062705986	0.012900407	-0.11820513	0.028080828	0.77772	-0.017224701	0.14573036	0.049403664	0.0072302185	0.0716509
ENSMUSG00000022094	-0.087650225	0.009122011	0.24188839	0.007692634	0.07967869	0.5224083	0.063692085	0.25536036	0.02848291	-0.11874529
ENSMUSG00000015942	-0.062748335	-0.012831946	-0.088148415	0.14607403	0.049517848	0.38110104	0.067836605	0.32128927	0.025935847	0.06869297
ENSMUSG00000021466	-0.016727237	0.07599471	-0.21154024	-0.06308606	0.24742056	0.2767806	0.41828027	0.15956685	-0.07431805	-0.3211343
ENSMUSG00000086346	-0.031984787	-0.0053507937	0.40260604	0.06586641	0.13519695	-0.093793124	0.05547733	-0.023433596	0.017356202	0.10488487
ENSMUSG00000038024	0.07263522	0.0050933682	0.21907443	-0.025205374	-0.022338513	0.5876561	0.044339143	0.19200867	0.027167993	-0.061576862
ENSMUSG00000086502	0.0028506576	0.005004823	0.45617163	0.042860296	0.17518805	0.4336319	0.061616447	0.089039706	0.039324325	0.020717155
ENSMUSG00000046699	-0.034611784	0.00082895986	-0.36354277	-0.12366101	0.032390445	0.11929788	-0.052281167	0.22507581	0.011472359	-0.2068974
ENSMUSG00000058761	-0.059296817	0.0062105474	0.13238071	0.0087093655	0.070992984	0.3995152	0.05585319	0.12625232	0.026372809	0.030930793
ENSMUSG00000034139	0.03025105	-0.009683612	-0.24651976	-0.038999747	-0.16195211	-0.41009688	-0.037642166	-0.12062473	0.014761348	0.090397276
ENSMUSG00000009035	-0.0745783	0.014026403	0.5024704	-0.004890897	0.07729839	0.44282398	0.038999546	0.14267318	0.029775035	-0.08230233
ENSMUSG00000113907	0.048001852	0.011948409	-0.012638418	0.18375768	0.039749466	-0.25096965	0.026595408	-0.1503881	0.025328897	0.06965024
ENSMUSG00000022244	-0.025780272	-0.005769151	0.20310445	0.014213712	-0.054369666	0.26706558	-0.0657287	0.06916942	-0.007967447	0.070561685
ENSMUSG00000086681	0.039314322	-0.0008025854	-0.2042053	-0.035497148	-0.120942466	-0.35381064	-0.034094352	-0.16676128	0.017840497	0.07937793
ENSMUSG00000085888	-0.013859003	0.0021997825	0.09094886	-0.002373107	-0.06823739	-0.25539345	-0.07950023	-0.100880235	0.0034259213	0.08951769
ENSMUSG00000086358	-0.00012529234	0.00980202	-0.21742386	0.020302981	-0.07931439	0.47802898	-0.04421495	0.030327527	0.040015977	0.11646017
ENSMUSG00000033033	-0.069375955	0.022423072	0.68272173	-0.032532346	0.034134224	0.10652549	0.058997355	0.09192299	0.013530396	-0.06760539
ENSMUSG00000029309	-0.049162667	-0.0016977744	-0.04671942	-0.05322082	0.12192765	-0.25949556	0.0967373	-0.034122907	0.010277531	0.11293956
ENSMUSG00000116689	0.04015404	-0.017436836	-0.19546357	-0.0023820659	-0.12723863	-0.43499348	-0.11231656	-0.22527134	0.0010115814	0.072725646
ENSMUSG00000041225	0.08843936	0.0031016048	0.21875668	0.049150925	-0.0017486135	0.5377366	-0.050158903	0.18686484	0.007022137	0.038966194
ENSMUSG00000030243	0.011980342	0.017790545	0.4849176	-0.0179918	-0.098256946	0.58175254	-0.0131689785	0.23187202	0.008576413	-0.050378364
ENSMUSG00000046096	-0.017489055	0.00028218815	0.15947033	0.016666282	0.06814119	0.46501827	0.012769758	0.109940805	0.03840307	-0.04018359
ENSMUSG00000045625	-0.03007493	0.057857737	-0.3358896	-0.14213334	0.15511101	0.25349778	0.2550842	0.255493	-0.04015462	-0.35443375
ENSMUSG00000113515	-0.026147787	-0.0015446086	-0.029451502	-0.037178025	-0.061453667	-0.47942016	-0.032493886	-0.17234914	0.01777821	0.0744806
ENSMUSG00000037617	0.008669153	0.009752802	0.25576043	0.14987497	0.11179923	-0.11051811	-0.008567562	-0.09433928	0.031661052	0.08801972
ENSMUSG00000031271	-0.0073965606	-0.06341027	0.01581698	0.007784179	-0.17527728	-0.40831184	-0.23297365	-0.32880563	-0.05823403	0.08385722
ENSMUSG00000057858	0.04640854	0.0008691427	0.30858865	-0.020458752	-0.056251854	0.39497927	-0.015358537	0.082384646	-0.0025375758	0.02461781
ENSMUSG00000027952	-0.0718947	0.0041673156	0.1443028	0.03631152	0.3320476	-0.14555721	0.11605766	-0.028572064	-0.001772503	0.092856646
ENSMUSG00000066060	-0.047945663	-0.020794848	0.3783619	0.1175693	-0.013394501	-0.060162712	0.022345029	0.052566428	-0.0005077374	0.07820426
ENSMUSG00000084766	-0.04943085	-0.0026729193	-0.10506002	0.020978885	-0.057887267	-0.3048375	0.11764214	-0.11455354	0.014599619	0.06814064
ENSMUSG00000045620	-0.03919281	0.014885379	-0.09142508	-0.09060753	-0.030848393	-0.049706597	-0.0064480137	0.076394506	0.06600296	-0.0794171
ENSMUSG00000020794	0.15917051	0.0044057453	0.3210085	0.1250095	0.14576213	0.54407495	0.074421406	0.22761056	0.044225216	0.013903946
ENSMUSG00000093445	-0.04107357	0.010874756	0.33591905	0.12257383	0.3180526	0.47298145	0.18123785	0.14320086	0.015393095	0.0589726
ENSMUSG00000030798	0.11773078	0.006138925	-0.05811698	-0.049423844	0.48560077	-0.048835084	0.1908296	0.10239156	-0.05953343	0.026644032
ENSMUSG00000036565	-0.04903531	-0.0020397664	0.17841314	-0.01236179	-0.045958225	0.3027467	0.02596295	0.1809134	0.030771727	-0.02454007
ENSMUSG00000020705	0.102584764	0.0059288875	0.59727955	0.18191423	0.032922655	0.5539505	0.044522442	0.114588216	0.015208252	0.07580826
ENSMUSG00000010311	0.04977292	-0.0044176225	-0.28699982	-0.06488517	-0.065933146	0.042600386	-0.013301567	0.13640518	0.057620283	-0.0818818
ENSMUSG00000022801	0.034779377	0.00030661342	0.31955102	0.0035711043	-0.047258575	0.54962873	0.035040364	0.1262754	0.01842134	-0.04941038
ENSMUSG00000049339	-0.04030266	0.059967432	0.18297932	-0.008693855	-0.013764503	0.5175945	0.123805866	0.22543429	0.053359814	-0.21551362
ENSMUSG00000017999	-0.03369859	0.0062365313	0.70746636	0.095392466	0.052157454	0.4093245	0.06544965	0.16098866	0.017918289	0.07789469
ENSMUSG00000085407	0.008480747	0.035360336	-0.4418678	-0.16112198	-0.044762913	0.23160507	0.10072466	0.23175338	0.096099176	-0.26490998
ENSMUSG00000087403	0.101122074	-0.03904102	0.66623074	0.34138966	-0.053094648	0.1794347	-0.28612998	0.0469288	-0.14460984	0.10009315
ENSMUSG00000002222	0.114402205	0.004326936	0.4019694	0.09098207	0.055928674	0.5001364	0.040406507	0.23149061	0.032378197	0.0023135766
ENSMUSG00000024729	-0.028536592	-0.0002861351	-0.22734189	-0.014007109	0.10712241	-0.3087267	0.014239033	-0.18623735	-0.019966139	0.113295384
ENSMUSG00000032300	-0.050153084	0.0032502597	0.09502767	-0.008403601	0.1852471	0.499026	0.12323201	0.18889804	0.013883303	-0.09835928
ENSMUSG00000053477	-0.00608192	0.00015782159	-0.0057962	0.05238035	0.058207463	0.17665485	0.005541108	0.0071698856	0.02606052	0.08467866
ENSMUSG00000060212	-0.04344584	0.0024770699	-0.048144296	-0.04978094	-0.04180121	0.09857688	0.03662684	0.11813498	0.028278543	-0.15864716
ENSMUSG00000029281	0.022676101	-0.00041498052	-0.24883741	-0.03406463	-0.1700797	-0.3815031	-0.056543477	-0.1419648	0.01987004	0.10256906
ENSMUSG00000056851	0.12553683	-0.039130133	0.76057523	0.39841408	0.1950788	0.25636244	0.1342566	0.054521322	0.021982102	0.07560771
ENSMUSG00000093884	0.010565369	0.00066104205	-0.3348991	-0.044251923	-0.1385521	-0.30615914	0.026943645	0.006985162	0.039601132	0.06318578
ENSMUSG00000100016	-0.00029413326	-0.008773765	-0.18769225	-0.034413695	-0.22903965	-0.37268308	-0.029738659	-0.24275383	-0.0016056016	0.05738366
ENSMUSG00000020898	-0.0008470367	0.0060334206	0.5538326	0.12805915	0.13166219	0.29988775	0.012171933	0.14758784	0.02126651	0.0819296
ENSMUSG00000038541	-0.047392517	0.06261969	-0.35211104	-0.18819414	-0.05793801	0.2012778	0.062468898	0.3027177	0.04563364	-0.42566055
ENSMUSG00000094651	-0.036917713	-0.0026529608	-0.17113537	0.22279082	-0.040621348	-0.27000156	-0.07906449	-0.32804102	0.012607688	0.07037533
ENSMUSG00000086507	-0.033108763	0.003391674	0.35816967	0.12659068	0.026103573	0.029524796	0.0500083	-0.0031697836	0.022452328	0.070484914
ENSMUSG00000026784	0.062411293	0.0038793671	0.5313553	-0.022677686	-0.064827055	0.50991166	0.014356297	0.12702449	-0.0037646717	0.0075603835
ENSMUSG00000097360	0.028207757	0.0026397286	-0.030183515	0.015736822	-0.12668394	0.5416214	-0.111528054	0.07061363	-0.021912599	0.050165415
ENSMUSG00000039599	0.025213549	0.01027528	0.21154119	0.010713082	-0.04976881	0.59862274	0.028862981	0.124592334	0.025182981	0.075232275
ENSMUSG00000032413	-0.013288378	0.0062093716	0.02309129	-0.029088829	-0.030157771	0.36171952	0.03080581	0.25480193	0.024050418	-0.19432202
ENSMUSG00000007029	-0.088165104	0.010333534	0.5112947	0.04443409	0.12830368	0.5033597	0.11533955	0.22020382	0.030466627	-0.03759628
ENSMUSG00000055413	0.115320496	0.060806103	-0.5275614	-0.15980643	-0.016189301	0.13417768	0.23373693	0.20559053	0.014964326	-0.32492468
ENSMUSG00000071773	0.06028988	-0.011095789	-0.078575015	0.0019923723	0.09799292	-0.42203215	0.009449702	-0.2981862	0.027697021	0.08035026
ENSMUSG00000020936	-0.029809823	0.0077326503	0.5586206	0.02113225	0.13855046	0.43612516	0.10707585	0.09463536	0.037171185	0.10948214
ENSMUSG00000036959	-0.04470724	0.021347003	0.33633435	-0.04767466	0.113223545	0.33256727	0.0942929	0.21856563	0.022088742	-0.23050098
ENSMUSG00000100147	-0.0074790968	-0.0029024952	-0.10004115	-0.022146162	-0.045347985	-0.2911069	0.028321156	-0.11412921	0.017430373	0.08569934
ENSMUSG00000099722	-0.03271762	0.0014947167	-0.2460485	0.012064691	-0.07679483	-0.2885273	0.008203225	-0.061504055	0.015545913	0.094673924
ENSMUSG00000006005	0.13886943	-0.019437129	0.72786874	0.23288263	0.15574883	0.49070388	0.03020092	0.11216292	-0.008623996	0.08058131
ENSMUSG00000028776	0.20167977	0.011758914	-0.3275905	-0.044411074	0.09586112	0.1297857	0.14423604	0.15448794	0.01408978	-0.07552474
ENSMUSG00000097421	-0.024375413	0.009173277	-0.2792253	-0.04616755	-0.057072252	-0.40795732	0.094878964	-0.1409777	0.03995999	0.06706877
ENSMUSG00000026965	-0.052549448	0.004979603	0.5510985	-0.015924409	-0.040140793	0.49714977	0.06315793	0.13471463	0.06983604	0.013410149
ENSMUSG00000086628	-0.078211375	-0.022248335	0.06900668	0.04187585	0.061592367	0.28175944	0.08910865	0.15663423	0.02350345	0.022908328
ENSMUSG00000037455	-0.06469149	-0.014376607	0.09575832	-0.010296673	0.040668614	0.26215932	0.08883285	0.06848729	0.023686636	-0.12552091
ENSMUSG00000030180	0.11154889	0.001123986	0.61752796	0.1317839	0.038377497	0.48070663	0.05451448	0.058989994	0.005270483	0.07377729
ENSMUSG00000104245	0.009012375	-0.011814332	0.09007236	-0.009928075	-0.106473975	-0.19381724	-0.014814722	-0.08886843	8.2251536e-05	0.075236976
ENSMUSG00000054320	-0.04276642	-0.01678277	-0.21542203	0.021507008	0.024194866	0.15544724	0.07108703	0.08921483	0.004210176	0.02134274
ENSMUSG00000109823	-0.0037116436	-0.008884734	-0.18067527	-0.023450214	-0.16862932	-0.36106682	-0.10777484	-0.2279344	0.006898569	0.11760129
ENSMUSG00000097275	0.03885979	-0.0059637036	0.7910158	0.5823686	-0.08978167	-0.28346568	-0.012978775	-0.11508783	0.0025903205	0.106706984
ENSMUSG00000052752	-0.062364694	0.0077554183	0.65681016	0.09586593	0.022809193	0.45848423	0.042243596	0.06724637	0.021009706	0.10753823
ENSMUSG00000092232	-0.054199446	0.0032721316	0.049116287	-0.00908359	0.5064043	0.22262938	0.17927723	0.09173584	-0.03396858	-0.0061586653
ENSMUSG00000060743	0.056262594	0.012812738	0.51521516	0.007943512	0.54252493	0.58506525	0.07884351	0.20472717	0.06465038	0.00012371261
ENSMUSG00000023826	-0.014842271	0.0011277333	-0.113209024	-0.021575164	-0.03160201	0.33034968	-0.11377963	0.28530684	0.023838542	-0.08678366
ENSMUSG00000117900	-0.050428614	-0.026421444	-0.12853573	-0.033323895	0.10303537	-0.15289025	0.06032626	0.007485928	0.010272262	0.017689005
ENSMUSG00000062098	0.0296844	0.0014529604	-0.055582926	-0.006530154	-0.02743424	0.53911936	-0.029050576	0.25051364	0.038124975	-0.006380685
ENSMUSG00000078630	0.008598095	0.0063431556	0.3014346	0.12710409	0.1623527	0.41804686	0.1474916	0.17097606	0.051490862	0.09428878
ENSMUSG00000074731	0.10548178	-0.004269716	0.4669691	0.14958607	0.053749293	0.34331512	0.082508385	0.03087145	0.016175896	0.0741086
ENSMUSG00000020299	-0.029803574	-0.00446343	-0.2885606	-0.07605735	-0.09133943	0.1384333	-0.0027330015	0.22377491	0.035854027	-0.13974252
ENSMUSG00000030047	-0.033270035	-0.00096370303	-0.20575087	-0.04080548	0.022838844	-0.27179763	0.0178438	-0.052165862	0.011313904	0.0987405
ENSMUSG00000117128	0.06371047	-0.029482849	0.782033	0.55367976	-0.020463424	-0.13207677	0.019591747	-0.030304287	-0.03637687	0.115415946
ENSMUSG00000027304	-0.014237712	-0.0010298063	0.31798846	-0.0062493584	-0.040249314	0.5109752	0.049236163	0.093422264	0.026245778	-0.010677275
ENSMUSG00000027589	-0.03312154	-0.013758656	0.14357904	0.014303819	-0.0017029328	0.23893021	0.034785874	0.22431293	0.024045978	0.04903555
ENSMUSG00000031642	-0.014526322	0.021840509	0.049627684	-0.08120777	0.016013857	0.5641413	-0.018988669	0.27436674	0.022129904	-0.34005108
ENSMUSG00000054074	0.17781249	0.05346628	-0.3002624	-0.09677797	0.49839172	0.24972497	0.3649791	0.20024845	-0.2013728	-0.14361058
ENSMUSG00000032939	0.041019596	0.00080037396	0.4422346	0.048915643	-0.03906122	0.3271436	0.028106881	0.1260101	0.0071866694	0.04842578
ENSMUSG00000091888	0.011144978	0.0029386478	-0.27203816	-0.025792	-0.18964718	-0.36708316	-0.017341526	-0.13430305	0.029297087	0.12643954
ENSMUSG00000018500	-0.07491224	0.03611437	-0.077678375	-0.06829976	0.028123738	0.57923096	0.07254543	0.33212847	0.03516413	-0.33005035
ENSMUSG00000070594	0.07942228	-0.006543999	-0.21848227	0.012383036	0.08607538	-0.3557812	0.019715475	-0.09707319	0.03841248	0.092269845
ENSMUSG00000115013	0.028397767	-0.003630541	-0.19566293	-0.013391023	-0.16446447	-0.33619922	-0.111456834	-0.2590855	0.012180251	0.0988242
ENSMUSG00000066441	-0.006648014	0.0011635929	0.5204492	0.0075425827	0.032074425	0.22393279	-0.08327113	0.06379	0.011494401	0.052340325
ENSMUSG00000006494	0.018685434	-0.0015150349	0.5246775	0.05763942	0.18230462	0.40187952	0.030245624	0.1638354	0.03824878	0.040459953
ENSMUSG00000038781	0.028880209	0.012845468	-0.27506363	-0.02896289	0.4746478	-0.17068332	0.16482124	-0.009665672	-0.13315845	0.0126506165
ENSMUSG00000110329	-0.0051312908	0.006355541	-0.20552918	-0.022425625	-0.19290283	-0.3050226	-0.16029164	-0.16862899	0.019109428	0.15052128
ENSMUSG00000035199	-0.03874998	-0.0051482036	0.1597278	-0.013962599	0.060527626	0.42916548	0.037093777	0.10460261	0.030335294	0.01240944
ENSMUSG00000003923	-0.028681291	0.0067662266	0.66	0.012460317	0.18841706	0.41578898	0.051746067	0.09958713	0.036357433	0.100756824
ENSMUSG00000087466	-0.006536342	0.018007021	-0.43032363	-0.10174098	-0.059859924	0.37438178	0.1432078	0.22525741	0.03762493	-0.23400421
ENSMUSG00000064105	-0.08077196	0.013854005	0.20492122	-0.019479435	0.10515415	0.6161018	0.06998563	0.27070287	0.030456824	-0.19322406
ENSMUSG00000046541	0.0021518753	0.014296219	0.6109984	0.018478353	0.056799065	0.2668877	0.078170165	0.14200935	0.055844106	0.005552371
ENSMUSG00000070547	0.025869196	-0.009396471	-0.2788111	-0.03901359	-0.16351092	-0.36153945	-0.05275572	-0.08934149	0.017430678	0.096849985
ENSMUSG00000026042	-0.027467042	-0.006289858	-0.19332752	-0.023521222	-0.15031804	-0.008543943	-0.119594455	-0.06765092	-0.002018526	-0.00215404
ENSMUSG00000022637	0.06465936	0.0042124465	0.23280874	-0.02010207	-0.05701705	0.4553781	-0.10406156	0.19635162	-0.024233477	-0.024130905
ENSMUSG00000040127	-0.009635267	-0.012118246	-0.18887882	-0.025062222	0.0487402	-0.25953546	0.11477315	-0.101126485	0.0046106214	0.09356219
ENSMUSG00000025232	-0.04282345	0.0044694087	0.21188472	0.018411178	0.07150829	0.3824298	0.08994308	0.26493335	0.02992646	-0.1661267
ENSMUSG00000074212	-0.032611232	-0.017816821	-0.02833576	0.0060431445	-0.03445709	0.29051512	0.03505791	0.1312319	0.02579166	0.00057746435
ENSMUSG00000114937	0.024129618	-0.0012551042	0.12299218	0.008303748	-0.10654352	-0.17128173	0.013731644	-0.05987961	0.000879467	0.081554815
ENSMUSG00000000753	-0.05045864	-0.001895031	0.15736942	0.087976374	-0.04142253	-0.18474165	0.02520002	-0.01075248	0.011242397	0.08125652
ENSMUSG00000085196	-0.06901015	0.0024287018	0.1287748	0.0304828	0.25350583	0.55741405	0.1659955	0.29618585	-0.0036015173	-0.02866683
ENSMUSG00000053838	-0.0016307179	0.007376766	0.3694346	0.011184415	0.10679512	0.49812445	0.040521163	0.1133429	0.044400107	0.102123685
