	H2AK119ub1 mean gb	H2AK119ub1 mean promoter	H3K27me3 mean gb	H3K27me3 mean promoter	RING1B mean gb	RING1B mean promoter	SUZ12 mean gb	SUZ12 mean promoter
ENSMUSG00000005656	0.02274532900992199	-0.020704149337481274	0.09286342270154689	0.04041485146969665	0.4420670330628387	0.1951738511529194	0.12145126865975077	0.029524486664325066
ENSMUSG00000047220	0.005865132853380471	0.007429096691781264	0.6205373368324737	-0.0296453716132029	0.010046810820495012	-0.0575949786548985	0.021500635023715273	0.01299790579152094
ENSMUSG00000063894	-0.043891335821899705	0.003784969426072036	0.6370812169083885	0.0018026518868282438	-0.16640372936656475	0.12853043432041886	-0.003492074280698684	0.023909247724181373
ENSMUSG00000044647	0.006981329226359126	0.010307856757728067	0.07784046501307915	0.011444363355985842	-0.08672494525058677	0.09871029666267402	0.018095773239474512	0.005636754768160505
ENSMUSG00000083138	-0.03009766300669331	0.0069691133444264	-0.3716980970010419	-0.00563643982303412	-0.24688604779117407	-0.08700495940616487	0.006805026075744536	0.021874263069496788
ENSMUSG00000028234	0.0599177168629207	0.005667138680291828	1.1776511538338257	0.06898531431020924	0.1822120639932109	0.2500695041341325	-0.017512967462555803	0.014772813172541126
ENSMUSG00000020290	0.10968506715892415	0.00532039855284633	1.329196629866887	0.2962925614308915	0.19740217644835606	0.26515608469261287	-0.04437707170015658	0.026904554591185712
ENSMUSG00000084925	-0.03944061088337288	0.000700721844207562	0.5934515276437325	0.06012865913406651	-0.02443205665424882	0.195419011319817	0.01204294795939599	0.01075027077562741
ENSMUSG00000038379	0.05787826192333471	0.007742186137433497	1.1206160192288475	0.11508861451137428	-0.040047950200823836	0.16291551799087237	0.006659661268661563	0.0022490291814652404
ENSMUSG00000021187	-0.07867291553541561	0.003660123122920465	-0.47655153541958756	-0.09263652724798054	-0.15768838430781865	0.18833671392141177	0.047426249278630296	0.01886681555001165
ENSMUSG00000020532	-0.012401185785711278	0.0017242449895482942	0.3846667651847903	0.01884725992931635	-0.03847240260641099	0.1823138864752504	0.01296443406047599	0.015200145371740552
ENSMUSG00000029201	-0.054747650508008	0.001028264000602316	-0.1831664851142185	0.031218061164275113	-0.08472605634659496	0.2541613245077315	0.060481221191730584	0.0198797969462508
ENSMUSG00000035189	-0.1084226954321431	0.005425877920476653	-0.4293600112767308	-0.16637463042872178	-0.1938882162293469	0.15926967004046932	0.021538646396064516	-0.03165002126458733
ENSMUSG00000033501	0.046835282479618656	0.009674505349071947	-0.4786247617843661	0.00252512897890743	-0.15496789705690128	-0.147562935895985	0.09911841848027377	0.0307964040859328
ENSMUSG00000023433	0.009461586733232252	0.005964319290667065	-0.23559467866434716	-0.009888657041769226	-0.04354136166335333	-0.18646053467361656	0.02654084081997488	0.013691984908031632
ENSMUSG00000021810	-0.03409647741812348	0.0025917587536761337	0.8557802941535816	0.015796408561852462	0.027528727539278666	0.13945941614698054	-0.0014241626733564772	0.014362143635974331
ENSMUSG00000018189	-0.029688341980519388	0.00724189172563326	0.8550797342897567	-0.008797848493304627	-0.06312061728510474	0.20694902540167925	-0.001939368661935857	0.018749127871498267
ENSMUSG00000106943	-0.016491161213187815	0.008966530357429291	1.2637418918911343	0.14813220750885583	0.19479471629165346	0.24181144189580145	0.04893686164681899	0.024198909378070052
ENSMUSG00000028952	0.06357023464515806	0.002853046339701645	0.6641732366306574	0.02348273110008969	0.17010949912115134	0.1858349084220078	0.07401992291530145	0.02006180293293645
ENSMUSG00000022575	0.13638840021841522	0.005544004076779986	0.2802088872208385	-0.014298209183782872	-0.22489536459044238	0.2100944483789395	0.09821760978738894	0.015124353186651465
ENSMUSG00000069785	0.23883697935660686	9.8448887599391e-05	-0.43778480383025453	0.06304769871390557	0.6379676975689238	0.12409153157168476	0.10968807343581699	0.01366557655939167
ENSMUSG00000092187	-0.012899344288234716	0.011348002737473247	0.7207941272067339	0.33715421787221983	-0.15991702009923756	-0.020100257164553374	0.020990952114048663	0.04661559462817552
ENSMUSG00000021982	-0.08959164494592967	-0.015635564828439134	0.9273933807355726	0.16425602960152902	-0.6605043868757743	-0.07209682415463509	-0.09833959411917022	0.047475555117125624
ENSMUSG00000086286	-0.06881929605421777	0.017817505788428077	0.061933399761203746	0.3826601158899263	-0.6446269636825102	0.17873672437168092	0.0035175158096535596	0.02982515383077303
ENSMUSG00000028391	-0.0358396275119698	0.007123183156779435	0.5905178436270424	0.008837616018925992	0.02087385054567546	0.1304422041543668	0.01346520836918249	0.012506168597090956
