	PolII mean gb	PolII mean promoter
ENSMUSG00000017969	0.6701918663402205	0.36627759566679596
ENSMUSG00000115244	-0.05303283700433087	-0.40472463250455115
ENSMUSG00000020534	-1.1873373987177416	1.030116995910085
ENSMUSG00000021357	0.4005915213885609	1.0557793213812114
ENSMUSG00000112192	0.15690421097779952	-0.2279108961058223
ENSMUSG00000034317	0.5975935351177061	1.063418828155887
ENSMUSG00000019494	1.0614308212813324	0.14973964126520556
ENSMUSG00000116482	0.17390343395151311	0.9915174604150864
ENSMUSG00000101922	-0.14235924402971326	-0.1158854572272698
ENSMUSG00000103094	0.6174377512281215	-0.5518739570220936
ENSMUSG00000074785	0.22060213461437017	0.33696079412139196
ENSMUSG00000002052	0.7153174652099277	0.6692552161049042
ENSMUSG00000042770	0.4934636772120442	0.9712275369240762
ENSMUSG00000018986	-0.7494986721441925	-3.0233367522949295
ENSMUSG00000121296	-0.15107206208367055	-0.3736055300488896
ENSMUSG00000020780	0.6753712619802982	1.052982794844092
ENSMUSG00000040584	0.28811943730761225	0.02414190821198977
ENSMUSG00000047517	0.03756547189552094	-0.46492957455570794
ENSMUSG00000120898	-3.672471070895907	-3.0233367522949295
ENSMUSG00000072813	-0.5223247452455133	-0.5827050898615784
ENSMUSG00000022536	0.6989016464521802	1.0209328627643801
ENSMUSG00000087687	0.43895101695493777	0.6618722384328806
ENSMUSG00000021756	0.7449653815761295	0.9577018609309748
ENSMUSG00000024642	0.7505405711884675	1.0862816171669332
ENSMUSG00000073574	-0.2763330316582504	-0.2889641494145793
ENSMUSG00000121384	-3.672471070895907	-3.0233367522949295
ENSMUSG00000086052	-0.10862156782091147	-0.2841086484980398
ENSMUSG00000027804	0.6385466535835952	0.9353613913378899
ENSMUSG00000085009	0.7280286793273543	0.1615741350908863
ENSMUSG00000085934	-0.4681454210295694	-0.4121520402300013
ENSMUSG00000086779	0.6309905309994657	0.7182822867977855
ENSMUSG00000103524	-3.672471070895907	-3.0233367522949295
ENSMUSG00000021033	0.674019374285216	0.9940508691893292
ENSMUSG00000055937	0.24774113872944784	-0.42733531274778197
ENSMUSG00000085526	0.0268899838977908	1.023156028150977
ENSMUSG00000072723	-0.02999527957384947	0.10747508913933232
ENSMUSG00000099800	-3.672471070895907	-3.0233367522949295
ENSMUSG00000016087	-0.03975337491775525	-0.0026849668370565187
ENSMUSG00000051184	0.4679014377188095	0.708844073274411
ENSMUSG00000099601	-3.672471070895907	-3.0233367522949295
ENSMUSG00000111327	0.2609702543943191	0.016634372407870524
ENSMUSG00000097853	0.41789072040863684	-0.08784391615457167
ENSMUSG00000117039	0.06685208914913428	-0.447943682733224
ENSMUSG00000027180	0.17296822421739888	-3.0233367522949295
ENSMUSG00000118018	-0.40865762119956933	-0.4388036028500125
